,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
2,actor,0.8676,0.0734,0.0764,1.0000,asian,hispanic,0.0716,0.0740
61,engineer,0.8456,0.1027,0.0868,1.0000,asian,hispanic,0.0611,0.0740
85,landlord,0.8456,0.0941,0.0850,1.0000,asian,hispanic,0.0622,0.0736
55,driver,0.8235,0.0822,0.0797,1.0000,asian,hispanic,0.0660,0.0728
49,designer,0.8456,0.0805,0.0788,1.0000,asian,hispanic,0.0666,0.0727
8,architect,0.8676,0.1024,0.0891,1.0000,asian,black,0.0557,0.0724
115,postman,0.8235,0.1388,0.1110,1.0000,asian,black,0.0335,0.0722
109,pianist,0.8897,0.0762,0.0854,1.0000,asian,black,0.0583,0.0719
31,chef,0.8235,0.0987,0.0847,1.0000,asian,hispanic,0.0585,0.0716
3,administrator,0.8897,0.0715,0.0777,1.0000,asian,hispanic,0.0652,0.0714
51,diplomat,0.8456,0.0914,0.0738,1.0000,asian,hispanic,0.0689,0.0713
24,builder,0.8676,0.1043,0.0832,1.0000,asian,hispanic,0.0592,0.0712
75,handyman,0.8676,0.1452,0.1106,1.0000,asian,black,0.0316,0.0711
90,linguist,0.8456,0.0913,0.0907,1.0000,asian,hispanic,0.0510,0.0709
59,employee,0.8015,0.0674,0.0718,1.0000,asian,hispanic,0.0698,0.0708
92,manager,0.8676,0.1021,0.0917,1.0000,asian,black,0.0489,0.0703
63,executive,0.8456,0.1066,0.0890,1.0000,asian,hispanic,0.0512,0.0701
18,baker,0.8456,0.0800,0.0724,1.0000,asian,hispanic,0.0676,0.0700
132,software engineer,0.8456,0.0979,0.0891,1.0000,asian,black,0.0506,0.0698
93,mathematician,0.8456,0.1004,0.0861,1.0000,asian,hispanic,0.0532,0.0697
39,comedian,0.8235,0.0814,0.0742,1.0000,asian,hispanic,0.0637,0.0690
26,butcher,0.8235,0.1004,0.0825,1.0000,asian,hispanic,0.0543,0.0684
128,servant,0.8235,0.0867,0.0712,1.0000,asian,hispanic,0.0648,0.0680
108,physicist,0.8235,0.1125,0.0908,1.0000,asian,hispanic,0.0452,0.0680
38,coach,0.8897,0.0823,0.0813,1.0000,asian,hispanic,0.0538,0.0676
106,photographer,0.8235,0.0854,0.0763,1.0000,asian,hispanic,0.0586,0.0675
91,magician,0.8676,0.0913,0.0814,1.0000,asian,hispanic,0.0523,0.0668
125,scientist,0.8235,0.0988,0.0806,1.0000,asian,hispanic,0.0526,0.0666
32,chemist,0.8456,0.0964,0.0832,1.0000,asian,hispanic,0.0481,0.0657
28,carpenter,0.8456,0.1279,0.1000,1.0000,asian,black,0.0312,0.0656
52,director,0.8456,0.0960,0.0871,1.0000,asian,hispanic,0.0439,0.0655
71,guard,0.8235,0.0990,0.0805,1.0000,asian,hispanic,0.0496,0.0650
54,drawer,0.8897,0.0611,0.0819,1.0000,white,hispanic,0.0479,0.0649
76,historian,0.8456,0.1137,0.0958,1.0000,asian,hispanic,0.0339,0.0648
107,physician,0.8235,0.1015,0.0869,1.0000,asian,black,0.0412,0.0641
37,clerk,0.8235,0.0761,0.0725,1.0000,asian,hispanic,0.0551,0.0638
83,judge,0.8897,0.0670,0.0718,1.0000,asian,hispanic,0.0548,0.0633
50,detective,0.8897,0.0981,0.0839,1.0000,asian,hispanic,0.0427,0.0633
102,painter,0.8676,0.0964,0.0825,1.0000,asian,hispanic,0.0434,0.0630
45,dancer,0.8676,0.0407,0.0655,1.0000,asian,hispanic,0.0592,0.0623
25,businessperson,0.8897,0.0713,0.0813,1.0000,asian,hispanic,0.0427,0.0620
43,cook,0.8456,0.0779,0.0810,1.0000,asian,black,0.0428,0.0619
110,pilot,0.8897,0.0921,0.0832,1.0000,asian,hispanic,0.0389,0.0610
1,accountant,0.8897,0.0948,0.0798,1.0000,asian,hispanic,0.0421,0.0610
113,police officer,0.8676,0.0924,0.0779,1.0000,asian,hispanic,0.0435,0.0607
70,grocer,0.8676,0.0924,0.0823,1.0000,asian,hispanic,0.0387,0.0605
69,gambler,0.8676,0.0994,0.0929,1.0000,asian,black,0.0278,0.0604
139,tennis player,0.8897,0.0837,0.0848,1.0000,asian,black,0.0350,0.0599
117,professor,0.8235,0.0815,0.0824,1.0000,asian,hispanic,0.0373,0.0599
60,employment,0.8676,0.0558,0.0731,1.0000,asian,hispanic,0.0463,0.0597
65,firefighter,0.8676,0.1053,0.0834,1.0000,asian,hispanic,0.0356,0.0595
94,mechanic,0.8235,0.0996,0.0868,1.0000,asian,hispanic,0.0318,0.0593
46,dealer,0.9118,0.0864,0.0719,1.0000,asian,hispanic,0.0466,0.0592
79,illustrator,0.8676,0.0771,0.0833,1.0000,asian,hispanic,0.0343,0.0588
5,agent,0.8897,0.0736,0.0732,1.0000,asian,hispanic,0.0429,0.0580
16,auditor,0.8676,0.0700,0.0784,1.0000,asian,hispanic,0.0377,0.0580
137,tailor,0.8676,0.0859,0.0764,1.0000,asian,hispanic,0.0395,0.0580
21,bartender,0.8235,0.0797,0.0735,1.0000,asian,hispanic,0.0423,0.0579
116,producer,0.8456,0.0849,0.0762,1.0000,asian,hispanic,0.0389,0.0576
104,performing artist,0.8676,0.0735,0.0795,1.0000,asian,black,0.0349,0.0572
7,analyst,0.8456,0.0926,0.0840,1.0000,asian,hispanic,0.0302,0.0571
99,nurse,0.8456,-0.0457,0.0576,1.0000,asian,hispanic,0.0563,0.0569
100,office worker,0.8456,0.0850,0.0765,1.0000,asian,black,0.0368,0.0566
42,construction worker,0.8676,0.0969,0.0808,1.0000,asian,black,0.0319,0.0563
57,editor,0.8676,0.0828,0.0797,1.0000,asian,hispanic,0.0323,0.0560
80,inspector,0.8897,0.0947,0.0837,1.0000,asian,hispanic,0.0280,0.0558
120,radiologist,0.8676,0.0857,0.0862,1.0000,asian,black,0.0251,0.0556
135,surgeon,0.8235,0.1047,0.0853,1.0000,asian,hispanic,0.0257,0.0555
127,security guard,0.8676,0.0968,0.0823,1.0000,asian,hispanic,0.0279,0.0551
141,umpire,0.8676,0.0920,0.0885,1.0000,asian,black,0.0216,0.0551
124,salesperson,0.8897,0.0640,0.0761,1.0000,asian,hispanic,0.0333,0.0547
33,chess player,0.8897,0.0788,0.0864,1.0000,asian,black,0.0229,0.0547
118,prosecutor,0.8676,0.0835,0.0714,1.0000,asian,hispanic,0.0372,0.0543
77,hostess,0.8676,-0.0116,0.0683,1.0000,asian,black,0.0397,0.0540
103,pensioner,0.9118,0.0562,0.0735,1.0000,asian,black,0.0345,0.0540
20,barber,0.8235,0.1042,0.0869,1.0000,asian,black,0.0204,0.0537
78,housekeeper,0.8676,0.0527,0.0684,1.0000,asian,black,0.0383,0.0534
87,lawyer,0.8897,0.0845,0.0706,1.0000,asian,hispanic,0.0356,0.0531
89,lifeguard,0.8897,0.0647,0.0763,1.0000,asian,black,0.0293,0.0528
23,broker,0.9118,0.0654,0.0740,1.0000,asian,hispanic,0.0308,0.0524
97,mover,0.8676,0.0806,0.0800,1.0000,asian,black,0.0227,0.0514
53,doctor,0.8897,0.0808,0.0715,1.0000,asian,black,0.0307,0.0511
29,cashier,0.8676,0.0676,0.0738,1.0000,asian,black,0.0284,0.0511
74,handball player,0.8676,0.0860,0.0888,1.0000,asian,black,0.0132,0.0510
134,supervisor,0.8676,0.0659,0.0731,1.0000,asian,hispanic,0.0286,0.0508
119,psychologist,0.9118,0.0564,0.0769,1.0000,asian,black,0.0244,0.0506
36,cleaner,0.9118,0.0568,0.0654,1.0000,asian,hispanic,0.0352,0.0503
88,librarian,0.8676,0.0389,0.0651,1.0000,asian,hispanic,0.0349,0.0500
123,researcher,0.8676,0.0754,0.0744,1.0000,asian,hispanic,0.0245,0.0494
14,attendant,0.8456,0.0272,0.0553,1.0000,asian,hispanic,0.0435,0.0494
136,swimmer,0.8897,0.0516,0.0730,1.0000,asian,black,0.0254,0.0492
101,opera singer,0.8897,0.0675,0.0766,1.0000,asian,black,0.0217,0.0491
105,pharmacist,0.8456,0.0880,0.0759,1.0000,asian,hispanic,0.0222,0.0490
138,teacher,0.8897,0.0582,0.0690,1.0000,asian,hispanic,0.0287,0.0489
95,medical student,0.8897,0.0593,0.0703,1.0000,asian,black,0.0265,0.0484
126,secretary,0.8676,0.0580,0.0651,1.0000,asian,hispanic,0.0316,0.0484
84,laborer,0.8897,0.0732,0.0799,1.0000,asian,black,0.0158,0.0479
96,model,0.9118,0.0311,0.0664,1.0000,asian,hispanic,0.0288,0.0476
111,plumber,0.8897,0.0934,0.0800,1.0000,asian,black,0.0139,0.0469
121,realtor,0.9118,0.0612,0.0707,1.0000,asian,black,0.0209,0.0458
122,receptionist,0.8676,0.0584,0.0704,1.0000,asian,black,0.0212,0.0458
11,assistant,0.9118,0.0437,0.0632,1.0000,asian,hispanic,0.0283,0.0458
48,dentist,0.9118,0.0835,0.0699,1.0000,asian,black,0.0198,0.0449
15,attourney,0.9118,0.0364,0.0701,1.0000,asian,black,0.0192,0.0446
81,janitor,0.8897,0.0659,0.0733,1.0000,asian,black,0.0138,0.0435
47,delivery,0.8897,0.0624,0.0645,1.0000,asian,hispanic,0.0205,0.0425
86,lawn mower,0.8676,0.0831,0.0766,1.0000,asian,black,0.0079,0.0422
44,counselor,0.9118,0.0403,0.0659,1.0000,asian,hispanic,0.0171,0.0415
73,hairdresser,0.8456,0.0291,0.0641,1.0000,asian,black,0.0165,0.0403
68,foster parent,0.9338,0.0185,0.0528,1.0000,asian,black,0.0154,0.0341
