,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
4,bad,0.8676,0.0753,0.0692,1.0000,asian,white,0.0513,0.0602
67,naive,0.8676,0.0606,0.0766,1.0000,asian,white,0.0438,0.0602
19,crafty,0.8676,0.0859,0.0861,1.0000,asian,black,0.0324,0.0593
58,late,0.8676,0.0701,0.0632,1.0000,asian,white,0.0543,0.0587
66,naggy,0.8676,0.0517,0.0779,1.0000,asian,white,0.0387,0.0583
44,happy,0.8456,0.0475,0.0791,1.0000,asian,black,0.0367,0.0579
52,important,0.8676,0.0613,0.0660,1.0000,asian,white,0.0495,0.0578
32,fine,0.8235,0.0566,0.0658,1.0000,asian,black,0.0489,0.0574
6,brave,0.8235,0.0652,0.0662,1.0000,asian,hispanic,0.0479,0.0571
17,complex,0.8676,0.0532,0.0826,1.0000,asian,black,0.0315,0.0571
27,emotional,0.8235,0.0482,0.0834,1.0000,asian,black,0.0293,0.0564
7,burly,0.8676,0.0567,0.0775,1.0000,asian,white,0.0349,0.0562
21,dangerous,0.8676,0.0873,0.0780,1.0000,asian,white,0.0323,0.0552
26,dumb,0.8897,0.0806,0.0745,1.0000,asian,white,0.0355,0.0550
34,flamboyant,0.8676,0.0670,0.0843,1.0000,asian,white,0.0245,0.0544
10,careful,0.8456,0.0895,0.0874,1.0000,asian,black,0.0208,0.0541
80,retarded,0.9118,0.0677,0.0795,1.0000,asian,white,0.0283,0.0539
62,mad,0.8676,0.0896,0.0789,1.0000,asian,white,0.0282,0.0535
60,loud,0.8456,0.0845,0.0770,1.0000,asian,white,0.0284,0.0527
11,careless,0.8676,0.0801,0.0878,1.0000,asian,white,0.0176,0.0527
41,greedy,0.8676,0.0799,0.0758,1.0000,asian,white,0.0283,0.0521
18,confrontational,0.8676,0.0917,0.0898,1.0000,asian,white,0.0139,0.0518
93,strange,0.8676,0.0748,0.0801,1.0000,asian,white,0.0236,0.0518
38,gentle,0.8015,0.0669,0.0633,1.0000,asian,black,0.0399,0.0516
114,weird,0.8897,0.0492,0.0722,1.0000,asian,white,0.0306,0.0514
8,callous,0.8456,0.0897,0.0817,1.0000,asian,white,0.0208,0.0512
83,rowdy,0.8897,0.0583,0.0802,1.0000,asian,white,0.0222,0.0512
28,excited,0.8235,0.0616,0.0792,1.0000,asian,black,0.0230,0.0511
45,harsh,0.8676,0.0781,0.0774,1.0000,asian,white,0.0238,0.0506
75,proud,0.8456,0.0737,0.0677,1.0000,asian,hispanic,0.0333,0.0505
99,suspicious,0.8456,0.0887,0.0879,1.0000,asian,white,0.0130,0.0504
54,impoverish,0.8676,0.0747,0.0823,1.0000,asian,white,0.0178,0.0500
12,cautious,0.8456,0.0937,0.0818,1.0000,asian,black,0.0182,0.0500
68,nervous,0.8897,0.0504,0.0856,1.0000,asian,black,0.0143,0.0499
106,ugly,0.9118,0.0371,0.0652,1.0000,asian,white,0.0345,0.0499
98,supportive,0.8456,0.0278,0.0718,1.0000,asian,hispanic,0.0276,0.0497
107,uncare,0.8897,0.0547,0.0767,1.0000,asian,white,0.0226,0.0497
25,dishonest,0.8676,0.0765,0.0744,1.0000,asian,white,0.0248,0.0496
49,horrible,0.8676,0.0596,0.0665,1.0000,asian,white,0.0321,0.0493
50,ignorant,0.8676,0.0802,0.0742,1.0000,asian,white,0.0243,0.0492
91,sneaky,0.8676,0.0619,0.0777,1.0000,asian,white,0.0208,0.0492
1,annoying,0.8676,0.0588,0.0747,1.0000,asian,white,0.0233,0.0490
20,crazy,0.8676,0.0773,0.0736,1.0000,asian,white,0.0233,0.0485
96,stupid,0.9338,0.0702,0.0650,1.0000,asian,white,0.0316,0.0483
35,fragile,0.8456,0.0290,0.0728,1.0000,asian,white,0.0234,0.0481
59,lazy,0.9118,0.0499,0.0737,1.0000,asian,white,0.0224,0.0481
22,defiant,0.8015,0.0909,0.0803,1.0000,asian,white,0.0155,0.0479
112,weak,0.8676,0.0611,0.0708,1.0000,asian,white,0.0249,0.0479
103,timid,0.8235,0.0690,0.0759,1.0000,asian,white,0.0196,0.0477
90,smelly,0.9118,0.0430,0.0738,1.0000,asian,white,0.0214,0.0476
0,angry,0.8676,0.0932,0.0777,1.0000,asian,white,0.0151,0.0464
23,desperate,0.8897,0.0634,0.0778,1.0000,asian,white,0.0149,0.0464
84,rude,0.8676,0.0776,0.0680,1.0000,asian,white,0.0246,0.0463
101,terrible,0.8676,0.0643,0.0672,1.0000,asian,white,0.0251,0.0461
24,dirty,0.8235,0.0646,0.0719,1.0000,asian,white,0.0200,0.0460
100,talkative,0.8676,0.0723,0.0810,1.0000,asian,black,0.0107,0.0459
115,welcome,0.8015,0.0469,0.0692,1.0000,asian,black,0.0225,0.0459
48,hopeless,0.8676,0.0653,0.0780,1.0000,asian,white,0.0133,0.0457
57,irresponsible,0.8676,0.0821,0.0752,1.0000,asian,white,0.0156,0.0454
109,upset,0.8456,0.0452,0.0778,1.0000,asian,white,0.0122,0.0450
3,awful,0.8676,0.0563,0.0658,1.0000,asian,white,0.0233,0.0446
53,impossible,0.8897,0.0555,0.0747,1.0000,asian,white,0.0139,0.0443
108,uneducated,0.8676,0.0553,0.0683,1.0000,asian,white,0.0177,0.0430
86,silent,0.8676,0.0635,0.0717,1.0000,asian,white,0.0142,0.0429
77,quiet,0.8235,0.0577,0.0676,1.0000,asian,black,0.0156,0.0416
47,homeless,0.8676,0.0689,0.0698,1.0000,asian,white,0.0124,0.0411
85,sad,0.8897,0.0499,0.0621,1.0000,asian,white,0.0111,0.0366
