,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
86,silent,0.8897,0.0212,0.1005,0.8750,asian,hispanic,0.1960,0.1483
36,free,0.8897,0.0356,0.0998,1.0000,asian,white,0.1954,0.1476
27,emotional,0.8897,0.0000,0.1077,1.0000,asian,white,0.1866,0.1472
60,loud,0.8897,0.0404,0.0971,0.8750,asian,white,0.1965,0.1468
110,uptight,0.8676,0.0396,0.1191,1.0000,asian,white,0.1743,0.1467
47,homeless,0.8676,0.0616,0.1241,1.0000,asian,white,0.1691,0.1466
4,bad,0.8897,0.0475,0.0911,0.8750,asian,white,0.1998,0.1455
1,annoying,0.8897,0.0131,0.1066,1.0000,asian,white,0.1823,0.1445
53,impossible,0.8897,0.0358,0.0959,1.0000,asian,black,0.1914,0.1437
63,manly,0.8015,0.1031,0.1221,1.0000,asian,black,0.1637,0.1429
90,smelly,0.8676,0.0268,0.1082,1.0000,asian,black,0.1767,0.1425
74,powerful,0.8897,0.0326,0.1037,0.8750,asian,white,0.1806,0.1422
31,filthy,0.8676,0.0277,0.1239,1.0000,asian,white,0.1604,0.1422
66,naggy,0.8897,0.0321,0.1016,1.0000,asian,white,0.1824,0.1420
75,proud,0.8676,0.0136,0.1124,1.0000,asian,hispanic,0.1687,0.1406
93,strange,0.9118,0.0227,0.1057,1.0000,asian,white,0.1745,0.1401
56,intelligent,0.8897,0.0124,0.0919,1.0000,asian,black,0.1877,0.1398
95,studious,0.8897,0.0776,0.1040,1.0000,asian,white,0.1750,0.1395
49,horrible,0.8897,0.0188,0.0962,0.8750,asian,white,0.1826,0.1394
25,dishonest,0.8897,0.0222,0.1038,1.0000,asian,hispanic,0.1743,0.1391
85,sad,0.8897,0.0296,0.1003,1.0000,asian,hispanic,0.1764,0.1383
44,happy,0.8897,0.0116,0.0954,1.0000,asian,black,0.1810,0.1382
21,dangerous,0.9118,0.0532,0.0856,1.0000,asian,white,0.1902,0.1379
70,normal,0.8897,0.0133,0.0919,0.8750,asian,black,0.1838,0.1379
48,hopeless,0.8897,0.0495,0.0893,1.0000,asian,white,0.1851,0.1372
28,excited,0.8456,0.0275,0.1126,1.0000,asian,black,0.1616,0.1371
37,friendly,0.8897,0.0278,0.0863,0.8750,asian,black,0.1874,0.1368
76,quick,0.8897,0.0407,0.0854,1.0000,asian,black,0.1865,0.1359
57,irresponsible,0.8676,0.0414,0.1088,1.0000,asian,black,0.1612,0.1350
101,terrible,0.8897,0.0354,0.0946,1.0000,asian,white,0.1745,0.1345
78,ready,0.8676,0.0463,0.0914,1.0000,asian,black,0.1776,0.1345
106,ugly,0.8897,0.0334,0.0891,1.0000,asian,white,0.1792,0.1342
52,important,0.8676,0.0082,0.1154,1.0000,asian,white,0.1520,0.1337
33,fit,0.8676,0.0403,0.0989,1.0000,asian,black,0.1681,0.1335
71,odd,0.9118,0.0547,0.0890,1.0000,asian,white,0.1763,0.1326
81,rich,0.8676,0.0446,0.1202,1.0000,asian,black,0.1451,0.1326
10,careful,0.8676,0.0383,0.0894,1.0000,asian,black,0.1698,0.1296
108,uneducated,0.8897,0.0276,0.0939,1.0000,asian,white,0.1650,0.1294
24,dirty,0.8676,0.0224,0.1144,1.0000,asian,white,0.1416,0.1280
99,suspicious,0.8676,0.0369,0.1127,1.0000,asian,white,0.1412,0.1269
114,weird,0.9338,-0.0034,0.1087,1.0000,asian,white,0.1448,0.1267
23,desperate,0.8676,0.0264,0.1152,1.0000,asian,black,0.1373,0.1262
109,upset,0.8897,0.0053,0.1112,1.0000,asian,hispanic,0.1410,0.1261
14,clever,0.8897,0.0385,0.0926,1.0000,asian,black,0.1585,0.1255
50,ignorant,0.8897,0.0360,0.1003,1.0000,asian,black,0.1506,0.1255
113,wealthy,0.8676,0.0405,0.1014,1.0000,asian,white,0.1477,0.1245
18,confrontational,0.8897,0.0347,0.0974,1.0000,asian,white,0.1512,0.1243
107,uncare,0.8897,0.0285,0.1026,1.0000,asian,black,0.1454,0.1240
89,smart,0.8897,0.0202,0.0857,1.0000,asian,black,0.1621,0.1239
103,timid,0.8015,0.0315,0.0826,1.0000,asian,black,0.1639,0.1233
68,nervous,0.8897,0.0031,0.1139,1.0000,asian,black,0.1315,0.1227
64,masculine,0.8456,0.0417,0.1107,1.0000,asian,black,0.1321,0.1214
12,cautious,0.8676,0.0650,0.0844,1.0000,asian,black,0.1547,0.1195
8,callous,0.8897,0.0442,0.0998,1.0000,asian,white,0.1385,0.1191
91,sneaky,0.8676,0.0384,0.1047,1.0000,asian,hispanic,0.1320,0.1184
17,complex,0.8897,0.0106,0.1032,1.0000,asian,white,0.1283,0.1157
0,angry,0.8897,0.0373,0.1001,1.0000,asian,hispanic,0.1310,0.1156
62,mad,0.8676,0.0305,0.1113,1.0000,asian,white,0.1173,0.1143
26,dumb,0.8897,0.0343,0.1083,1.0000,asian,black,0.1117,0.1100
67,naive,0.8897,-0.0011,0.1041,1.0000,asian,black,0.1144,0.1093
82,right,0.9118,0.0284,0.0795,1.0000,asian,white,0.1374,0.1085
96,stupid,0.8897,0.0425,0.0937,1.0000,asian,black,0.1218,0.1078
19,crafty,0.8897,0.0489,0.0922,1.0000,asian,black,0.1232,0.1077
112,weak,0.8897,0.0340,0.0880,1.0000,asian,black,0.1213,0.1047
83,rowdy,0.8897,0.0305,0.0975,1.0000,asian,black,0.1021,0.0998
105,trustworthy,0.8897,0.0379,0.0794,1.0000,asian,black,0.1122,0.0958
20,crazy,0.9118,0.0446,0.1068,1.0000,asian,white,0.0787,0.0928
100,talkative,0.8897,0.0424,0.0866,1.0000,asian,black,0.0909,0.0888
