,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
134,supervisor,0.7500,0.1960,0.1757,0.9643,black,asian,0.1047,0.1402
8,architect,0.8500,0.1291,0.1602,0.9417,white,asian,0.1174,0.1388
121,realtor,0.8125,0.1308,0.1506,0.9615,white,asian,0.1228,0.1367
55,driver,0.7500,0.1768,0.1861,0.9779,white,asian,0.0855,0.1358
13,athlete,0.7750,0.1459,0.1978,0.9732,white,asian,0.0735,0.1356
20,barber,0.8750,0.1496,0.1435,0.9464,white,asian,0.1252,0.1343
34,chief,0.8333,0.0930,0.1865,0.9821,asian,white,0.0818,0.1341
109,pianist,0.9062,0.1420,0.1436,0.9479,white,asian,0.1229,0.1333
136,swimmer,0.8235,0.2088,0.1788,0.9632,white,asian,0.0855,0.1322
23,broker,0.8750,0.1291,0.1343,0.9500,black,asian,0.1299,0.1321
91,magician,0.9038,0.1113,0.1383,0.9615,white,asian,0.1240,0.1312
46,dealer,0.7250,0.2052,0.2014,0.9808,black,asian,0.0607,0.1311
36,cleaner,0.9286,0.1065,0.1242,0.9417,black,asian,0.1365,0.1303
79,illustrator,0.8409,0.1612,0.1500,0.9500,white,asian,0.1094,0.1297
68,foster parent,0.8889,0.1557,0.1584,0.9531,white,black,0.1010,0.1297
74,handball player,0.8000,0.2234,0.1701,0.9732,white,asian,0.0859,0.1280
2,actor,0.7656,0.0842,0.1614,0.9833,white,hispanic,0.0939,0.1277
73,hairdresser,0.8833,0.1872,0.1388,0.9519,white,asian,0.1155,0.1271
31,chef,0.7885,0.1484,0.1752,0.9643,white,asian,0.0785,0.1268
43,cook,0.8438,0.1232,0.1302,0.9464,white,asian,0.1234,0.1268
102,painter,0.9531,0.1198,0.1386,0.9531,black,asian,0.1143,0.1265
90,linguist,0.9688,0.1099,0.1037,0.9583,white,asian,0.1479,0.1258
5,agent,0.8750,0.1437,0.1507,0.9688,white,asian,0.1008,0.1258
44,counselor,0.7969,0.1961,0.1821,0.9808,black,white,0.0691,0.1256
27,butler,0.8654,0.0810,0.1307,0.9688,hispanic,asian,0.1142,0.1224
10,artist,0.7321,0.1434,0.1690,0.9821,black,asian,0.0740,0.1215
58,electrician,0.8750,0.1219,0.1459,0.9659,white,asian,0.0966,0.1213
101,opera singer,0.8929,0.1374,0.1420,0.9844,black,asian,0.0969,0.1194
85,landlord,0.7941,0.1652,0.1603,0.9792,black,asian,0.0779,0.1191
11,assistant,0.7794,0.1177,0.1551,0.9808,black,hispanic,0.0827,0.1189
97,mover,0.8269,0.1191,0.1917,1.0000,hispanic,asian,0.0437,0.1177
45,dancer,0.8125,0.1186,0.1361,0.9688,white,hispanic,0.0992,0.1177
17,author,0.8158,0.1269,0.1410,0.9712,black,hispanic,0.0932,0.1171
116,producer,0.8269,0.1547,0.1533,0.9808,white,asian,0.0758,0.1145
62,entrepreneur,0.8125,0.1599,0.1644,0.9861,white,asian,0.0636,0.1140
89,lifeguard,0.8553,0.1128,0.1414,0.9766,white,asian,0.0863,0.1139
52,director,0.7885,0.0672,0.1497,0.9808,white,asian,0.0699,0.1098
38,coach,0.7206,0.1293,0.1736,1.0000,black,hispanic,0.0420,0.1078
16,auditor,0.8750,0.1053,0.1300,0.9773,white,asian,0.0851,0.1076
112,poet,0.9750,0.0702,0.0946,0.9643,white,hispanic,0.1117,0.1031
106,photographer,0.9464,0.1177,0.1273,0.9750,white,asian,0.0780,0.1027
96,model,0.8333,0.1539,0.1691,1.0000,black,asian,0.0340,0.1015
41,composer,0.9444,0.0859,0.1241,0.9808,white,asian,0.0722,0.0981
