,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
57,irresponsible,0.9412,0.0893,0.0710,1.0000,asian,white,0.0156,0.0433
109,upset,0.8214,0.0708,0.0731,1.0000,asian,white,0.0122,0.0427
101,terrible,0.9118,0.0531,0.0594,1.0000,asian,white,0.0251,0.0422
48,hopeless,0.8409,0.0348,0.0707,1.0000,asian,white,0.0133,0.0420
85,sad,0.8529,0.0617,0.0728,1.0000,asian,white,0.0111,0.0419
96,stupid,1.0000,0.0620,0.0500,1.0000,asian,white,0.0316,0.0408
41,greedy,0.8750,0.0467,0.0527,1.0000,asian,white,0.0283,0.0405
59,lazy,0.9000,-0.0074,0.0581,1.0000,asian,white,0.0224,0.0403
0,angry,0.8462,0.0564,0.0652,1.0000,asian,white,0.0151,0.0402
90,smelly,0.9062,0.0232,0.0578,1.0000,asian,white,0.0214,0.0396
3,awful,0.8750,0.0210,0.0558,1.0000,asian,white,0.0233,0.0395
68,nervous,0.9211,0.0421,0.0608,1.0000,asian,black,0.0143,0.0375
54,impoverish,0.8462,0.0087,0.0532,1.0000,asian,white,0.0178,0.0355
93,strange,0.9000,0.0218,0.0474,1.0000,asian,white,0.0236,0.0355
80,retarded,0.9706,0.0047,0.0364,1.0000,asian,white,0.0283,0.0323
100,talkative,0.9545,0.0663,0.0504,1.0000,asian,black,0.0107,0.0305
112,weak,0.9333,0.0013,0.0357,1.0000,asian,white,0.0249,0.0303
22,defiant,0.9118,0.0312,0.0450,1.0000,asian,white,0.0155,0.0303
77,quiet,0.9107,0.0189,0.0419,1.0000,asian,black,0.0156,0.0288
