,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
112,poet,0.8235,0.1346,0.1300,1.0000,asian,black,0.0462,0.0881
19,banker,0.9167,0.1184,0.1334,1.0000,asian,black,0.0411,0.0873
103,pensioner,0.8077,0.1258,0.1459,1.0000,asian,black,0.0278,0.0868
52,director,0.9286,0.0739,0.1452,1.0000,asian,black,0.0250,0.0851
85,landlord,0.8636,0.1583,0.1398,1.0000,asian,black,0.0305,0.0851
123,researcher,0.8889,0.1296,0.1465,1.0000,asian,black,0.0213,0.0839
25,businessperson,0.7143,0.1480,0.1491,1.0000,asian,black,0.0183,0.0837
81,janitor,0.9038,0.0862,0.0964,1.0000,asian,white,0.0697,0.0831
7,analyst,0.8750,0.1103,0.1269,1.0000,asian,black,0.0391,0.0830
114,politician,0.8750,0.1367,0.1412,1.0000,asian,white,0.0243,0.0828
125,scientist,0.8409,0.0880,0.1058,1.0000,asian,black,0.0582,0.0820
53,doctor,0.9000,0.0637,0.1071,1.0000,asian,black,0.0567,0.0819
20,barber,0.8889,0.0590,0.0786,1.0000,asian,black,0.0843,0.0815
107,physician,0.8750,0.0959,0.1309,1.0000,asian,black,0.0316,0.0812
137,tailor,0.8676,0.0893,0.0929,1.0000,asian,white,0.0692,0.0811
51,diplomat,0.8500,0.0914,0.1146,1.0000,asian,black,0.0471,0.0809
79,illustrator,0.8824,0.1280,0.1177,1.0000,asian,black,0.0421,0.0799
74,handball player,0.8833,0.1130,0.1017,1.0000,asian,white,0.0563,0.0790
72,guitarist,0.9464,0.0707,0.0935,1.0000,asian,black,0.0640,0.0787
106,photographer,0.8889,0.0986,0.0985,1.0000,asian,black,0.0589,0.0787
134,supervisor,0.8571,0.1135,0.1314,1.0000,asian,black,0.0260,0.0787
141,umpire,0.8250,0.1537,0.1255,1.0000,asian,black,0.0315,0.0785
59,employee,0.8269,0.0983,0.1439,1.0000,asian,black,0.0130,0.0784
71,guard,0.8289,0.1632,0.1279,1.0000,asian,black,0.0289,0.0784
100,office worker,0.9000,0.0594,0.1131,1.0000,asian,black,0.0433,0.0782
21,bartender,0.8409,0.1115,0.1185,1.0000,asian,black,0.0372,0.0779
41,composer,0.7308,0.1283,0.1222,1.0000,asian,white,0.0324,0.0773
37,clerk,0.8676,0.0890,0.1127,1.0000,asian,black,0.0398,0.0762
113,police officer,0.8750,0.1087,0.1162,1.0000,asian,black,0.0353,0.0758
31,chef,0.9167,0.0822,0.1090,1.0000,asian,black,0.0415,0.0753
132,software engineer,0.7167,0.1395,0.1180,1.0000,asian,white,0.0314,0.0747
98,musician,0.8125,0.0998,0.1167,1.0000,asian,black,0.0326,0.0746
40,commander,0.8636,0.0915,0.1043,1.0000,asian,black,0.0418,0.0730
35,civil,0.8542,0.1498,0.1216,1.0000,asian,black,0.0242,0.0729
29,cashier,0.8452,0.1183,0.1171,1.0000,asian,black,0.0284,0.0727
32,chemist,0.9219,0.0594,0.0834,1.0000,asian,black,0.0621,0.0727
5,agent,0.9167,0.1158,0.1242,1.0000,asian,black,0.0210,0.0726
62,entrepreneur,0.8750,0.1008,0.1236,1.0000,asian,black,0.0210,0.0723
97,mover,0.7500,0.1420,0.1336,1.0000,asian,black,0.0096,0.0716
136,swimmer,0.8333,0.0603,0.0836,1.0000,asian,black,0.0596,0.0716
76,historian,0.9250,0.0546,0.0967,1.0000,asian,black,0.0462,0.0714
16,auditor,0.9062,0.1123,0.1055,1.0000,asian,black,0.0343,0.0699
130,singer,0.9167,0.1218,0.1056,1.0000,asian,black,0.0340,0.0698
22,boxer,0.8281,0.1097,0.0896,1.0000,asian,black,0.0479,0.0688
54,drawer,0.8393,0.0848,0.0968,1.0000,asian,black,0.0404,0.0686
23,broker,0.9062,0.0385,0.1034,1.0000,asian,black,0.0329,0.0682
87,lawyer,0.9079,0.0836,0.1014,1.0000,asian,black,0.0334,0.0674
117,professor,0.8750,0.0484,0.1095,1.0000,asian,black,0.0239,0.0667
128,servant,0.8500,0.1245,0.1166,1.0000,asian,white,0.0164,0.0665
126,secretary,0.8750,0.0691,0.0911,1.0000,asian,black,0.0415,0.0663
0,academic,0.8375,0.0953,0.0922,1.0000,asian,black,0.0400,0.0661
69,gambler,0.8529,0.1424,0.1258,1.0000,asian,black,0.0057,0.0658
99,nurse,0.8667,-0.0378,0.0760,1.0000,asian,black,0.0534,0.0647
4,aeronautical engineer,0.8750,0.0717,0.0630,1.0000,asian,black,0.0653,0.0642
27,butler,0.9062,0.0822,0.0796,1.0000,asian,black,0.0469,0.0632
49,designer,0.8971,0.0733,0.0798,1.0000,asian,black,0.0464,0.0631
57,editor,0.9062,0.0356,0.0837,1.0000,asian,black,0.0403,0.0620
60,employment,0.8125,0.0880,0.0955,1.0000,asian,black,0.0283,0.0619
55,driver,0.8750,0.0888,0.0986,1.0000,asian,black,0.0227,0.0607
139,tennis player,0.8971,0.0757,0.0792,1.0000,hispanic,black,0.0400,0.0596
91,magician,0.8438,0.0865,0.0855,1.0000,black,hispanic,0.0334,0.0594
43,cook,0.9545,0.0630,0.0765,1.0000,asian,black,0.0413,0.0589
63,executive,0.8611,0.0536,0.0995,1.0000,asian,black,0.0172,0.0584
18,baker,0.9167,0.0149,0.0595,1.0000,asian,black,0.0571,0.0583
102,painter,0.9231,0.0475,0.0552,1.0000,asian,black,0.0608,0.0580
138,teacher,0.8750,0.0558,0.0928,1.0000,asian,black,0.0230,0.0579
14,attendant,0.7727,0.0386,0.0961,1.0000,asian,black,0.0180,0.0571
11,assistant,0.8676,0.0902,0.1036,1.0000,asian,black,0.0101,0.0568
86,lawn mower,0.8500,0.0612,0.0818,1.0000,asian,black,0.0316,0.0567
88,librarian,0.9318,0.0424,0.0710,1.0000,asian,black,0.0424,0.0567
47,delivery,0.8333,0.0571,0.0921,1.0000,asian,white,0.0201,0.0561
84,laborer,0.8462,0.0807,0.0869,1.0000,asian,white,0.0251,0.0560
82,journalist,0.9643,0.0352,0.0751,1.0000,asian,black,0.0366,0.0559
73,hairdresser,0.7917,0.0508,0.0778,1.0000,asian,black,0.0331,0.0554
127,security guard,0.8409,0.0987,0.0814,1.0000,asian,black,0.0274,0.0544
140,theologian,0.8654,0.0449,0.0796,1.0000,asian,black,0.0290,0.0543
56,economist,0.8750,0.0556,0.0748,1.0000,asian,black,0.0337,0.0543
45,dancer,0.8750,0.0409,0.0718,1.0000,asian,black,0.0366,0.0542
105,pharmacist,0.9167,0.0419,0.0516,1.0000,asian,white,0.0555,0.0535
121,realtor,0.8958,0.0906,0.0780,1.0000,asian,black,0.0288,0.0534
96,model,0.9231,0.0719,0.0793,1.0000,asian,black,0.0265,0.0529
2,actor,0.8958,0.0530,0.0796,1.0000,asian,black,0.0230,0.0513
15,attourney,0.8125,0.0328,0.0786,1.0000,hispanic,black,0.0228,0.0507
17,author,0.9375,-0.0058,0.0792,1.0000,asian,black,0.0221,0.0506
122,receptionist,0.8571,0.0436,0.0708,1.0000,asian,black,0.0293,0.0500
68,foster parent,0.9615,0.0252,0.0621,1.0000,asian,black,0.0364,0.0493
131,sociologist,0.9615,0.0383,0.0697,1.0000,asian,black,0.0288,0.0493
50,detective,0.9000,0.0517,0.0782,1.0000,asian,black,0.0198,0.0490
10,artist,0.9038,0.0201,0.0703,1.0000,asian,black,0.0268,0.0485
70,grocer,0.8393,0.0247,0.0712,1.0000,asian,black,0.0182,0.0447
119,psychologist,0.9118,0.0091,0.0579,1.0000,asian,black,0.0310,0.0444
104,performing artist,0.8077,0.0669,0.0719,1.0000,asian,black,0.0169,0.0444
44,counselor,0.9107,0.0448,0.0697,1.0000,asian,black,0.0171,0.0434
33,chess player,0.8333,0.0106,0.0394,1.0000,hispanic,black,0.0468,0.0431
75,handyman,0.8676,0.0653,0.0678,1.0000,asian,black,0.0174,0.0426
101,opera singer,0.8750,0.0386,0.0552,1.0000,asian,black,0.0268,0.0410
39,comedian,0.9821,0.0444,0.0547,1.0000,asian,black,0.0272,0.0409
36,cleaner,0.9545,0.0308,0.0418,1.0000,asian,white,0.0386,0.0402
78,housekeeper,0.8182,-0.0300,0.0473,1.0000,asian,black,0.0279,0.0376
77,hostess,0.9265,-0.0293,0.0485,1.0000,asian,black,0.0264,0.0374
13,athlete,0.9773,0.0283,0.0485,1.0000,hispanic,black,0.0211,0.0348
67,football player,0.9423,-0.0144,0.0298,1.0000,asian,black,0.0384,0.0341
58,electrician,0.9286,0.0103,0.0273,1.0000,asian,black,0.0289,0.0281
