,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
74,powerful,0.7059,0.0440,0.0466,1.0000,hispanic,black,0.0131,0.0298
93,strange,0.9000,-0.0001,0.0481,1.0000,hispanic,black,0.0114,0.0298
4,bad,0.9559,0.0212,0.0436,1.0000,hispanic,black,0.0150,0.0293
89,smart,0.7935,-0.0129,0.0500,1.0000,hispanic,black,0.0085,0.0293
14,clever,0.9038,0.0143,0.0504,1.0000,hispanic,black,0.0080,0.0292
62,mad,0.8036,0.0216,0.0489,1.0000,hispanic,black,0.0082,0.0286
58,late,0.7500,-0.0285,0.0470,1.0000,hispanic,black,0.0101,0.0286
52,important,0.9375,-0.0006,0.0437,1.0000,hispanic,black,0.0120,0.0278
6,brave,0.8214,-0.0187,0.0426,1.0000,hispanic,black,0.0123,0.0275
104,tough,0.7917,-0.0050,0.0407,1.0000,hispanic,black,0.0122,0.0265
40,good,0.8214,0.0240,0.0396,1.0000,hispanic,black,0.0119,0.0257
115,welcome,0.5385,-0.0175,0.0400,1.0000,hispanic,black,0.0103,0.0251
41,greedy,0.8889,0.0057,0.0412,1.0000,hispanic,black,0.0086,0.0249
68,nervous,0.8684,-0.0084,0.0398,1.0000,hispanic,black,0.0086,0.0242
47,homeless,0.7368,0.0284,0.0351,1.0000,hispanic,black,0.0047,0.0199
