,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
19,banker,0.8500,0.0505,0.0946,1.0000,hispanic,black,0.0081,0.0513
75,handyman,0.8529,0.0857,0.0836,1.0000,hispanic,black,0.0168,0.0502
96,model,0.8654,-0.0289,0.0817,1.0000,hispanic,black,0.0183,0.0500
99,nurse,0.8000,-0.0580,0.0778,1.0000,hispanic,black,0.0221,0.0499
137,tailor,0.7353,0.0438,0.0776,1.0000,hispanic,black,0.0194,0.0485
126,secretary,0.7361,-0.0813,0.0849,1.0000,white,black,0.0119,0.0484
17,author,0.8333,-0.0119,0.0443,1.0000,hispanic,black,0.0517,0.0480
114,politician,0.8281,0.0632,0.0805,1.0000,hispanic,black,0.0147,0.0476
2,actor,0.8750,0.0087,0.0622,1.0000,hispanic,white,0.0326,0.0474
29,cashier,0.6667,-0.0670,0.0630,1.0000,hispanic,black,0.0310,0.0470
58,electrician,0.8929,0.0334,0.0563,1.0000,hispanic,black,0.0377,0.0470
110,pilot,0.7917,0.0267,0.0734,1.0000,hispanic,black,0.0205,0.0469
71,guard,0.7632,0.0804,0.0822,1.0000,white,black,0.0116,0.0469
116,producer,0.7222,0.0681,0.0818,1.0000,hispanic,black,0.0116,0.0467
30,CEO,0.8125,0.0834,0.0829,1.0000,white,black,0.0095,0.0462
14,attendant,0.6136,-0.0621,0.0673,1.0000,hispanic,black,0.0251,0.0462
94,mechanic,0.7500,0.0544,0.0757,1.0000,hispanic,black,0.0165,0.0461
59,employee,0.5577,0.0382,0.0697,1.0000,hispanic,black,0.0221,0.0459
74,handball player,0.8333,0.0015,0.0470,1.0000,hispanic,black,0.0445,0.0457
52,director,0.9286,0.0672,0.0740,1.0000,asian,black,0.0173,0.0456
73,hairdresser,0.7708,-0.0470,0.0665,1.0000,hispanic,black,0.0246,0.0456
34,chief,0.7143,0.0575,0.0783,1.0000,white,black,0.0127,0.0455
61,engineer,0.7188,0.0451,0.0705,1.0000,hispanic,black,0.0203,0.0454
10,artist,0.7692,-0.0167,0.0492,1.0000,hispanic,black,0.0412,0.0452
43,cook,0.8182,-0.0167,0.0557,1.0000,hispanic,black,0.0346,0.0452
79,illustrator,0.7059,-0.0067,0.0620,1.0000,hispanic,black,0.0283,0.0451
72,guitarist,0.9286,0.0477,0.0671,1.0000,hispanic,black,0.0211,0.0441
56,economist,0.8250,0.0171,0.0575,1.0000,asian,hispanic,0.0291,0.0433
132,software engineer,0.6000,0.0582,0.0609,1.0000,hispanic,black,0.0254,0.0432
4,aeronautical engineer,0.8333,0.0243,0.0472,1.0000,hispanic,black,0.0390,0.0431
13,athlete,0.9091,0.0144,0.0524,1.0000,hispanic,black,0.0319,0.0421
89,lifeguard,0.6667,-0.0123,0.0653,1.0000,hispanic,black,0.0178,0.0416
120,radiologist,0.6875,0.0403,0.0662,1.0000,hispanic,black,0.0157,0.0409
97,mover,0.6316,-0.0152,0.0681,1.0000,hispanic,black,0.0133,0.0407
81,janitor,0.9231,0.0191,0.0705,1.0000,hispanic,black,0.0104,0.0405
102,painter,0.8462,0.0294,0.0462,1.0000,hispanic,black,0.0344,0.0403
84,laborer,0.6923,-0.0661,0.0690,1.0000,hispanic,black,0.0114,0.0402
42,construction worker,0.7778,0.0287,0.0624,1.0000,hispanic,black,0.0179,0.0402
48,dentist,0.7273,0.0368,0.0663,1.0000,hispanic,black,0.0138,0.0400
8,architect,0.7500,0.0259,0.0522,1.0000,white,black,0.0277,0.0399
109,pianist,0.6786,0.0308,0.0581,1.0000,hispanic,black,0.0209,0.0395
25,businessperson,0.5000,0.0192,0.0578,1.0000,asian,black,0.0211,0.0394
18,baker,0.8472,-0.0063,0.0560,1.0000,hispanic,black,0.0225,0.0393
0,academic,0.7250,-0.0241,0.0663,1.0000,asian,black,0.0123,0.0393
135,surgeon,0.7273,0.0496,0.0651,1.0000,hispanic,black,0.0129,0.0390
127,security guard,0.8864,0.0648,0.0670,1.0000,hispanic,black,0.0107,0.0388
40,commander,0.8182,-0.0051,0.0603,1.0000,white,black,0.0173,0.0388
70,grocer,0.7143,-0.0016,0.0508,1.0000,hispanic,black,0.0267,0.0387
101,opera singer,0.8571,-0.0266,0.0534,1.0000,hispanic,black,0.0239,0.0386
1,accountant,0.8333,-0.0301,0.0651,1.0000,hispanic,black,0.0119,0.0385
50,detective,0.8667,0.0060,0.0588,1.0000,hispanic,black,0.0182,0.0385
100,office worker,0.8000,-0.0094,0.0606,1.0000,asian,black,0.0162,0.0384
112,poet,0.7059,0.0048,0.0587,1.0000,hispanic,black,0.0168,0.0377
118,prosecutor,0.6923,0.0406,0.0639,1.0000,hispanic,black,0.0115,0.0377
105,pharmacist,0.9167,-0.0231,0.0525,1.0000,hispanic,black,0.0229,0.0377
140,theologian,0.8077,0.0132,0.0609,1.0000,hispanic,black,0.0142,0.0375
28,carpenter,0.7500,0.0160,0.0553,1.0000,hispanic,black,0.0195,0.0374
108,physicist,0.7941,0.0335,0.0651,1.0000,hispanic,asian,0.0096,0.0374
93,mathematician,0.7833,0.0225,0.0671,1.0000,hispanic,black,0.0065,0.0368
121,realtor,0.7500,-0.0225,0.0574,1.0000,hispanic,black,0.0161,0.0367
23,broker,0.8281,0.0278,0.0631,1.0000,hispanic,black,0.0099,0.0365
103,pensioner,0.6154,-0.0263,0.0630,1.0000,asian,black,0.0096,0.0363
41,composer,0.6154,0.0403,0.0519,1.0000,hispanic,black,0.0200,0.0360
124,salesperson,0.5714,0.0335,0.0567,1.0000,asian,black,0.0150,0.0358
128,servant,0.6667,-0.0371,0.0615,1.0000,hispanic,black,0.0102,0.0358
46,dealer,0.6000,0.0641,0.0640,1.0000,hispanic,black,0.0073,0.0357
87,lawyer,0.8158,0.0505,0.0615,1.0000,hispanic,black,0.0098,0.0356
62,entrepreneur,0.7083,0.0844,0.0645,1.0000,asian,black,0.0065,0.0355
130,singer,0.7708,0.0014,0.0497,1.0000,hispanic,black,0.0212,0.0355
33,chess player,0.8750,-0.0234,0.0501,1.0000,hispanic,asian,0.0207,0.0354
106,photographer,0.7778,0.0160,0.0522,1.0000,hispanic,black,0.0176,0.0349
11,assistant,0.6471,-0.0194,0.0554,1.0000,hispanic,black,0.0133,0.0343
53,doctor,0.8000,0.0062,0.0539,1.0000,hispanic,black,0.0146,0.0343
3,administrator,0.6429,0.0224,0.0508,1.0000,hispanic,black,0.0178,0.0343
37,clerk,0.8235,-0.0083,0.0382,1.0000,hispanic,black,0.0303,0.0343
16,auditor,0.7500,0.0030,0.0619,1.0000,hispanic,black,0.0065,0.0342
92,manager,0.7333,0.0440,0.0530,1.0000,hispanic,black,0.0151,0.0340
113,police officer,0.7857,0.0183,0.0468,1.0000,hispanic,black,0.0206,0.0337
38,coach,0.5833,0.0262,0.0591,1.0000,hispanic,black,0.0081,0.0336
85,landlord,0.5909,0.0591,0.0617,1.0000,hispanic,black,0.0054,0.0335
32,chemist,0.8438,0.0329,0.0504,1.0000,white,asian,0.0163,0.0333
47,delivery,0.7333,-0.0144,0.0557,1.0000,hispanic,black,0.0105,0.0331
49,designer,0.7647,0.0302,0.0511,1.0000,hispanic,black,0.0147,0.0329
117,professor,0.9107,0.0290,0.0549,1.0000,asian,black,0.0103,0.0326
90,linguist,0.6875,0.0017,0.0476,1.0000,hispanic,black,0.0175,0.0326
63,executive,0.7361,0.0225,0.0574,1.0000,hispanic,black,0.0078,0.0326
21,bartender,0.6364,0.0079,0.0383,1.0000,hispanic,black,0.0263,0.0323
57,editor,0.8125,-0.0250,0.0500,1.0000,asian,black,0.0144,0.0322
123,researcher,0.7778,0.0012,0.0533,1.0000,asian,black,0.0107,0.0320
131,sociologist,0.9423,0.0123,0.0512,1.0000,asian,black,0.0124,0.0318
51,diplomat,0.6667,-0.0032,0.0511,1.0000,hispanic,black,0.0116,0.0314
69,gambler,0.7059,0.0183,0.0565,1.0000,hispanic,white,0.0061,0.0313
76,historian,0.9250,-0.0167,0.0471,1.0000,hispanic,black,0.0153,0.0312
83,judge,0.6250,0.0187,0.0502,1.0000,hispanic,black,0.0111,0.0307
39,comedian,0.9286,0.0084,0.0442,1.0000,hispanic,white,0.0163,0.0303
95,medical student,0.6000,0.0082,0.0483,1.0000,asian,black,0.0121,0.0302
5,agent,0.8000,0.0352,0.0486,1.0000,hispanic,black,0.0117,0.0302
125,scientist,0.7045,0.0330,0.0513,1.0000,hispanic,black,0.0082,0.0297
7,analyst,0.7500,-0.0170,0.0534,1.0000,hispanic,white,0.0060,0.0297
107,physician,0.6429,0.0133,0.0452,1.0000,hispanic,black,0.0134,0.0293
119,psychologist,0.8529,-0.0180,0.0485,1.0000,hispanic,black,0.0088,0.0287
60,employment,0.6719,0.0005,0.0416,1.0000,asian,black,0.0149,0.0283
36,cleaner,0.9545,-0.0070,0.0395,1.0000,hispanic,black,0.0148,0.0271
82,journalist,0.9286,-0.0167,0.0432,1.0000,hispanic,black,0.0108,0.0270
134,supervisor,0.7143,0.0256,0.0444,1.0000,hispanic,black,0.0085,0.0265
44,counselor,0.7857,-0.0027,0.0437,1.0000,hispanic,black,0.0087,0.0262
88,librarian,0.9091,-0.0196,0.0358,1.0000,hispanic,black,0.0116,0.0237
138,teacher,0.7321,-0.0150,0.0384,1.0000,hispanic,black,0.0077,0.0231
