,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
137,tailor,0.9659,0.0160,0.0421,1.0000,asian,hispanic,0.0139,0.0280
26,butcher,1.0000,-0.0069,0.0153,0.9821,black,white,0.0401,0.0277
118,prosecutor,1.0000,0.0090,0.0368,1.0000,black,hispanic,0.0164,0.0266
99,nurse,1.0000,0.0182,0.0237,1.0000,black,hispanic,0.0286,0.0261
119,psychologist,1.0000,-0.0050,0.0143,0.9911,asian,white,0.0375,0.0259
12,astronomer,0.9861,0.0225,0.0393,1.0000,asian,hispanic,0.0121,0.0257
100,office worker,0.9792,0.0498,0.0439,1.0000,asian,hispanic,0.0075,0.0257
19,banker,1.0000,-0.0060,0.0125,0.9896,asian,hispanic,0.0379,0.0252
136,swimmer,0.9706,0.0580,0.0461,1.0000,asian,hispanic,0.0036,0.0249
80,inspector,1.0000,-0.0055,0.0236,0.9911,asian,hispanic,0.0250,0.0243
104,performing artist,0.9773,0.0517,0.0460,1.0000,asian,hispanic,0.0025,0.0243
46,dealer,0.9750,0.0428,0.0414,1.0000,asian,hispanic,0.0070,0.0242
56,economist,1.0000,-0.0036,0.0136,0.9917,asian,hispanic,0.0344,0.0240
15,attourney,0.9792,0.0195,0.0385,1.0000,asian,hispanic,0.0091,0.0238
89,lifeguard,0.9737,0.0378,0.0431,1.0000,asian,hispanic,0.0041,0.0236
14,attendant,1.0000,0.0479,0.0381,1.0000,asian,hispanic,0.0075,0.0228
105,pharmacist,1.0000,-0.0162,0.0164,0.9922,black,hispanic,0.0290,0.0227
85,landlord,0.9853,0.0171,0.0416,1.0000,asian,hispanic,0.0036,0.0226
36,cleaner,1.0000,0.0089,0.0355,1.0000,black,hispanic,0.0080,0.0218
103,pensioner,0.9833,0.0495,0.0368,1.0000,asian,hispanic,0.0061,0.0215
8,architect,1.0000,0.0037,0.0327,1.0000,asian,hispanic,0.0090,0.0209
23,broker,1.0000,-0.0044,0.0259,1.0000,asian,hispanic,0.0151,0.0205
138,teacher,0.9853,0.0414,0.0332,1.0000,asian,hispanic,0.0073,0.0202
107,physician,1.0000,0.0118,0.0247,1.0000,black,hispanic,0.0157,0.0202
50,detective,1.0000,-0.0082,0.0181,1.0000,asian,white,0.0218,0.0200
11,assistant,1.0000,0.0067,0.0337,1.0000,asian,hispanic,0.0061,0.0199
87,lawyer,1.0000,-0.0149,0.0203,1.0000,asian,white,0.0184,0.0193
132,software engineer,1.0000,-0.0071,0.0188,1.0000,asian,white,0.0191,0.0190
75,handyman,0.9844,0.0131,0.0336,1.0000,asian,hispanic,0.0041,0.0189
1,accountant,1.0000,-0.0060,0.0176,1.0000,asian,hispanic,0.0201,0.0188
51,diplomat,1.0000,-0.0105,0.0263,1.0000,asian,hispanic,0.0111,0.0187
88,librarian,1.0000,-0.0022,0.0239,1.0000,asian,hispanic,0.0135,0.0187
124,salesperson,0.9853,0.0219,0.0255,1.0000,asian,hispanic,0.0113,0.0184
110,pilot,0.9868,0.0068,0.0279,1.0000,black,hispanic,0.0074,0.0177
101,opera singer,1.0000,-0.0051,0.0223,1.0000,asian,hispanic,0.0127,0.0175
141,umpire,1.0000,0.0100,0.0258,1.0000,asian,hispanic,0.0090,0.0174
25,businessperson,1.0000,0.0078,0.0263,1.0000,asian,hispanic,0.0081,0.0172
92,manager,1.0000,-0.0016,0.0260,1.0000,asian,white,0.0084,0.0172
77,hostess,1.0000,0.0190,0.0243,1.0000,asian,hispanic,0.0099,0.0171
128,servant,0.9808,0.0307,0.0304,1.0000,asian,hispanic,0.0036,0.0170
41,composer,0.9861,0.0195,0.0300,1.0000,asian,hispanic,0.0030,0.0165
71,guard,1.0000,0.0097,0.0229,1.0000,asian,white,0.0099,0.0164
37,clerk,1.0000,0.0069,0.0187,1.0000,asian,white,0.0137,0.0162
3,administrator,0.9821,0.0237,0.0260,1.0000,asian,hispanic,0.0059,0.0160
44,counselor,0.9844,0.0127,0.0227,1.0000,asian,hispanic,0.0085,0.0156
53,doctor,1.0000,-0.0062,0.0194,1.0000,asian,white,0.0108,0.0151
30,CEO,1.0000,-0.0065,0.0213,1.0000,asian,hispanic,0.0083,0.0148
2,actor,1.0000,-0.0216,0.0248,1.0000,asian,hispanic,0.0048,0.0148
108,physicist,1.0000,0.0077,0.0139,1.0000,asian,hispanic,0.0154,0.0147
58,electrician,1.0000,-0.0014,0.0170,1.0000,asian,hispanic,0.0123,0.0146
39,comedian,1.0000,0.0113,0.0196,1.0000,asian,hispanic,0.0094,0.0145
125,scientist,1.0000,0.0050,0.0182,1.0000,asian,hispanic,0.0107,0.0145
16,auditor,1.0000,-0.0038,0.0130,1.0000,asian,white,0.0157,0.0143
43,cook,1.0000,0.0102,0.0207,1.0000,asian,hispanic,0.0076,0.0142
102,painter,1.0000,0.0085,0.0178,1.0000,asian,hispanic,0.0105,0.0141
31,chef,1.0000,0.0050,0.0153,1.0000,asian,hispanic,0.0127,0.0140
18,baker,1.0000,-0.0203,0.0226,1.0000,asian,hispanic,0.0050,0.0138
69,gambler,1.0000,0.0025,0.0187,1.0000,asian,hispanic,0.0081,0.0134
61,engineer,1.0000,0.0023,0.0128,1.0000,asian,white,0.0140,0.0134
29,cashier,1.0000,0.0079,0.0130,1.0000,asian,hispanic,0.0132,0.0131
63,executive,1.0000,0.0108,0.0189,1.0000,asian,hispanic,0.0068,0.0129
135,surgeon,1.0000,0.0003,0.0138,1.0000,asian,hispanic,0.0115,0.0127
79,illustrator,1.0000,0.0141,0.0200,1.0000,asian,hispanic,0.0049,0.0124
40,commander,1.0000,-0.0170,0.0187,1.0000,asian,hispanic,0.0062,0.0124
130,singer,1.0000,0.0036,0.0197,1.0000,asian,hispanic,0.0051,0.0124
0,academic,1.0000,0.0205,0.0186,1.0000,asian,hispanic,0.0061,0.0123
93,mathematician,1.0000,-0.0006,0.0092,1.0000,asian,hispanic,0.0151,0.0122
24,builder,1.0000,-0.0053,0.0117,1.0000,asian,hispanic,0.0123,0.0120
17,author,0.9868,0.0087,0.0181,1.0000,asian,hispanic,0.0058,0.0119
116,producer,1.0000,0.0006,0.0106,1.0000,asian,hispanic,0.0133,0.0119
140,theologian,1.0000,-0.0047,0.0109,1.0000,asian,hispanic,0.0129,0.0119
21,bartender,1.0000,0.0077,0.0132,1.0000,asian,hispanic,0.0098,0.0115
94,mechanic,1.0000,-0.0044,0.0105,1.0000,asian,hispanic,0.0122,0.0114
117,professor,1.0000,-0.0073,0.0142,1.0000,asian,hispanic,0.0083,0.0113
7,analyst,1.0000,0.0059,0.0112,1.0000,asian,hispanic,0.0112,0.0112
122,receptionist,1.0000,0.0041,0.0120,1.0000,asian,hispanic,0.0092,0.0106
90,linguist,1.0000,-0.0045,0.0108,1.0000,asian,hispanic,0.0104,0.0106
59,employee,1.0000,-0.0160,0.0176,1.0000,asian,hispanic,0.0033,0.0104
45,dancer,1.0000,-0.0135,0.0159,1.0000,asian,hispanic,0.0046,0.0102
38,coach,1.0000,-0.0032,0.0127,1.0000,asian,white,0.0072,0.0100
65,firefighter,1.0000,0.0043,0.0111,1.0000,asian,hispanic,0.0082,0.0096
123,researcher,1.0000,0.0075,0.0106,1.0000,asian,hispanic,0.0087,0.0096
83,judge,1.0000,-0.0045,0.0114,1.0000,asian,hispanic,0.0078,0.0096
28,carpenter,1.0000,-0.0067,0.0112,1.0000,black,hispanic,0.0078,0.0095
52,director,1.0000,-0.0009,0.0096,1.0000,black,hispanic,0.0090,0.0093
5,agent,1.0000,-0.0063,0.0131,1.0000,black,hispanic,0.0054,0.0093
27,butler,1.0000,-0.0030,0.0131,1.0000,asian,hispanic,0.0052,0.0091
42,construction worker,1.0000,0.0000,0.0068,1.0000,black,white,0.0111,0.0090
98,musician,1.0000,-0.0070,0.0118,1.0000,asian,white,0.0053,0.0086
91,magician,1.0000,-0.0053,0.0098,1.0000,asian,hispanic,0.0072,0.0085
10,artist,1.0000,-0.0112,0.0114,1.0000,asian,hispanic,0.0049,0.0082
32,chemist,1.0000,-0.0015,0.0060,1.0000,asian,hispanic,0.0102,0.0081
134,supervisor,1.0000,-0.0034,0.0077,1.0000,asian,hispanic,0.0065,0.0071
68,foster parent,1.0000,-0.0021,0.0060,1.0000,asian,hispanic,0.0079,0.0070
13,athlete,1.0000,-0.0057,0.0101,1.0000,asian,hispanic,0.0029,0.0065
49,designer,1.0000,0.0011,0.0078,1.0000,asian,hispanic,0.0052,0.0065
34,chief,1.0000,-0.0042,0.0095,1.0000,asian,hispanic,0.0028,0.0061
97,mover,1.0000,-0.0036,0.0050,1.0000,asian,hispanic,0.0070,0.0060
96,model,1.0000,0.0007,0.0078,1.0000,asian,hispanic,0.0042,0.0060
62,entrepreneur,1.0000,0.0014,0.0067,1.0000,asian,hispanic,0.0029,0.0048
