,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
123,researcher,0.8667,-0.0216,0.0803,1.0000,hispanic,white,0.0694,0.0749
52,director,0.8611,0.0213,0.0711,1.0000,asian,white,0.0775,0.0743
57,editor,0.8393,-0.0441,0.0808,1.0000,hispanic,white,0.0667,0.0737
14,attendant,0.6875,-0.0563,0.0820,1.0000,hispanic,black,0.0654,0.0737
53,doctor,0.7794,-0.0006,0.0643,1.0000,hispanic,black,0.0828,0.0735
99,nurse,0.8654,-0.0487,0.0503,1.0000,hispanic,black,0.0963,0.0733
89,lifeguard,0.7647,-0.0015,0.0818,1.0000,hispanic,white,0.0643,0.0730
56,economist,0.8000,0.0037,0.0742,1.0000,hispanic,white,0.0694,0.0718
139,tennis player,0.7083,0.0474,0.0814,1.0000,asian,black,0.0620,0.0717
96,model,0.8182,0.0486,0.0484,1.0000,hispanic,black,0.0945,0.0714
134,supervisor,0.7857,-0.0457,0.0708,1.0000,hispanic,white,0.0698,0.0703
38,coach,0.8958,0.0311,0.0839,1.0000,hispanic,black,0.0554,0.0697
48,dentist,0.7000,-0.0626,0.0773,1.0000,hispanic,black,0.0613,0.0693
3,administrator,0.6136,0.0034,0.0804,1.0000,hispanic,white,0.0567,0.0686
110,pilot,0.9000,0.0273,0.0543,1.0000,hispanic,black,0.0814,0.0679
60,employment,0.5882,-0.0399,0.0843,1.0000,hispanic,white,0.0506,0.0675
62,entrepreneur,0.8000,0.0084,0.0627,1.0000,hispanic,white,0.0719,0.0673
141,umpire,0.5833,0.0453,0.0912,1.0000,hispanic,black,0.0425,0.0668
87,lawyer,0.8571,-0.0171,0.0773,1.0000,hispanic,white,0.0546,0.0659
86,lawn mower,0.3875,-0.0388,0.0982,1.0000,white,asian,0.0333,0.0657
44,counselor,0.9500,-0.0012,0.0706,1.0000,hispanic,white,0.0607,0.0656
93,mathematician,0.8816,-0.0336,0.0654,1.0000,hispanic,white,0.0646,0.0650
36,cleaner,0.5833,-0.0713,0.0827,1.0000,hispanic,black,0.0460,0.0644
122,receptionist,0.6000,-0.0839,0.0809,1.0000,hispanic,black,0.0476,0.0643
118,prosecutor,0.8077,-0.0104,0.0717,1.0000,hispanic,white,0.0568,0.0642
49,designer,0.6429,-0.0248,0.0572,1.0000,hispanic,black,0.0689,0.0631
7,analyst,0.7353,0.0042,0.0689,1.0000,hispanic,black,0.0567,0.0628
137,tailor,0.9062,0.0158,0.0695,1.0000,hispanic,black,0.0558,0.0626
74,handball player,0.9286,-0.0554,0.0869,1.0000,asian,white,0.0376,0.0623
117,professor,0.9792,0.0041,0.0631,1.0000,asian,white,0.0614,0.0622
33,chess player,0.9500,-0.0447,0.0731,1.0000,hispanic,black,0.0506,0.0619
16,auditor,0.7333,-0.0327,0.0829,1.0000,hispanic,white,0.0391,0.0610
73,hairdresser,0.4375,-0.0146,0.0431,1.0000,hispanic,black,0.0788,0.0610
54,drawer,0.2500,-0.0211,0.0920,1.0000,hispanic,asian,0.0297,0.0608
85,landlord,0.8824,0.0367,0.0663,1.0000,hispanic,white,0.0481,0.0572
107,physician,0.9000,-0.0243,0.0675,1.0000,hispanic,white,0.0442,0.0559
68,foster parent,0.7500,0.0190,0.0793,1.0000,hispanic,white,0.0309,0.0551
120,radiologist,0.6875,-0.0135,0.0480,1.0000,hispanic,white,0.0604,0.0542
43,cook,0.7708,-0.0018,0.0473,1.0000,hispanic,black,0.0601,0.0537
30,CEO,0.8167,0.0003,0.0772,1.0000,hispanic,white,0.0295,0.0534
1,accountant,0.6731,0.0181,0.0584,1.0000,hispanic,white,0.0429,0.0507
138,teacher,0.9375,-0.0112,0.0584,1.0000,hispanic,white,0.0341,0.0462
119,psychologist,0.9107,0.0220,0.0608,1.0000,hispanic,white,0.0314,0.0461
