,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
25,dishonest,0.8750,0.0317,0.0575,1.0000,hispanic,black,0.0413,0.0494
47,homeless,0.8833,0.0248,0.0726,1.0000,hispanic,white,0.0239,0.0483
22,defiant,0.8833,-0.0054,0.0613,1.0000,hispanic,black,0.0329,0.0471
56,intelligent,1.0000,0.0172,0.0381,1.0000,hispanic,white,0.0551,0.0466
21,dangerous,0.9333,0.0456,0.0657,1.0000,hispanic,white,0.0271,0.0464
11,careless,0.9706,0.0180,0.0633,1.0000,hispanic,black,0.0281,0.0457
38,gentle,0.9286,0.0208,0.0683,1.0000,hispanic,white,0.0215,0.0449
85,sad,0.9333,0.0033,0.0671,1.0000,hispanic,white,0.0225,0.0448
3,awful,0.8889,-0.0244,0.0647,1.0000,hispanic,white,0.0198,0.0423
96,stupid,1.0000,0.0227,0.0462,1.0000,hispanic,white,0.0369,0.0416
0,angry,0.9000,0.0275,0.0598,1.0000,hispanic,black,0.0231,0.0414
62,mad,0.9125,-0.0222,0.0662,1.0000,hispanic,black,0.0164,0.0413
68,nervous,0.9028,0.0090,0.0538,1.0000,hispanic,white,0.0284,0.0411
109,upset,0.8594,0.0475,0.0763,1.0000,hispanic,white,0.0056,0.0410
48,hopeless,0.9605,-0.0053,0.0655,1.0000,hispanic,white,0.0143,0.0399
89,smart,1.0000,-0.0300,0.0410,1.0000,hispanic,white,0.0368,0.0389
45,harsh,0.9048,0.0630,0.0678,1.0000,hispanic,white,0.0095,0.0386
23,desperate,0.9118,-0.0264,0.0463,1.0000,hispanic,white,0.0310,0.0386
112,weak,0.9444,0.0206,0.0566,1.0000,hispanic,black,0.0197,0.0381
104,tough,0.9118,-0.0025,0.0494,1.0000,hispanic,white,0.0258,0.0376
4,bad,0.8854,0.0009,0.0607,1.0000,hispanic,white,0.0132,0.0370
14,clever,0.9722,0.0093,0.0515,1.0000,hispanic,white,0.0206,0.0361
101,terrible,0.9875,-0.0184,0.0450,1.0000,hispanic,white,0.0214,0.0332
73,poor,1.0000,0.0075,0.0427,1.0000,hispanic,white,0.0225,0.0326
49,horrible,0.9600,-0.0078,0.0531,1.0000,hispanic,white,0.0118,0.0324
84,rude,0.9844,0.0099,0.0483,1.0000,hispanic,white,0.0121,0.0302
106,ugly,0.9861,0.0093,0.0384,1.0000,hispanic,black,0.0217,0.0300
57,irresponsible,0.9861,0.0028,0.0461,1.0000,hispanic,white,0.0110,0.0285
59,lazy,1.0000,0.0031,0.0406,1.0000,hispanic,white,0.0136,0.0271
99,suspicious,1.0000,0.0143,0.0360,1.0000,hispanic,white,0.0175,0.0268
98,supportive,1.0000,0.0020,0.0395,1.0000,hispanic,white,0.0082,0.0238
1,annoying,1.0000,-0.0050,0.0362,1.0000,hispanic,white,0.0109,0.0235
