,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
46,dealer,0.0500,0.0479,0.0603,0.5000,asian,white,0.1227,0.0915
129,sheriff,0.0556,0.0097,0.0600,0.5000,asian,white,0.1229,0.0914
18,baker,0.0000,0.0101,0.0417,0.5000,asian,black,0.1412,0.0914
1,accountant,0.3958,0.0326,0.0542,0.7500,asian,white,0.1277,0.0910
76,historian,0.0000,0.0415,0.0470,0.2500,hispanic,white,0.1343,0.0907
8,architect,0.0000,0.0607,0.0486,0.5000,asian,white,0.1319,0.0903
29,cashier,0.0000,0.0034,0.0375,0.7500,asian,black,0.1426,0.0900
78,housekeeper,0.0000,-0.0206,0.0438,0.3750,asian,black,0.1362,0.0900
119,psychologist,0.2647,0.0407,0.0505,0.7500,asian,white,0.1295,0.0900
32,chemist,0.3906,-0.0193,0.0512,0.3750,asian,white,0.1287,0.0900
6,airman,0.0000,0.0197,0.0456,0.6250,asian,white,0.1343,0.0900
36,cleaner,0.1364,0.0415,0.0449,1.0000,asian,black,0.1349,0.0899
112,poet,0.2059,0.0179,0.0501,0.5000,asian,white,0.1295,0.0898
55,driver,0.0000,0.0319,0.0406,0.3750,asian,black,0.1390,0.0898
24,builder,0.0000,0.0551,0.0536,0.5000,asian,white,0.1259,0.0897
2,actor,0.0000,0.0661,0.0596,0.1250,asian,white,0.1191,0.0893
136,swimmer,0.0833,-0.0084,0.0386,0.5000,hispanic,black,0.1393,0.0890
120,radiologist,0.1250,0.0585,0.0515,0.7500,asian,white,0.1263,0.0889
102,painter,0.0000,0.0227,0.0450,0.5000,hispanic,black,0.1327,0.0888
106,photographer,0.0000,0.0342,0.0392,0.6250,asian,white,0.1385,0.0888
30,CEO,0.0000,0.0147,0.0348,0.5000,asian,black,0.1414,0.0881
44,counselor,0.3214,0.0193,0.0488,0.7500,asian,black,0.1261,0.0874
135,surgeon,0.0909,0.0398,0.0477,0.5000,hispanic,white,0.1268,0.0873
7,analyst,0.1406,0.0451,0.0528,0.7500,asian,white,0.1216,0.0872
27,butler,0.0000,0.0424,0.0433,0.7500,asian,black,0.1306,0.0869
77,hostess,0.0000,0.0072,0.0374,0.6250,asian,black,0.1357,0.0865
11,assistant,0.0000,0.0315,0.0445,0.7500,asian,black,0.1285,0.0865
87,lawyer,0.0263,0.0195,0.0370,0.7500,asian,black,0.1353,0.0862
115,postman,0.0769,0.0463,0.0497,0.6250,asian,white,0.1222,0.0860
73,hairdresser,0.0208,0.0293,0.0493,1.0000,hispanic,black,0.1211,0.0852
19,banker,0.0000,0.0323,0.0422,0.6250,asian,black,0.1275,0.0849
124,salesperson,0.1786,0.0323,0.0407,0.7500,asian,black,0.1274,0.0840
12,astronomer,0.1111,0.0500,0.0487,0.7500,asian,white,0.1179,0.0833
10,artist,0.0385,0.0186,0.0491,0.3750,asian,white,0.1175,0.0833
114,politician,0.2344,0.0178,0.0460,0.6250,asian,white,0.1197,0.0829
105,pharmacist,0.0000,0.0487,0.0513,0.6250,asian,black,0.1130,0.0821
104,performing artist,0.0769,0.0212,0.0416,0.6250,hispanic,white,0.1223,0.0820
50,detective,0.0000,0.0465,0.0471,0.6250,asian,white,0.1166,0.0818
93,mathematician,0.4000,0.0209,0.0354,0.7500,asian,white,0.1282,0.0818
92,manager,0.0000,0.0299,0.0375,0.5000,asian,white,0.1259,0.0817
65,firefighter,0.0000,0.0333,0.0483,0.3750,asian,white,0.1145,0.0814
126,secretary,0.0417,0.0300,0.0413,0.7500,asian,black,0.1213,0.0813
109,pianist,0.1071,0.0238,0.0408,0.5000,asian,white,0.1215,0.0811
107,physician,0.2143,0.0366,0.0553,0.7500,hispanic,black,0.1064,0.0809
85,landlord,0.0000,0.0793,0.0691,0.8750,asian,black,0.0924,0.0807
111,plumber,0.0000,-0.0011,0.0331,0.6250,asian,black,0.1282,0.0806
34,chief,0.1071,0.0114,0.0469,0.6250,asian,white,0.1139,0.0804
108,physicist,0.5441,0.0143,0.0414,0.6250,asian,white,0.1193,0.0803
71,guard,0.1842,0.0183,0.0474,0.8750,hispanic,black,0.1128,0.0801
62,entrepreneur,0.0000,0.0149,0.0489,0.5000,asian,white,0.1111,0.0800
41,composer,0.0000,0.0556,0.0554,0.3750,asian,white,0.1042,0.0798
74,handball player,0.0000,0.0184,0.0520,0.5000,asian,black,0.1067,0.0793
5,agent,0.0833,-0.0026,0.0551,0.7500,hispanic,white,0.1033,0.0792
131,sociologist,0.2885,0.0121,0.0553,0.8750,asian,white,0.1006,0.0780
122,receptionist,0.0357,-0.0028,0.0251,0.7500,asian,black,0.1294,0.0773
58,electrician,0.0000,0.0269,0.0378,0.7500,asian,black,0.1166,0.0772
17,author,0.0000,0.0302,0.0419,0.2500,asian,white,0.1122,0.0770
53,doctor,0.0500,0.0263,0.0413,0.5000,asian,white,0.1127,0.0770
56,economist,0.1000,0.0486,0.0430,0.1250,asian,white,0.1104,0.0767
60,employment,0.0469,0.0085,0.0414,0.7500,asian,white,0.1119,0.0766
52,director,0.0000,0.0359,0.0372,0.3750,asian,white,0.1154,0.0763
133,soldier,0.0441,0.0113,0.0498,0.2500,hispanic,black,0.1026,0.0762
121,realtor,0.0000,0.0547,0.0462,0.7500,asian,white,0.1056,0.0759
123,researcher,0.2222,0.0238,0.0595,0.8750,asian,white,0.0919,0.0757
82,journalist,0.1071,-0.0121,0.0457,0.7500,asian,white,0.1050,0.0754
96,model,0.0769,0.0236,0.0435,0.3750,asian,white,0.1056,0.0746
23,broker,0.1406,0.0175,0.0541,0.6250,asian,black,0.0946,0.0743
68,foster parent,0.0000,0.0198,0.0319,0.7500,asian,white,0.1157,0.0738
63,executive,0.0972,0.0272,0.0412,0.7500,asian,white,0.1063,0.0737
117,professor,0.2679,0.0093,0.0467,0.7500,asian,black,0.1007,0.0737
47,delivery,0.0000,0.0148,0.0563,0.7500,asian,black,0.0898,0.0731
69,gambler,0.6324,0.0233,0.0400,1.0000,asian,black,0.1055,0.0727
59,employee,0.0192,0.0237,0.0391,0.6250,asian,white,0.1053,0.0722
38,coach,0.0333,0.0546,0.0592,0.3750,asian,black,0.0851,0.0721
13,athlete,0.2500,-0.0579,0.0481,0.3750,asian,white,0.0926,0.0703
0,academic,0.3500,0.0107,0.0533,0.6250,asian,hispanic,0.0873,0.0703
116,producer,0.0000,0.0050,0.0447,0.6250,asian,white,0.0937,0.0692
51,diplomat,0.2667,0.0335,0.0520,0.5000,asian,white,0.0856,0.0688
88,librarian,0.1818,0.0125,0.0436,0.7500,asian,black,0.0936,0.0686
80,inspector,0.1000,0.0535,0.0450,0.7500,asian,white,0.0910,0.0680
81,janitor,0.0000,0.0200,0.0328,0.8750,asian,black,0.1031,0.0679
90,linguist,0.6562,0.0111,0.0473,1.0000,hispanic,white,0.0882,0.0678
9,army,0.0192,-0.0089,0.0302,0.0000,asian,white,0.1046,0.0674
134,supervisor,0.1071,0.0414,0.0483,0.8750,hispanic,black,0.0864,0.0674
138,teacher,0.0357,0.0016,0.0450,0.7500,asian,black,0.0891,0.0670
35,civil,0.6667,0.0441,0.0525,0.3750,asian,black,0.0807,0.0666
83,judge,0.1042,0.0630,0.0565,0.2500,asian,white,0.0767,0.0666
86,lawn mower,0.0000,0.0175,0.0363,0.8750,asian,black,0.0964,0.0664
33,chess player,0.1042,0.0213,0.0413,0.2500,white,hispanic,0.0913,0.0663
25,businessperson,0.0893,0.0310,0.0363,0.7500,asian,white,0.0963,0.0663
103,pensioner,0.1731,0.0253,0.0407,0.7500,asian,white,0.0915,0.0661
97,mover,0.0921,0.0435,0.0468,0.5000,asian,hispanic,0.0849,0.0659
140,theologian,0.6346,0.0286,0.0528,0.7500,asian,white,0.0784,0.0656
3,administrator,0.3393,0.0452,0.0463,0.8750,asian,black,0.0844,0.0654
141,umpire,0.3000,0.0511,0.0675,0.3750,black,white,0.0627,0.0651
125,scientist,0.1591,0.0616,0.0476,0.7500,asian,white,0.0824,0.0650
84,laborer,0.1731,0.0321,0.0489,0.7500,asian,black,0.0805,0.0647
15,attourney,0.0469,-0.0012,0.0454,0.7500,asian,white,0.0833,0.0643
70,grocer,0.0000,0.0240,0.0373,0.7500,asian,black,0.0911,0.0642
118,prosecutor,0.0962,0.0039,0.0492,0.3750,asian,white,0.0791,0.0641
113,police officer,0.0893,-0.0163,0.0546,0.2500,asian,white,0.0734,0.0640
100,office worker,0.0833,-0.0079,0.0469,0.5000,asian,white,0.0800,0.0635
127,security guard,0.2500,0.0086,0.0372,1.0000,asian,black,0.0892,0.0632
42,construction worker,0.0556,0.0009,0.0487,0.5000,asian,black,0.0768,0.0628
67,football player,0.0192,0.0030,0.0465,0.5000,asian,white,0.0758,0.0612
139,tennis player,0.1176,0.0087,0.0419,0.7500,asian,black,0.0802,0.0611
128,servant,0.0000,0.0316,0.0371,0.8750,asian,black,0.0814,0.0593
40,commander,0.0682,0.0113,0.0386,0.3750,asian,white,0.0680,0.0533
95,medical student,0.0000,0.0269,0.0446,0.1250,asian,white,0.0443,0.0445
