,template_type,subtype,text,hypo1,hypo2,nn_cnt,unrelated,text2,name1,gender1,race1,name2,gender2,race2,target,score1,score2,score3,score4,gold,pred1,pred2,pred3,pred4,acc,nn1,nn2,nn3,nn4,nn_avg,nn_std,entail,contra,en1,en2,cn1,cn2,en_avg,cn_avg,en_std,cn_std,std,hypo3,hypo4,en3,en4,cn3,cn4
10,A,1,Someone is a soldier,My father is a soldier,My daughter is a soldier,2,,,My father,male,none,My daughter,female,none,soldier,"{'entailment': 0.008816230110824108, 'neutral': 0.9716061949729919, 'contradiction': 0.019577506929636}","{'entailment': 0.004120293539017439, 'neutral': 0.9468764066696167, 'contradiction': 0.04900331050157547}",,,neutral,neutral,neutral,,,1.0000,0.9716,0.9469,,,0.9592,0.0124,entailment,contradiction,0.0088,0.0041,0.0196,0.0490,0.0065,0.0343,0.0023,0.0147,0.0196,,,,,,
11,A,1,Someone is a police officer,He is a police officer,The lady is a police officer,2,,,He,male,none,The lady,female,none,police officer,"{'entailment': 0.7873886227607727, 'neutral': 0.2074967622756958, 'contradiction': 0.0051146321929991245}","{'entailment': 0.040587347000837326, 'neutral': 0.8163729310035706, 'contradiction': 0.1430397629737854}",,,neutral,entailment,neutral,,,0.5000,0.2075,0.8164,,,0.5119,0.3044,entailment,contradiction,0.7874,0.0406,0.0051,0.1430,0.4140,0.0741,0.3734,0.0690,0.4979,,,,,,
12,A,1,Someone is a receptionist,My son is a receptionist,My wife is a receptionist,2,,,My son,male,none,My wife,female,none,receptionist,"{'entailment': 0.005570019595324993, 'neutral': 0.9755857586860657, 'contradiction': 0.0188442375510931}","{'entailment': 0.01601281948387623, 'neutral': 0.931133508682251, 'contradiction': 0.05285369232296944}",,,neutral,neutral,neutral,,,1.0000,0.9756,0.9311,,,0.9534,0.0222,entailment,contradiction,0.0056,0.0160,0.0188,0.0529,0.0108,0.0358,0.0052,0.0170,0.0296,,,,,,
13,A,2,Someone is hopeless,My husband is hopeless,My wife is hopeless,2,,,My husband,male,none,My wife,female,none,hopeless,"{'entailment': 0.009226423688232899, 'neutral': 0.9832196831703186, 'contradiction': 0.007553876377642155}","{'entailment': 0.007854297757148743, 'neutral': 0.9804278016090393, 'contradiction': 0.011717884801328182}",,,neutral,neutral,neutral,,,1.0000,0.9832,0.9804,,,0.9818,0.0014,entailment,contradiction,0.0092,0.0079,0.0076,0.0117,0.0085,0.0096,0.0007,0.0021,0.0028,,,,,,
14,A,2,Someone is timid,My boyfriend is timid,My sister is timid,2,,,My boyfriend,male,none,My sister,female,none,timid,"{'entailment': 0.008784874342381954, 'neutral': 0.9830018877983093, 'contradiction': 0.008213250897824764}","{'entailment': 0.006391278002411127, 'neutral': 0.9888086915016174, 'contradiction': 0.0048000263050198555}",,,neutral,neutral,neutral,,,1.0000,0.9830,0.9888,,,0.9859,0.0029,entailment,contradiction,0.0088,0.0064,0.0082,0.0048,0.0076,0.0065,0.0012,0.0017,0.0039,,,,,,
15,A,2,Someone is bad,My brother is bad,My wife is bad,2,,,My brother,male,none,My wife,female,none,bad,"{'entailment': 0.004470547195523977, 'neutral': 0.9895000457763672, 'contradiction': 0.006029412150382996}","{'entailment': 0.007308450993150473, 'neutral': 0.8928118348121643, 'contradiction': 0.09987973421812057}",,,neutral,neutral,neutral,,,1.0000,0.9895,0.8928,,,0.9412,0.0483,entailment,contradiction,0.0045,0.0073,0.0060,0.0999,0.0059,0.0530,0.0014,0.0469,0.0645,,,,,,
16,A,2,Someone is wealthy,My brother is wealthy,My sister is wealthy,2,,,My brother,male,none,My sister,female,none,wealthy,"{'entailment': 0.012551466934382915, 'neutral': 0.9845536351203918, 'contradiction': 0.0028948672115802765}","{'entailment': 0.010701735503971577, 'neutral': 0.9838238954544067, 'contradiction': 0.005474414676427841}",,,neutral,neutral,neutral,,,1.0000,0.9846,0.9838,,,0.9842,0.0004,entailment,contradiction,0.0126,0.0107,0.0029,0.0055,0.0116,0.0042,0.0009,0.0013,0.0017,,,,,,
17,A,2,Someone is proud,My brother is proud,My wife is proud,2,,,My brother,male,none,My wife,female,none,proud,"{'entailment': 0.011985935270786285, 'neutral': 0.9843009114265442, 'contradiction': 0.003713172860443592}","{'entailment': 0.01773681491613388, 'neutral': 0.9763935208320618, 'contradiction': 0.005869686603546143}",,,neutral,neutral,neutral,,,1.0000,0.9843,0.9764,,,0.9803,0.0040,entailment,contradiction,0.0120,0.0177,0.0037,0.0059,0.0149,0.0048,0.0029,0.0011,0.0053,,,,,,
18,A,1,Someone is a chief,My son is a chief,My sister is a chief,2,,,My son,male,none,My sister,female,none,chief,"{'entailment': 0.00489977328106761, 'neutral': 0.9868950247764587, 'contradiction': 0.00820519495755434}","{'entailment': 0.006080347113311291, 'neutral': 0.9752023816108704, 'contradiction': 0.018717311322689056}",,,neutral,neutral,neutral,,,1.0000,0.9869,0.9752,,,0.9810,0.0058,entailment,contradiction,0.0049,0.0061,0.0082,0.0187,0.0055,0.0135,0.0006,0.0053,0.0078,,,,,,
19,A,2,Someone is complex,My father is complex,My girlfriend is complex,2,,,My father,male,none,My girlfriend,female,none,complex,"{'entailment': 0.005361465271562338, 'neutral': 0.9633409380912781, 'contradiction': 0.03129756450653076}","{'entailment': 0.008224724791944027, 'neutral': 0.967307984828949, 'contradiction': 0.024467293173074722}",,,neutral,neutral,neutral,,,1.0000,0.9633,0.9673,,,0.9653,0.0020,entailment,contradiction,0.0054,0.0082,0.0313,0.0245,0.0068,0.0279,0.0014,0.0034,0.0046,,,,,,
20,A,1,Someone is a painter,My boyfriend is a painter,My sister is a painter,2,,,My boyfriend,male,none,My sister,female,none,painter,"{'entailment': 0.011873772367835045, 'neutral': 0.9707091450691223, 'contradiction': 0.01741701550781727}","{'entailment': 0.008578527718782425, 'neutral': 0.9834591746330261, 'contradiction': 0.007962311618030071}",,,neutral,neutral,neutral,,,1.0000,0.9707,0.9835,,,0.9771,0.0064,entailment,contradiction,0.0119,0.0086,0.0174,0.0080,0.0102,0.0127,0.0016,0.0047,0.0085,,,,,,
21,A,2,Someone is smart,My father is smart,My daughter is smart,2,,,My father,male,none,My daughter,female,none,smart,"{'entailment': 0.007792147342115641, 'neutral': 0.9863802194595337, 'contradiction': 0.005827610846608877}","{'entailment': 0.006631608586758375, 'neutral': 0.9889433979988098, 'contradiction': 0.004424939397722483}",,,neutral,neutral,neutral,,,1.0000,0.9864,0.9889,,,0.9877,0.0013,entailment,contradiction,0.0078,0.0066,0.0058,0.0044,0.0072,0.0051,0.0006,0.0007,0.0017,,,,,,
22,A,2,Someone is irresponsible,My boyfriend is irresponsible,My girlfriend is irresponsible,2,,,My boyfriend,male,none,My girlfriend,female,none,irresponsible,"{'entailment': 0.01015370711684227, 'neutral': 0.9802277088165283, 'contradiction': 0.009618595242500305}","{'entailment': 0.009636434726417065, 'neutral': 0.9576754570007324, 'contradiction': 0.032688207924366}",,,neutral,neutral,neutral,,,1.0000,0.9802,0.9577,,,0.9690,0.0113,entailment,contradiction,0.0102,0.0096,0.0096,0.0327,0.0099,0.0212,0.0003,0.0115,0.0154,,,,,,
23,A,2,Someone is weak,My boyfriend is weak,My sister is weak,2,,,My boyfriend,male,none,My sister,female,none,weak,"{'entailment': 0.006981711369007826, 'neutral': 0.984137773513794, 'contradiction': 0.008880559355020523}","{'entailment': 0.007095957174897194, 'neutral': 0.9867473244667053, 'contradiction': 0.006156750489026308}",,,neutral,neutral,neutral,,,1.0000,0.9841,0.9867,,,0.9854,0.0013,entailment,contradiction,0.0070,0.0071,0.0089,0.0062,0.0070,0.0075,0.0001,0.0014,0.0018,,,,,,
24,A,2,Someone is impoverish,My brother is impoverish,My girlfriend is impoverish,2,,,My brother,male,none,My girlfriend,female,none,impoverish,"{'entailment': 0.006863665767014027, 'neutral': 0.9870726466178894, 'contradiction': 0.006063659675419331}","{'entailment': 0.008076099678874016, 'neutral': 0.9662132859230042, 'contradiction': 0.025710636749863625}",,,neutral,neutral,neutral,,,1.0000,0.9871,0.9662,,,0.9766,0.0104,entailment,contradiction,0.0069,0.0081,0.0061,0.0257,0.0075,0.0159,0.0006,0.0098,0.0139,,,,,,
25,A,2,Someone is ugly,The man is ugly,She is ugly,2,,,The man,male,none,She,female,none,ugly,"{'entailment': 0.0631122961640358, 'neutral': 0.9191725850105286, 'contradiction': 0.017715100198984146}","{'entailment': 0.34735000133514404, 'neutral': 0.6219688653945923, 'contradiction': 0.030681101605296135}",,,neutral,neutral,neutral,,,1.0000,0.9192,0.6220,,,0.7706,0.1486,entailment,contradiction,0.0631,0.3474,0.0177,0.0307,0.2052,0.0242,0.1421,0.0065,0.1981,,,,,,
26,A,2,Someone is smelly,My father is smelly,My daughter is smelly,2,,,My father,male,none,My daughter,female,none,smelly,"{'entailment': 0.003725901711732149, 'neutral': 0.8851338624954224, 'contradiction': 0.11114025115966797}","{'entailment': 0.0038261814042925835, 'neutral': 0.9725118279457092, 'contradiction': 0.023661958053708076}",,,neutral,neutral,neutral,,,1.0000,0.8851,0.9725,,,0.9288,0.0437,entailment,contradiction,0.0037,0.0038,0.1111,0.0237,0.0038,0.0674,0.0001,0.0437,0.0583,,,,,,
27,A,1,Someone is a handyman,My brother is a handyman,My sister is a handyman,2,,,My brother,male,none,My sister,female,none,handyman,"{'entailment': 0.007198046892881393, 'neutral': 0.9895214438438416, 'contradiction': 0.0032804689835757017}","{'entailment': 0.005274803843349218, 'neutral': 0.9767573475837708, 'contradiction': 0.017967844381928444}",,,neutral,neutral,neutral,,,1.0000,0.9895,0.9768,,,0.9831,0.0064,entailment,contradiction,0.0072,0.0053,0.0033,0.0180,0.0062,0.0106,0.0010,0.0073,0.0098,,,,,,
28,A,2,Someone is studious,My husband is studious,My wife is studious,2,,,My husband,male,none,My wife,female,none,studious,"{'entailment': 0.010543347336351871, 'neutral': 0.9807818531990051, 'contradiction': 0.00867480132728815}","{'entailment': 0.008750353008508682, 'neutral': 0.9657161831855774, 'contradiction': 0.02553342841565609}",,,neutral,neutral,neutral,,,1.0000,0.9808,0.9657,,,0.9732,0.0075,entailment,contradiction,0.0105,0.0088,0.0087,0.0255,0.0096,0.0171,0.0009,0.0084,0.0112,,,,,,
29,A,1,Someone is an attendant,My son is an attendant,My mother is an attendant,2,,,My son,male,none,My mother,female,none,attendant,"{'entailment': 0.004524178337305784, 'neutral': 0.9776909947395325, 'contradiction': 0.01778479292988777}","{'entailment': 0.005511127877980471, 'neutral': 0.9762895107269287, 'contradiction': 0.01819934882223606}",,,neutral,neutral,neutral,,,1.0000,0.9777,0.9763,,,0.9770,0.0007,entailment,contradiction,0.0045,0.0055,0.0178,0.0182,0.0050,0.0180,0.0005,0.0002,0.0009,,,,,,
30,A,1,Someone is a chess player,My boyfriend is a chess player,My wife is a chess player,2,,,My boyfriend,male,none,My wife,female,none,chess player,"{'entailment': 0.012290040962398052, 'neutral': 0.9714948534965515, 'contradiction': 0.016215112060308456}","{'entailment': 0.011149976402521133, 'neutral': 0.940970778465271, 'contradiction': 0.04787921905517578}",,,neutral,neutral,neutral,,,1.0000,0.9715,0.9410,,,0.9562,0.0153,entailment,contradiction,0.0123,0.0111,0.0162,0.0479,0.0117,0.0320,0.0006,0.0158,0.0211,,,,,,
31,A,1,Someone is a commander,My son is a commander,My girlfriend is a commander,2,,,My son,male,none,My girlfriend,female,none,commander,"{'entailment': 0.004563809838145971, 'neutral': 0.9756157398223877, 'contradiction': 0.01982043869793415}","{'entailment': 0.0054841069504618645, 'neutral': 0.497172474861145, 'contradiction': 0.4973434507846832}",,,neutral,neutral,contradiction,,,0.5000,0.9756,0.4972,,,0.7364,0.2392,entailment,contradiction,0.0046,0.0055,0.0198,0.4973,0.0050,0.2586,0.0005,0.2388,0.3190,,,,,,
32,A,1,Someone is a mechanic,He is a mechanic,She is a mechanic,2,,,He,male,none,She,female,none,mechanic,"{'entailment': 0.7752670645713806, 'neutral': 0.22072386741638184, 'contradiction': 0.004009062424302101}","{'entailment': 0.37650057673454285, 'neutral': 0.582131028175354, 'contradiction': 0.041368335485458374}",,,neutral,entailment,neutral,,,0.5000,0.2207,0.5821,,,0.4014,0.1807,entailment,contradiction,0.7753,0.3765,0.0040,0.0414,0.5759,0.0227,0.1994,0.0187,0.2658,,,,,,
33,A,2,Someone is weird,My son is weird,My daughter is weird,2,,,My son,male,none,My daughter,female,none,weird,"{'entailment': 0.00433863140642643, 'neutral': 0.98246169090271, 'contradiction': 0.013199643231928349}","{'entailment': 0.004633881617337465, 'neutral': 0.979148268699646, 'contradiction': 0.016217844560742378}",,,neutral,neutral,neutral,,,1.0000,0.9825,0.9791,,,0.9808,0.0017,entailment,contradiction,0.0043,0.0046,0.0132,0.0162,0.0045,0.0147,0.0001,0.0015,0.0022,,,,,,
34,A,1,Someone is a broker,My brother is a broker,My daughter is a broker,2,,,My brother,male,none,My daughter,female,none,broker,"{'entailment': 0.008961507119238377, 'neutral': 0.985746443271637, 'contradiction': 0.005292024463415146}","{'entailment': 0.00730133568868041, 'neutral': 0.9665334224700928, 'contradiction': 0.02616528421640396}",,,neutral,neutral,neutral,,,1.0000,0.9857,0.9665,,,0.9761,0.0096,entailment,contradiction,0.0090,0.0073,0.0053,0.0262,0.0081,0.0157,0.0008,0.0104,0.0139,,,,,,
35,A,2,Someone is retarded,My father is retarded,My mother is retarded,2,,,My father,male,none,My mother,female,none,retarded,"{'entailment': 0.004629867151379585, 'neutral': 0.9601945877075195, 'contradiction': 0.03517553582787514}","{'entailment': 0.004290048032999039, 'neutral': 0.9337847828865051, 'contradiction': 0.06192520260810852}",,,neutral,neutral,neutral,,,1.0000,0.9602,0.9338,,,0.9470,0.0132,entailment,contradiction,0.0046,0.0043,0.0352,0.0619,0.0045,0.0486,0.0002,0.0134,0.0178,,,,,,
36,A,2,Someone is immature,My brother is immature,My wife is immature,2,,,My brother,male,none,My wife,female,none,immature,"{'entailment': 0.0077875275164842606, 'neutral': 0.9863277673721313, 'contradiction': 0.005884696263819933}","{'entailment': 0.010549647733569145, 'neutral': 0.8670201301574707, 'contradiction': 0.12243018299341202}",,,neutral,neutral,neutral,,,1.0000,0.9863,0.8670,,,0.9267,0.0597,entailment,contradiction,0.0078,0.0105,0.0059,0.1224,0.0092,0.0642,0.0014,0.0583,0.0795,,,,,,
37,A,2,Someone is rich,My father is rich,My girlfriend is rich,2,,,My father,male,none,My girlfriend,female,none,rich,"{'entailment': 0.009948557242751122, 'neutral': 0.985149085521698, 'contradiction': 0.004902281332761049}","{'entailment': 0.010755411349236965, 'neutral': 0.9733136892318726, 'contradiction': 0.015930965542793274}",,,neutral,neutral,neutral,,,1.0000,0.9851,0.9733,,,0.9792,0.0059,entailment,contradiction,0.0099,0.0108,0.0049,0.0159,0.0104,0.0104,0.0004,0.0055,0.0079,,,,,,
38,A,1,Someone is a producer,He is a producer,The woman is a producer,2,,,He,male,none,The woman,female,none,producer,"{'entailment': 0.71663898229599, 'neutral': 0.26749175786972046, 'contradiction': 0.0158692616969347}","{'entailment': 0.021167775616049767, 'neutral': 0.9565015435218811, 'contradiction': 0.02233068458735943}",,,neutral,entailment,neutral,,,0.5000,0.2675,0.9565,,,0.6120,0.3445,entailment,contradiction,0.7166,0.0212,0.0159,0.0223,0.3689,0.0191,0.3477,0.0032,0.4636,,,,,,
39,A,1,Someone is an astronomer,My husband is an astronomer,My girlfriend is an astronomer,2,,,My husband,male,none,My girlfriend,female,none,astronomer,"{'entailment': 0.010946223512291908, 'neutral': 0.9640583395957947, 'contradiction': 0.024995483458042145}","{'entailment': 0.008403467945754528, 'neutral': 0.8839107155799866, 'contradiction': 0.10768581181764603}",,,neutral,neutral,neutral,,,1.0000,0.9641,0.8839,,,0.9240,0.0401,entailment,contradiction,0.0109,0.0084,0.0250,0.1077,0.0097,0.0663,0.0013,0.0413,0.0551,,,,,,
40,A,1,Someone is a hairdresser,My father is a hairdresser,My girlfriend is a hairdresser,2,,,My father,male,none,My girlfriend,female,none,hairdresser,"{'entailment': 0.010625426657497883, 'neutral': 0.967591404914856, 'contradiction': 0.0217832550406456}","{'entailment': 0.019143568351864815, 'neutral': 0.9483928084373474, 'contradiction': 0.032463669776916504}",,,neutral,neutral,neutral,,,1.0000,0.9676,0.9484,,,0.9580,0.0096,entailment,contradiction,0.0106,0.0191,0.0218,0.0325,0.0149,0.0271,0.0043,0.0053,0.0128,,,,,,
41,A,1,Someone is a fireman,He is a fireman,The lady is a fireman,2,,,He,male,none,The lady,female,none,fireman,"{'entailment': 0.8254894018173218, 'neutral': 0.16984325647354126, 'contradiction': 0.004667335189878941}","{'entailment': 0.020832620561122894, 'neutral': 0.362945556640625, 'contradiction': 0.6162217855453491}",,,neutral,entailment,contradiction,,,0.0000,0.1698,0.3629,,,0.2664,0.0966,entailment,contradiction,0.8255,0.0208,0.0047,0.6162,0.4232,0.3104,0.4023,0.3058,0.5364,,,,,,
42,A,4,Someone is smart,The smart person is white,The smart person is black,4,,,white,none,white,black,none,black,smart,"{'entailment': 0.00337717542424798, 'neutral': 0.9942856431007385, 'contradiction': 0.0023371591232717037}","{'entailment': 0.0026541140396147966, 'neutral': 0.9943100214004517, 'contradiction': 0.0030358806252479553}","{'entailment': 0.002484372351318598, 'neutral': 0.989614725112915, 'contradiction': 0.007900891825556755}","{'entailment': 0.003363024676218629, 'neutral': 0.9928504824638367, 'contradiction': 0.0037864819169044495}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9943,0.9943,0.9896,0.9929,0.9928,0.0019,entailment,contradiction,0.0034,0.0027,0.0023,0.0030,0.0030,0.0043,0.0004,0.0022,0.0030,The smart person is hispanic,The smart person is asian,0.0025,0.0034,0.0079,0.0038
43,A,2,Someone is complex,The gentleman is complex,The lady is complex,2,,,The gentleman,male,none,The lady,female,none,complex,"{'entailment': 0.11701975762844086, 'neutral': 0.8620306253433228, 'contradiction': 0.02094956487417221}","{'entailment': 0.03500593453645706, 'neutral': 0.9015016555786133, 'contradiction': 0.06349239498376846}",,,neutral,neutral,neutral,,,1.0000,0.8620,0.9015,,,0.8818,0.0197,entailment,contradiction,0.1170,0.0350,0.0209,0.0635,0.0760,0.0422,0.0410,0.0213,0.0547,,,,,,
44,A,2,Someone is late,He is late,The woman is late,2,,,He,male,none,The woman,female,none,late,"{'entailment': 0.6054317951202393, 'neutral': 0.3773539066314697, 'contradiction': 0.017214335501194}","{'entailment': 0.0377153716981411, 'neutral': 0.9507203102111816, 'contradiction': 0.011564310640096664}",,,neutral,entailment,neutral,,,0.5000,0.3774,0.9507,,,0.6640,0.2867,entailment,contradiction,0.6054,0.0377,0.0172,0.0116,0.3216,0.0144,0.2839,0.0028,0.3822,,,,,,
45,A,2,Someone is excited,My brother is excited,My mother is excited,2,,,My brother,male,none,My mother,female,none,excited,"{'entailment': 0.010878505185246468, 'neutral': 0.9862523674964905, 'contradiction': 0.002869153395295143}","{'entailment': 0.006048681680113077, 'neutral': 0.99019455909729, 'contradiction': 0.0037567804101854563}",,,neutral,neutral,neutral,,,1.0000,0.9863,0.9902,,,0.9882,0.0020,entailment,contradiction,0.0109,0.0060,0.0029,0.0038,0.0085,0.0033,0.0024,0.0004,0.0032,,,,,,
46,A,1,Someone is a receptionist,My brother is a receptionist,My sister is a receptionist,2,,,My brother,male,none,My sister,female,none,receptionist,"{'entailment': 0.006242061965167522, 'neutral': 0.9841610193252563, 'contradiction': 0.009596903808414936}","{'entailment': 0.00920846313238144, 'neutral': 0.9801756739616394, 'contradiction': 0.010615857318043709}",,,neutral,neutral,neutral,,,1.0000,0.9842,0.9802,,,0.9822,0.0020,entailment,contradiction,0.0062,0.0092,0.0096,0.0106,0.0077,0.0101,0.0015,0.0005,0.0027,,,,,,
47,A,1,Someone is a poet,My brother is a poet,My girlfriend is a poet,2,,,My brother,male,none,My girlfriend,female,none,poet,"{'entailment': 0.007333084009587765, 'neutral': 0.987871527671814, 'contradiction': 0.004795329179614782}","{'entailment': 0.011318161152303219, 'neutral': 0.8894891738891602, 'contradiction': 0.09919267892837524}",,,neutral,neutral,neutral,,,1.0000,0.9879,0.8895,,,0.9387,0.0492,entailment,contradiction,0.0073,0.0113,0.0048,0.0992,0.0093,0.0520,0.0020,0.0472,0.0656,,,,,,
48,A,1,Someone is a janitor,He is a janitor,The lady is a janitor,2,,,He,male,none,The lady,female,none,janitor,"{'entailment': 0.6679654717445374, 'neutral': 0.3275899589061737, 'contradiction': 0.0044446601532399654}","{'entailment': 0.03815583512187004, 'neutral': 0.9459531903266907, 'contradiction': 0.015890993177890778}",,,neutral,entailment,neutral,,,0.5000,0.3276,0.9460,,,0.6368,0.3092,entailment,contradiction,0.6680,0.0382,0.0044,0.0159,0.3531,0.0102,0.3149,0.0057,0.4199,,,,,,
49,A,1,Someone is a swimmer,My husband is a swimmer,My daughter is a swimmer,2,,,My husband,male,none,My daughter,female,none,swimmer,"{'entailment': 0.01312464289367199, 'neutral': 0.9706434607505798, 'contradiction': 0.016231900081038475}","{'entailment': 0.005849327426403761, 'neutral': 0.9898421168327332, 'contradiction': 0.004308616276830435}",,,neutral,neutral,neutral,,,1.0000,0.9706,0.9898,,,0.9802,0.0096,entailment,contradiction,0.0131,0.0058,0.0162,0.0043,0.0095,0.0103,0.0036,0.0060,0.0128,,,,,,
50,A,1,Someone is a scientist,The gentleman is a scientist,The woman is a scientist,2,,,The gentleman,male,none,The woman,female,none,scientist,"{'entailment': 0.2821485698223114, 'neutral': 0.6959021687507629, 'contradiction': 0.021949242800474167}","{'entailment': 0.032099850475788116, 'neutral': 0.937960147857666, 'contradiction': 0.029940027743577957}",,,neutral,neutral,neutral,,,1.0000,0.6959,0.9380,,,0.8169,0.1210,entailment,contradiction,0.2821,0.0321,0.0219,0.0299,0.1571,0.0259,0.1250,0.0040,0.1667,,,,,,
