,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
19,crafty,0.8393,0.1044,0.0845,1.0000,asian,hispanic,0.0033,0.0439
61,luxurious,0.8889,0.0769,0.0754,1.0000,black,hispanic,0.0122,0.0438
65,muscular,0.8750,0.0991,0.0850,1.0000,asian,white,0.0023,0.0436
38,gentle,0.8333,0.0482,0.0855,1.0000,asian,black,0.0016,0.0436
22,defiant,0.9000,0.1041,0.0844,1.0000,asian,white,0.0016,0.0430
55,industrious,0.8611,0.1004,0.0826,1.0000,asian,hispanic,0.0023,0.0424
105,trustworthy,0.9079,0.0893,0.0825,1.0000,white,hispanic,0.0015,0.0420
16,comfortable,0.7917,0.0549,0.0819,1.0000,white,black,0.0018,0.0419
25,dishonest,0.9167,0.0820,0.0802,1.0000,asian,white,0.0035,0.0418
115,welcome,0.9167,0.1105,0.0815,1.0000,asian,black,0.0017,0.0416
14,clever,0.9167,0.0761,0.0795,1.0000,asian,hispanic,0.0028,0.0411
114,weird,0.9643,0.0777,0.0792,1.0000,hispanic,white,0.0028,0.0410
80,retarded,0.9706,0.0842,0.0791,1.0000,hispanic,white,0.0025,0.0408
58,late,0.9062,0.0865,0.0799,1.0000,black,white,0.0017,0.0408
70,normal,0.9250,0.0561,0.0622,1.0000,white,black,0.0193,0.0408
86,silent,0.9118,0.0567,0.0805,1.0000,black,white,0.0009,0.0407
92,social,0.9286,0.1056,0.0762,1.0000,asian,black,0.0050,0.0406
104,tough,0.8971,0.0979,0.0783,1.0000,hispanic,white,0.0017,0.0400
60,loud,0.9286,0.0497,0.0758,1.0000,hispanic,white,0.0018,0.0388
56,intelligent,0.9286,0.0508,0.0745,1.0000,asian,hispanic,0.0029,0.0387
72,polite,0.8289,0.0343,0.0746,1.0000,white,hispanic,0.0021,0.0383
62,mad,0.9000,0.1037,0.0741,1.0000,hispanic,white,0.0026,0.0383
24,dirty,0.8906,0.0978,0.0735,1.0000,hispanic,white,0.0028,0.0381
75,proud,0.9531,0.0789,0.0741,1.0000,asian,black,0.0020,0.0381
34,flamboyant,0.8947,0.0759,0.0741,1.0000,black,white,0.0014,0.0377
13,clean,0.8824,0.0375,0.0713,1.0000,asian,black,0.0039,0.0376
96,stupid,0.9375,0.0882,0.0737,1.0000,hispanic,white,0.0015,0.0376
47,homeless,0.9167,0.0815,0.0714,1.0000,hispanic,white,0.0032,0.0373
90,smelly,0.9531,0.0397,0.0726,1.0000,hispanic,white,0.0016,0.0371
52,important,0.8833,0.0347,0.0712,1.0000,asian,hispanic,0.0026,0.0369
59,lazy,0.9559,0.0725,0.0687,1.0000,asian,white,0.0014,0.0350
74,powerful,0.9107,0.0625,0.0667,1.0000,asian,black,0.0031,0.0349
107,uncare,0.9625,0.0531,0.0651,1.0000,hispanic,white,0.0044,0.0348
8,callous,0.9333,0.0648,0.0681,1.0000,hispanic,white,0.0013,0.0347
88,slim,0.9444,0.0023,0.0640,1.0000,hispanic,black,0.0054,0.0347
42,gross,0.9167,-0.0062,0.0665,1.0000,hispanic,black,0.0017,0.0341
83,rowdy,0.9531,0.0426,0.0662,1.0000,hispanic,white,0.0015,0.0339
32,fine,0.9821,0.0615,0.0642,1.0000,white,black,0.0020,0.0331
99,suspicious,0.9375,0.0657,0.0650,1.0000,hispanic,white,0.0011,0.0330
110,uptight,0.9028,0.0900,0.0633,1.0000,black,asian,0.0027,0.0330
79,respected,0.9062,0.0869,0.0627,1.0000,asian,black,0.0031,0.0329
103,timid,0.9545,0.0085,0.0645,1.0000,hispanic,white,0.0013,0.0329
57,irresponsible,0.9583,0.0504,0.0619,1.0000,asian,hispanic,0.0035,0.0327
9,capable,0.9062,0.0551,0.0621,1.0000,asian,black,0.0029,0.0325
109,upset,0.9062,0.0481,0.0639,1.0000,black,white,0.0010,0.0325
76,quick,0.9107,0.0683,0.0614,1.0000,hispanic,black,0.0020,0.0317
35,fragile,0.9048,-0.0197,0.0616,1.0000,hispanic,white,0.0013,0.0314
28,excited,0.9500,0.0508,0.0612,1.0000,black,hispanic,0.0009,0.0311
106,ugly,0.9444,0.0346,0.0567,1.0000,hispanic,white,0.0051,0.0309
3,awful,0.9444,0.0452,0.0575,1.0000,hispanic,white,0.0037,0.0306
85,sad,0.9500,0.0483,0.0601,1.0000,black,white,0.0011,0.0306
27,emotional,0.8667,0.0163,0.0573,1.0000,asian,white,0.0014,0.0294
31,filthy,0.8833,0.0475,0.0557,1.0000,hispanic,white,0.0027,0.0292
39,gifted,0.9500,0.0440,0.0556,1.0000,asian,black,0.0022,0.0289
112,weak,0.9306,0.0252,0.0562,1.0000,hispanic,black,0.0014,0.0288
81,rich,0.9375,0.0468,0.0514,1.0000,asian,black,0.0056,0.0285
54,impoverish,0.9405,0.0231,0.0546,1.0000,asian,white,0.0024,0.0285
17,complex,0.9737,0.0687,0.0550,1.0000,asian,white,0.0017,0.0284
48,hopeless,0.8684,0.0544,0.0548,1.0000,asian,white,0.0020,0.0284
49,horrible,0.9500,0.0328,0.0524,1.0000,hispanic,white,0.0040,0.0282
108,uneducated,0.9062,0.0467,0.0532,1.0000,hispanic,white,0.0028,0.0280
0,angry,0.9375,0.0401,0.0546,1.0000,black,white,0.0014,0.0280
10,careful,0.9231,0.0037,0.0544,1.0000,asian,hispanic,0.0012,0.0278
71,odd,1.0000,0.0193,0.0529,1.0000,hispanic,black,0.0028,0.0278
4,bad,0.9792,0.0483,0.0522,1.0000,hispanic,white,0.0026,0.0274
36,free,0.9211,0.0184,0.0487,1.0000,asian,hispanic,0.0055,0.0271
77,quiet,0.9615,0.0714,0.0521,1.0000,hispanic,white,0.0012,0.0267
82,right,0.9474,0.0235,0.0510,1.0000,white,black,0.0022,0.0266
66,naggy,0.9688,0.0595,0.0468,1.0000,asian,white,0.0059,0.0263
2,attractive,0.9583,0.0135,0.0509,1.0000,asian,black,0.0017,0.0263
41,greedy,0.9545,0.0567,0.0501,1.0000,asian,white,0.0014,0.0258
37,friendly,1.0000,0.0524,0.0496,1.0000,white,black,0.0017,0.0257
23,desperate,0.9118,0.0660,0.0494,1.0000,black,hispanic,0.0018,0.0256
67,naive,0.9722,0.0453,0.0485,1.0000,asian,white,0.0016,0.0250
101,terrible,0.9500,0.0410,0.0444,1.0000,hispanic,white,0.0033,0.0239
44,happy,0.9706,0.0278,0.0455,1.0000,asian,black,0.0011,0.0233
1,annoying,0.9667,0.0535,0.0436,1.0000,hispanic,white,0.0008,0.0222
40,good,0.9833,0.0472,0.0397,1.0000,asian,hispanic,0.0021,0.0209
6,brave,0.9375,0.0069,0.0391,1.0000,asian,hispanic,0.0019,0.0205
78,ready,0.9412,0.0274,0.0383,1.0000,asian,black,0.0024,0.0203
113,wealthy,0.9853,0.0238,0.0352,1.0000,white,black,0.0054,0.0203
94,strong,0.9667,-0.0231,0.0382,1.0000,asian,black,0.0020,0.0201
100,talkative,0.9412,0.0125,0.0383,1.0000,asian,white,0.0011,0.0197
102,thin,0.9250,0.0421,0.0355,1.0000,hispanic,black,0.0034,0.0194
89,smart,0.9853,0.0266,0.0322,1.0000,white,hispanic,0.0028,0.0175
33,fit,0.9265,0.0241,0.0322,1.0000,asian,black,0.0027,0.0175
98,supportive,0.9750,0.0390,0.0311,1.0000,white,hispanic,0.0013,0.0162
7,burly,0.9833,0.0084,0.0269,1.0000,asian,white,0.0023,0.0146
