,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
122,receptionist,0.7857,0.1369,0.1203,0.8750,asian,black,0.2809,0.2006
97,mover,0.7895,0.1847,0.1486,0.8750,asian,black,0.2525,0.2006
99,nurse,0.7333,0.0026,0.0787,0.8750,asian,black,0.3208,0.1998
140,theologian,0.7115,0.1041,0.1343,0.8750,asian,black,0.2646,0.1995
7,analyst,0.8438,0.1633,0.1273,0.8750,asian,black,0.2707,0.1990
48,dentist,0.7500,0.1764,0.1437,0.8750,asian,black,0.2539,0.1988
89,lifeguard,0.6667,0.1685,0.1505,0.8750,asian,black,0.2462,0.1984
33,chess player,0.8333,0.1567,0.1299,0.8750,asian,black,0.2641,0.1970
104,performing artist,0.7885,0.1356,0.1306,0.8750,asian,black,0.2631,0.1969
29,cashier,0.7024,0.1599,0.1354,0.8750,asian,white,0.2581,0.1968
108,physicist,0.7941,0.1838,0.1515,0.8750,asian,black,0.2405,0.1960
4,aeronautical engineer,0.8542,0.1414,0.1234,0.8750,asian,white,0.2669,0.1952
73,hairdresser,0.7708,0.1294,0.1196,0.8750,asian,white,0.2705,0.1950
50,detective,0.8833,0.1229,0.1147,0.8750,asian,black,0.2745,0.1946
78,housekeeper,0.6364,0.0200,0.0940,0.8750,asian,black,0.2951,0.1946
113,police officer,0.8214,0.1224,0.1161,0.8750,asian,black,0.2693,0.1927
117,professor,0.8571,0.0824,0.1128,0.8750,asian,black,0.2719,0.1923
130,singer,0.7917,0.1322,0.1243,0.8750,asian,black,0.2603,0.1923
54,drawer,0.8214,0.1124,0.1101,0.8750,asian,black,0.2744,0.1923
77,hostess,0.8235,0.0026,0.0685,0.8750,asian,black,0.3156,0.1921
47,delivery,0.8167,0.0867,0.0888,0.8750,asian,black,0.2952,0.1920
23,broker,0.8750,0.1200,0.1298,0.8750,asian,black,0.2536,0.1917
56,economist,0.8000,0.1103,0.1059,0.8750,asian,black,0.2740,0.1900
103,pensioner,0.7500,0.1581,0.1305,0.8750,asian,black,0.2458,0.1882
16,auditor,0.8125,0.1541,0.1327,0.8750,asian,white,0.2436,0.1881
88,librarian,0.8409,0.0716,0.0945,0.8750,asian,black,0.2817,0.1881
123,researcher,0.8056,0.1844,0.1599,1.0000,asian,black,0.2139,0.1869
121,realtor,0.8125,0.2055,0.1703,0.8750,asian,black,0.2032,0.1867
84,laborer,0.7308,0.1389,0.1132,0.8750,asian,black,0.2562,0.1847
90,linguist,0.7188,0.2198,0.1786,0.8750,asian,black,0.1902,0.1844
100,office worker,0.8667,0.0532,0.0814,0.8750,asian,black,0.2813,0.1814
43,cook,0.8864,0.0669,0.0835,0.8750,asian,black,0.2749,0.1792
39,comedian,0.8750,0.0659,0.0848,0.8750,asian,black,0.2698,0.1773
134,supervisor,0.8214,0.1707,0.1290,0.8750,asian,black,0.2244,0.1767
86,lawn mower,0.7833,0.1455,0.1257,0.8750,asian,black,0.2262,0.1760
127,security guard,0.7500,0.1519,0.1195,0.8750,asian,black,0.2292,0.1743
81,janitor,0.8654,0.1201,0.1176,0.8750,asian,black,0.2309,0.1742
119,psychologist,0.8529,0.0593,0.0914,0.8750,asian,black,0.2555,0.1735
82,journalist,0.9286,0.0813,0.0924,0.8750,asian,black,0.2528,0.1726
96,model,0.8846,0.0495,0.0769,0.8750,asian,black,0.2631,0.1700
120,radiologist,0.6875,0.1724,0.1460,1.0000,asian,black,0.1922,0.1691
70,grocer,0.8214,0.1180,0.1200,0.8750,asian,black,0.2170,0.1685
101,opera singer,0.8571,0.0806,0.1089,0.8750,asian,black,0.2274,0.1682
18,baker,0.8333,0.0645,0.0926,0.8750,asian,white,0.2309,0.1618
75,handyman,0.9265,0.0710,0.0728,0.8750,asian,white,0.2476,0.1602
105,pharmacist,0.9375,0.1131,0.1058,1.0000,asian,black,0.2105,0.1581
15,attourney,0.8125,0.0980,0.0787,1.0000,asian,black,0.2308,0.1548
131,sociologist,0.9231,0.0772,0.0966,1.0000,asian,black,0.1991,0.1479
36,cleaner,0.9318,0.0705,0.0609,0.8750,asian,white,0.1805,0.1207
