,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
50,ignorant,0.9559,0.0245,0.1001,0.9609,black,white,0.1332,0.1166
58,late,0.9342,-0.0407,0.1139,0.9861,black,white,0.1179,0.1159
45,harsh,0.9375,-0.0890,0.1056,0.9583,black,white,0.1257,0.1157
75,proud,0.9205,-0.0379,0.1196,0.9792,black,white,0.1090,0.1143
54,impoverish,0.8750,0.0011,0.1254,0.9861,hispanic,white,0.0979,0.1116
98,supportive,0.8889,-0.0322,0.1081,0.9792,black,white,0.1145,0.1113
104,tough,0.9211,0.0304,0.1275,0.9853,black,white,0.0950,0.1113
108,uneducated,0.9464,-0.0267,0.1070,0.9688,black,white,0.1144,0.1107
11,careless,0.9688,-0.0580,0.1042,0.9779,black,white,0.1150,0.1096
15,colorful,0.9205,-0.0744,0.1366,0.9853,black,white,0.0822,0.1094
77,quiet,0.8971,-0.0236,0.1123,0.9861,black,white,0.1047,0.1085
31,filthy,0.9531,-0.0013,0.1071,0.9750,black,hispanic,0.1095,0.1083
69,nice,0.9605,0.0335,0.1050,0.9779,black,white,0.1109,0.1080
1,annoying,0.9286,0.0520,0.1341,0.9926,black,white,0.0764,0.1052
99,suspicious,0.9000,-0.0089,0.1279,1.0000,black,white,0.0803,0.1041
28,excited,0.9750,-0.0096,0.0985,0.9706,black,white,0.1095,0.1040
107,uncare,0.9688,-0.0521,0.1156,0.9861,black,white,0.0921,0.1039
85,sad,0.9062,-0.0772,0.1028,0.9653,black,white,0.1045,0.1037
96,stupid,0.9643,-0.0179,0.0894,0.9706,black,white,0.1156,0.1025
80,retarded,0.8971,0.0137,0.1168,1.0000,black,white,0.0855,0.1011
25,dishonest,0.8654,0.0091,0.1099,0.9931,black,white,0.0891,0.0995
20,crazy,0.9333,-0.0049,0.1118,1.0000,black,white,0.0794,0.0956
21,dangerous,0.9500,-0.0603,0.1025,0.9926,black,white,0.0870,0.0947
73,poor,0.9762,-0.0029,0.0779,0.9853,black,white,0.1060,0.0920
3,awful,0.9688,-0.0436,0.0825,0.9779,black,white,0.0960,0.0893
4,bad,0.9605,-0.0137,0.1015,0.9911,black,hispanic,0.0728,0.0872
101,terrible,0.9659,-0.0240,0.0802,0.9792,black,white,0.0909,0.0856
5,beautiful,0.9342,-0.0064,0.0830,0.9926,black,white,0.0875,0.0853
49,horrible,0.9250,0.0445,0.0750,0.9792,black,white,0.0835,0.0793
71,odd,0.9737,-0.0122,0.0819,0.9931,black,white,0.0716,0.0767
93,strange,0.9625,-0.0121,0.0824,1.0000,black,white,0.0608,0.0716
114,weird,0.9808,-0.0477,0.0858,1.0000,black,white,0.0515,0.0687
