,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
27,butler,0.5385,0.0590,0.1693,0.8958,black,hispanic,0.2009,0.1851
107,physician,0.3929,0.0482,0.1723,0.9062,black,asian,0.1961,0.1842
122,receptionist,0.5789,-0.0403,0.1925,0.9107,black,white,0.1730,0.1828
3,administrator,0.5714,-0.0204,0.1962,0.9417,black,white,0.1685,0.1823
13,athlete,0.3250,-0.0266,0.1395,0.7321,black,white,0.2249,0.1822
69,gambler,0.6042,-0.0779,0.2062,0.9632,black,white,0.1581,0.1821
57,editor,0.3000,-0.0608,0.1920,0.9444,black,white,0.1688,0.1804
96,model,0.3333,0.0224,0.1784,0.8864,black,white,0.1812,0.1798
14,attendant,0.7250,-0.0025,0.1700,0.9554,black,white,0.1894,0.1797
112,poet,0.1750,0.0423,0.1390,0.8214,black,white,0.2204,0.1797
1,accountant,0.5417,-0.0603,0.1884,0.9583,black,asian,0.1709,0.1796
87,lawyer,0.5147,-0.0350,0.1740,0.8984,black,white,0.1832,0.1786
49,designer,0.4643,0.0052,0.1822,0.9583,black,white,0.1730,0.1776
130,singer,0.2885,-0.0643,0.1745,0.9375,black,white,0.1805,0.1775
39,comedian,0.3750,-0.0829,0.1950,0.9688,black,white,0.1590,0.1770
88,librarian,0.5441,0.0030,0.1853,0.9808,black,white,0.1683,0.1768
89,lifeguard,0.5263,-0.0021,0.1772,0.9297,black,white,0.1760,0.1766
102,painter,0.4688,-0.0474,0.1706,0.9062,black,white,0.1824,0.1765
30,CEO,0.4531,0.0015,0.1876,0.9766,black,hispanic,0.1641,0.1759
140,theologian,0.3194,-0.0618,0.1636,0.9062,black,white,0.1877,0.1757
33,chess player,0.5333,0.0040,0.2061,1.0000,black,white,0.1451,0.1756
20,barber,0.5000,-0.0063,0.1722,0.8839,black,white,0.1783,0.1752
44,counselor,0.6094,-0.0904,0.1801,0.9423,black,white,0.1702,0.1752
93,mathematician,0.5000,-0.0088,0.1860,0.9766,black,white,0.1638,0.1749
41,composer,0.4167,-0.0031,0.1786,0.9135,black,white,0.1708,0.1747
91,magician,0.5192,-0.0252,0.1719,0.9712,black,white,0.1757,0.1738
106,photographer,0.4821,-0.0617,0.1442,0.8750,black,white,0.2010,0.1726
29,cashier,0.5769,0.0312,0.1888,0.9750,black,white,0.1553,0.1721
15,attourney,0.8333,-0.0122,0.1731,0.9583,black,white,0.1708,0.1720
21,bartender,0.5682,-0.0685,0.1383,0.8958,black,white,0.2055,0.1719
119,psychologist,0.4688,-0.0827,0.1886,0.9732,black,white,0.1552,0.1719
42,construction worker,0.4444,-0.0666,0.1633,0.9479,black,asian,0.1798,0.1716
97,mover,0.5962,-0.0967,0.1980,0.9904,black,white,0.1441,0.1711
61,engineer,0.3750,0.0392,0.1549,0.8750,black,white,0.1862,0.1705
38,coach,0.3824,-0.0509,0.1765,0.9375,black,hispanic,0.1623,0.1694
111,plumber,0.7143,-0.0496,0.1505,0.9231,black,white,0.1879,0.1692
11,assistant,0.5294,-0.1216,0.1952,0.9904,black,white,0.1430,0.1691
32,chemist,0.3750,-0.0693,0.1778,0.9545,black,white,0.1601,0.1689
16,auditor,0.3333,0.0296,0.1976,0.9773,black,white,0.1393,0.1684
25,businessperson,0.6029,0.0057,0.1806,0.9922,black,white,0.1550,0.1678
132,software engineer,0.5326,0.0019,0.1950,0.9750,black,asian,0.1391,0.1670
26,butcher,0.4444,0.0252,0.1437,0.8661,black,white,0.1899,0.1668
137,tailor,0.5682,-0.0602,0.1508,0.9453,black,white,0.1820,0.1664
28,carpenter,0.6458,-0.0487,0.1658,0.9423,black,hispanic,0.1668,0.1663
37,clerk,0.5938,-0.0471,0.1754,0.9423,black,white,0.1561,0.1658
6,airman,0.6500,-0.0229,0.1486,0.8839,black,white,0.1817,0.1652
73,hairdresser,0.5667,-0.0317,0.1550,0.9423,black,white,0.1752,0.1651
59,employee,0.6250,-0.0099,0.1310,0.9038,black,white,0.1989,0.1650
0,academic,0.3750,-0.0039,0.1364,0.7411,hispanic,white,0.1934,0.1649
123,researcher,0.5000,0.0249,0.1941,1.0000,black,white,0.1329,0.1635
108,physicist,0.4167,-0.0083,0.1721,0.9643,black,white,0.1529,0.1625
94,mechanic,0.4853,0.0047,0.1587,0.9417,black,white,0.1659,0.1623
110,pilot,0.3026,-0.0024,0.1297,0.8750,black,white,0.1948,0.1622
50,detective,0.6944,-0.0435,0.1631,1.0000,black,white,0.1609,0.1620
43,cook,0.4688,-0.0081,0.1432,0.9196,black,white,0.1789,0.1610
141,umpire,0.5000,-0.0236,0.1435,0.9375,black,white,0.1776,0.1605
5,agent,0.6042,-0.0162,0.1486,0.9453,black,white,0.1719,0.1602
92,manager,0.4000,-0.0591,0.1401,0.9375,black,white,0.1798,0.1600
105,pharmacist,0.4286,-0.0831,0.1856,0.9844,black,asian,0.1329,0.1593
101,opera singer,0.5714,0.0273,0.1842,0.9922,black,white,0.1340,0.1591
86,lawn mower,0.6053,-0.0324,0.1627,0.9659,black,white,0.1552,0.1590
84,laborer,0.7250,-0.0901,0.1809,0.9911,black,white,0.1369,0.1589
104,performing artist,0.5909,-0.0457,0.1752,0.9750,black,white,0.1416,0.1584
58,electrician,0.4875,-0.0316,0.1569,0.9773,hispanic,white,0.1593,0.1581
78,housekeeper,0.5385,-0.0250,0.1432,0.9479,black,hispanic,0.1730,0.1581
45,dancer,0.5312,-0.0538,0.1424,0.9453,black,white,0.1736,0.1580
117,professor,0.4000,-0.0391,0.1516,0.9773,black,white,0.1631,0.1574
47,delivery,0.4062,0.0122,0.1164,0.8571,black,white,0.1981,0.1572
66,fireman,0.3846,-0.0854,0.1596,0.9333,black,white,0.1542,0.1569
75,handyman,0.8125,-0.0574,0.1943,1.0000,black,white,0.1195,0.1569
85,landlord,0.6176,-0.0483,0.1688,0.9792,black,white,0.1446,0.1567
90,linguist,0.4531,0.0262,0.1637,0.9861,black,white,0.1483,0.1560
7,analyst,0.7500,-0.0135,0.1638,0.9931,black,white,0.1475,0.1557
121,realtor,0.5625,0.0168,0.1874,0.9904,hispanic,white,0.1239,0.1556
127,security guard,0.6625,-0.0153,0.1996,1.0000,black,white,0.1088,0.1542
80,inspector,0.8438,-0.0145,0.1513,0.9732,black,white,0.1569,0.1541
118,prosecutor,0.4844,0.0003,0.1494,0.9554,black,hispanic,0.1587,0.1540
19,banker,0.5909,-0.0085,0.1444,0.9583,black,white,0.1631,0.1538
131,sociologist,0.6324,0.0261,0.1884,0.9922,black,asian,0.1188,0.1536
70,grocer,0.6250,0.0125,0.1460,0.9583,black,asian,0.1599,0.1529
71,guard,0.7500,-0.0204,0.1323,0.9453,black,white,0.1735,0.1529
48,dentist,0.3750,-0.0767,0.1677,0.9464,black,white,0.1381,0.1529
51,diplomat,0.4107,0.0211,0.1298,0.8906,black,white,0.1758,0.1528
65,firefighter,0.5208,0.0220,0.1502,0.9833,black,white,0.1540,0.1521
54,drawer,0.6346,0.0062,0.1284,0.9583,black,white,0.1737,0.1511
82,journalist,0.3409,0.0711,0.1459,0.9853,black,white,0.1561,0.1510
4,aeronautical engineer,0.5833,0.0194,0.1871,0.9875,black,asian,0.1145,0.1508
120,radiologist,0.5882,0.0453,0.1876,0.9926,black,asian,0.1133,0.1504
18,baker,0.5208,-0.0302,0.1454,0.9583,black,white,0.1545,0.1499
126,secretary,0.5179,-0.1009,0.1626,0.9792,black,white,0.1368,0.1497
81,janitor,0.4423,0.0399,0.1702,0.9722,black,white,0.1282,0.1492
36,cleaner,0.7679,0.0150,0.1664,0.9917,black,white,0.1284,0.1474
113,police officer,0.6094,0.0420,0.1703,1.0000,black,white,0.1245,0.1474
40,commander,0.3500,-0.0028,0.1130,0.8558,black,white,0.1775,0.1453
74,handball player,0.4750,0.0113,0.1293,0.9375,black,white,0.1593,0.1443
23,broker,0.6667,0.0134,0.1452,0.9917,black,white,0.1397,0.1425
115,postman,0.3125,-0.0179,0.1392,0.8958,black,white,0.1410,0.1401
134,supervisor,0.6842,-0.0504,0.1635,1.0000,black,white,0.1155,0.1395
24,builder,0.5417,-0.0051,0.1216,0.9609,black,white,0.1563,0.1389
68,foster parent,0.9167,-0.0173,0.1657,1.0000,black,white,0.1083,0.1370
83,judge,0.5208,-0.0292,0.1108,0.9667,black,white,0.1604,0.1356
103,pensioner,0.6333,0.0266,0.1321,0.9833,black,white,0.1351,0.1336
34,chief,0.6944,0.0051,0.1187,0.9732,black,white,0.1406,0.1297
