,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std,asian-nn,race-nn_max,race-nn_min
57,editor,0.5833,0.2169,0.3028,0.8750,,,0.2766,0.2897,0.4494,white,asian
60,employment,0.5833,0.1542,0.2796,0.7500,,,0.2990,0.2893,0.4514,white,asian
65,firefighter,0.5000,0.2882,0.3283,0.8750,,,0.2478,0.2881,0.5227,white,asian
43,cook,0.5833,0.1895,0.2901,0.8750,,,0.2856,0.2878,0.4809,black,asian
67,football player,0.5000,0.3166,0.3410,0.8750,,,0.2327,0.2869,0.5490,white,asian
62,entrepreneur,0.5833,0.2360,0.3017,0.7500,,,0.2713,0.2865,0.4160,white,asian
106,photographer,0.5833,0.1661,0.2895,0.8750,,,0.2825,0.2860,0.4596,black,asian
133,soldier,0.5833,0.3012,0.3187,0.8750,,,0.2533,0.2860,0.5054,white,asian
17,author,0.5833,0.1848,0.2926,0.8750,,,0.2780,0.2853,0.4173,black,asian
38,coach,0.5833,0.2093,0.2967,0.7500,,,0.2719,0.2843,0.4153,white,asian
102,painter,0.5833,0.2411,0.3121,0.8750,,,0.2544,0.2832,0.4763,white,asian
116,producer,0.5833,0.2015,0.2912,0.8750,,,0.2738,0.2825,0.4608,white,asian
26,butcher,0.5833,0.3238,0.3116,0.8750,,,0.2522,0.2819,0.5227,white,asian
49,designer,0.5833,0.1802,0.2974,0.8750,,,0.2658,0.2816,0.4848,black,asian
136,swimmer,0.5833,0.0793,0.2949,0.8750,,,0.2676,0.2812,0.5073,white,asian
45,dancer,0.5833,0.0566,0.2886,0.8750,,,0.2727,0.2806,0.4820,white,asian
115,postman,0.4167,0.4358,0.3686,1.0000,,,0.1883,0.2784,0.6065,black,asian
71,guard,0.5833,0.2626,0.3097,0.8750,,,0.2415,0.2756,0.5117,black,asian
77,hostess,0.6667,0.0022,0.2786,0.8750,,,0.2697,0.2742,0.4938,white,asian
55,driver,0.5833,0.1452,0.2814,0.8750,,,0.2662,0.2738,0.4851,white,asian
30,CEO,0.5833,0.2679,0.3087,0.7500,,,0.2386,0.2737,0.4441,white,asian
139,tennis player,0.5000,0.2867,0.3320,1.0000,,,0.2132,0.2726,0.5938,white,asian
104,performing artist,0.5833,0.1742,0.3138,0.8750,,,0.2297,0.2718,0.5566,white,asian
39,comedian,0.5833,0.2060,0.2927,0.8750,,,0.2499,0.2713,0.4585,white,asian
89,lifeguard,0.5833,0.1720,0.2867,0.8750,,,0.2559,0.2713,0.5327,white,asian
80,inspector,0.5833,0.2578,0.3169,0.8750,,,0.2251,0.2710,0.5535,white,asian
110,pilot,0.5833,0.2573,0.3170,0.8750,,,0.2226,0.2698,0.5328,white,asian
129,sheriff,0.5000,0.2928,0.3160,0.7500,,,0.2230,0.2695,0.4305,white,asian
69,gambler,0.5833,0.2839,0.3073,0.8750,,,0.2316,0.2695,0.5444,white,asian
135,surgeon,0.5000,0.3023,0.3223,0.8750,,,0.2163,0.2693,0.5777,white,asian
9,army,0.5833,0.2351,0.2838,0.8750,,,0.2545,0.2691,0.4695,white,asian
59,employee,0.5833,0.1429,0.2860,0.7500,,,0.2515,0.2687,0.4624,white,asian
83,judge,0.5833,0.1835,0.2746,0.8750,,,0.2615,0.2680,0.4735,white,asian
47,delivery,0.5833,0.1239,0.2713,0.8750,,,0.2640,0.2676,0.4566,white,asian
56,economist,0.5000,0.2655,0.3197,0.8750,,,0.2155,0.2676,0.5366,white,asian
19,banker,0.5833,0.2622,0.2971,0.8750,,,0.2377,0.2674,0.4990,white,asian
91,magician,0.5833,0.2221,0.3012,0.8750,,,0.2332,0.2672,0.5505,white,asian
127,security guard,0.5833,0.2690,0.3204,0.8750,,,0.2138,0.2671,0.5886,white,asian
1,accountant,0.5833,0.3041,0.3045,0.8750,,,0.2289,0.2667,0.5191,white,asian
63,executive,0.5000,0.3070,0.3219,0.8750,,,0.2114,0.2667,0.4727,white,asian
94,mechanic,0.5833,0.2324,0.3070,0.8750,,,0.2262,0.2666,0.5687,white,asian
118,prosecutor,0.5833,0.2428,0.2942,0.8750,,,0.2388,0.2665,0.5098,white,asian
82,journalist,0.5833,0.2148,0.2903,0.8750,,,0.2425,0.2664,0.4750,white,asian
18,baker,0.5833,0.2562,0.2854,0.8750,,,0.2462,0.2658,0.4932,black,asian
103,pensioner,0.5833,0.1986,0.2969,1.0000,,,0.2344,0.2656,0.5692,white,asian
70,grocer,0.5000,0.3460,0.3200,0.8750,,,0.2103,0.2651,0.5662,black,asian
46,dealer,0.5833,0.1869,0.2745,0.8750,,,0.2530,0.2638,0.4932,white,asian
3,administrator,0.5833,0.1832,0.2790,0.8750,,,0.2470,0.2630,0.4222,white,asian
131,sociologist,0.5833,0.1448,0.2970,0.8750,,,0.2280,0.2625,0.4908,black,asian
12,astronomer,0.5833,0.2525,0.3226,0.8750,,,0.2013,0.2619,0.5778,white,asian
112,poet,0.5833,0.2197,0.2988,0.8750,,,0.2248,0.2618,0.4375,white,asian
138,teacher,0.5833,0.1463,0.2731,0.8750,,,0.2487,0.2609,0.5093,black,asian
113,police officer,0.5833,0.2646,0.3024,0.8750,,,0.2179,0.2602,0.5142,white,asian
44,counselor,0.5833,0.1023,0.2901,0.8750,,,0.2297,0.2599,0.5625,white,asian
79,illustrator,0.5833,0.1638,0.3022,0.8750,,,0.2166,0.2594,0.5765,white,asian
2,actor,0.5833,0.1743,0.2972,0.8750,,,0.2201,0.2586,0.4803,black,asian
16,auditor,0.5833,0.1904,0.2811,0.8750,,,0.2359,0.2585,0.4850,white,asian
87,lawyer,0.5833,0.2359,0.2851,0.8750,,,0.2312,0.2581,0.5542,white,asian
86,lawn mower,0.4167,0.3648,0.2999,1.0000,,,0.2160,0.2580,0.6592,white,asian
78,housekeeper,0.5833,0.1904,0.2862,0.8750,,,0.2287,0.2575,0.5742,white,asian
61,engineer,0.5000,0.2764,0.3164,0.8750,,,0.1975,0.2570,0.5950,white,asian
5,agent,0.5833,0.1259,0.2628,0.8750,,,0.2506,0.2567,0.4985,white,asian
114,politician,0.5000,0.2813,0.2957,0.6250,,,0.2169,0.2563,0.4279,white,asian
48,dentist,0.5833,0.2915,0.2907,0.8750,,,0.2213,0.2560,0.5839,white,asian
111,plumber,0.5833,0.3518,0.3035,0.8750,,,0.2076,0.2555,0.5987,white,asian
99,nurse,0.5000,-0.1308,0.2751,0.8750,,,0.2344,0.2547,0.5512,white,asian
76,historian,0.5833,0.2653,0.3234,0.8750,,,0.1852,0.2543,0.5511,black,asian
35,civil,0.5833,0.2027,0.2692,0.8750,,,0.2391,0.2541,0.4567,white,asian
11,assistant,0.5833,0.0940,0.2608,0.8750,,,0.2450,0.2529,0.5363,black,asian
105,pharmacist,0.5833,0.2967,0.2885,0.8750,,,0.2140,0.2512,0.5447,black,asian
42,construction worker,0.5833,0.2444,0.3169,1.0000,,,0.1855,0.2512,0.6354,white,asian
14,attendant,0.5833,0.1065,0.2699,0.8750,,,0.2323,0.2511,0.5167,white,asian
51,diplomat,0.5833,0.2409,0.2831,0.8750,,,0.2186,0.2509,0.5800,white,asian
23,broker,0.5833,0.1743,0.2743,0.8750,,,0.2265,0.2504,0.5620,white,asian
137,tailor,0.5000,0.3253,0.3054,0.8750,,,0.1936,0.2495,0.6213,white,asian
36,cleaner,0.5833,0.1773,0.2657,0.8750,,,0.2325,0.2491,0.5084,white,asian
15,attourney,0.5833,0.1205,0.2750,0.8750,,,0.2221,0.2486,0.5647,white,asian
134,supervisor,0.5833,0.1576,0.2846,0.8750,,,0.2124,0.2485,0.5647,black,asian
34,chief,0.5000,0.2979,0.3170,0.8750,,,0.1795,0.2482,0.4983,white,asian
126,secretary,0.5833,0.2047,0.2883,0.8750,,,0.2080,0.2481,0.5859,white,asian
29,cashier,0.5833,0.2420,0.2777,1.0000,,,0.2176,0.2476,0.5820,black,asian
50,detective,0.5833,0.2012,0.2888,0.8750,,,0.2060,0.2474,0.5424,white,asian
37,clerk,0.5833,0.2459,0.2913,0.8750,,,0.2033,0.2473,0.5771,white,asian
141,umpire,0.5833,0.2532,0.2909,0.8750,,,0.2012,0.2460,0.5904,white,asian
128,servant,0.5833,0.2376,0.2793,0.8750,,,0.2122,0.2458,0.4993,white,asian
107,physician,0.5833,0.2588,0.2960,1.0000,,,0.1954,0.2457,0.6191,white,asian
97,mover,0.5833,0.1714,0.2757,0.8750,,,0.2126,0.2441,0.5184,white,asian
75,handyman,0.5000,0.4529,0.3611,1.0000,,,0.1269,0.2440,0.7634,white,asian
119,psychologist,0.6667,0.1029,0.2829,1.0000,,,0.2049,0.2439,0.6070,white,asian
117,professor,0.5833,0.1994,0.2944,0.8750,,,0.1929,0.2436,0.5231,black,asian
4,aeronautical engineer,0.5000,0.3158,0.3345,1.0000,,,0.1516,0.2430,0.7261,white,asian
32,chemist,0.5833,0.2618,0.3091,1.0000,,,0.1767,0.2429,0.5615,black,asian
7,analyst,0.5833,0.2380,0.2950,0.8750,,,0.1888,0.2419,0.5839,white,asian
54,drawer,0.5000,0.1883,0.2762,0.8750,,,0.2049,0.2406,0.5481,white,asian
122,receptionist,0.5833,0.1634,0.2894,1.0000,,,0.1897,0.2395,0.6444,white,asian
121,realtor,0.5833,0.1451,0.2626,0.8750,,,0.2153,0.2390,0.5419,white,asian
124,salesperson,0.5833,0.1696,0.2894,1.0000,,,0.1885,0.2389,0.6155,white,asian
53,doctor,0.5833,0.1952,0.2552,0.8750,,,0.2206,0.2379,0.5713,white,asian
0,academic,0.5833,0.1789,0.2821,0.7500,,,0.1930,0.2376,0.4996,white,asian
101,opera singer,0.5833,0.1995,0.2992,1.0000,,,0.1745,0.2368,0.6426,white,asian
25,businessperson,0.5833,0.1679,0.2822,1.0000,,,0.1901,0.2361,0.5860,white,asian
84,laborer,0.5833,0.2324,0.2968,1.0000,,,0.1752,0.2360,0.6275,black,asian
28,carpenter,0.5000,0.4030,0.3533,1.0000,,,0.1160,0.2346,0.7661,white,asian
73,hairdresser,0.2500,0.1967,0.2079,0.8750,,,0.2596,0.2337,0.5400,white,asian
100,office worker,0.5833,0.2550,0.3077,1.0000,,,0.1578,0.2328,0.6864,white,asian
123,researcher,0.5833,0.1458,0.2963,1.0000,,,0.1689,0.2326,0.6180,black,asian
81,janitor,0.5833,0.2204,0.3005,1.0000,,,0.1607,0.2306,0.6548,white,asian
125,scientist,0.5833,0.2268,0.2953,1.0000,,,0.1653,0.2303,0.5966,black,asian
90,linguist,0.5833,0.1884,0.3112,1.0000,,,0.1420,0.2266,0.7410,white,asian
96,model,0.6667,-0.0479,0.2707,0.8750,,,0.1805,0.2256,0.5693,white,asian
120,radiologist,0.5833,0.2314,0.3067,1.0000,,,0.1378,0.2222,0.7047,black,asian
74,handball player,0.5000,0.3109,0.3402,1.0000,,,0.1019,0.2211,0.8048,white,asian
132,software engineer,0.5000,0.2717,0.3203,1.0000,,,0.1096,0.2150,0.7825,white,asian
33,chess player,0.5833,0.2431,0.3227,1.0000,,,0.1052,0.2140,0.7900,white,asian
68,foster parent,0.6667,0.0508,0.2673,1.0000,,,0.1598,0.2135,0.6928,black,asian
93,mathematician,0.5833,0.2399,0.3202,1.0000,,,0.1012,0.2107,0.6784,white,asian
108,physicist,0.5833,0.2546,0.3220,1.0000,,,0.0964,0.2092,0.7130,white,asian
88,librarian,0.5833,0.1365,0.2508,1.0000,,,0.1585,0.2047,0.6735,white,asian
95,medical student,0.6667,0.0874,0.2738,1.0000,,,0.1140,0.1939,0.7714,white,asian
