,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
74,powerful,0.7500,-0.0807,0.1738,0.9861,black,white,0.0766,0.1252
9,capable,0.3625,-0.0018,0.1307,0.9722,black,white,0.1183,0.1245
32,fine,0.7738,-0.0251,0.1440,0.9779,black,white,0.1039,0.1240
26,dumb,0.8125,-0.0859,0.1475,0.9792,black,asian,0.1000,0.1237
44,happy,0.9118,-0.0131,0.1371,0.9792,black,white,0.1099,0.1235
79,respected,0.6875,-0.0161,0.1643,0.9922,black,white,0.0821,0.1232
108,uneducated,0.8750,-0.0289,0.1334,0.9766,black,white,0.1092,0.1213
89,smart,0.7895,-0.0296,0.1590,0.9853,black,white,0.0823,0.1206
38,gentle,0.9286,-0.0162,0.1261,0.9722,black,white,0.1145,0.1203
66,naggy,0.8333,0.0343,0.1398,0.9853,black,white,0.0998,0.1198
14,clever,0.7353,-0.0661,0.1483,0.9792,black,white,0.0907,0.1195
23,desperate,0.6765,-0.0370,0.1379,0.9792,black,white,0.1008,0.1194
70,normal,0.7500,-0.0060,0.1337,0.9722,black,white,0.1038,0.1187
91,sneaky,0.9107,0.0631,0.1409,0.9722,black,white,0.0962,0.1185
59,lazy,0.8804,-0.0475,0.1389,0.9706,black,white,0.0977,0.1183
50,ignorant,0.8529,0.0241,0.1346,0.9688,black,white,0.1015,0.1180
86,silent,0.9130,0.0033,0.1496,0.9931,black,white,0.0859,0.1177
7,burly,0.9000,-0.0224,0.1559,0.9792,black,white,0.0791,0.1175
55,industrious,0.9028,-0.0326,0.1429,0.9853,black,white,0.0919,0.1174
111,violent,0.7353,-0.0290,0.1699,0.9844,black,white,0.0646,0.1172
48,hopeless,0.8839,-0.0303,0.1319,0.9722,black,white,0.1017,0.1168
104,tough,0.8026,0.0422,0.1725,0.9926,black,white,0.0609,0.1167
51,immature,0.7000,-0.0179,0.1207,0.9833,hispanic,white,0.1108,0.1158
88,slim,0.6759,-0.0465,0.1260,0.9779,black,white,0.1053,0.1156
8,callous,0.8375,0.0173,0.1549,0.9922,hispanic,white,0.0745,0.1147
16,comfortable,0.9231,-0.0687,0.1300,0.9722,black,white,0.0978,0.1139
12,cautious,0.7763,0.0038,0.1639,0.9931,black,white,0.0635,0.1137
2,attractive,0.7237,-0.0251,0.1430,0.9853,black,white,0.0841,0.1136
17,complex,0.5333,-0.0136,0.1451,0.9931,black,white,0.0802,0.1126
97,successful,0.6528,-0.0058,0.1303,1.0000,black,white,0.0947,0.1125
69,nice,0.9079,0.0327,0.1433,0.9853,black,white,0.0813,0.1123
57,irresponsible,0.8571,0.0007,0.1359,0.9779,black,white,0.0880,0.1119
31,filthy,0.8594,-0.0017,0.1432,0.9750,black,white,0.0786,0.1109
99,suspicious,0.7600,0.0020,0.1685,1.0000,black,white,0.0516,0.1101
37,friendly,0.8594,-0.0048,0.1574,1.0000,black,white,0.0614,0.1094
42,gross,0.7222,-0.0181,0.1354,0.9853,black,white,0.0825,0.1090
110,uptight,0.9286,-0.0101,0.1100,0.9779,hispanic,white,0.1056,0.1078
75,proud,0.8182,-0.0343,0.1425,0.9861,black,white,0.0722,0.1074
1,annoying,0.8036,0.0557,0.1593,1.0000,black,white,0.0546,0.1070
101,terrible,0.8864,-0.0150,0.1412,0.9792,black,white,0.0717,0.1064
54,impoverish,0.7273,0.0088,0.1348,1.0000,hispanic,white,0.0771,0.1060
90,smelly,0.8929,-0.0061,0.1327,0.9779,black,white,0.0792,0.1059
11,careless,0.9375,-0.0408,0.1157,0.9779,black,white,0.0943,0.1050
96,stupid,0.8690,-0.0148,0.1173,0.9779,black,white,0.0897,0.1035
58,late,0.9211,-0.0441,0.1252,0.9861,black,white,0.0816,0.1034
34,flamboyant,0.9079,-0.0429,0.1112,0.9861,black,white,0.0945,0.1029
21,dangerous,0.8333,-0.0440,0.1387,0.9926,black,white,0.0668,0.1028
3,awful,0.8750,-0.0406,0.1254,0.9779,black,white,0.0795,0.1025
107,uncare,0.9375,-0.0423,0.1354,0.9931,black,white,0.0681,0.1018
20,crazy,0.7667,0.0086,0.1529,1.0000,black,white,0.0478,0.1003
4,bad,0.8289,-0.0156,0.1477,0.9911,black,hispanic,0.0468,0.0972
85,sad,0.9219,-0.0620,0.1210,0.9792,black,white,0.0719,0.0964
15,colorful,0.9205,-0.0626,0.1383,1.0000,black,white,0.0528,0.0956
45,harsh,0.9375,-0.0928,0.1092,0.9861,black,white,0.0816,0.0954
25,dishonest,0.8077,0.0102,0.1251,1.0000,black,white,0.0654,0.0953
49,horrible,0.9000,0.0595,0.1242,0.9861,black,white,0.0649,0.0946
98,supportive,0.8611,-0.0279,0.1061,0.9792,black,white,0.0791,0.0926
77,quiet,0.9118,-0.0145,0.1179,0.9931,black,white,0.0669,0.0924
28,excited,0.9375,-0.0098,0.1012,0.9779,black,white,0.0756,0.0884
80,retarded,0.7059,0.0160,0.1191,1.0000,hispanic,white,0.0577,0.0884
73,poor,0.9405,0.0012,0.1059,0.9926,black,white,0.0624,0.0842
5,beautiful,0.8816,-0.0025,0.1065,0.9926,black,white,0.0618,0.0841
93,strange,0.8000,-0.0015,0.1246,1.0000,hispanic,white,0.0373,0.0810
71,odd,0.9211,-0.0134,0.1077,1.0000,black,white,0.0458,0.0767
114,weird,0.9038,-0.0433,0.1118,1.0000,black,white,0.0302,0.0710
