,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
52,director,0.4615,-0.0539,0.1954,0.9712,black,white,0.1462,0.1708
25,businessperson,0.6029,0.0097,0.1912,0.9766,black,white,0.1502,0.1707
72,guitarist,0.2885,-0.0453,0.1869,0.9643,black,white,0.1534,0.1702
15,attourney,0.8125,0.0025,0.1670,0.9333,hispanic,white,0.1729,0.1699
55,driver,0.4792,-0.0104,0.1569,0.9191,black,white,0.1812,0.1690
21,bartender,0.5682,-0.0624,0.1522,0.9375,black,white,0.1820,0.1671
138,teacher,0.5735,0.0417,0.2065,0.9766,black,white,0.1267,0.1666
0,academic,0.3438,-0.0003,0.1405,0.8750,hispanic,white,0.1905,0.1655
53,doctor,0.4808,-0.0406,0.1676,0.9297,black,white,0.1634,0.1655
14,attendant,0.6250,-0.0053,0.1785,0.9643,black,white,0.1508,0.1646
122,receptionist,0.6184,-0.0169,0.1911,0.9732,black,white,0.1380,0.1646
57,editor,0.4000,-0.0396,0.1876,0.9861,black,white,0.1401,0.1639
28,carpenter,0.6250,-0.0459,0.1807,0.9712,black,hispanic,0.1459,0.1633
61,engineer,0.4792,0.0428,0.1602,0.9250,black,white,0.1659,0.1630
140,theologian,0.4028,-0.0553,0.1593,0.9609,black,white,0.1655,0.1624
1,accountant,0.5208,-0.0545,0.1865,0.9917,black,asian,0.1382,0.1624
49,designer,0.5179,0.0063,0.1850,0.9917,black,white,0.1387,0.1619
33,chess player,0.5833,0.0140,0.2369,1.0000,black,white,0.0848,0.1608
97,mover,0.5962,-0.0703,0.2037,0.9904,black,white,0.1177,0.1607
135,surgeon,0.4079,-0.0108,0.1697,0.9423,black,white,0.1513,0.1605
87,lawyer,0.5000,-0.0231,0.1663,0.9375,black,white,0.1543,0.1603
102,painter,0.4531,-0.0273,0.1640,0.9453,black,white,0.1562,0.1601
93,mathematician,0.5526,-0.0077,0.1927,0.9844,black,white,0.1274,0.1600
139,tennis player,0.6875,-0.0126,0.2122,1.0000,black,white,0.1076,0.1599
106,photographer,0.4821,-0.0556,0.1511,0.9333,black,white,0.1678,0.1594
26,butcher,0.5000,0.0134,0.1511,0.9286,black,white,0.1673,0.1592
39,comedian,0.3750,-0.0527,0.2002,0.9922,black,white,0.1176,0.1589
30,CEO,0.4062,0.0069,0.1844,1.0000,black,asian,0.1335,0.1589
86,lawn mower,0.5789,-0.0322,0.1624,0.9773,black,white,0.1542,0.1583
47,delivery,0.2969,0.0095,0.1093,0.8661,black,white,0.2070,0.1581
88,librarian,0.5441,0.0050,0.1819,0.9904,black,white,0.1339,0.1579
137,tailor,0.5455,-0.0527,0.1504,0.9453,black,white,0.1649,0.1576
44,counselor,0.5469,-0.0782,0.1626,0.9615,black,white,0.1499,0.1562
29,cashier,0.6346,0.0397,0.1898,1.0000,black,white,0.1224,0.1561
132,software engineer,0.5761,0.0093,0.1989,1.0000,hispanic,white,0.1122,0.1556
59,employee,0.6250,-0.0050,0.1406,0.9615,black,white,0.1686,0.1546
91,magician,0.5769,-0.0173,0.1669,0.9808,black,white,0.1403,0.1536
43,cook,0.4531,0.0107,0.1494,0.9464,black,white,0.1554,0.1524
27,butler,0.5769,0.0615,0.1355,0.9375,black,hispanic,0.1686,0.1521
32,chemist,0.3750,-0.0475,0.1673,0.9659,black,white,0.1368,0.1520
7,analyst,0.7250,-0.0106,0.1862,0.9931,black,white,0.1170,0.1516
110,pilot,0.3684,0.0080,0.1278,0.9231,black,white,0.1751,0.1515
38,coach,0.3971,-0.0428,0.1742,0.9750,black,white,0.1284,0.1513
6,airman,0.6833,-0.0163,0.1380,0.9375,black,white,0.1633,0.1507
90,linguist,0.4844,0.0318,0.1847,0.9931,black,white,0.1155,0.1501
5,agent,0.5000,-0.0095,0.1512,0.9531,black,white,0.1475,0.1494
42,construction worker,0.5556,-0.0284,0.1701,0.9896,black,asian,0.1284,0.1492
108,physicist,0.4667,0.0003,0.1700,0.9911,black,white,0.1265,0.1483
131,sociologist,0.5882,0.0345,0.2013,1.0000,black,asian,0.0937,0.1475
82,journalist,0.3864,0.0738,0.1756,0.9926,black,white,0.1187,0.1471
121,realtor,0.4688,0.0193,0.2001,1.0000,hispanic,white,0.0927,0.1464
23,broker,0.6042,0.0200,0.1835,1.0000,black,white,0.1093,0.1464
130,singer,0.4231,-0.0642,0.1709,0.9896,black,white,0.1218,0.1463
19,banker,0.5909,-0.0093,0.1540,0.9688,black,white,0.1375,0.1458
117,professor,0.4667,-0.0159,0.1550,0.9773,hispanic,white,0.1358,0.1454
94,mechanic,0.5294,0.0013,0.1655,0.9917,black,asian,0.1251,0.1453
120,radiologist,0.5441,0.0484,0.2025,1.0000,black,asian,0.0876,0.1450
115,postman,0.3125,-0.0390,0.1523,0.9479,black,white,0.1368,0.1445
119,psychologist,0.4375,-0.0716,0.1731,0.9821,black,white,0.1146,0.1438
84,laborer,0.8000,-0.0655,0.1875,1.0000,hispanic,white,0.1000,0.1438
65,firefighter,0.6458,0.0183,0.1532,0.9833,black,white,0.1338,0.1435
141,umpire,0.5000,-0.0246,0.1350,0.9688,black,white,0.1504,0.1427
48,dentist,0.4062,-0.0591,0.1649,0.9732,black,white,0.1188,0.1418
73,hairdresser,0.6000,-0.0224,0.1382,0.9808,black,white,0.1435,0.1408
70,grocer,0.5750,0.0061,0.1398,0.9583,black,asian,0.1413,0.1405
123,researcher,0.5469,0.0217,0.1825,1.0000,black,white,0.0980,0.1402
54,drawer,0.6538,0.0185,0.1274,0.9688,black,white,0.1523,0.1399
78,housekeeper,0.5962,-0.0062,0.1381,0.9688,black,white,0.1415,0.1398
85,landlord,0.6029,-0.0317,0.1658,0.9792,black,white,0.1134,0.1396
4,aeronautical engineer,0.5833,0.0202,0.1864,1.0000,black,asian,0.0921,0.1392
18,baker,0.5417,-0.0137,0.1496,0.9792,black,white,0.1287,0.1391
37,clerk,0.6406,-0.0395,0.1600,0.9808,black,white,0.1178,0.1389
75,handyman,0.7812,-0.0593,0.1898,1.0000,black,white,0.0869,0.1384
71,guard,0.7321,-0.0080,0.1534,1.0000,black,white,0.1221,0.1377
34,chief,0.5833,0.0019,0.1591,0.9821,black,white,0.1140,0.1366
118,prosecutor,0.5156,0.0031,0.1411,0.9732,black,white,0.1318,0.1365
104,performing artist,0.7273,-0.0248,0.1745,1.0000,black,white,0.0962,0.1353
81,janitor,0.4231,0.0541,0.1689,0.9861,black,white,0.1006,0.1348
105,pharmacist,0.3750,-0.0771,0.1516,0.9922,hispanic,asian,0.1168,0.1342
66,fireman,0.4231,-0.0387,0.1392,0.9667,black,white,0.1286,0.1339
58,electrician,0.5000,-0.0154,0.1419,0.9886,hispanic,white,0.1257,0.1338
11,assistant,0.5147,-0.0923,0.1684,1.0000,black,white,0.0992,0.1338
92,manager,0.3500,-0.0403,0.1172,0.9688,black,white,0.1502,0.1337
80,inspector,0.7656,-0.0077,0.1508,0.9732,black,white,0.1158,0.1333
24,builder,0.5208,-0.0027,0.1336,0.9922,black,white,0.1323,0.1330
51,diplomat,0.4643,0.0268,0.1238,0.9609,black,white,0.1394,0.1316
40,commander,0.4250,0.0008,0.1101,0.9038,black,white,0.1519,0.1310
101,opera singer,0.6964,0.0364,0.1816,1.0000,black,white,0.0784,0.1300
50,detective,0.6944,-0.0283,0.1517,1.0000,hispanic,white,0.1079,0.1298
68,foster parent,0.9444,-0.0066,0.1844,1.0000,hispanic,white,0.0736,0.1290
74,handball player,0.4500,0.0015,0.1365,0.9911,black,white,0.1204,0.1284
45,dancer,0.5156,-0.0375,0.1300,0.9766,black,white,0.1265,0.1282
83,judge,0.5208,-0.0242,0.1112,0.9583,black,white,0.1410,0.1261
36,cleaner,0.7500,0.0238,0.1670,1.0000,black,white,0.0844,0.1257
113,police officer,0.6719,0.0355,0.1743,1.0000,black,white,0.0746,0.1245
134,supervisor,0.6447,-0.0274,0.1716,1.0000,black,white,0.0767,0.1242
103,pensioner,0.6500,0.0270,0.1403,0.9833,black,white,0.1069,0.1236
127,security guard,0.7250,-0.0016,0.1763,1.0000,black,white,0.0654,0.1209
126,secretary,0.5357,-0.0785,0.1455,1.0000,hispanic,white,0.0875,0.1165
