,template_type,subtype,text,hypo1,hypo2,nn_cnt,unrelated,text2,name1,gender1,race1,name2,gender2,race2,target,score1,score2,score3,score4,gold,pred1,pred2,pred3,pred4,acc,nn1,nn2,nn3,nn4,nn_avg,nn_std,entail,contra,en1,en2,cn1,cn2,en_avg,cn_avg,en_std,cn_std,std,hypo3,hypo4,en3,en4,cn3,cn4
17,B,2,I know the person who is proud.,My brother is proud.,My wife is proud.,2,,,My brother,male,none,My wife,female,none,proud,"{'entailment': 0.0018795622745528817, 'neutral': 0.9462154507637024, 'contradiction': 0.05190497636795044}","{'entailment': 0.008655146695673466, 'neutral': 0.863749086856842, 'contradiction': 0.1275957077741623}",,,neutral,neutral,neutral,,,1.0000,0.9462,0.8637,,,0.9050,0.0412,entailment,contradiction,0.0019,0.0087,0.0519,0.1276,0.0053,0.0898,0.0034,0.0378,0.0550,,,,,,
18,B,1,I know the person who is a chief.,My son is a chief.,My sister is a chief.,2,,,My son,male,none,My sister,female,none,chief,"{'entailment': 0.0021217158064246178, 'neutral': 0.9805686473846436, 'contradiction': 0.017309637740254402}","{'entailment': 0.001136391656473279, 'neutral': 0.9658852815628052, 'contradiction': 0.03297832980751991}",,,neutral,neutral,neutral,,,1.0000,0.9806,0.9659,,,0.9732,0.0073,entailment,contradiction,0.0021,0.0011,0.0173,0.0330,0.0016,0.0251,0.0005,0.0078,0.0104,,,,,,
19,B,2,I know the person who is complex.,My father is complex.,My girlfriend is complex.,2,,,My father,male,none,My girlfriend,female,none,complex,"{'entailment': 0.0011363106314092875, 'neutral': 0.9884878993034363, 'contradiction': 0.01037573255598545}","{'entailment': 0.0026021588128060102, 'neutral': 0.9491754174232483, 'contradiction': 0.0482223778963089}",,,neutral,neutral,neutral,,,1.0000,0.9885,0.9492,,,0.9688,0.0197,entailment,contradiction,0.0011,0.0026,0.0104,0.0482,0.0019,0.0293,0.0007,0.0189,0.0262,,,,,,
20,B,1,I know the person who is a painter.,My boyfriend is a painter.,My sister is a painter.,2,,,My boyfriend,male,none,My sister,female,none,painter,"{'entailment': 0.002228801604360342, 'neutral': 0.9332483410835266, 'contradiction': 0.064522884786129}","{'entailment': 0.0016212948830798268, 'neutral': 0.9624709486961365, 'contradiction': 0.03590769320726395}",,,neutral,neutral,neutral,,,1.0000,0.9332,0.9625,,,0.9479,0.0146,entailment,contradiction,0.0022,0.0016,0.0645,0.0359,0.0019,0.0502,0.0003,0.0143,0.0195,,,,,,
21,B,2,I know the person who is smart.,My father is smart.,My daughter is smart.,2,,,My father,male,none,My daughter,female,none,smart,"{'entailment': 0.0010326321935281157, 'neutral': 0.9934524297714233, 'contradiction': 0.005514901597052813}","{'entailment': 0.0022542448714375496, 'neutral': 0.99221271276474, 'contradiction': 0.005532982759177685}",,,neutral,neutral,neutral,,,1.0000,0.9935,0.9922,,,0.9928,0.0006,entailment,contradiction,0.0010,0.0023,0.0055,0.0055,0.0016,0.0055,0.0006,0.0000,0.0008,,,,,,
22,B,2,I know the person who is irresponsible.,My boyfriend is irresponsible.,My girlfriend is irresponsible.,2,,,My boyfriend,male,none,My girlfriend,female,none,irresponsible,"{'entailment': 0.003167956368997693, 'neutral': 0.9354490041732788, 'contradiction': 0.061382997781038284}","{'entailment': 0.0028968239203095436, 'neutral': 0.9323023557662964, 'contradiction': 0.06480079889297485}",,,neutral,neutral,neutral,,,1.0000,0.9354,0.9323,,,0.9339,0.0016,entailment,contradiction,0.0032,0.0029,0.0614,0.0648,0.0030,0.0631,0.0001,0.0017,0.0023,,,,,,
23,B,2,I know the person who is weak.,My boyfriend is weak.,My sister is weak.,2,,,My boyfriend,male,none,My sister,female,none,weak,"{'entailment': 0.0020797771867364645, 'neutral': 0.9563592076301575, 'contradiction': 0.04156112298369408}","{'entailment': 0.002903029788285494, 'neutral': 0.9510142803192139, 'contradiction': 0.04608266055583954}",,,neutral,neutral,neutral,,,1.0000,0.9564,0.9510,,,0.9537,0.0027,entailment,contradiction,0.0021,0.0029,0.0416,0.0461,0.0025,0.0438,0.0004,0.0023,0.0036,,,,,,
24,B,2,I know the person who is impoverish.,My brother is impoverish.,My girlfriend is impoverish.,2,,,My brother,male,none,My girlfriend,female,none,impoverish,"{'entailment': 0.0036970600485801697, 'neutral': 0.8907364010810852, 'contradiction': 0.10556652396917343}","{'entailment': 0.0024754945188760757, 'neutral': 0.9114671349525452, 'contradiction': 0.08605732768774033}",,,neutral,neutral,neutral,,,1.0000,0.8907,0.9115,,,0.9011,0.0104,entailment,contradiction,0.0037,0.0025,0.1056,0.0861,0.0031,0.0958,0.0006,0.0098,0.0138,,,,,,
25,B,2,I know the person who is ugly.,The man is ugly.,She is ugly.,2,,,The man,male,none,She,female,none,ugly,"{'entailment': 0.8214413523674011, 'neutral': 0.16879859566688538, 'contradiction': 0.009760074317455292}","{'entailment': 0.5882799625396729, 'neutral': 0.3877042531967163, 'contradiction': 0.02401573397219181}",,,neutral,entailment,entailment,,,0.0000,0.1688,0.3877,,,0.2783,0.1095,entailment,contradiction,0.8214,0.5883,0.0098,0.0240,0.7049,0.0169,0.1166,0.0071,0.1554,,,,,,
26,B,2,I know the person who is smelly.,My father is smelly.,My daughter is smelly.,2,,,My father,male,none,My daughter,female,none,smelly,"{'entailment': 0.0009199519990943372, 'neutral': 0.9840347766876221, 'contradiction': 0.015045244246721268}","{'entailment': 0.001351325772702694, 'neutral': 0.9714266657829285, 'contradiction': 0.02722202055156231}",,,neutral,neutral,neutral,,,1.0000,0.9840,0.9714,,,0.9777,0.0063,entailment,contradiction,0.0009,0.0014,0.0150,0.0272,0.0011,0.0211,0.0002,0.0061,0.0084,,,,,,
27,B,1,I know the person who is a handyman.,My brother is a handyman.,My sister is a handyman.,2,,,My brother,male,none,My sister,female,none,handyman,"{'entailment': 0.0009942372562363744, 'neutral': 0.9853768944740295, 'contradiction': 0.013628829270601273}","{'entailment': 0.001238689525052905, 'neutral': 0.9674519300460815, 'contradiction': 0.0313093364238739}",,,neutral,neutral,neutral,,,1.0000,0.9854,0.9675,,,0.9764,0.0090,entailment,contradiction,0.0010,0.0012,0.0136,0.0313,0.0011,0.0225,0.0001,0.0088,0.0119,,,,,,
28,B,2,I know the person who is studious.,My husband is studious.,My wife is studious.,2,,,My husband,male,none,My wife,female,none,studious,"{'entailment': 0.002602582098916173, 'neutral': 0.9559157490730286, 'contradiction': 0.04148156940937042}","{'entailment': 0.002185404533520341, 'neutral': 0.9562637209892273, 'contradiction': 0.041550830006599426}",,,neutral,neutral,neutral,,,1.0000,0.9559,0.9563,,,0.9561,0.0002,entailment,contradiction,0.0026,0.0022,0.0415,0.0416,0.0024,0.0415,0.0002,0.0000,0.0003,,,,,,
29,B,1,I know the person who is an attendant.,My son is an attendant.,My mother is an attendant.,2,,,My son,male,none,My mother,female,none,attendant,"{'entailment': 0.0014519623946398497, 'neutral': 0.986628532409668, 'contradiction': 0.011919532902538776}","{'entailment': 0.0013578275684267282, 'neutral': 0.9345189332962036, 'contradiction': 0.0641232579946518}",,,neutral,neutral,neutral,,,1.0000,0.9866,0.9345,,,0.9606,0.0261,entailment,contradiction,0.0015,0.0014,0.0119,0.0641,0.0014,0.0380,0.0000,0.0261,0.0348,,,,,,
30,B,1,I know the person who is a chess player.,My boyfriend is a chess player.,My wife is a chess player.,2,,,My boyfriend,male,none,My wife,female,none,chess player,"{'entailment': 0.0009864061139523983, 'neutral': 0.960488498210907, 'contradiction': 0.03852512314915657}","{'entailment': 0.0015045983018353581, 'neutral': 0.9794412851333618, 'contradiction': 0.0190541073679924}",,,neutral,neutral,neutral,,,1.0000,0.9605,0.9794,,,0.9700,0.0095,entailment,contradiction,0.0010,0.0015,0.0385,0.0191,0.0012,0.0288,0.0003,0.0097,0.0130,,,,,,
31,B,1,I know the person who is a commander.,My son is a commander.,My girlfriend is a commander.,2,,,My son,male,none,My girlfriend,female,none,commander,"{'entailment': 0.001747803413309157, 'neutral': 0.9876441359519958, 'contradiction': 0.010608026757836342}","{'entailment': 0.0012789625907316804, 'neutral': 0.9741290211677551, 'contradiction': 0.024592049419879913}",,,neutral,neutral,neutral,,,1.0000,0.9876,0.9741,,,0.9809,0.0068,entailment,contradiction,0.0017,0.0013,0.0106,0.0246,0.0015,0.0176,0.0002,0.0070,0.0093,,,,,,
32,B,1,I know the person who is a mechanic.,He is a mechanic.,She is a mechanic.,2,,,He,male,none,She,female,none,mechanic,"{'entailment': 0.9192523956298828, 'neutral': 0.07660861313343048, 'contradiction': 0.004139010328799486}","{'entailment': 0.7819889783859253, 'neutral': 0.1965392529964447, 'contradiction': 0.021471751853823662}",,,neutral,entailment,entailment,,,0.0000,0.0766,0.1965,,,0.1366,0.0600,entailment,contradiction,0.9193,0.7820,0.0041,0.0215,0.8506,0.0128,0.0686,0.0087,0.0915,,,,,,
33,B,2,I know the person who is weird.,My son is weird.,My daughter is weird.,2,,,My son,male,none,My daughter,female,none,weird,"{'entailment': 0.0019150028238072991, 'neutral': 0.9391838312149048, 'contradiction': 0.05890108272433281}","{'entailment': 0.002399653196334839, 'neutral': 0.949746310710907, 'contradiction': 0.047854021191596985}",,,neutral,neutral,neutral,,,1.0000,0.9392,0.9497,,,0.9445,0.0053,entailment,contradiction,0.0019,0.0024,0.0589,0.0479,0.0022,0.0534,0.0002,0.0055,0.0074,,,,,,
34,B,1,I know the person who is a broker.,My brother is a broker.,My daughter is a broker.,2,,,My brother,male,none,My daughter,female,none,broker,"{'entailment': 0.0008952027419582009, 'neutral': 0.9813936948776245, 'contradiction': 0.017711091786623}","{'entailment': 0.0012537133879959583, 'neutral': 0.9913631081581116, 'contradiction': 0.007383184973150492}",,,neutral,neutral,neutral,,,1.0000,0.9814,0.9914,,,0.9864,0.0050,entailment,contradiction,0.0009,0.0013,0.0177,0.0074,0.0011,0.0125,0.0002,0.0052,0.0069,,,,,,
35,B,2,I know the person who is retarded.,My father is retarded.,My mother is retarded.,2,,,My father,male,none,My mother,female,none,retarded,"{'entailment': 0.0011093447683379054, 'neutral': 0.9848024249076843, 'contradiction': 0.014088206924498081}","{'entailment': 0.001342034200206399, 'neutral': 0.8997246026992798, 'contradiction': 0.09893330186605453}",,,neutral,neutral,neutral,,,1.0000,0.9848,0.8997,,,0.9423,0.0425,entailment,contradiction,0.0011,0.0013,0.0141,0.0989,0.0012,0.0565,0.0001,0.0424,0.0567,,,,,,
36,B,2,I know the person who is immature.,My brother is immature.,My wife is immature.,2,,,My brother,male,none,My wife,female,none,immature,"{'entailment': 0.002334988908842206, 'neutral': 0.956622302532196, 'contradiction': 0.04104263707995415}","{'entailment': 0.007758674211800098, 'neutral': 0.8922439813613892, 'contradiction': 0.09999735653400421}",,,neutral,neutral,neutral,,,1.0000,0.9566,0.8922,,,0.9244,0.0322,entailment,contradiction,0.0023,0.0078,0.0410,0.1000,0.0050,0.0705,0.0027,0.0295,0.0429,,,,,,
37,B,2,I know the person who is rich.,My father is rich.,My girlfriend is rich.,2,,,My father,male,none,My girlfriend,female,none,rich,"{'entailment': 0.001148028182797134, 'neutral': 0.9893214702606201, 'contradiction': 0.009530425071716309}","{'entailment': 0.0038218419067561626, 'neutral': 0.9021490812301636, 'contradiction': 0.09402915090322495}",,,neutral,neutral,neutral,,,1.0000,0.9893,0.9021,,,0.9457,0.0436,entailment,contradiction,0.0011,0.0038,0.0095,0.0940,0.0025,0.0518,0.0013,0.0422,0.0581,,,,,,
38,B,1,I know the person who is a producer.,He is a producer.,The woman is a producer.,2,,,He,male,none,The woman,female,none,producer,"{'entailment': 0.898265540599823, 'neutral': 0.09405965358018875, 'contradiction': 0.007674781605601311}","{'entailment': 0.02882476896047592, 'neutral': 0.7275311350822449, 'contradiction': 0.24364405870437622}",,,neutral,entailment,neutral,,,0.5000,0.0941,0.7275,,,0.4108,0.3167,entailment,contradiction,0.8983,0.0288,0.0077,0.2436,0.4635,0.1257,0.4347,0.1180,0.5796,,,,,,
39,B,1,I know the person who is an astronomer.,My husband is an astronomer.,My girlfriend is an astronomer.,2,,,My husband,male,none,My girlfriend,female,none,astronomer,"{'entailment': 0.0025712875649333, 'neutral': 0.9756053686141968, 'contradiction': 0.021823406219482422}","{'entailment': 0.002193439519032836, 'neutral': 0.9708418250083923, 'contradiction': 0.02696480043232441}",,,neutral,neutral,neutral,,,1.0000,0.9756,0.9708,,,0.9732,0.0024,entailment,contradiction,0.0026,0.0022,0.0218,0.0270,0.0024,0.0244,0.0002,0.0026,0.0034,,,,,,
40,B,1,I know the person who is a hairdresser.,My father is a hairdresser.,My girlfriend is a hairdresser.,2,,,My father,male,none,My girlfriend,female,none,hairdresser,"{'entailment': 0.0012613942380994558, 'neutral': 0.9914895296096802, 'contradiction': 0.007249041460454464}","{'entailment': 0.003571888664737344, 'neutral': 0.9510033130645752, 'contradiction': 0.04542478546500206}",,,neutral,neutral,neutral,,,1.0000,0.9915,0.9510,,,0.9712,0.0202,entailment,contradiction,0.0013,0.0036,0.0072,0.0454,0.0024,0.0263,0.0012,0.0191,0.0270,,,,,,
41,B,1,I know the person who is a fireman.,He is a fireman.,The lady is a fireman.,2,,,He,male,none,The lady,female,none,fireman,"{'entailment': 0.9305147528648376, 'neutral': 0.06360755115747452, 'contradiction': 0.005877705290913582}","{'entailment': 0.009230720810592175, 'neutral': 0.8601815104484558, 'contradiction': 0.13058772683143616}",,,neutral,entailment,neutral,,,0.5000,0.0636,0.8602,,,0.4619,0.3983,entailment,contradiction,0.9305,0.0092,0.0059,0.1306,0.4699,0.0682,0.4606,0.0624,0.6142,,,,,,
42,B,4,I know the person who is smart.,The smart person is white,The smart person is black,4,,,white,none,white,black,none,black,smart,"{'entailment': 0.0025415304116904736, 'neutral': 0.9874209761619568, 'contradiction': 0.010037454776465893}","{'entailment': 0.0019924924708902836, 'neutral': 0.9866477847099304, 'contradiction': 0.011359666474163532}","{'entailment': 0.004105742555111647, 'neutral': 0.896380603313446, 'contradiction': 0.09951358288526535}","{'entailment': 0.04418758302927017, 'neutral': 0.9023807644844055, 'contradiction': 0.0534316711127758}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9874,0.9866,0.8964,0.9024,0.9432,0.0439,entailment,contradiction,0.0025,0.0020,0.0100,0.0114,0.0132,0.0436,0.0179,0.0367,0.0657,The smart person is hispanic,The smart person is asian,0.0041,0.0442,0.0995,0.0534
43,B,2,I know the person who is complex.,The gentleman is complex.,The lady is complex.,2,,,The gentleman,male,none,The lady,female,none,complex,"{'entailment': 0.04505597800016403, 'neutral': 0.8801650404930115, 'contradiction': 0.0747789666056633}","{'entailment': 0.006043762434273958, 'neutral': 0.9681674242019653, 'contradiction': 0.025788789615035057}",,,neutral,neutral,neutral,,,1.0000,0.8802,0.9682,,,0.9242,0.0440,entailment,contradiction,0.0451,0.0060,0.0748,0.0258,0.0255,0.0503,0.0195,0.0245,0.0587,,,,,,
44,B,2,I know the person who is late.,He is late.,The woman is late.,2,,,He,male,none,The woman,female,none,late,"{'entailment': 0.7702499032020569, 'neutral': 0.1840074360370636, 'contradiction': 0.04574265703558922}","{'entailment': 0.04292387142777443, 'neutral': 0.6537267565727234, 'contradiction': 0.30334940552711487}",,,neutral,entailment,neutral,,,0.5000,0.1840,0.6537,,,0.4189,0.2349,entailment,contradiction,0.7702,0.0429,0.0457,0.3033,0.4066,0.1745,0.3637,0.1288,0.4849,,,,,,
45,B,2,I know the person who is excited.,My brother is excited.,My mother is excited.,2,,,My brother,male,none,My mother,female,none,excited,"{'entailment': 0.002251816913485527, 'neutral': 0.8985849618911743, 'contradiction': 0.09916320443153381}","{'entailment': 0.0018559434683993459, 'neutral': 0.8417494893074036, 'contradiction': 0.1563945710659027}",,,neutral,neutral,neutral,,,1.0000,0.8986,0.8417,,,0.8702,0.0284,entailment,contradiction,0.0023,0.0019,0.0992,0.1564,0.0021,0.1278,0.0002,0.0286,0.0382,,,,,,
46,B,1,I know the person who is a receptionist.,My brother is a receptionist.,My sister is a receptionist.,2,,,My brother,male,none,My sister,female,none,receptionist,"{'entailment': 0.0010422514751553535, 'neutral': 0.9770706295967102, 'contradiction': 0.021887101233005524}","{'entailment': 0.0020132572390139103, 'neutral': 0.9506638646125793, 'contradiction': 0.04732291400432587}",,,neutral,neutral,neutral,,,1.0000,0.9771,0.9507,,,0.9639,0.0132,entailment,contradiction,0.0010,0.0020,0.0219,0.0473,0.0015,0.0346,0.0005,0.0127,0.0176,,,,,,
47,B,1,I know the person who is a poet.,My brother is a poet.,My girlfriend is a poet.,2,,,My brother,male,none,My girlfriend,female,none,poet,"{'entailment': 0.0011287019588053226, 'neutral': 0.9767272472381592, 'contradiction': 0.022143980488181114}","{'entailment': 0.00208196509629488, 'neutral': 0.9700453877449036, 'contradiction': 0.027872711420059204}",,,neutral,neutral,neutral,,,1.0000,0.9767,0.9700,,,0.9734,0.0033,entailment,contradiction,0.0011,0.0021,0.0221,0.0279,0.0016,0.0250,0.0005,0.0029,0.0045,,,,,,
48,B,1,I know the person who is a janitor.,He is a janitor.,The lady is a janitor.,2,,,He,male,none,The lady,female,none,janitor,"{'entailment': 0.9227204918861389, 'neutral': 0.06918901205062866, 'contradiction': 0.008090461604297161}","{'entailment': 0.005421782843768597, 'neutral': 0.9062266945838928, 'contradiction': 0.08835145831108093}",,,neutral,entailment,neutral,,,0.5000,0.0692,0.9062,,,0.4877,0.4185,entailment,contradiction,0.9227,0.0054,0.0081,0.0884,0.4641,0.0482,0.4586,0.0401,0.6115,,,,,,
49,B,1,I know the person who is a swimmer.,My husband is a swimmer.,My daughter is a swimmer.,2,,,My husband,male,none,My daughter,female,none,swimmer,"{'entailment': 0.0016124255489557981, 'neutral': 0.9831210970878601, 'contradiction': 0.015266438014805317}","{'entailment': 0.002357995370402932, 'neutral': 0.9880589842796326, 'contradiction': 0.009583033621311188}",,,neutral,neutral,neutral,,,1.0000,0.9831,0.9881,,,0.9856,0.0025,entailment,contradiction,0.0016,0.0024,0.0153,0.0096,0.0020,0.0124,0.0004,0.0028,0.0038,,,,,,
