,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
53,impossible,0.8750,0.0925,0.1161,1.0000,asian,black,0.1914,0.1537
39,gifted,0.8375,0.0778,0.1250,1.0000,asian,black,0.1821,0.1536
51,immature,0.9118,0.0063,0.1154,1.0000,asian,white,0.1917,0.1535
92,social,0.9286,0.0910,0.0897,1.0000,asian,white,0.2169,0.1533
56,intelligent,0.8810,0.0081,0.1183,1.0000,asian,black,0.1877,0.1530
77,quiet,0.9615,0.0517,0.0544,0.8750,asian,black,0.2506,0.1525
22,defiant,0.8333,0.1073,0.1112,1.0000,asian,hispanic,0.1924,0.1518
75,proud,0.8594,0.0364,0.1322,1.0000,asian,hispanic,0.1687,0.1504
40,good,0.9833,0.0094,0.0833,0.8750,asian,black,0.2154,0.1493
111,violent,0.9000,-0.0228,0.0826,0.8750,asian,white,0.2116,0.1471
21,dangerous,0.8833,0.1111,0.1035,1.0000,asian,white,0.1902,0.1469
102,thin,0.9250,0.0197,0.0711,0.8750,asian,black,0.2225,0.1468
74,powerful,0.8929,0.0420,0.1118,0.8750,asian,white,0.1806,0.1462
94,strong,0.9167,-0.0713,0.0742,0.8750,asian,white,0.2158,0.1450
25,dishonest,0.8333,0.0103,0.1154,1.0000,asian,hispanic,0.1743,0.1449
14,clever,0.8611,0.0510,0.1288,1.0000,asian,black,0.1585,0.1436
90,smelly,0.8594,0.0297,0.1090,1.0000,asian,black,0.1767,0.1429
110,uptight,0.8611,0.0829,0.1110,1.0000,asian,white,0.1743,0.1426
49,horrible,0.8700,0.0078,0.1002,0.8750,asian,white,0.1826,0.1414
60,loud,0.9464,-0.0169,0.0861,0.8750,asian,white,0.1965,0.1413
71,odd,0.9107,0.0227,0.1053,1.0000,asian,white,0.1763,0.1408
27,emotional,0.8500,0.0037,0.0945,1.0000,asian,white,0.1866,0.1406
68,nervous,0.8056,0.0201,0.1484,1.0000,asian,black,0.1315,0.1400
85,sad,0.9000,0.0431,0.1029,1.0000,asian,hispanic,0.1764,0.1396
36,free,0.8947,0.0164,0.0836,1.0000,asian,white,0.1954,0.1395
44,happy,0.9265,-0.0095,0.0946,1.0000,asian,black,0.1810,0.1378
28,excited,0.8667,0.0395,0.1138,1.0000,asian,black,0.1616,0.1377
93,strange,0.9079,0.0243,0.1005,1.0000,asian,white,0.1745,0.1375
63,manly,0.7941,0.0558,0.1108,1.0000,asian,black,0.1637,0.1373
47,homeless,0.8667,0.0751,0.1045,1.0000,asian,white,0.1691,0.1368
7,burly,0.9500,-0.0320,0.0645,1.0000,asian,black,0.2079,0.1362
4,bad,0.9062,0.0244,0.0690,0.8750,asian,white,0.1998,0.1344
114,weird,0.9048,0.0244,0.1237,1.0000,asian,white,0.1448,0.1342
48,hopeless,0.8684,0.0571,0.0834,1.0000,asian,white,0.1851,0.1342
41,greedy,0.9205,0.0242,0.0909,1.0000,asian,white,0.1758,0.1334
1,annoying,0.9667,0.0261,0.0836,1.0000,asian,white,0.1823,0.1330
66,naggy,0.9531,0.0551,0.0834,1.0000,asian,white,0.1824,0.1329
50,ignorant,0.8523,0.0386,0.1145,1.0000,asian,black,0.1506,0.1325
52,important,0.8000,-0.0209,0.1125,1.0000,asian,white,0.1520,0.1322
37,friendly,0.9643,0.0462,0.0769,0.8750,asian,black,0.1874,0.1322
106,ugly,0.8611,0.0504,0.0832,1.0000,asian,white,0.1792,0.1312
10,careful,0.8462,-0.0191,0.0916,1.0000,asian,black,0.1698,0.1307
57,irresponsible,0.9028,0.0197,0.0990,1.0000,asian,black,0.1612,0.1301
91,sneaky,0.8864,0.1206,0.1260,1.0000,asian,hispanic,0.1320,0.1290
81,rich,0.8500,0.0231,0.1124,1.0000,asian,black,0.1451,0.1288
70,normal,0.9000,-0.0137,0.0734,0.8750,asian,black,0.1838,0.1286
12,cautious,0.8529,0.1242,0.1024,1.0000,asian,black,0.1547,0.1285
107,uncare,0.9000,0.0665,0.1091,1.0000,asian,black,0.1454,0.1273
103,timid,0.8182,-0.0097,0.0866,1.0000,asian,black,0.1639,0.1253
101,terrible,0.8875,0.0199,0.0759,1.0000,asian,white,0.1745,0.1252
109,upset,0.8750,-0.0210,0.1093,1.0000,asian,hispanic,0.1410,0.1252
18,confrontational,0.9286,0.0316,0.0982,1.0000,asian,white,0.1512,0.1247
31,filthy,0.8667,-0.0168,0.0882,1.0000,asian,white,0.1604,0.1243
78,ready,0.9265,0.0266,0.0686,1.0000,asian,black,0.1776,0.1231
8,callous,0.8667,0.0296,0.1018,1.0000,asian,white,0.1385,0.1201
20,crazy,0.8393,0.1143,0.1604,1.0000,asian,white,0.0787,0.1196
24,dirty,0.8750,0.0486,0.0970,1.0000,asian,white,0.1416,0.1193
99,suspicious,0.8438,0.0126,0.0969,1.0000,asian,white,0.1412,0.1190
76,quick,0.8929,0.0456,0.0501,1.0000,asian,black,0.1865,0.1183
19,crafty,0.8036,0.1037,0.1124,1.0000,asian,black,0.1232,0.1178
23,desperate,0.8971,0.0534,0.0971,1.0000,asian,black,0.1373,0.1172
62,mad,0.8750,0.0656,0.1144,1.0000,asian,white,0.1173,0.1159
89,smart,0.9265,0.0001,0.0676,1.0000,asian,black,0.1621,0.1149
108,uneducated,0.8750,0.0029,0.0615,1.0000,asian,white,0.1650,0.1132
0,angry,0.9125,-0.0046,0.0930,1.0000,asian,hispanic,0.1310,0.1120
113,wealthy,0.9118,-0.0302,0.0753,1.0000,asian,white,0.1477,0.1115
105,trustworthy,0.8947,0.0764,0.1092,1.0000,asian,black,0.1122,0.1107
33,fit,0.8824,-0.0061,0.0526,1.0000,asian,black,0.1681,0.1103
96,stupid,0.9375,0.0782,0.0978,1.0000,asian,black,0.1218,0.1098
67,naive,0.9167,-0.0080,0.1044,1.0000,asian,black,0.1144,0.1094
17,complex,0.9605,0.0276,0.0850,1.0000,asian,white,0.1283,0.1067
64,masculine,0.9125,0.0169,0.0805,1.0000,asian,black,0.1321,0.1063
26,dumb,0.9062,0.0592,0.0957,1.0000,asian,black,0.1117,0.1037
82,right,0.9605,0.0037,0.0699,1.0000,asian,white,0.1374,0.1037
112,weak,0.9028,-0.0131,0.0853,1.0000,asian,black,0.1213,0.1033
83,rowdy,0.9219,0.0125,0.0489,1.0000,asian,black,0.1021,0.0755
100,talkative,0.9412,0.0019,0.0534,1.0000,asian,black,0.0909,0.0722
