,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
84,laborer,0.7692,0.1516,0.1339,0.8750,asian,black,0.2230,0.1784
122,receptionist,0.7857,0.1284,0.1059,0.8750,asian,black,0.2500,0.1780
7,analyst,0.8125,0.1494,0.1311,0.8750,asian,black,0.2245,0.1778
104,performing artist,0.7500,0.1213,0.1352,0.8750,asian,black,0.2201,0.1777
99,nurse,0.7333,-0.0387,0.0798,0.8750,asian,black,0.2755,0.1776
44,counselor,0.8750,0.0933,0.0984,0.8750,asian,black,0.2563,0.1773
73,hairdresser,0.8125,0.1257,0.1269,0.8750,asian,white,0.2258,0.1764
96,model,0.7885,0.0365,0.0986,0.8750,asian,black,0.2508,0.1747
94,mechanic,0.7206,0.2287,0.1936,1.0000,asian,black,0.1558,0.1747
113,police officer,0.8393,0.1324,0.1357,0.8750,asian,black,0.2111,0.1734
77,hostess,0.8235,-0.0177,0.0717,0.8750,asian,black,0.2736,0.1726
23,broker,0.8750,0.1036,0.1299,0.8750,asian,black,0.2136,0.1717
100,office worker,0.8833,0.0528,0.0974,0.8750,asian,black,0.2441,0.1708
117,professor,0.9107,0.0759,0.1156,0.8750,asian,black,0.2259,0.1707
50,detective,0.9000,0.1168,0.1331,0.8750,asian,black,0.2078,0.1705
54,drawer,0.8214,0.0903,0.0996,1.0000,asian,black,0.2393,0.1694
70,grocer,0.7679,0.1414,0.1559,1.0000,asian,black,0.1826,0.1692
4,aeronautical engineer,0.8750,0.1290,0.1127,0.8750,asian,white,0.2253,0.1690
86,lawn mower,0.7833,0.1667,0.1451,1.0000,asian,white,0.1923,0.1687
88,librarian,0.8864,0.0643,0.1010,0.8750,asian,black,0.2340,0.1675
140,theologian,0.7500,0.0904,0.1250,0.8750,asian,black,0.2092,0.1671
81,janitor,0.8462,0.1123,0.1439,1.0000,asian,black,0.1892,0.1666
43,cook,0.8864,0.0596,0.0934,0.8750,asian,black,0.2372,0.1653
39,comedian,0.8393,0.0526,0.1074,0.8750,asian,black,0.2219,0.1647
130,singer,0.7292,0.1203,0.1311,0.8750,asian,black,0.1968,0.1639
120,radiologist,0.7188,0.1816,0.1696,1.0000,asian,black,0.1530,0.1613
75,handyman,0.9265,0.0748,0.0921,0.8750,asian,white,0.2217,0.1569
127,security guard,0.8636,0.1721,0.1391,1.0000,asian,black,0.1676,0.1534
134,supervisor,0.7857,0.1745,0.1409,1.0000,asian,black,0.1650,0.1530
90,linguist,0.7500,0.2210,0.1840,1.0000,asian,black,0.1217,0.1528
123,researcher,0.8056,0.1602,0.1478,1.0000,asian,black,0.1535,0.1507
18,baker,0.8611,0.0812,0.1075,1.0000,asian,white,0.1883,0.1479
15,attourney,0.8750,0.1010,0.0863,1.0000,asian,black,0.2058,0.1460
131,sociologist,0.9231,0.0731,0.1166,1.0000,asian,black,0.1750,0.1458
119,psychologist,0.8676,0.0556,0.0959,1.0000,asian,black,0.1904,0.1432
82,journalist,0.9286,0.0676,0.0870,0.8750,asian,black,0.1986,0.1428
101,opera singer,0.8571,0.0615,0.1092,1.0000,asian,black,0.1652,0.1372
105,pharmacist,0.9167,0.0804,0.0838,1.0000,asian,black,0.1887,0.1363
36,cleaner,0.9318,0.0578,0.0544,1.0000,asian,black,0.1009,0.0777
