,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
129,sheriff,0.9853,0.0010,0.1066,0.9750,black,hispanic,0.0984,0.1025
68,foster parent,0.8889,-0.0857,0.1346,1.0000,black,hispanic,0.0700,0.1023
123,researcher,0.7656,-0.0231,0.1737,1.0000,asian,white,0.0300,0.1019
126,secretary,0.8571,-0.1177,0.1615,1.0000,black,white,0.0419,0.1017
12,astronomer,0.9306,0.0015,0.1313,0.9911,black,white,0.0709,0.1011
9,army,0.9464,-0.0712,0.0976,0.9844,black,white,0.1039,0.1008
21,bartender,0.8864,-0.0391,0.1286,0.9896,black,white,0.0719,0.1003
131,sociologist,0.9265,0.0008,0.1000,0.9609,black,hispanic,0.1002,0.1001
74,handball player,0.3000,-0.0094,0.0950,0.9911,asian,white,0.1039,0.0994
64,farmer,0.9231,0.0347,0.1095,0.9844,black,hispanic,0.0882,0.0989
90,linguist,0.9062,0.0028,0.1335,1.0000,asian,white,0.0629,0.0982
39,comedian,0.4500,-0.0108,0.1064,1.0000,black,white,0.0879,0.0972
62,entrepreneur,0.8958,-0.0150,0.0925,0.9722,black,hispanic,0.1001,0.0963
96,model,0.7500,-0.1271,0.1523,1.0000,black,white,0.0376,0.0949
50,detective,0.8472,-0.0250,0.1128,0.9896,black,white,0.0754,0.0941
79,illustrator,0.4545,0.0577,0.1312,1.0000,black,white,0.0548,0.0930
7,analyst,0.9250,0.0722,0.1341,0.9931,black,white,0.0519,0.0930
80,inspector,0.9688,-0.0384,0.1196,0.9821,black,white,0.0653,0.0924
14,attendant,0.9250,-0.0304,0.1473,1.0000,asian,white,0.0374,0.0924
89,lifeguard,0.9211,0.0159,0.1275,0.9922,black,hispanic,0.0570,0.0922
130,singer,0.6731,-0.0510,0.1218,1.0000,black,white,0.0619,0.0918
42,construction worker,0.8889,-0.0539,0.1012,0.9896,asian,white,0.0824,0.0918
113,police officer,0.7656,0.0147,0.1068,0.9922,black,white,0.0743,0.0906
34,chief,0.9722,0.0150,0.0960,0.9911,black,white,0.0846,0.0903
132,software engineer,0.9348,0.0048,0.1209,0.9875,black,white,0.0587,0.0898
61,engineer,0.9167,-0.0056,0.1355,1.0000,black,white,0.0441,0.0898
107,physician,0.9286,0.0289,0.1143,0.9844,black,white,0.0651,0.0897
37,clerk,0.9688,-0.0649,0.1097,1.0000,black,white,0.0687,0.0892
63,executive,0.9219,-0.0242,0.1148,0.9911,black,white,0.0579,0.0863
48,dentist,0.9375,-0.0397,0.1028,1.0000,black,white,0.0694,0.0861
55,driver,0.9375,-0.0823,0.1383,1.0000,asian,white,0.0336,0.0859
121,realtor,0.6406,0.0221,0.1076,1.0000,asian,hispanic,0.0617,0.0847
46,dealer,0.8750,0.0151,0.1391,1.0000,black,white,0.0277,0.0834
133,soldier,0.9286,0.0233,0.1113,1.0000,black,hispanic,0.0543,0.0828
40,commander,0.9500,-0.0486,0.0976,0.9904,black,white,0.0676,0.0826
97,mover,0.9423,-0.0952,0.1037,1.0000,asian,white,0.0614,0.0825
28,carpenter,0.9583,-0.1004,0.1030,0.9904,asian,hispanic,0.0613,0.0822
92,manager,0.9833,-0.0328,0.0964,0.9922,black,white,0.0662,0.0813
18,baker,0.9583,-0.0021,0.0856,0.9896,asian,hispanic,0.0770,0.0813
95,medical student,0.8906,-0.0563,0.1131,1.0000,black,white,0.0484,0.0807
8,architect,0.9500,0.0366,0.0956,1.0000,black,white,0.0641,0.0799
1,accountant,1.0000,-0.0586,0.0826,0.9917,black,white,0.0727,0.0777
135,surgeon,0.9342,-0.0393,0.1166,1.0000,asian,white,0.0359,0.0762
93,mathematician,0.9342,-0.0190,0.1204,1.0000,black,white,0.0311,0.0758
57,editor,1.0000,0.0227,0.0833,1.0000,black,white,0.0671,0.0752
140,theologian,0.9722,-0.0748,0.1033,1.0000,black,white,0.0449,0.0741
38,coach,0.9559,-0.0588,0.0917,1.0000,black,hispanic,0.0564,0.0740
30,CEO,0.9375,-0.0013,0.1046,1.0000,black,hispanic,0.0407,0.0726
83,judge,0.9583,-0.0338,0.0750,0.9833,black,white,0.0697,0.0723
120,radiologist,0.9559,-0.0126,0.0947,0.9926,asian,white,0.0484,0.0715
23,broker,0.9792,-0.0201,0.1057,1.0000,black,white,0.0353,0.0705
53,doctor,0.9423,-0.0841,0.0998,1.0000,black,white,0.0370,0.0684
94,mechanic,0.9706,-0.0419,0.0995,1.0000,black,white,0.0333,0.0664
110,pilot,0.9605,-0.0735,0.1044,1.0000,black,white,0.0250,0.0647
44,counselor,0.9688,-0.0699,0.0920,1.0000,black,white,0.0373,0.0646
127,security guard,0.9500,0.0055,0.1000,1.0000,asian,white,0.0246,0.0623
134,supervisor,0.9605,-0.0453,0.0877,1.0000,black,white,0.0364,0.0620
19,banker,1.0000,0.0028,0.0705,0.9896,black,white,0.0526,0.0615
108,physicist,0.9167,-0.0013,0.0993,1.0000,black,white,0.0226,0.0610
5,agent,0.9583,0.0001,0.0891,1.0000,black,white,0.0300,0.0595
117,professor,0.9000,-0.0669,0.0949,1.0000,black,white,0.0233,0.0591
71,guard,0.9821,0.0085,0.0882,1.0000,black,hispanic,0.0291,0.0587
87,lawyer,0.9559,-0.0003,0.0877,1.0000,black,white,0.0280,0.0578
91,magician,0.9423,0.0014,0.0800,1.0000,black,hispanic,0.0335,0.0568
49,designer,0.9643,-0.0081,0.0767,1.0000,black,white,0.0355,0.0561
36,cleaner,0.9821,-0.0129,0.0642,1.0000,black,white,0.0414,0.0528
32,chemist,0.9583,-0.0147,0.0613,1.0000,asian,white,0.0308,0.0460
125,scientist,0.9833,-0.0028,0.0549,1.0000,asian,white,0.0243,0.0396
119,psychologist,1.0000,-0.0455,0.0522,1.0000,black,white,0.0265,0.0393
