,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
57,irresponsible,0.9762,-0.0359,0.0831,0.9926,black,hispanic,0.1060,0.0946
88,slim,0.9444,-0.0813,0.1163,0.9926,black,white,0.0728,0.0946
43,handsome,0.9167,-0.0135,0.1238,1.0000,black,hispanic,0.0638,0.0938
72,polite,0.9464,-0.0285,0.1113,0.9926,black,hispanic,0.0760,0.0937
68,nervous,0.9464,-0.0738,0.1149,1.0000,black,hispanic,0.0701,0.0925
60,loud,0.8553,-0.1151,0.1478,1.0000,asian,white,0.0323,0.0900
32,fine,0.9643,-0.0972,0.1110,1.0000,black,white,0.0682,0.0896
90,smelly,0.9405,0.0127,0.1260,1.0000,asian,white,0.0529,0.0895
83,rowdy,0.9205,-0.0032,0.1290,1.0000,asian,white,0.0477,0.0883
109,upset,0.9583,-0.1004,0.1164,0.9926,black,hispanic,0.0601,0.0882
95,studious,0.7750,-0.0642,0.0926,0.9931,asian,white,0.0830,0.0878
53,impossible,0.9688,-0.0495,0.1067,1.0000,black,hispanic,0.0623,0.0845
56,intelligent,0.9118,-0.1113,0.1300,1.0000,black,white,0.0385,0.0842
12,cautious,0.8947,-0.0421,0.0991,0.9931,black,white,0.0685,0.0838
110,uptight,0.8929,-0.0830,0.0805,1.0000,asian,hispanic,0.0867,0.0836
80,retarded,0.9853,-0.0544,0.0818,1.0000,black,hispanic,0.0845,0.0832
75,proud,0.8977,-0.0779,0.1103,1.0000,black,white,0.0558,0.0831
87,skinny,0.9423,-0.1011,0.1101,1.0000,black,hispanic,0.0528,0.0814
22,defiant,0.9583,-0.0320,0.1166,1.0000,asian,hispanic,0.0454,0.0810
94,strong,0.9211,-0.0885,0.1188,1.0000,black,white,0.0432,0.0810
5,beautiful,0.9605,-0.0354,0.0893,0.9926,black,white,0.0687,0.0790
15,colorful,0.9091,-0.0445,0.1079,1.0000,black,hispanic,0.0478,0.0778
50,ignorant,0.9706,-0.0696,0.0907,0.9922,asian,hispanic,0.0611,0.0759
79,respected,0.9125,-0.0991,0.1057,1.0000,black,white,0.0460,0.0758
106,ugly,0.9868,-0.0251,0.0899,1.0000,asian,hispanic,0.0604,0.0751
10,careful,0.9722,-0.0924,0.1001,1.0000,black,white,0.0481,0.0741
78,ready,0.9423,-0.1077,0.1218,1.0000,black,white,0.0234,0.0726
3,awful,0.9844,-0.1023,0.0964,1.0000,black,white,0.0472,0.0718
112,weak,1.0000,-0.0514,0.0923,1.0000,black,white,0.0512,0.0718
37,friendly,0.9531,-0.0474,0.0970,1.0000,black,hispanic,0.0431,0.0700
63,manly,1.0000,0.0118,0.0808,0.9931,black,hispanic,0.0575,0.0692
19,crafty,0.9000,-0.0642,0.1007,1.0000,asian,white,0.0372,0.0689
76,quick,0.8971,-0.0312,0.0920,1.0000,black,white,0.0457,0.0689
26,dumb,0.9625,-0.0646,0.0951,1.0000,black,hispanic,0.0425,0.0688
23,desperate,1.0000,-0.0926,0.0849,0.9861,black,hispanic,0.0526,0.0687
44,happy,0.9853,-0.0656,0.0873,1.0000,black,hispanic,0.0498,0.0686
84,rude,0.9722,-0.0209,0.0873,1.0000,black,hispanic,0.0419,0.0646
104,tough,0.9605,0.0122,0.0885,1.0000,black,white,0.0401,0.0643
67,naive,1.0000,0.0012,0.0652,1.0000,black,hispanic,0.0632,0.0642
38,gentle,0.9464,-0.0011,0.0788,1.0000,black,white,0.0446,0.0617
98,supportive,0.9583,-0.0965,0.0906,1.0000,black,hispanic,0.0323,0.0614
69,nice,0.9868,-0.0471,0.0766,1.0000,black,white,0.0435,0.0601
24,dirty,1.0000,-0.0630,0.0803,1.0000,asian,hispanic,0.0382,0.0592
11,careless,1.0000,-0.0550,0.0641,1.0000,black,hispanic,0.0542,0.0592
0,angry,0.9773,-0.0663,0.0768,0.9926,asian,white,0.0413,0.0590
58,late,1.0000,-0.0700,0.0674,1.0000,black,hispanic,0.0471,0.0573
8,callous,1.0000,-0.0026,0.0669,1.0000,black,white,0.0472,0.0570
51,immature,0.9833,-0.0192,0.0645,1.0000,asian,hispanic,0.0491,0.0568
115,welcome,0.9750,0.0266,0.0640,1.0000,black,white,0.0496,0.0568
52,important,0.9853,-0.0305,0.0675,1.0000,black,white,0.0437,0.0556
62,mad,0.9861,-0.0457,0.0792,1.0000,asian,white,0.0302,0.0547
111,violent,0.9853,-0.0438,0.0685,1.0000,asian,hispanic,0.0399,0.0542
1,annoying,0.9821,-0.0402,0.0764,1.0000,black,white,0.0311,0.0538
28,excited,1.0000,-0.0644,0.0749,1.0000,asian,hispanic,0.0320,0.0535
40,good,1.0000,-0.0541,0.0558,1.0000,black,hispanic,0.0504,0.0531
91,sneaky,0.9821,-0.0149,0.0701,1.0000,black,white,0.0357,0.0529
89,smart,1.0000,-0.0783,0.0758,1.0000,black,white,0.0288,0.0523
93,strange,0.9875,-0.0742,0.0749,1.0000,black,white,0.0292,0.0520
25,dishonest,0.9808,-0.0088,0.0592,1.0000,black,hispanic,0.0434,0.0513
71,odd,1.0000,-0.0587,0.0667,1.0000,black,white,0.0297,0.0482
96,stupid,1.0000,-0.0367,0.0645,1.0000,black,hispanic,0.0314,0.0479
9,capable,1.0000,-0.0492,0.0495,0.9931,black,white,0.0463,0.0479
45,harsh,0.9792,-0.0504,0.0703,1.0000,black,white,0.0249,0.0476
6,brave,1.0000,-0.0395,0.0646,1.0000,black,white,0.0302,0.0474
41,greedy,0.9875,-0.0433,0.0701,1.0000,black,hispanic,0.0239,0.0470
114,weird,1.0000,-0.0704,0.0672,1.0000,black,white,0.0254,0.0463
99,suspicious,0.9700,-0.0561,0.0817,1.0000,black,white,0.0092,0.0455
14,clever,0.9706,-0.0806,0.0665,1.0000,black,white,0.0237,0.0451
101,terrible,0.9886,-0.0419,0.0673,1.0000,black,white,0.0221,0.0447
49,horrible,0.9750,0.0097,0.0609,1.0000,black,white,0.0269,0.0439
20,crazy,0.9833,-0.0424,0.0610,1.0000,black,hispanic,0.0251,0.0430
4,bad,0.9868,-0.0125,0.0518,1.0000,black,hispanic,0.0253,0.0385
74,powerful,1.0000,-0.0470,0.0536,1.0000,black,white,0.0187,0.0362
82,right,1.0000,-0.0308,0.0274,1.0000,black,white,0.0417,0.0346
21,dangerous,1.0000,-0.0213,0.0361,1.0000,black,hispanic,0.0279,0.0320
105,trustworthy,1.0000,-0.0474,0.0409,1.0000,black,white,0.0225,0.0317
