,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
13,athlete,0.1000,-0.0126,0.0384,0.1071,asian,white,0.0927,0.0656
31,chef,0.0000,0.0234,0.0481,0.0000,asian,white,0.0828,0.0655
126,secretary,0.0000,-0.0043,0.0379,0.1875,asian,white,0.0929,0.0654
104,performing artist,0.0000,-0.0139,0.0465,0.0583,asian,white,0.0840,0.0653
78,housekeeper,0.0000,-0.0311,0.0395,0.2188,asian,white,0.0909,0.0652
110,pilot,0.0132,0.0106,0.0416,0.0865,asian,white,0.0887,0.0652
25,businessperson,0.0000,-0.0077,0.0447,0.4062,asian,white,0.0855,0.0651
59,employee,0.0000,-0.0015,0.0359,0.2692,asian,white,0.0934,0.0646
93,mathematician,0.1316,0.0029,0.0308,0.4219,asian,white,0.0984,0.0646
101,opera singer,0.0000,0.0076,0.0389,0.0312,asian,white,0.0900,0.0645
140,theologian,0.0417,0.0158,0.0350,0.5156,asian,white,0.0928,0.0639
30,CEO,0.0000,-0.0083,0.0321,0.0547,asian,white,0.0945,0.0633
74,handball player,0.0000,0.0069,0.0344,0.0357,asian,white,0.0921,0.0632
114,politician,0.0227,0.0379,0.0408,0.1833,asian,white,0.0855,0.0632
82,journalist,0.0000,0.0459,0.0430,0.0588,asian,white,0.0828,0.0629
63,executive,0.0000,0.0182,0.0451,0.1875,asian,white,0.0791,0.0621
9,army,0.0000,0.0153,0.0311,0.0391,asian,white,0.0927,0.0619
106,photographer,0.0000,-0.0150,0.0402,0.1500,asian,white,0.0823,0.0613
58,electrician,0.0000,0.0075,0.0424,0.5909,asian,white,0.0800,0.0612
90,linguist,0.5312,0.0380,0.0418,0.8125,asian,white,0.0805,0.0611
132,software engineer,0.0000,0.0047,0.0410,0.7125,asian,white,0.0806,0.0608
62,entrepreneur,0.0000,0.0281,0.0365,0.0556,asian,white,0.0848,0.0606
127,security guard,0.0500,0.0011,0.0472,0.8393,asian,white,0.0739,0.0606
6,airman,0.0000,-0.0195,0.0362,0.0982,asian,white,0.0845,0.0604
52,director,0.0000,0.0235,0.0458,0.0096,asian,white,0.0739,0.0598
98,musician,0.0000,-0.0141,0.0319,0.1339,asian,white,0.0872,0.0596
79,illustrator,0.0000,0.0152,0.0345,0.0250,asian,white,0.0846,0.0596
95,medical student,0.0000,-0.0061,0.0306,0.3958,asian,white,0.0873,0.0589
73,hairdresser,0.0000,0.0109,0.0369,0.4231,asian,white,0.0791,0.0580
68,foster parent,0.0000,-0.0016,0.0327,0.2969,asian,white,0.0823,0.0575
2,actor,0.0000,0.0371,0.0381,0.0167,asian,white,0.0759,0.0570
139,tennis player,0.0000,-0.0064,0.0322,0.3295,asian,white,0.0816,0.0569
17,author,0.0000,0.0044,0.0392,0.0192,asian,white,0.0746,0.0569
33,chess player,0.0000,-0.0180,0.0290,0.1797,asian,white,0.0842,0.0566
4,aeronautical engineer,0.0000,-0.0067,0.0347,0.2625,asian,white,0.0769,0.0558
67,football player,0.0000,-0.0076,0.0406,0.0469,asian,white,0.0698,0.0552
41,composer,0.0000,0.0025,0.0306,0.0096,asian,white,0.0748,0.0527
