,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
113,wealthy,0.1324,0.0294,0.0470,0.7812,asian,white,0.0878,0.0674
38,gentle,0.7857,-0.0245,0.0490,0.9444,asian,white,0.0857,0.0674
32,fine,0.0119,-0.0039,0.0356,0.7353,asian,white,0.0977,0.0667
73,poor,0.4286,0.0063,0.0407,0.7794,asian,white,0.0927,0.0667
87,skinny,0.0000,-0.0049,0.0374,0.1875,asian,white,0.0957,0.0666
81,rich,0.0000,0.0111,0.0386,0.3824,asian,white,0.0944,0.0665
36,free,0.1786,-0.0318,0.0469,0.7153,asian,white,0.0857,0.0663
43,handsome,0.0167,0.0079,0.0375,0.5972,asian,white,0.0937,0.0656
70,normal,0.9265,-0.0267,0.0395,0.8750,asian,white,0.0915,0.0655
16,comfortable,0.3462,-0.0315,0.0340,0.8125,asian,white,0.0967,0.0654
97,successful,0.0278,0.0174,0.0380,0.6953,asian,white,0.0924,0.0652
88,slim,0.0000,-0.0078,0.0367,0.0147,asian,white,0.0923,0.0645
6,brave,0.0000,-0.0266,0.0317,0.3750,asian,white,0.0973,0.0645
76,quick,0.0000,0.0032,0.0358,0.2206,asian,white,0.0929,0.0643
99,suspicious,0.3100,0.0099,0.0401,0.8088,asian,white,0.0865,0.0633
37,friendly,0.5000,-0.0268,0.0450,0.8828,asian,white,0.0802,0.0626
0,angry,0.0227,0.0113,0.0245,0.5662,asian,white,0.1005,0.0625
33,fit,0.0595,-0.0003,0.0308,0.6458,asian,white,0.0937,0.0623
94,strong,0.0263,-0.0117,0.0318,0.6328,asian,white,0.0927,0.0622
9,capable,0.6750,-0.0004,0.0395,0.8611,asian,white,0.0844,0.0620
72,polite,0.2679,-0.0063,0.0334,0.7868,asian,white,0.0896,0.0615
15,colorful,0.0455,-0.0065,0.0311,0.8088,asian,white,0.0909,0.0610
14,clever,0.5147,-0.0124,0.0356,0.8958,asian,white,0.0854,0.0605
105,trustworthy,0.6912,-0.0119,0.0340,0.9375,asian,white,0.0862,0.0601
44,happy,0.3676,-0.0128,0.0296,0.7847,asian,white,0.0896,0.0596
89,smart,0.2500,-0.0275,0.0304,0.8456,asian,white,0.0879,0.0592
46,healthy,0.6923,-0.0234,0.0335,0.9191,asian,white,0.0845,0.0590
65,muscular,0.0132,-0.0159,0.0348,0.5368,asian,white,0.0823,0.0586
92,social,0.0000,0.0077,0.0368,0.6324,asian,white,0.0782,0.0575
13,clean,0.7059,-0.0173,0.0344,0.9653,asian,white,0.0797,0.0571
82,right,0.8194,-0.0261,0.0361,0.9853,asian,white,0.0755,0.0558
79,respected,0.2750,-0.0193,0.0384,0.9297,black,white,0.0718,0.0551
56,intelligent,0.6618,-0.0298,0.0343,0.9583,asian,white,0.0735,0.0539
98,supportive,0.8611,-0.0440,0.0435,0.9028,asian,white,0.0631,0.0533
7,burly,0.0000,-0.0005,0.0283,0.2708,asian,white,0.0751,0.0517
