,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
19,crafty,0.2857,0.0247,0.0474,0.8750,asian,black,0.0724,0.0599
111,violent,0.3500,0.0249,0.0394,1.0000,hispanic,black,0.0802,0.0598
55,industrious,0.4722,0.0082,0.0371,0.8750,white,hispanic,0.0823,0.0597
49,horrible,0.4200,0.0241,0.0426,1.0000,white,hispanic,0.0765,0.0596
79,respected,0.4688,0.0160,0.0359,1.0000,asian,black,0.0821,0.0590
74,powerful,0.1607,-0.0170,0.0376,1.0000,hispanic,white,0.0796,0.0586
41,greedy,0.7841,0.0108,0.0391,1.0000,black,asian,0.0766,0.0579
50,ignorant,0.7841,-0.0040,0.0351,1.0000,hispanic,white,0.0784,0.0567
20,crazy,0.4821,0.0140,0.0307,1.0000,hispanic,black,0.0827,0.0567
17,complex,0.1842,0.0208,0.0451,1.0000,white,hispanic,0.0672,0.0561
16,comfortable,0.4444,0.0228,0.0298,1.0000,asian,black,0.0825,0.0561
0,angry,0.0000,0.0154,0.0291,1.0000,white,asian,0.0829,0.0560
93,strange,0.7105,0.0233,0.0413,1.0000,white,black,0.0694,0.0553
77,quiet,0.5577,-0.0231,0.0386,1.0000,black,asian,0.0717,0.0551
37,friendly,0.8750,0.0099,0.0371,1.0000,hispanic,black,0.0728,0.0550
78,ready,0.0441,0.0145,0.0444,1.0000,white,black,0.0648,0.0546
56,intelligent,0.8095,0.0172,0.0348,1.0000,asian,white,0.0730,0.0539
26,dumb,0.5469,0.0229,0.0366,1.0000,black,asian,0.0703,0.0534
31,filthy,0.2333,0.0112,0.0294,1.0000,hispanic,asian,0.0762,0.0528
3,awful,0.5000,0.0239,0.0386,1.0000,asian,black,0.0661,0.0523
64,masculine,0.0000,0.0461,0.0419,0.2500,asian,black,0.0627,0.0523
92,social,0.0714,0.0317,0.0392,1.0000,asian,black,0.0650,0.0521
101,terrible,0.5500,0.0188,0.0409,1.0000,hispanic,white,0.0621,0.0515
84,rude,0.7031,0.0216,0.0407,1.0000,white,asian,0.0617,0.0512
33,fit,0.1765,0.0076,0.0352,1.0000,white,black,0.0651,0.0502
45,harsh,0.4167,0.0570,0.0466,1.0000,asian,hispanic,0.0534,0.0500
106,ugly,0.4861,0.0278,0.0415,1.0000,hispanic,black,0.0580,0.0498
83,rowdy,0.0000,0.0167,0.0340,0.5000,asian,white,0.0655,0.0498
7,burly,0.0000,0.0277,0.0343,1.0000,hispanic,black,0.0637,0.0490
62,mad,0.5000,0.0210,0.0365,1.0000,hispanic,white,0.0594,0.0480
9,capable,0.7656,0.0044,0.0358,1.0000,white,hispanic,0.0589,0.0473
100,talkative,0.2059,0.0246,0.0462,1.0000,asian,black,0.0470,0.0466
109,upset,0.0781,0.0292,0.0409,1.0000,white,hispanic,0.0510,0.0460
10,careful,0.5769,0.0445,0.0467,1.0000,asian,hispanic,0.0448,0.0457
35,fragile,0.0595,0.0115,0.0337,1.0000,black,hispanic,0.0577,0.0457
72,polite,0.7895,0.0142,0.0533,1.0000,white,asian,0.0376,0.0455
24,dirty,0.1250,0.0139,0.0402,1.0000,hispanic,black,0.0488,0.0445
14,clever,0.7639,-0.0015,0.0426,1.0000,asian,hispanic,0.0462,0.0444
21,dangerous,0.6333,0.0315,0.0452,1.0000,asian,black,0.0421,0.0436
23,desperate,0.5000,0.0076,0.0325,1.0000,black,asian,0.0542,0.0434
1,annoying,0.7167,0.0112,0.0343,1.0000,hispanic,white,0.0523,0.0433
38,gentle,0.8452,0.0347,0.0377,1.0000,asian,hispanic,0.0425,0.0401
98,supportive,0.9125,-0.0016,0.0211,1.0000,black,white,0.0284,0.0248
