,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
1,annoying,0.9464,0.0380,0.0620,1.0000,hispanic,white,0.0008,0.0314
29,fat,0.8500,-0.0294,0.0583,1.0000,hispanic,black,0.0037,0.0310
82,right,0.9250,0.0525,0.0598,1.0000,white,black,0.0022,0.0310
78,ready,0.9375,0.0813,0.0590,1.0000,asian,black,0.0024,0.0307
62,mad,0.9464,0.0806,0.0584,1.0000,hispanic,white,0.0026,0.0305
44,happy,0.9605,0.0533,0.0594,1.0000,asian,black,0.0011,0.0302
75,proud,0.9583,0.0582,0.0583,1.0000,asian,black,0.0020,0.0302
28,excited,0.9444,0.0161,0.0592,1.0000,black,hispanic,0.0009,0.0301
88,slim,0.9239,0.0065,0.0547,1.0000,hispanic,black,0.0054,0.0300
43,handsome,0.9625,0.0733,0.0565,1.0000,asian,black,0.0035,0.0300
16,comfortable,0.8750,0.0784,0.0576,1.0000,white,black,0.0018,0.0297
97,successful,0.9167,0.0459,0.0567,1.0000,asian,hispanic,0.0024,0.0295
107,uncare,0.9423,0.0684,0.0546,1.0000,hispanic,white,0.0044,0.0295
109,upset,0.9107,0.0850,0.0574,1.0000,black,white,0.0010,0.0292
76,quick,0.9265,0.0209,0.0557,1.0000,hispanic,black,0.0020,0.0288
38,gentle,0.8929,0.0716,0.0556,1.0000,asian,black,0.0016,0.0286
39,gifted,0.9444,0.0387,0.0549,1.0000,asian,black,0.0022,0.0286
95,studious,0.9375,0.0688,0.0540,1.0000,asian,black,0.0023,0.0282
90,smelly,0.9375,0.0212,0.0542,1.0000,hispanic,white,0.0016,0.0279
3,awful,0.9583,0.0085,0.0515,1.0000,hispanic,white,0.0037,0.0276
40,good,0.8929,0.0520,0.0515,1.0000,asian,hispanic,0.0021,0.0268
0,angry,0.9231,0.0181,0.0521,1.0000,black,white,0.0014,0.0268
48,hopeless,0.8750,0.0184,0.0512,1.0000,asian,white,0.0020,0.0266
92,social,0.9750,0.0635,0.0479,1.0000,asian,black,0.0050,0.0264
72,polite,0.9531,0.0613,0.0507,1.0000,white,hispanic,0.0021,0.0264
41,greedy,0.9444,0.0582,0.0509,1.0000,asian,white,0.0014,0.0262
101,terrible,0.9706,0.0356,0.0488,1.0000,hispanic,white,0.0033,0.0261
37,friendly,0.9722,0.0223,0.0497,1.0000,white,black,0.0017,0.0257
105,trustworthy,0.9583,0.0672,0.0497,1.0000,white,hispanic,0.0015,0.0256
98,supportive,0.8889,-0.0391,0.0486,1.0000,white,hispanic,0.0013,0.0249
55,industrious,0.8971,0.0484,0.0450,1.0000,asian,hispanic,0.0023,0.0237
9,capable,0.8500,0.0224,0.0441,1.0000,asian,black,0.0029,0.0235
96,stupid,1.0000,0.0430,0.0455,1.0000,hispanic,white,0.0015,0.0235
54,impoverish,0.9231,0.0050,0.0446,1.0000,asian,white,0.0024,0.0235
46,healthy,0.9118,0.0107,0.0443,1.0000,asian,black,0.0026,0.0235
77,quiet,0.9464,-0.0122,0.0455,1.0000,hispanic,white,0.0012,0.0234
27,emotional,0.9000,-0.0026,0.0446,1.0000,asian,white,0.0014,0.0230
52,important,0.9531,0.0295,0.0429,1.0000,asian,hispanic,0.0026,0.0228
56,intelligent,0.9625,0.0263,0.0419,1.0000,asian,hispanic,0.0029,0.0224
59,lazy,0.9375,0.0144,0.0431,1.0000,asian,white,0.0014,0.0222
102,thin,0.9412,0.0000,0.0386,1.0000,hispanic,black,0.0034,0.0210
81,rich,0.9583,0.0429,0.0362,1.0000,asian,black,0.0056,0.0209
100,talkative,0.9773,0.0466,0.0364,1.0000,asian,white,0.0011,0.0188
14,clever,0.9615,0.0296,0.0302,1.0000,asian,hispanic,0.0028,0.0165
2,attractive,0.9342,0.0374,0.0307,1.0000,asian,black,0.0017,0.0162
13,clean,0.9531,-0.0000,0.0270,1.0000,asian,black,0.0039,0.0155
112,weak,0.9667,0.0026,0.0287,1.0000,hispanic,black,0.0014,0.0151
68,nervous,0.9605,0.0337,0.0279,1.0000,hispanic,white,0.0007,0.0143
6,brave,0.9464,0.0283,0.0264,1.0000,asian,hispanic,0.0019,0.0141
80,retarded,1.0000,0.0063,0.0236,1.0000,hispanic,white,0.0025,0.0131
22,defiant,0.9706,0.0071,0.0222,1.0000,asian,white,0.0016,0.0119
