,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
90,linguist,0.8750,0.1440,0.1150,1.0000,asian,hispanic,0.0056,0.0603
116,producer,0.8333,0.1340,0.1162,1.0000,white,hispanic,0.0042,0.0602
51,diplomat,0.9000,0.1016,0.1157,1.0000,asian,hispanic,0.0037,0.0597
55,driver,0.8750,0.0980,0.1139,1.0000,white,hispanic,0.0034,0.0587
79,illustrator,0.8529,0.1439,0.1134,1.0000,white,hispanic,0.0030,0.0582
107,physician,0.7857,0.1150,0.1108,1.0000,white,hispanic,0.0039,0.0573
32,chemist,0.9219,0.1007,0.1077,1.0000,white,hispanic,0.0069,0.0573
86,lawn mower,0.9167,0.0864,0.1080,1.0000,white,hispanic,0.0064,0.0572
140,theologian,0.8846,0.0532,0.0871,1.0000,asian,hispanic,0.0270,0.0570
112,poet,0.8824,0.1144,0.1068,1.0000,hispanic,black,0.0064,0.0566
91,magician,0.8438,0.1081,0.1072,1.0000,asian,black,0.0051,0.0562
45,dancer,0.8594,0.0995,0.1058,1.0000,asian,black,0.0062,0.0560
19,banker,0.9500,0.1042,0.1074,1.0000,white,hispanic,0.0041,0.0557
37,clerk,0.9412,0.1017,0.1080,1.0000,white,hispanic,0.0032,0.0556
50,detective,0.9333,0.0663,0.1056,1.0000,white,hispanic,0.0047,0.0552
97,mover,0.9211,0.1159,0.1064,1.0000,asian,hispanic,0.0025,0.0544
127,security guard,0.8864,0.0795,0.1033,1.0000,white,hispanic,0.0054,0.0543
49,designer,0.8676,0.0947,0.1029,1.0000,white,hispanic,0.0051,0.0540
48,dentist,0.8409,0.1026,0.1039,1.0000,white,asian,0.0032,0.0535
106,photographer,0.9167,0.1147,0.1033,1.0000,white,hispanic,0.0034,0.0534
87,lawyer,0.9211,0.0811,0.1007,1.0000,white,hispanic,0.0046,0.0526
53,doctor,0.9167,0.0703,0.0995,1.0000,white,hispanic,0.0034,0.0515
130,singer,0.9167,0.1234,0.0950,1.0000,asian,black,0.0069,0.0510
125,scientist,0.8182,0.0906,0.0951,1.0000,white,black,0.0056,0.0503
137,tailor,0.8382,0.1039,0.0960,1.0000,black,hispanic,0.0036,0.0498
47,delivery,0.9333,0.0607,0.0901,1.0000,black,hispanic,0.0087,0.0494
41,composer,0.8269,0.0725,0.0934,1.0000,white,hispanic,0.0047,0.0491
2,actor,0.9167,0.0600,0.0908,1.0000,white,black,0.0045,0.0477
22,boxer,0.9375,0.0831,0.0884,1.0000,black,hispanic,0.0063,0.0473
72,guitarist,0.9643,0.0775,0.0880,1.0000,hispanic,black,0.0052,0.0466
14,attendant,0.8636,-0.0181,0.0897,1.0000,white,asian,0.0030,0.0464
119,psychologist,0.9412,0.0471,0.0886,1.0000,white,hispanic,0.0042,0.0464
103,pensioner,0.8462,0.0756,0.0862,1.0000,asian,hispanic,0.0062,0.0462
1,accountant,0.9375,0.0928,0.0880,1.0000,white,hispanic,0.0039,0.0460
29,cashier,0.8452,0.0678,0.0893,1.0000,white,hispanic,0.0024,0.0458
58,electrician,0.9107,0.0136,0.0642,1.0000,asian,hispanic,0.0261,0.0452
139,tennis player,0.9118,0.0709,0.0794,1.0000,asian,black,0.0054,0.0424
121,realtor,0.8542,0.0924,0.0812,1.0000,white,hispanic,0.0037,0.0424
23,broker,0.8906,0.0544,0.0809,1.0000,white,hispanic,0.0030,0.0420
74,handball player,0.9000,0.0984,0.0800,1.0000,white,hispanic,0.0030,0.0415
67,football player,0.9808,0.0149,0.0766,1.0000,asian,black,0.0061,0.0414
4,aeronautical engineer,0.9375,0.0655,0.0772,1.0000,white,hispanic,0.0045,0.0408
100,office worker,0.9167,0.0596,0.0775,1.0000,white,black,0.0041,0.0408
20,barber,0.9028,0.1048,0.0783,1.0000,white,asian,0.0027,0.0405
96,model,0.9615,0.0627,0.0680,1.0000,asian,hispanic,0.0127,0.0403
104,performing artist,0.8846,0.0777,0.0755,1.0000,asian,black,0.0047,0.0401
105,pharmacist,0.9583,0.0522,0.0763,1.0000,white,hispanic,0.0039,0.0401
62,entrepreneur,0.8958,0.0730,0.0733,1.0000,asian,black,0.0055,0.0394
44,counselor,0.9286,0.0857,0.0742,1.0000,white,asian,0.0026,0.0384
76,historian,0.9750,0.0522,0.0711,1.0000,white,hispanic,0.0051,0.0381
52,director,0.9643,0.0723,0.0693,1.0000,white,hispanic,0.0035,0.0364
57,editor,0.9062,0.0325,0.0699,1.0000,white,hispanic,0.0027,0.0363
122,receptionist,0.7857,0.0930,0.0698,1.0000,white,hispanic,0.0027,0.0363
39,comedian,0.9643,0.0553,0.0660,1.0000,asian,black,0.0046,0.0353
99,nurse,0.8333,0.0022,0.0678,1.0000,white,hispanic,0.0027,0.0352
27,butler,0.8438,0.0603,0.0664,1.0000,white,black,0.0034,0.0349
77,hostess,0.9118,-0.0470,0.0662,1.0000,white,asian,0.0024,0.0343
126,secretary,0.8333,0.0440,0.0631,1.0000,asian,hispanic,0.0053,0.0342
102,painter,0.9038,0.0607,0.0643,1.0000,white,hispanic,0.0038,0.0340
136,swimmer,0.8833,0.0470,0.0639,1.0000,white,black,0.0025,0.0332
15,attourney,0.9375,0.0298,0.0573,1.0000,asian,hispanic,0.0072,0.0323
131,sociologist,0.9615,0.0542,0.0612,1.0000,white,hispanic,0.0029,0.0321
43,cook,0.9545,0.0611,0.0591,1.0000,white,hispanic,0.0039,0.0315
18,baker,0.8889,0.0304,0.0563,1.0000,white,hispanic,0.0038,0.0301
73,hairdresser,0.8333,0.0488,0.0524,1.0000,white,asian,0.0031,0.0278
10,artist,0.8654,-0.0006,0.0497,1.0000,white,black,0.0045,0.0271
82,journalist,0.9821,0.0366,0.0486,1.0000,white,black,0.0048,0.0267
13,athlete,0.9773,0.0405,0.0474,1.0000,asian,black,0.0049,0.0261
17,author,0.9583,-0.0065,0.0406,1.0000,white,black,0.0040,0.0223
101,opera singer,0.9464,0.0098,0.0356,1.0000,asian,hispanic,0.0079,0.0217
78,housekeeper,0.8182,0.0011,0.0394,1.0000,white,hispanic,0.0040,0.0217
88,librarian,0.9545,0.0171,0.0400,1.0000,white,hispanic,0.0030,0.0215
36,cleaner,0.9773,0.0256,0.0376,1.0000,black,asian,0.0023,0.0199
33,chess player,0.8542,0.0163,0.0347,1.0000,asian,hispanic,0.0029,0.0188
68,foster parent,1.0000,0.0030,0.0199,1.0000,white,hispanic,0.0023,0.0111
