,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
en4,,,0.0036245916353564865,0.003965007602879456,0.003794799619117971,,,0.003271503931462345,0.003237452343957306,0.003254478137709825,,,,,,,0.003524638878413898,
nn4,,,0.9874826489200055,0.9900159311705622,0.9887492900452839,,,0.9910597964911394,0.9920477861988133,0.9915537913449763,,,,,,,0.99015154069513,
cn4,,,0.008892760474339758,0.006019069740934105,0.007455915107636931,,,0.00566870088256161,0.004714764478006239,0.005191732680283925,,,,,,,0.0063238238939604275,
en_avg,0.08969297279883176,0.06561208341189194,0.003111012261746202,0.0031623400896807715,0.04039460214053767,0.1445722317045438,0.12060980433999793,0.0029772967042755597,0.0030072127626446107,0.06779163637786546,0.07818041844887937,0.015293741902331187,0.06017090720084255,0.04780993676022113,0.05036375107806856,0.09313973631749789,0.003064465454586786,0.03155183933127616
nn_avg,0.8584761261940003,0.9069445274583995,0.9896921304539895,0.9889942956124914,0.9360267699297201,0.7970945741068571,0.8639384788610042,0.9920050262565344,0.9922396155266926,0.9113194236877722,0.6435295357269809,0.6525423156139865,0.5965740206340628,0.5837149072551971,0.6190901948075569,0.7777595438302175,0.9907327669624271,0.6181286114345919
cn_avg,0.05183090177772101,0.027443389273132196,0.007196858581024366,0.007843366820076159,0.023578629112988435,0.05833319505742111,0.0154517157569353,0.005017675759646268,0.004753172638472812,0.020888939803118872,0.2782900479047539,0.33216394364452834,0.34325507024956353,0.36847515572889444,0.3305460543819351,0.1291007200032545,0.006202768449804902,0.3503195496867114
en_std,0.04540278505615424,0.033008121004211716,0.0007145943593922363,0.0007270811937642147,0.019963145403380605,0.06493209918640787,0.05222936380485771,0.0007060578364643992,0.000426298443802668,0.02957345481788316,0.02175016551615393,0.0029683899794525296,0.03244291211995907,0.031715183889587696,0.022219162876288306,0.04162757444795743,0.0006435079583558795,0.017341786934520112
nn_std,0.0661119015365839,0.043132354948669675,0.005043621418900357,0.004660131383581548,0.02973700232193387,0.08642152403481304,0.054589956555515524,0.002813636222947063,0.0015514059763141895,0.036344130697397455,0.06616291486995017,0.06820536064068702,0.17766724758510177,0.1612090752123997,0.11831114957703466,0.08234764992177235,0.0035171987504357895,0.11470721792654336
cn_std,0.03179923602158669,0.015755782182794064,0.004974267521540284,0.004514479327827161,0.014260941263437051,0.04137494483251066,0.009943868802598444,0.0029987854404603448,0.001578506891238198,0.013974026491701912,0.07123642868580336,0.06982969033362513,0.18746036234189573,0.16978577244305196,0.12457806345109404,0.059595103811198154,0.003516509795266497,0.11980773138833854
accstd,,,,,,,,,,,,,,,,,,
acc,0.93025,0.95275,1.0,0.9978448275862069,0.9702112068965517,0.82425,0.88925,1.0,1.0,0.928375,0.8085106382978723,0.7215909090909091,0.49173553719008267,0.4880464480874317,0.627470883166574,0.8161243625813258,0.9994612068965517,0.6048186785891704
std,0.09554261507621656,0.061264172090450306,0.0071549888665552504,0.006601127936781951,0.04264072599250101,0.12848571203582104,0.0778421261086478,0.0043456529999145385,0.0023708075409033702,0.05326107467132169,0.10609967271460498,0.09400229396917646,0.26504701469797104,0.24180668769669286,0.17673891726961133,0.12238021878728529,0.005118144336038777,0.16790449083293466
