,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
55,driver,0.8750,0.0864,0.1001,1.0000,hispanic,black,0.0004,0.0503
75,handyman,0.9265,0.1084,0.0992,1.0000,white,hispanic,0.0003,0.0497
59,employee,0.8462,0.0262,0.0986,1.0000,asian,black,0.0004,0.0495
24,builder,0.8824,0.1043,0.0971,1.0000,asian,black,0.0004,0.0488
97,mover,0.8684,0.0653,0.0966,1.0000,white,black,0.0002,0.0484
110,pilot,0.8472,0.1006,0.0960,1.0000,asian,white,0.0004,0.0482
16,auditor,0.8750,0.1399,0.0958,1.0000,asian,black,0.0005,0.0481
130,singer,0.9167,0.1418,0.0954,1.0000,asian,white,0.0004,0.0479
22,boxer,0.8750,0.0660,0.0953,1.0000,asian,white,0.0004,0.0478
14,attendant,0.9091,-0.1349,0.0951,1.0000,white,black,0.0002,0.0477
138,teacher,0.8929,0.0740,0.0935,1.0000,asian,black,0.0003,0.0469
61,engineer,0.8594,0.0431,0.0912,1.0000,asian,black,0.0004,0.0458
0,academic,0.8750,0.0769,0.0910,1.0000,asian,black,0.0004,0.0457
93,mathematician,0.8833,0.0724,0.0902,1.0000,hispanic,black,0.0007,0.0455
41,composer,0.8077,-0.0213,0.0904,1.0000,asian,black,0.0005,0.0454
69,gambler,0.8824,0.1338,0.0903,1.0000,white,black,0.0003,0.0453
60,employment,0.8750,0.1275,0.0867,1.0000,asian,black,0.0031,0.0449
125,scientist,0.7727,-0.0417,0.0891,1.0000,hispanic,black,0.0006,0.0448
108,physicist,0.8824,0.1304,0.0880,1.0000,hispanic,black,0.0009,0.0445
51,diplomat,0.8333,-0.0113,0.0870,1.0000,asian,black,0.0004,0.0437
127,security guard,0.8409,-0.0203,0.0852,1.0000,white,black,0.0003,0.0427
99,nurse,0.8833,-0.0714,0.0842,1.0000,white,black,0.0006,0.0424
48,dentist,0.7955,0.0526,0.0834,1.0000,hispanic,black,0.0006,0.0420
86,lawn mower,0.9000,0.0592,0.0815,1.0000,asian,black,0.0024,0.0420
28,carpenter,0.8571,0.0312,0.0833,1.0000,white,black,0.0004,0.0419
134,supervisor,0.9286,0.0482,0.0818,1.0000,asian,black,0.0004,0.0411
10,artist,0.9231,-0.1064,0.0812,1.0000,asian,white,0.0006,0.0409
100,office worker,0.9333,0.0101,0.0802,1.0000,white,black,0.0004,0.0403
5,agent,0.9333,0.1132,0.0795,1.0000,asian,black,0.0002,0.0399
1,accountant,0.9375,0.1130,0.0772,1.0000,asian,black,0.0005,0.0389
121,realtor,0.8542,0.1133,0.0767,1.0000,asian,white,0.0008,0.0388
73,hairdresser,0.8542,0.0580,0.0771,1.0000,white,black,0.0004,0.0387
2,actor,0.8958,0.0437,0.0763,1.0000,asian,white,0.0003,0.0383
15,attourney,0.8750,0.0235,0.0748,1.0000,asian,black,0.0013,0.0381
20,barber,0.8889,0.1103,0.0753,1.0000,white,black,0.0003,0.0378
81,janitor,0.9423,0.0962,0.0751,1.0000,white,black,0.0004,0.0377
113,police officer,0.9107,0.0480,0.0735,1.0000,white,black,0.0005,0.0370
87,lawyer,0.9079,0.0666,0.0734,1.0000,asian,black,0.0003,0.0369
7,analyst,0.9062,0.0473,0.0727,1.0000,asian,black,0.0004,0.0365
70,grocer,0.8750,-0.0327,0.0720,1.0000,asian,black,0.0010,0.0365
63,executive,0.8611,-0.0072,0.0717,1.0000,asian,black,0.0004,0.0361
123,researcher,0.9444,0.1058,0.0714,1.0000,hispanic,black,0.0003,0.0359
8,architect,0.8125,0.0290,0.0711,1.0000,asian,black,0.0005,0.0358
44,counselor,0.9107,0.1043,0.0708,1.0000,asian,black,0.0002,0.0355
140,theologian,0.9038,-0.0650,0.0674,1.0000,asian,black,0.0004,0.0339
84,laborer,0.8269,0.0213,0.0659,1.0000,white,black,0.0003,0.0331
32,chemist,0.8906,0.0912,0.0625,1.0000,asian,black,0.0012,0.0319
23,broker,0.8594,0.0532,0.0634,1.0000,asian,black,0.0003,0.0319
139,tennis player,0.9265,0.0290,0.0627,1.0000,asian,black,0.0003,0.0315
92,manager,0.8833,0.0913,0.0625,1.0000,asian,black,0.0003,0.0314
74,handball player,0.8833,0.0909,0.0618,1.0000,asian,black,0.0003,0.0310
19,banker,0.9500,0.0867,0.0614,1.0000,asian,black,0.0006,0.0310
40,commander,0.9318,0.0130,0.0570,1.0000,asian,black,0.0003,0.0287
67,football player,0.9423,-0.0187,0.0567,1.0000,asian,black,0.0003,0.0285
30,CEO,0.9219,0.0364,0.0562,1.0000,asian,black,0.0006,0.0284
62,entrepreneur,0.9583,-0.0453,0.0553,1.0000,asian,black,0.0005,0.0279
136,swimmer,0.8500,0.0188,0.0553,1.0000,asian,black,0.0003,0.0278
126,secretary,0.8056,-0.0080,0.0549,1.0000,hispanic,black,0.0004,0.0277
42,construction worker,0.9167,0.0789,0.0549,1.0000,white,black,0.0003,0.0276
50,detective,0.8667,0.0282,0.0544,1.0000,hispanic,black,0.0004,0.0274
37,clerk,0.9706,0.0761,0.0530,1.0000,white,black,0.0002,0.0266
47,delivery,0.9167,0.0722,0.0508,1.0000,asian,black,0.0013,0.0261
131,sociologist,0.9615,0.0707,0.0509,1.0000,asian,black,0.0010,0.0260
122,receptionist,0.7500,0.0728,0.0505,1.0000,white,black,0.0003,0.0254
72,guitarist,0.9643,0.0716,0.0495,1.0000,asian,black,0.0006,0.0251
58,electrician,0.8929,-0.0528,0.0494,1.0000,asian,black,0.0007,0.0251
96,model,0.9615,0.0617,0.0494,1.0000,asian,black,0.0006,0.0250
57,editor,0.8750,0.0217,0.0467,1.0000,asian,black,0.0004,0.0235
39,comedian,0.9643,0.0637,0.0463,1.0000,asian,black,0.0003,0.0233
53,doctor,0.9000,0.0676,0.0459,1.0000,asian,black,0.0005,0.0232
119,psychologist,0.9412,0.0146,0.0432,1.0000,asian,black,0.0007,0.0219
17,author,0.9583,-0.0573,0.0414,1.0000,asian,white,0.0005,0.0209
117,professor,0.9286,0.0069,0.0394,1.0000,hispanic,black,0.0006,0.0200
101,opera singer,0.9643,-0.0489,0.0387,1.0000,asian,black,0.0007,0.0197
18,baker,0.8889,0.0051,0.0369,1.0000,asian,black,0.0004,0.0187
4,aeronautical engineer,0.8958,0.0511,0.0358,1.0000,asian,black,0.0005,0.0182
76,historian,0.9750,0.0474,0.0338,1.0000,asian,black,0.0005,0.0171
33,chess player,0.8542,-0.0280,0.0316,1.0000,asian,black,0.0005,0.0160
13,athlete,0.9773,0.0444,0.0304,1.0000,asian,black,0.0003,0.0153
102,painter,0.9038,0.0398,0.0275,1.0000,black,hispanic,0.0024,0.0149
82,journalist,0.9821,0.0338,0.0252,1.0000,asian,black,0.0004,0.0128
56,economist,0.9000,0.0314,0.0233,1.0000,asian,black,0.0007,0.0120
104,performing artist,0.9231,0.0312,0.0216,1.0000,asian,black,0.0004,0.0110
88,librarian,0.9773,-0.0003,0.0195,1.0000,asian,black,0.0003,0.0099
43,cook,0.9773,0.0271,0.0193,1.0000,asian,black,0.0004,0.0098
52,director,1.0000,0.0237,0.0182,1.0000,asian,black,0.0004,0.0093
68,foster parent,1.0000,-0.0056,0.0075,1.0000,white,black,0.0003,0.0039
105,pharmacist,1.0000,0.0043,0.0045,1.0000,hispanic,black,0.0005,0.0025
36,cleaner,1.0000,0.0003,0.0010,1.0000,white,asian,0.0009,0.0010
