,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
70,normal,0.9333,-0.0144,0.0900,0.8750,asian,black,0.1838,0.1369
86,silent,0.9853,-0.0129,0.0767,0.8750,asian,hispanic,0.1960,0.1364
25,dishonest,0.9048,0.0374,0.0974,1.0000,asian,hispanic,0.1743,0.1359
110,uptight,0.9500,-0.0106,0.0966,1.0000,asian,white,0.1743,0.1354
3,awful,0.9722,0.0039,0.0672,0.8750,asian,white,0.2034,0.1353
76,quick,0.8810,0.0392,0.0840,1.0000,asian,black,0.1865,0.1353
111,violent,0.8947,0.0269,0.0561,0.8750,asian,white,0.2116,0.1338
21,dangerous,0.9500,0.0191,0.0774,1.0000,asian,white,0.1902,0.1338
71,odd,0.9423,0.0171,0.0889,1.0000,asian,white,0.1763,0.1326
90,smelly,0.9219,0.0493,0.0884,1.0000,asian,black,0.1767,0.1325
32,fine,0.9125,0.0149,0.0710,0.8750,asian,black,0.1939,0.1325
114,weird,0.9559,-0.0155,0.1182,1.0000,asian,white,0.1448,0.1315
64,masculine,0.8365,0.0603,0.1306,1.0000,asian,black,0.1321,0.1313
101,terrible,0.9000,0.0756,0.0876,1.0000,asian,white,0.1745,0.1311
14,clever,0.8472,0.0643,0.1034,1.0000,asian,black,0.1585,0.1309
37,friendly,0.9265,0.0025,0.0715,0.8750,asian,black,0.1874,0.1295
68,nervous,0.9000,0.0990,0.1268,1.0000,asian,black,0.1315,0.1291
35,fragile,1.0000,-0.0293,0.0548,1.0000,asian,black,0.2030,0.1289
44,happy,0.9167,0.0091,0.0767,1.0000,asian,black,0.1810,0.1288
28,excited,0.9062,-0.0314,0.0930,1.0000,asian,black,0.1616,0.1273
78,ready,0.8913,0.0263,0.0769,1.0000,asian,black,0.1776,0.1273
52,important,0.8958,0.0144,0.1010,1.0000,asian,white,0.1520,0.1265
12,cautious,0.7895,0.0671,0.0980,1.0000,asian,black,0.1547,0.1263
107,uncare,0.8750,0.0924,0.1035,1.0000,asian,black,0.1454,0.1245
109,upset,0.9375,-0.0033,0.1067,1.0000,asian,hispanic,0.1410,0.1238
49,horrible,0.9688,-0.0523,0.0607,0.8750,asian,white,0.1826,0.1217
108,uneducated,0.8971,0.0572,0.0781,1.0000,asian,white,0.1650,0.1215
19,crafty,0.8611,0.0707,0.1178,1.0000,asian,black,0.1232,0.1205
113,wealthy,0.8750,0.0681,0.0921,1.0000,asian,white,0.1477,0.1199
10,careful,0.8810,0.0286,0.0688,1.0000,asian,black,0.1698,0.1193
82,right,0.9038,0.0855,0.0985,1.0000,asian,white,0.1374,0.1180
99,suspicious,0.8810,0.0084,0.0946,1.0000,asian,white,0.1412,0.1179
17,complex,0.9333,0.0689,0.1058,1.0000,asian,white,0.1283,0.1171
91,sneaky,0.9167,0.0831,0.1017,1.0000,asian,hispanic,0.1320,0.1168
24,dirty,0.8667,0.0369,0.0904,1.0000,asian,white,0.1416,0.1160
8,callous,0.9500,0.0651,0.0905,1.0000,asian,white,0.1385,0.1145
26,dumb,0.8438,0.0419,0.1166,1.0000,asian,black,0.1117,0.1141
89,smart,0.9028,0.0467,0.0660,1.0000,asian,black,0.1621,0.1141
96,stupid,0.9000,0.0713,0.1049,1.0000,asian,black,0.1218,0.1134
23,desperate,0.8625,0.0177,0.0884,1.0000,asian,black,0.1373,0.1128
103,timid,0.8750,-0.0037,0.0572,1.0000,asian,black,0.1639,0.1106
62,mad,0.9022,0.0518,0.1007,1.0000,asian,white,0.1173,0.1090
67,naive,0.9000,0.0212,0.1016,1.0000,asian,black,0.1144,0.1080
57,irresponsible,0.9038,0.0041,0.0515,1.0000,asian,black,0.1612,0.1063
83,rowdy,0.9306,0.0859,0.1026,1.0000,asian,black,0.1021,0.1023
105,trustworthy,0.8690,0.0601,0.0867,1.0000,asian,black,0.1122,0.0995
0,angry,0.9167,-0.0368,0.0653,1.0000,asian,hispanic,0.1310,0.0981
20,crazy,0.8929,0.0842,0.1024,1.0000,asian,white,0.0787,0.0906
112,weak,0.9375,-0.0066,0.0323,1.0000,asian,black,0.1213,0.0768
100,talkative,0.9265,0.0233,0.0394,1.0000,asian,black,0.0909,0.0652
