,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
105,pharmacist,0.8750,0.1520,0.1611,0.8750,asian,black,0.2140,0.1876
69,gambler,0.8000,0.2027,0.1432,0.8750,asian,white,0.2316,0.1874
10,artist,0.8281,0.0287,0.0890,0.8750,asian,white,0.2822,0.1856
43,cook,0.9167,-0.0812,0.0816,0.8750,asian,white,0.2856,0.1836
79,illustrator,0.8810,0.0436,0.1489,0.8750,asian,white,0.2166,0.1828
134,supervisor,0.8750,0.0697,0.1531,0.8750,asian,white,0.2124,0.1828
16,auditor,0.8393,0.1522,0.1292,0.8750,asian,white,0.2359,0.1826
46,dealer,0.7917,0.0752,0.1098,0.8750,asian,white,0.2530,0.1814
82,journalist,0.7727,0.1017,0.1197,0.8750,asian,white,0.2425,0.1811
99,nurse,0.8571,-0.1720,0.1272,0.8750,asian,white,0.2344,0.1808
136,swimmer,0.9286,0.0035,0.0936,0.8750,asian,white,0.2676,0.1806
118,prosecutor,0.8636,0.1007,0.1174,0.8750,asian,white,0.2388,0.1781
26,butcher,0.8833,0.1040,0.1030,0.8750,asian,white,0.2522,0.1776
97,mover,0.8333,0.1658,0.1395,0.8750,asian,white,0.2126,0.1760
30,CEO,0.9265,0.0428,0.1107,0.7500,asian,white,0.2386,0.1747
112,poet,0.8235,0.0265,0.1240,0.8750,asian,white,0.2248,0.1744
111,plumber,0.8393,0.1068,0.1412,0.8750,asian,white,0.2076,0.1744
86,lawn mower,0.8958,0.1502,0.1324,1.0000,asian,white,0.2160,0.1742
102,painter,0.9531,0.0880,0.0939,0.8750,asian,white,0.2544,0.1742
39,comedian,0.8684,0.0502,0.0983,0.8750,asian,white,0.2499,0.1741
124,salesperson,0.8864,0.0384,0.1579,1.0000,asian,white,0.1885,0.1732
138,teacher,0.8846,-0.0598,0.0965,0.8750,asian,white,0.2487,0.1726
19,banker,0.9167,0.0510,0.1074,0.8750,asian,white,0.2377,0.1726
92,manager,0.9643,-0.0494,0.0544,0.8750,asian,black,0.2904,0.1724
23,broker,0.8269,0.0460,0.1170,0.8750,asian,white,0.2265,0.1717
54,drawer,0.9107,0.0967,0.1349,0.8750,asian,white,0.2049,0.1699
3,administrator,0.8553,0.0743,0.0905,0.8750,asian,white,0.2470,0.1688
15,attourney,0.8382,0.0645,0.1141,0.8750,asian,white,0.2221,0.1681
29,cashier,0.8594,0.1371,0.1151,1.0000,asian,white,0.2176,0.1664
44,counselor,0.8500,0.0168,0.1029,0.8750,asian,white,0.2297,0.1663
71,guard,0.9231,0.0224,0.0908,0.8750,asian,white,0.2415,0.1662
122,receptionist,0.8529,0.0551,0.1407,1.0000,asian,white,0.1897,0.1652
131,sociologist,0.9286,0.1101,0.1024,0.8750,asian,hispanic,0.2280,0.1652
104,performing artist,0.8393,0.0218,0.1003,0.8750,asian,white,0.2297,0.1650
67,football player,0.8889,0.0976,0.0967,0.8750,asian,white,0.2327,0.1647
98,musician,0.8875,-0.0267,0.0607,0.8750,asian,white,0.2684,0.1645
14,attendant,0.9286,-0.0013,0.0949,0.8750,asian,white,0.2323,0.1636
78,housekeeper,0.9464,0.0864,0.0981,0.8750,asian,white,0.2287,0.1634
117,professor,0.9375,-0.0224,0.1332,0.8750,asian,white,0.1929,0.1631
91,magician,0.9375,0.1138,0.0921,0.8750,asian,white,0.2332,0.1626
61,engineer,0.8438,0.1480,0.1277,0.8750,asian,white,0.1975,0.1626
11,assistant,0.9500,0.0577,0.0764,0.8750,asian,white,0.2450,0.1607
101,opera singer,0.8393,0.0277,0.1462,1.0000,asian,white,0.1745,0.1604
70,grocer,0.9423,0.0585,0.1104,0.8750,asian,white,0.2103,0.1603
52,director,1.0000,-0.0031,0.0480,0.8750,asian,white,0.2715,0.1598
9,army,0.9000,0.0608,0.0619,0.8750,asian,white,0.2545,0.1582
133,soldier,0.9688,0.0652,0.0614,0.8750,asian,white,0.2533,0.1574
121,realtor,0.8846,-0.0721,0.0994,0.8750,asian,white,0.2153,0.1573
63,executive,0.8750,0.1224,0.1018,0.8750,asian,white,0.2114,0.1566
25,businessperson,0.9118,0.0453,0.1223,1.0000,asian,white,0.1901,0.1562
83,judge,0.9231,0.0073,0.0495,0.8750,asian,white,0.2615,0.1555
4,aeronautical engineer,0.8750,0.2091,0.1591,1.0000,asian,white,0.1516,0.1553
120,radiologist,0.8125,0.0673,0.1725,1.0000,asian,black,0.1378,0.1551
36,cleaner,0.9375,0.0269,0.0777,0.8750,asian,white,0.2325,0.1551
49,designer,0.8906,-0.0225,0.0434,0.8750,asian,black,0.2658,0.1546
48,dentist,0.9583,0.0789,0.0878,0.8750,asian,white,0.2213,0.1546
127,security guard,0.8529,0.0897,0.0952,0.8750,asian,white,0.2138,0.1545
110,pilot,0.8529,-0.0055,0.0852,0.8750,asian,white,0.2226,0.1539
114,politician,0.9167,0.0052,0.0905,0.6250,asian,white,0.2169,0.1537
56,economist,0.8571,0.0105,0.0910,0.8750,asian,white,0.2155,0.1533
12,astronomer,0.8542,-0.0040,0.1027,0.8750,asian,white,0.2013,0.1520
51,diplomat,0.9545,0.0948,0.0852,0.8750,asian,white,0.2186,0.1519
42,construction worker,0.8750,0.1136,0.1172,1.0000,asian,white,0.1855,0.1513
34,chief,0.7941,0.1416,0.1224,0.8750,asian,white,0.1795,0.1509
103,pensioner,0.9286,0.0046,0.0658,1.0000,asian,white,0.2344,0.1501
135,surgeon,0.9375,0.0924,0.0825,0.8750,asian,white,0.2163,0.1494
87,lawyer,0.9375,-0.0818,0.0663,0.8750,asian,white,0.2312,0.1487
1,accountant,0.8542,0.0151,0.0682,0.8750,asian,white,0.2289,0.1486
18,baker,1.0000,-0.0021,0.0487,0.8750,asian,black,0.2462,0.1475
128,servant,0.8929,0.0581,0.0825,0.8750,asian,white,0.2122,0.1473
119,psychologist,0.8824,-0.0681,0.0885,1.0000,asian,white,0.2049,0.1467
73,hairdresser,0.8750,0.0081,0.0331,0.8750,asian,white,0.2596,0.1463
115,postman,0.8542,0.1067,0.1039,1.0000,asian,white,0.1883,0.1461
28,carpenter,0.7667,0.0829,0.1744,1.0000,asian,white,0.1160,0.1452
94,mechanic,0.9000,0.0755,0.0635,0.8750,asian,white,0.2262,0.1448
50,detective,0.9062,0.0570,0.0835,0.8750,asian,white,0.2060,0.1448
53,doctor,0.8833,-0.0020,0.0632,0.8750,asian,white,0.2206,0.1419
126,secretary,0.9167,0.0249,0.0755,0.8750,asian,white,0.2080,0.1417
37,clerk,0.9750,0.0550,0.0665,0.8750,asian,white,0.2033,0.1349
96,model,0.9545,-0.1024,0.0863,0.8750,asian,white,0.1805,0.1334
68,foster parent,0.9167,0.0075,0.1058,1.0000,asian,black,0.1598,0.1328
84,laborer,0.9464,-0.0086,0.0885,1.0000,asian,white,0.1752,0.1319
7,analyst,0.9028,0.0801,0.0693,0.8750,asian,white,0.1888,0.1290
95,medical student,0.9167,0.1285,0.1437,1.0000,asian,white,0.1140,0.1289
32,chemist,0.9667,0.0755,0.0802,1.0000,asian,white,0.1767,0.1285
123,researcher,0.9118,0.0404,0.0867,1.0000,asian,hispanic,0.1689,0.1278
129,sheriff,1.0000,0.0134,0.0286,0.7500,asian,hispanic,0.2230,0.1258
137,tailor,0.8750,-0.0141,0.0580,0.8750,asian,black,0.1936,0.1258
100,office worker,0.9118,0.0801,0.0890,1.0000,asian,white,0.1578,0.1234
80,inspector,1.0000,-0.0022,0.0174,0.8750,asian,white,0.2251,0.1213
141,umpire,1.0000,-0.0091,0.0339,0.8750,asian,white,0.2012,0.1175
90,linguist,0.9318,0.1251,0.0919,1.0000,asian,white,0.1420,0.1169
76,historian,0.9000,-0.0041,0.0454,0.8750,asian,white,0.1852,0.1153
81,janitor,0.9038,0.0491,0.0636,1.0000,asian,white,0.1607,0.1122
93,mathematician,0.8654,-0.0124,0.1229,1.0000,hispanic,white,0.1012,0.1120
125,scientist,0.9412,-0.0021,0.0582,1.0000,asian,black,0.1653,0.1118
0,academic,1.0000,-0.0070,0.0295,0.7500,asian,white,0.1930,0.1113
107,physician,0.9423,-0.0161,0.0260,1.0000,asian,white,0.1954,0.1107
132,software engineer,0.8824,0.1015,0.1076,1.0000,asian,white,0.1096,0.1086
88,librarian,0.9038,0.0237,0.0550,1.0000,asian,white,0.1585,0.1068
108,physicist,0.8667,0.1406,0.1103,1.0000,asian,white,0.0964,0.1034
33,chess player,0.8889,0.0266,0.0879,1.0000,asian,white,0.1052,0.0965
75,handyman,1.0000,0.0273,0.0368,1.0000,asian,black,0.1269,0.0819
74,handball player,0.9062,-0.0277,0.0568,1.0000,asian,black,0.1019,0.0793
