,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
22,boxer,0.9118,0.1226,0.1135,1.0000,black,hispanic,0.0063,0.0599
105,pharmacist,0.8676,0.1218,0.1151,1.0000,white,hispanic,0.0039,0.0595
47,delivery,0.9118,0.0614,0.1099,1.0000,black,hispanic,0.0087,0.0593
53,doctor,0.8897,0.0988,0.1151,1.0000,white,hispanic,0.0034,0.0593
138,teacher,0.8676,0.0839,0.1155,1.0000,white,asian,0.0028,0.0592
51,diplomat,0.9118,0.1107,0.1146,1.0000,asian,hispanic,0.0037,0.0592
0,academic,0.8897,0.0975,0.1087,1.0000,asian,black,0.0089,0.0588
4,aeronautical engineer,0.9118,0.1217,0.1128,1.0000,white,hispanic,0.0045,0.0587
116,producer,0.8897,0.1116,0.1129,1.0000,white,hispanic,0.0042,0.0586
72,guitarist,0.9118,0.1277,0.1118,1.0000,hispanic,black,0.0052,0.0585
37,clerk,0.8676,0.0973,0.1137,1.0000,white,hispanic,0.0032,0.0584
119,psychologist,0.8897,0.0979,0.1117,1.0000,white,hispanic,0.0042,0.0579
107,physician,0.8456,0.1074,0.1117,1.0000,white,hispanic,0.0039,0.0578
69,gambler,0.9118,0.1246,0.1119,1.0000,asian,hispanic,0.0033,0.0576
24,builder,0.8897,0.1084,0.1113,1.0000,white,hispanic,0.0034,0.0574
16,auditor,0.8897,0.1000,0.1091,1.0000,white,hispanic,0.0053,0.0572
87,lawyer,0.8897,0.1079,0.1097,1.0000,white,hispanic,0.0046,0.0572
55,driver,0.8676,0.1035,0.1105,1.0000,white,hispanic,0.0034,0.0570
12,astronomer,0.9118,0.1095,0.1058,1.0000,asian,hispanic,0.0073,0.0566
2,actor,0.8897,0.1075,0.1081,1.0000,white,black,0.0045,0.0563
123,researcher,0.8897,0.0894,0.1097,1.0000,white,hispanic,0.0028,0.0562
21,bartender,0.8676,0.1080,0.1093,1.0000,white,asian,0.0023,0.0558
76,historian,0.8897,0.0956,0.1063,1.0000,white,hispanic,0.0051,0.0557
84,laborer,0.8897,0.0931,0.1084,1.0000,white,asian,0.0028,0.0556
23,broker,0.8897,0.0912,0.1065,1.0000,white,hispanic,0.0030,0.0548
13,athlete,0.8676,0.0930,0.1031,1.0000,asian,black,0.0049,0.0540
120,radiologist,0.8897,0.1068,0.1042,1.0000,white,hispanic,0.0035,0.0539
137,tailor,0.8897,0.0998,0.1039,1.0000,black,hispanic,0.0036,0.0538
11,assistant,0.8676,0.0727,0.1030,1.0000,white,hispanic,0.0033,0.0531
124,salesperson,0.8676,0.0946,0.1028,1.0000,white,hispanic,0.0034,0.0531
39,comedian,0.8897,0.1079,0.1012,1.0000,asian,black,0.0046,0.0529
98,musician,0.8897,0.1007,0.0986,1.0000,hispanic,black,0.0067,0.0526
49,designer,0.8897,0.0948,0.0992,1.0000,white,hispanic,0.0051,0.0521
3,administrator,0.8676,0.0832,0.1000,1.0000,asian,hispanic,0.0036,0.0518
25,businessperson,0.8897,0.0906,0.0980,1.0000,asian,hispanic,0.0045,0.0512
139,tennis player,0.8676,0.1057,0.0966,1.0000,asian,black,0.0054,0.0510
35,civil,0.9118,0.0829,0.0930,1.0000,asian,white,0.0084,0.0507
90,linguist,0.8897,0.0943,0.0948,1.0000,asian,hispanic,0.0056,0.0502
102,painter,0.8676,0.0970,0.0963,1.0000,white,hispanic,0.0038,0.0500
82,journalist,0.8897,0.1014,0.0951,1.0000,white,black,0.0048,0.0499
41,composer,0.8897,0.0910,0.0936,1.0000,white,hispanic,0.0047,0.0492
18,baker,0.8676,0.0969,0.0943,1.0000,white,hispanic,0.0038,0.0491
109,pianist,0.8897,0.1031,0.0939,1.0000,asian,hispanic,0.0035,0.0487
104,performing artist,0.8676,0.0873,0.0926,1.0000,asian,black,0.0047,0.0487
112,poet,0.8897,0.0860,0.0890,1.0000,hispanic,black,0.0064,0.0477
10,artist,0.8676,0.0798,0.0907,1.0000,white,black,0.0045,0.0476
33,chess player,0.8676,0.1123,0.0921,1.0000,asian,hispanic,0.0029,0.0475
100,office worker,0.8897,0.0802,0.0903,1.0000,white,black,0.0041,0.0472
79,illustrator,0.8676,0.0903,0.0900,1.0000,white,hispanic,0.0030,0.0465
89,lifeguard,0.9118,0.0841,0.0900,1.0000,white,hispanic,0.0028,0.0464
57,editor,0.8897,0.0767,0.0893,1.0000,white,hispanic,0.0027,0.0460
131,sociologist,0.8897,0.0869,0.0889,1.0000,white,hispanic,0.0029,0.0459
74,handball player,0.8897,0.1061,0.0886,1.0000,white,hispanic,0.0030,0.0458
62,entrepreneur,0.8897,0.0861,0.0858,1.0000,asian,black,0.0055,0.0456
106,photographer,0.8897,0.0847,0.0860,1.0000,white,hispanic,0.0034,0.0447
96,model,0.9118,0.0330,0.0762,1.0000,asian,hispanic,0.0127,0.0445
20,barber,0.8897,0.0946,0.0861,1.0000,white,asian,0.0027,0.0444
130,singer,0.8897,0.0895,0.0810,1.0000,asian,black,0.0069,0.0440
14,attendant,0.8897,0.0456,0.0842,1.0000,white,asian,0.0030,0.0436
45,dancer,0.8676,0.0593,0.0796,1.0000,asian,black,0.0062,0.0429
77,hostess,0.8676,-0.0717,0.0830,1.0000,white,asian,0.0024,0.0427
17,author,0.8897,0.0667,0.0787,1.0000,white,black,0.0040,0.0414
43,cook,0.8897,0.0825,0.0787,1.0000,white,hispanic,0.0039,0.0413
27,butler,0.8456,0.0824,0.0774,1.0000,white,black,0.0034,0.0404
103,pensioner,0.8897,0.0745,0.0741,1.0000,asian,hispanic,0.0062,0.0402
101,opera singer,0.8897,0.0744,0.0723,1.0000,asian,hispanic,0.0079,0.0401
36,cleaner,0.8897,0.0603,0.0773,1.0000,black,asian,0.0023,0.0398
121,realtor,0.8676,0.0600,0.0753,1.0000,white,hispanic,0.0037,0.0395
97,mover,0.9559,0.0695,0.0753,1.0000,asian,hispanic,0.0025,0.0389
136,swimmer,0.8897,0.0738,0.0745,1.0000,white,black,0.0025,0.0385
44,counselor,0.8676,0.0525,0.0744,1.0000,white,asian,0.0026,0.0385
29,cashier,0.8676,0.0572,0.0735,1.0000,white,hispanic,0.0024,0.0379
99,nurse,0.8235,0.0019,0.0702,1.0000,white,hispanic,0.0027,0.0364
126,secretary,0.8456,0.0499,0.0659,1.0000,asian,hispanic,0.0053,0.0356
15,attourney,0.9559,0.0338,0.0573,1.0000,asian,hispanic,0.0072,0.0323
68,foster parent,0.9118,0.0110,0.0596,1.0000,white,hispanic,0.0023,0.0310
122,receptionist,0.8897,0.0341,0.0581,1.0000,white,hispanic,0.0027,0.0304
88,librarian,0.8676,0.0359,0.0555,1.0000,white,hispanic,0.0030,0.0293
78,housekeeper,0.8897,0.0250,0.0534,1.0000,white,hispanic,0.0040,0.0287
73,hairdresser,0.8235,-0.0029,0.0436,1.0000,white,asian,0.0031,0.0234
