,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
101,terrible,0.9412,0.0339,0.0668,1.0000,white,asian,0.0006,0.0337
32,fine,0.9615,0.0895,0.0660,1.0000,white,black,0.0006,0.0333
18,confrontational,0.9286,0.0620,0.0658,1.0000,black,asian,0.0006,0.0332
39,gifted,0.9167,0.0514,0.0653,1.0000,white,hispanic,0.0006,0.0329
44,happy,0.9342,0.0604,0.0637,1.0000,white,black,0.0011,0.0324
91,sneaky,0.8667,0.0399,0.0634,1.0000,white,hispanic,0.0006,0.0320
70,normal,0.9432,0.0655,0.0627,1.0000,white,black,0.0009,0.0318
38,gentle,0.9048,0.0810,0.0593,1.0000,white,black,0.0029,0.0311
66,naggy,0.9583,0.0889,0.0607,1.0000,hispanic,asian,0.0001,0.0304
40,good,0.8929,0.0381,0.0580,1.0000,white,black,0.0009,0.0294
4,bad,0.9118,0.0833,0.0583,1.0000,white,asian,0.0005,0.0294
19,crafty,0.9219,0.0617,0.0572,1.0000,asian,hispanic,0.0004,0.0288
76,quick,0.8824,-0.0235,0.0556,1.0000,white,hispanic,0.0015,0.0286
62,mad,0.9643,0.0761,0.0554,1.0000,white,asian,0.0014,0.0284
59,lazy,0.9000,-0.0230,0.0560,1.0000,white,black,0.0006,0.0283
60,loud,0.9062,-0.0008,0.0552,1.0000,hispanic,black,0.0007,0.0279
16,comfortable,0.9062,0.0752,0.0549,1.0000,white,black,0.0010,0.0279
95,studious,0.9531,0.0435,0.0543,1.0000,asian,hispanic,0.0005,0.0274
71,odd,0.9062,0.0739,0.0517,1.0000,white,black,0.0012,0.0265
105,trustworthy,0.9722,0.0685,0.0516,1.0000,white,black,0.0009,0.0262
46,healthy,0.9412,0.0078,0.0514,1.0000,white,black,0.0008,0.0261
9,capable,0.9000,0.0335,0.0512,1.0000,white,black,0.0009,0.0260
57,irresponsible,0.9706,0.0738,0.0515,1.0000,white,asian,0.0005,0.0260
78,ready,0.9688,0.0723,0.0508,1.0000,white,black,0.0006,0.0257
102,thin,0.9706,-0.0233,0.0478,1.0000,white,black,0.0033,0.0255
52,important,0.9688,0.0244,0.0493,1.0000,white,hispanic,0.0015,0.0254
93,strange,0.9500,-0.0285,0.0488,1.0000,white,black,0.0015,0.0251
109,upset,0.8929,0.0681,0.0482,1.0000,white,asian,0.0008,0.0245
72,polite,0.9688,0.0626,0.0477,1.0000,white,black,0.0008,0.0242
54,impoverish,0.8846,0.0175,0.0471,1.0000,black,white,0.0007,0.0239
27,emotional,0.9333,-0.0106,0.0465,1.0000,hispanic,asian,0.0008,0.0236
11,careless,0.9500,0.0666,0.0449,1.0000,white,black,0.0013,0.0231
56,intelligent,0.9500,0.0448,0.0440,1.0000,white,hispanic,0.0017,0.0229
112,weak,0.9667,-0.0219,0.0435,1.0000,white,black,0.0017,0.0226
43,handsome,0.9250,0.0617,0.0422,1.0000,white,black,0.0023,0.0223
22,defiant,0.9706,-0.0141,0.0436,1.0000,black,asian,0.0007,0.0221
41,greedy,0.9444,0.0171,0.0438,1.0000,white,black,0.0005,0.0221
2,attractive,0.9342,0.0482,0.0423,1.0000,white,black,0.0012,0.0218
98,supportive,0.9722,0.0016,0.0428,1.0000,white,hispanic,0.0006,0.0217
92,social,0.9750,0.0544,0.0426,1.0000,white,asian,0.0005,0.0216
55,industrious,0.9412,0.0378,0.0424,1.0000,black,hispanic,0.0004,0.0214
82,right,0.9750,0.0444,0.0397,1.0000,white,asian,0.0020,0.0209
90,smelly,0.9062,-0.0087,0.0390,1.0000,asian,white,0.0006,0.0198
13,clean,0.9688,-0.0176,0.0370,1.0000,white,black,0.0015,0.0192
81,rich,0.9444,0.0463,0.0333,1.0000,white,black,0.0015,0.0174
77,quiet,0.9643,-0.0275,0.0338,1.0000,white,black,0.0007,0.0172
14,clever,0.9423,0.0464,0.0331,1.0000,white,black,0.0007,0.0169
37,friendly,0.9861,-0.0101,0.0299,1.0000,white,asian,0.0008,0.0154
96,stupid,1.0000,0.0367,0.0271,1.0000,white,black,0.0006,0.0138
6,brave,0.9286,0.0332,0.0252,1.0000,white,hispanic,0.0006,0.0129
80,retarded,0.9853,-0.0063,0.0242,1.0000,white,black,0.0008,0.0125
100,talkative,1.0000,0.0274,0.0208,1.0000,black,hispanic,0.0008,0.0108
68,nervous,0.9474,0.0234,0.0194,1.0000,white,asian,0.0007,0.0100
