,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
73,hairdresser,0.8167,0.1488,0.1330,0.9808,hispanic,asian,0.0834,0.1082
82,journalist,0.4091,0.0831,0.1076,0.9706,black,white,0.1087,0.1082
77,hostess,0.6500,0.0999,0.1240,0.9926,asian,white,0.0916,0.1078
115,postman,0.5000,0.1399,0.1226,1.0000,black,white,0.0929,0.1078
75,handyman,0.8281,0.0695,0.1076,0.9808,asian,white,0.1064,0.1070
34,chief,0.6667,0.0442,0.1049,0.9821,asian,white,0.1085,0.1067
79,illustrator,0.5000,0.1396,0.1197,0.9917,black,white,0.0937,0.1067
4,aeronautical engineer,0.7292,0.1400,0.1255,0.9875,hispanic,white,0.0867,0.1061
136,swimmer,0.6471,0.1800,0.1520,1.0000,black,white,0.0579,0.1049
117,professor,0.4667,0.0983,0.1150,0.9886,asian,white,0.0943,0.1046
19,banker,0.7045,0.0747,0.0919,0.9688,black,white,0.1172,0.1045
90,linguist,0.5156,0.0756,0.0928,0.9792,hispanic,asian,0.1161,0.1045
81,janitor,0.7885,0.0885,0.1155,0.9861,hispanic,white,0.0923,0.1039
38,coach,0.7500,0.1037,0.1155,1.0000,asian,hispanic,0.0921,0.1038
7,analyst,0.6000,0.0998,0.1350,1.0000,asian,white,0.0721,0.1035
113,police officer,0.7031,0.1000,0.0940,0.9609,black,white,0.1117,0.1029
17,author,0.4342,0.0866,0.1101,0.9904,black,white,0.0945,0.1023
31,chef,0.5192,0.0817,0.1212,0.9821,asian,white,0.0828,0.1020
68,foster parent,0.9722,0.0894,0.1178,0.9922,asian,hispanic,0.0853,0.1016
92,manager,0.6000,0.0754,0.1001,0.9844,asian,white,0.1019,0.1010
80,inspector,0.5781,0.0762,0.1030,0.9732,hispanic,white,0.0979,0.1005
49,designer,0.5179,0.0975,0.0969,0.9833,asian,white,0.1039,0.1004
72,guitarist,0.5577,0.0861,0.1052,1.0000,asian,white,0.0950,0.1001
130,singer,0.5577,0.1254,0.1247,1.0000,asian,white,0.0754,0.1000
50,detective,0.7778,0.1144,0.0999,0.9896,asian,white,0.0994,0.0996
60,employment,0.5000,0.1064,0.1092,0.9917,asian,black,0.0896,0.0994
10,artist,0.4464,0.0987,0.1152,1.0000,asian,white,0.0835,0.0993
42,construction worker,0.6389,0.1172,0.1100,0.9792,black,white,0.0883,0.0991
120,radiologist,0.7059,0.0963,0.1076,0.9853,black,white,0.0896,0.0986
69,gambler,0.7083,0.1022,0.1172,0.9926,asian,white,0.0778,0.0975
110,pilot,0.6053,0.0773,0.1200,0.9808,hispanic,white,0.0746,0.0973
103,pensioner,0.6833,0.0997,0.1137,0.9917,black,white,0.0809,0.0973
55,driver,0.4167,0.0785,0.1222,1.0000,asian,white,0.0722,0.0972
58,electrician,0.7125,0.0587,0.0925,1.0000,black,asian,0.1011,0.0968
57,editor,0.6000,0.1002,0.1029,0.9861,asian,white,0.0903,0.0966
63,executive,0.5156,0.0874,0.1125,1.0000,asian,white,0.0800,0.0962
65,firefighter,0.6667,0.0757,0.1092,0.9917,black,white,0.0831,0.0961
86,lawn mower,0.6579,0.1198,0.1216,0.9886,black,white,0.0706,0.0961
76,historian,0.5417,0.0233,0.1025,0.9917,hispanic,white,0.0895,0.0960
20,barber,0.8000,0.1102,0.1194,0.9911,asian,black,0.0712,0.0953
13,athlete,0.3750,0.0302,0.0950,1.0000,asian,white,0.0950,0.0950
14,attendant,0.6000,0.1316,0.1305,1.0000,hispanic,white,0.0590,0.0948
121,realtor,0.8750,0.1037,0.1240,1.0000,asian,white,0.0654,0.0947
111,plumber,0.8393,0.1139,0.1200,0.9904,asian,white,0.0691,0.0946
59,employee,0.3333,0.0324,0.1123,1.0000,asian,white,0.0759,0.0941
138,teacher,0.7500,0.1131,0.1084,0.9844,asian,white,0.0797,0.0941
29,cashier,0.7115,0.1012,0.1169,1.0000,asian,white,0.0711,0.0940
122,receptionist,0.6184,0.1191,0.1305,1.0000,hispanic,black,0.0565,0.0935
41,composer,0.5278,0.0882,0.0975,0.9808,black,white,0.0891,0.0933
61,engineer,0.5833,0.0542,0.0798,0.9667,asian,white,0.1065,0.0931
3,administrator,0.5000,0.1016,0.0992,1.0000,asian,white,0.0863,0.0927
87,lawyer,0.7206,0.0563,0.1074,1.0000,hispanic,white,0.0767,0.0921
74,handball player,0.6250,0.1398,0.1383,1.0000,asian,white,0.0451,0.0917
8,architect,0.5667,0.0711,0.0926,0.9917,asian,white,0.0908,0.0917
21,bartender,0.6591,0.1512,0.1157,1.0000,asian,white,0.0676,0.0917
28,carpenter,0.8542,0.0334,0.0900,0.9808,black,hispanic,0.0925,0.0912
15,attourney,0.8750,0.0698,0.1072,1.0000,black,white,0.0746,0.0909
37,clerk,0.5469,0.0679,0.0807,0.9808,asian,white,0.0998,0.0902
91,magician,0.6731,0.0353,0.0838,1.0000,asian,white,0.0966,0.0902
66,fireman,0.6538,0.0535,0.0862,0.9833,asian,white,0.0940,0.0901
6,airman,0.6167,0.1177,0.1091,0.9911,hispanic,white,0.0710,0.0901
109,pianist,0.5469,0.0909,0.0997,0.9792,hispanic,white,0.0789,0.0893
128,servant,0.5385,0.0696,0.0920,1.0000,hispanic,white,0.0860,0.0890
52,director,0.5192,0.0386,0.0929,0.9808,black,hispanic,0.0838,0.0884
104,performing artist,0.5000,0.0969,0.1052,1.0000,asian,white,0.0712,0.0882
47,delivery,0.7656,0.1321,0.1354,1.0000,asian,white,0.0409,0.0881
124,salesperson,0.7059,0.0599,0.1038,1.0000,black,hispanic,0.0722,0.0880
127,security guard,0.8625,0.0735,0.1131,1.0000,hispanic,white,0.0628,0.0880
53,doctor,0.6731,0.0542,0.0958,0.9922,black,white,0.0787,0.0873
123,researcher,0.5156,0.0900,0.0850,0.9821,asian,black,0.0895,0.0872
18,baker,0.5417,0.0993,0.0997,0.9896,hispanic,black,0.0735,0.0866
36,cleaner,0.6786,0.0752,0.1147,1.0000,black,white,0.0580,0.0863
33,chess player,0.6333,0.0850,0.1113,1.0000,asian,white,0.0613,0.0863
71,guard,0.6607,0.0629,0.1008,1.0000,black,white,0.0692,0.0850
45,dancer,0.5938,0.0791,0.0950,1.0000,hispanic,white,0.0745,0.0848
89,lifeguard,0.8947,0.0737,0.1086,1.0000,black,white,0.0609,0.0848
83,judge,0.5625,0.0627,0.0981,1.0000,asian,white,0.0704,0.0843
135,surgeon,0.5921,0.0605,0.0980,1.0000,hispanic,white,0.0704,0.0842
116,producer,0.5769,0.0876,0.1033,1.0000,hispanic,black,0.0649,0.0841
118,prosecutor,0.7344,0.0594,0.1008,0.9911,black,white,0.0660,0.0834
97,mover,0.7308,0.0705,0.1105,1.0000,hispanic,white,0.0561,0.0833
46,dealer,0.7250,0.0752,0.1048,1.0000,asian,white,0.0612,0.0830
96,model,0.6111,0.0967,0.1172,1.0000,black,white,0.0483,0.0827
2,actor,0.5469,0.0673,0.0975,1.0000,asian,white,0.0679,0.0827
137,tailor,0.6705,0.0538,0.1098,1.0000,black,white,0.0549,0.0824
134,supervisor,0.6579,0.0858,0.0962,1.0000,asian,white,0.0676,0.0819
48,dentist,0.7656,0.0478,0.0939,1.0000,black,white,0.0692,0.0815
101,opera singer,0.6429,0.1256,0.1183,1.0000,black,white,0.0447,0.0815
11,assistant,0.6176,0.0604,0.1048,1.0000,asian,white,0.0577,0.0813
102,painter,0.7344,0.0703,0.0890,1.0000,black,white,0.0732,0.0811
1,accountant,0.7292,0.1088,0.1003,1.0000,hispanic,white,0.0610,0.0807
5,agent,0.6875,0.0912,0.1041,1.0000,black,white,0.0570,0.0805
24,builder,0.6250,0.0727,0.0924,1.0000,asian,white,0.0669,0.0797
26,butcher,0.6250,0.0329,0.0972,0.9911,black,white,0.0618,0.0795
106,photographer,0.5714,0.0700,0.0805,1.0000,asian,white,0.0768,0.0787
43,cook,0.5938,0.0847,0.0971,1.0000,asian,white,0.0545,0.0758
62,entrepreneur,0.5625,0.0536,0.1011,1.0000,hispanic,white,0.0475,0.0743
44,counselor,0.6250,0.0783,0.0931,1.0000,asian,white,0.0539,0.0735
23,broker,0.7292,0.0562,0.0562,0.9917,asian,white,0.0842,0.0702
