,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
12,cautious,0.2632,0.0559,0.1077,1.0000,black,hispanic,0.0637,0.0857
22,defiant,0.3125,0.0640,0.1140,1.0000,asian,white,0.0568,0.0854
67,naive,0.3125,0.0624,0.0938,1.0000,black,white,0.0745,0.0842
38,gentle,0.3214,0.0751,0.1000,1.0000,black,white,0.0670,0.0835
115,welcome,0.4250,0.0532,0.1071,1.0000,asian,white,0.0590,0.0831
23,desperate,0.5735,-0.0029,0.1029,1.0000,black,white,0.0622,0.0826
97,successful,0.3333,0.0087,0.0807,1.0000,asian,white,0.0835,0.0821
77,quiet,0.1324,0.0345,0.0999,1.0000,asian,white,0.0630,0.0814
85,sad,0.5625,-0.0126,0.1128,1.0000,black,white,0.0498,0.0813
24,dirty,0.4667,0.0357,0.1116,1.0000,black,hispanic,0.0509,0.0813
28,excited,0.3375,0.0181,0.0887,1.0000,asian,white,0.0735,0.0811
82,right,0.3056,0.0028,0.0662,1.0000,asian,white,0.0958,0.0810
75,proud,0.4205,0.0836,0.0919,1.0000,asian,white,0.0696,0.0807
81,rich,0.4615,0.0483,0.0783,1.0000,black,white,0.0822,0.0802
44,happy,0.4412,0.0236,0.0935,1.0000,asian,white,0.0616,0.0776
73,poor,0.4643,0.0410,0.0777,1.0000,asian,white,0.0769,0.0773
99,suspicious,0.3600,0.0631,0.1127,1.0000,black,white,0.0410,0.0769
109,upset,0.4444,0.0512,0.1022,1.0000,asian,hispanic,0.0446,0.0734
14,clever,0.3824,-0.0262,0.0720,1.0000,asian,white,0.0727,0.0723
