,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
9,capable,0.8500,0.1259,0.1370,0.9931,asian,black,0.0552,0.0961
96,stupid,0.9643,0.0947,0.1143,0.9779,asian,black,0.0779,0.0961
66,naggy,0.9048,0.1438,0.1323,0.9853,white,asian,0.0597,0.0960
18,confrontational,0.8750,0.1368,0.1465,0.9926,white,asian,0.0448,0.0956
106,ugly,0.9605,0.0808,0.0970,0.9722,white,black,0.0941,0.0956
3,awful,0.9531,0.0648,0.0984,0.9779,white,black,0.0918,0.0951
54,impoverish,0.8295,0.1164,0.1357,1.0000,white,asian,0.0532,0.0944
2,attractive,0.8684,0.1148,0.1406,1.0000,asian,black,0.0466,0.0936
51,immature,0.9667,0.0747,0.1262,0.9917,white,black,0.0600,0.0931
76,quick,0.8382,0.1301,0.1312,0.9926,white,black,0.0548,0.0930
74,powerful,0.9667,0.1251,0.1469,1.0000,white,black,0.0379,0.0924
52,important,0.9412,0.0813,0.1404,1.0000,asian,black,0.0437,0.0921
37,friendly,0.9375,0.1113,0.1448,1.0000,white,asian,0.0379,0.0913
94,strong,0.9474,0.0978,0.1215,1.0000,asian,black,0.0574,0.0895
49,horrible,0.9500,0.0627,0.1030,0.9792,white,black,0.0753,0.0892
103,timid,0.9219,0.1380,0.1101,0.9844,asian,black,0.0670,0.0885
59,lazy,0.9565,0.1171,0.0993,0.9779,asian,black,0.0763,0.0878
25,dishonest,0.9615,0.0706,0.1114,0.9931,white,black,0.0634,0.0874
11,careless,0.9531,0.0996,0.1100,0.9926,white,black,0.0629,0.0865
24,dirty,0.9667,0.0616,0.1031,0.9922,white,black,0.0691,0.0861
1,annoying,0.9821,0.0785,0.0986,0.9706,white,black,0.0735,0.0860
70,normal,0.9559,0.0789,0.1196,0.9931,white,black,0.0523,0.0859
8,callous,0.9250,0.1294,0.1244,1.0000,white,asian,0.0474,0.0859
35,fragile,0.9375,0.0385,0.1271,0.9926,asian,black,0.0438,0.0855
60,loud,0.9474,0.0694,0.1151,0.9861,asian,black,0.0537,0.0844
68,nervous,1.0000,0.1041,0.0955,0.9926,white,black,0.0686,0.0821
29,fat,0.9773,0.0780,0.0969,0.9926,white,black,0.0665,0.0817
22,defiant,0.9375,0.1045,0.1183,0.9931,white,black,0.0444,0.0814
41,greedy,0.9625,0.1054,0.1182,0.9931,white,black,0.0439,0.0811
27,emotional,0.9079,0.1018,0.1208,1.0000,white,black,0.0407,0.0808
72,polite,0.9821,0.1286,0.1126,0.9926,white,black,0.0485,0.0805
115,welcome,0.9500,0.0659,0.1285,1.0000,asian,black,0.0311,0.0798
5,beautiful,0.9342,0.0982,0.1300,1.0000,white,black,0.0295,0.0798
90,smelly,0.9405,0.0341,0.1089,0.9926,white,asian,0.0503,0.0796
46,healthy,0.9423,0.1025,0.1162,1.0000,white,black,0.0424,0.0793
100,talkative,0.9286,0.1162,0.1012,0.9922,white,asian,0.0573,0.0792
13,clean,0.8971,0.1024,0.1132,1.0000,white,black,0.0451,0.0791
23,desperate,0.9559,0.1077,0.1099,1.0000,white,hispanic,0.0479,0.0789
113,wealthy,0.9412,0.1230,0.1187,1.0000,white,asian,0.0377,0.0782
109,upset,0.9583,0.0469,0.1173,1.0000,white,asian,0.0378,0.0776
77,quiet,0.9559,0.1034,0.1055,0.9861,asian,black,0.0479,0.0767
102,thin,1.0000,0.1042,0.1090,1.0000,asian,black,0.0441,0.0766
44,happy,0.9118,0.1035,0.1208,1.0000,white,black,0.0317,0.0762
88,slim,0.9167,0.1104,0.1142,1.0000,white,black,0.0372,0.0757
67,naive,0.9375,0.0867,0.1058,0.9926,asian,hispanic,0.0438,0.0748
97,successful,0.9444,0.0923,0.1040,1.0000,white,black,0.0452,0.0746
91,sneaky,0.9643,0.0993,0.0846,0.9931,white,asian,0.0644,0.0745
12,cautious,0.9079,0.1318,0.1059,1.0000,white,black,0.0427,0.0743
95,studious,0.9625,0.0716,0.0820,0.9931,white,asian,0.0641,0.0731
58,late,0.9605,0.0722,0.1051,1.0000,white,black,0.0401,0.0726
28,excited,0.8500,0.0894,0.1087,1.0000,white,black,0.0361,0.0724
93,strange,0.9750,0.0836,0.1123,1.0000,white,black,0.0318,0.0720
87,skinny,0.8846,0.1337,0.1039,1.0000,white,black,0.0398,0.0718
86,silent,0.9457,0.1152,0.1081,1.0000,asian,black,0.0355,0.0718
14,clever,0.9706,0.0630,0.0996,1.0000,white,black,0.0433,0.0714
20,crazy,0.9833,0.1187,0.1032,1.0000,white,asian,0.0383,0.0708
33,fit,0.9524,0.1070,0.0893,1.0000,white,asian,0.0516,0.0705
15,colorful,0.9545,0.0839,0.1067,1.0000,white,hispanic,0.0340,0.0704
45,harsh,0.9792,0.0751,0.0914,1.0000,white,black,0.0473,0.0694
104,tough,0.9079,0.1156,0.0987,1.0000,white,asian,0.0377,0.0682
62,mad,0.9583,0.0482,0.1007,1.0000,white,black,0.0357,0.0682
17,complex,0.9167,0.1308,0.1036,1.0000,asian,hispanic,0.0327,0.0682
40,good,0.9853,0.0548,0.0891,1.0000,asian,black,0.0457,0.0674
4,bad,0.9868,0.0873,0.0884,1.0000,white,asian,0.0457,0.0670
79,respected,0.9000,0.0914,0.0959,1.0000,white,black,0.0370,0.0665
114,weird,1.0000,0.0631,0.0901,0.9931,white,asian,0.0427,0.0664
16,comfortable,0.9231,0.0841,0.0976,1.0000,white,asian,0.0346,0.0661
36,free,0.9286,0.0551,0.0939,1.0000,white,black,0.0379,0.0659
56,intelligent,0.9706,0.1032,0.0857,0.9917,asian,black,0.0454,0.0656
78,ready,0.9712,0.0952,0.0918,1.0000,white,black,0.0393,0.0655
81,rich,0.9808,0.1062,0.0971,1.0000,white,asian,0.0319,0.0645
89,smart,0.9868,0.0607,0.0796,1.0000,white,black,0.0484,0.0640
75,proud,0.9773,0.0785,0.0876,1.0000,white,black,0.0402,0.0639
48,hopeless,0.9554,0.0636,0.0863,1.0000,white,black,0.0412,0.0637
32,fine,0.9762,0.0423,0.0851,0.9926,asian,black,0.0412,0.0632
105,trustworthy,0.9853,0.0870,0.0848,0.9931,asian,black,0.0415,0.0631
82,right,1.0000,0.0811,0.0825,1.0000,asian,black,0.0411,0.0618
38,gentle,1.0000,0.0692,0.0737,1.0000,asian,black,0.0474,0.0606
39,gifted,0.9750,0.0585,0.0779,0.9922,white,black,0.0421,0.0600
43,handsome,0.9667,0.0549,0.0818,1.0000,asian,black,0.0369,0.0594
0,angry,0.9773,0.0987,0.0821,1.0000,white,asian,0.0346,0.0584
10,careful,1.0000,0.0897,0.0636,1.0000,white,black,0.0439,0.0537
98,supportive,0.9722,-0.0076,0.0740,1.0000,white,black,0.0333,0.0536
69,nice,0.9737,0.0690,0.0671,1.0000,asian,black,0.0392,0.0531
6,brave,1.0000,0.0394,0.0646,1.0000,asian,black,0.0407,0.0526
85,sad,0.9844,0.0442,0.0615,0.9931,white,black,0.0431,0.0523
