,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
13,athlete,0.9750,0.1392,0.1284,0.9821,black,hispanic,0.0861,0.1072
140,theologian,0.9861,0.1185,0.0923,0.9609,white,asian,0.1200,0.1062
71,guard,0.9821,0.1704,0.1301,0.9844,asian,black,0.0809,0.1055
92,manager,0.9833,0.0803,0.1043,0.9688,white,black,0.1035,0.1039
116,producer,0.9423,0.1346,0.1067,0.9712,white,hispanic,0.0995,0.1031
14,attendant,0.8750,0.2008,0.1368,0.9911,asian,black,0.0693,0.1031
69,gambler,0.9792,0.1149,0.0859,0.9559,white,asian,0.1202,0.1031
11,assistant,0.9412,0.1291,0.1167,0.9808,white,hispanic,0.0879,0.1023
30,CEO,0.9844,0.1161,0.1023,0.9766,white,asian,0.1020,0.1021
98,musician,0.9091,0.1431,0.1015,0.9643,white,hispanic,0.1017,0.1016
110,pilot,0.9605,0.0901,0.0924,0.9519,white,asian,0.1099,0.1012
8,architect,0.9333,0.1569,0.1206,0.9667,white,hispanic,0.0813,0.1009
44,counselor,0.9219,0.1268,0.1050,0.9712,white,asian,0.0959,0.1005
46,dealer,0.9500,0.1838,0.1297,0.9808,white,asian,0.0692,0.0995
97,mover,0.9808,0.0964,0.0892,0.9615,white,asian,0.1095,0.0993
130,singer,0.9231,0.1050,0.1141,0.9688,white,hispanic,0.0833,0.0987
106,photographer,0.9286,0.1472,0.1103,0.9833,white,asian,0.0858,0.0980
91,magician,1.0000,0.0979,0.0837,0.9615,white,hispanic,0.1116,0.0976
18,baker,0.9792,0.0911,0.0864,0.9688,hispanic,asian,0.1068,0.0966
40,commander,0.9750,0.1168,0.0950,0.9808,white,black,0.0954,0.0952
134,supervisor,0.9342,0.1275,0.1099,0.9821,white,black,0.0803,0.0951
52,director,0.9808,0.1269,0.1165,0.9808,white,asian,0.0694,0.0930
89,lifeguard,0.9342,0.1694,0.1205,0.9844,white,asian,0.0654,0.0929
138,teacher,0.9559,0.1067,0.0836,0.9609,white,asian,0.1006,0.0921
5,agent,0.9375,0.1350,0.1114,0.9844,white,asian,0.0690,0.0902
17,author,0.9605,0.0899,0.0939,0.9808,white,hispanic,0.0857,0.0898
45,dancer,0.9219,0.1070,0.1017,0.9766,white,asian,0.0765,0.0891
10,artist,0.9643,0.1293,0.0987,0.9821,white,hispanic,0.0727,0.0857
43,cook,0.9688,0.0767,0.0681,0.9643,white,black,0.1010,0.0845
38,coach,0.9265,0.1550,0.1236,1.0000,white,black,0.0371,0.0803
68,foster parent,0.9722,0.0367,0.0739,0.9766,white,asian,0.0773,0.0756
117,professor,0.9833,0.0823,0.0844,0.9886,white,hispanic,0.0521,0.0682
85,landlord,0.9853,0.1333,0.0938,0.9896,hispanic,asian,0.0364,0.0651
16,auditor,1.0000,0.0724,0.0641,0.9886,white,asian,0.0655,0.0648
41,composer,0.9861,0.1181,0.0838,1.0000,black,asian,0.0386,0.0612
96,model,0.9583,0.0726,0.0776,1.0000,white,hispanic,0.0378,0.0577
62,entrepreneur,0.9792,0.1261,0.0924,1.0000,white,asian,0.0220,0.0572
34,chief,1.0000,0.0476,0.0489,0.9821,white,hispanic,0.0547,0.0518
