,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
en4,,,0.5604075122047478,0.511926868480855,0.5361671903428014,,,0.1898311161449258,0.13796097814137565,0.1638960471431507,,,,,,,0.35003161874297606,
nn4,,,0.2942542670373346,0.4266522564636222,0.3604532617504784,,,0.731679219385268,0.8294426516212267,0.7805609355032473,,,,,,,0.5705070986268629,
cn4,,,0.1453382211514342,0.0614208767495664,0.10337954895050029,,,0.0784896652568394,0.03259636753174509,0.05554301639429224,,,,,,,0.07946128267239627,
en_avg,0.16320446611189982,0.1443549033330928,0.1711213058299339,0.15430369441498348,0.1582460924224775,0.1257524272685405,0.09904085671048961,0.057966659729418994,0.04166736297815203,0.08110682667165028,0.007191947022913658,0.004614699263501362,0.027609941890126014,0.016730989846668994,0.014036894505802507,0.09452575705617706,0.10626475573812211,0.010672844555085178
nn_avg,0.575304454434663,0.7335247668502852,0.7660944739251699,0.8202684366080011,0.7237980329545299,0.6954159319461324,0.8219837372647598,0.911560239244095,0.9447547973229967,0.8434286764444959,0.8524056593392123,0.8701267769528468,0.7405119024857894,0.7798044728764073,0.8107122029135639,0.7365244087201402,0.8606694867750656,0.8249656249146271
cn_avg,0.26149107875698246,0.12212032971589361,0.06278422300238162,0.02542787047347921,0.11795587548718423,0.17883164121012668,0.07897540604643291,0.030473099926381673,0.01357783878910564,0.07546449649301172,0.14040240083147396,0.1252585206596202,0.2318781533575336,0.20346453771171433,0.1752509031400855,0.16894983498640723,0.033065758047837034,0.16436152918566727
en_std,0.0805258234233479,0.053889662593399404,0.23045079651406222,0.21187543629802524,0.1441854297072087,0.07425317806820385,0.056641892175917745,0.07772189584818731,0.05662776297743301,0.06631118226743547,0.0022935757934898536,0.0020102497381396297,0.016296064097317386,0.01216247316519688,0.008190590698535938,0.04731669935861269,0.14416897290942696,0.007086361451668255
nn_std,0.06434196940995753,0.04756809362862259,0.27650551401913154,0.2323699040562262,0.15519637027848449,0.07059929164638742,0.05783346178662032,0.10499806032242724,0.06756049654202352,0.07524782757436463,0.019910224297262254,0.03995057275328277,0.1312980368138822,0.13124559811301162,0.08060110799435971,0.06525851293045538,0.17035849373495213,0.0855980854331472
cn_std,0.10117525768536142,0.05316920570784714,0.05002295436353948,0.022313668410093936,0.0566702715417105,0.07112811308179516,0.03412025493342662,0.027912034505238714,0.011140943322569659,0.036075336460757536,0.0201524542198774,0.03976936526570088,0.13322773310697392,0.12952486112873407,0.08066860343032156,0.06882883645588028,0.027847400150360448,0.08464711319721747
accstd,,,,,,,,,,,,,,,,,,
acc,0.705,0.80075,0.7816901408450704,0.8469827586206896,0.78360572486644,0.84275,0.90525,0.9982394366197183,1.0,0.9365598591549296,0.9148936170212766,0.9659090909090909,0.7947658402203855,0.8012295081967213,0.8691995140868686,0.8272349095402771,0.9067280840213696,0.8835692995529061
std,0.1640287003457779,0.10308464128657943,0.37131950993115553,0.31103933917623017,0.23736804768493577,0.14398705519759097,0.09906373926397646,0.14042132711723548,0.09021946856135077,0.11842289753503843,0.02823750287375301,0.05448679183808219,0.18721455601211565,0.18195528827129506,0.11297353474881147,0.12093603249663225,0.228249911196493,0.11822104005468863
