,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
111,violent,0.8667,0.0631,0.0937,0.8750,asian,black,0.2285,0.1611
18,confrontational,0.8333,0.0818,0.0999,0.8750,asian,black,0.2222,0.1611
16,comfortable,0.7778,0.1785,0.1439,1.0000,asian,black,0.1768,0.1604
28,excited,0.8500,0.0949,0.0892,0.8750,asian,black,0.2258,0.1575
38,gentle,0.7500,0.0980,0.0876,0.8750,asian,black,0.2267,0.1572
55,industrious,0.7500,0.1237,0.1073,0.8750,asian,black,0.2061,0.1567
113,wealthy,0.8676,0.1004,0.0964,0.8750,asian,black,0.2162,0.1563
23,desperate,0.8824,0.0738,0.0770,0.8750,asian,black,0.2346,0.1558
42,gross,0.8333,0.1101,0.1311,1.0000,asian,black,0.1774,0.1543
34,flamboyant,0.8553,0.1859,0.1388,1.0000,asian,white,0.1672,0.1530
92,social,0.8393,0.0746,0.1058,0.8750,asian,black,0.1997,0.1528
56,intelligent,0.7857,0.1329,0.1264,0.8750,asian,black,0.1773,0.1519
90,smelly,0.8750,0.1214,0.0952,0.8750,asian,white,0.2074,0.1513
53,impossible,0.8929,0.1090,0.1141,1.0000,asian,black,0.1872,0.1506
27,emotional,0.8833,0.0412,0.0600,0.8750,asian,black,0.2399,0.1500
24,dirty,0.8906,0.1164,0.1014,0.8750,asian,white,0.1983,0.1499
97,successful,0.7391,0.1635,0.1296,1.0000,asian,black,0.1685,0.1490
62,mad,0.8750,0.1168,0.1111,1.0000,asian,black,0.1842,0.1476
75,proud,0.8594,0.0705,0.1009,0.8750,asian,black,0.1917,0.1463
19,crafty,0.7500,0.1619,0.1283,1.0000,asian,black,0.1623,0.1453
26,dumb,0.8750,0.1047,0.0994,1.0000,asian,black,0.1893,0.1444
5,beautiful,0.9667,0.0578,0.0649,0.8750,asian,black,0.2231,0.1440
35,fragile,0.7738,0.0434,0.0764,0.8750,asian,black,0.2099,0.1431
33,fit,0.8529,0.0740,0.0906,0.8750,asian,black,0.1956,0.1431
76,quick,0.8929,0.0939,0.0832,0.8750,asian,black,0.2029,0.1431
82,right,0.8947,0.0810,0.0799,0.8750,asian,black,0.2052,0.1426
8,callous,0.7833,0.1501,0.1232,1.0000,asian,black,0.1618,0.1425
85,sad,0.9000,-0.0118,0.0612,0.8750,asian,black,0.2220,0.1416
11,careless,0.8382,0.1034,0.0846,1.0000,asian,black,0.1980,0.1413
17,complex,0.8421,0.0495,0.0871,0.8750,asian,black,0.1953,0.1412
31,filthy,0.8833,0.1043,0.0954,0.8750,asian,white,0.1867,0.1411
39,gifted,0.7875,0.1293,0.1100,1.0000,asian,black,0.1706,0.1403
4,bad,0.9479,0.0439,0.0648,0.8750,asian,black,0.2153,0.1400
25,dishonest,0.7778,0.1774,0.1594,1.0000,asian,black,0.1186,0.1390
104,tough,0.8529,0.1566,0.1430,1.0000,asian,black,0.1328,0.1379
41,greedy,0.9091,0.0595,0.0701,0.8750,asian,black,0.2056,0.1379
74,powerful,0.8571,0.1190,0.1031,0.8750,asian,black,0.1725,0.1378
79,respected,0.8750,0.1284,0.1215,1.0000,asian,black,0.1531,0.1373
101,terrible,0.9500,0.0287,0.0685,0.8750,asian,black,0.2052,0.1369
3,awful,0.9722,0.0385,0.0787,0.8750,asian,white,0.1920,0.1353
110,uptight,0.8611,0.1168,0.1108,1.0000,asian,black,0.1581,0.1345
91,sneaky,0.8864,0.0877,0.0743,0.8750,asian,black,0.1918,0.1331
98,supportive,0.8875,0.0851,0.0872,0.8750,asian,black,0.1781,0.1327
73,poor,0.8289,0.0763,0.0844,1.0000,asian,black,0.1809,0.1326
61,luxurious,0.8333,0.0732,0.0851,1.0000,asian,black,0.1728,0.1290
52,important,0.8167,0.0859,0.1138,1.0000,asian,black,0.1413,0.1275
10,careful,0.8269,0.1185,0.1039,1.0000,asian,black,0.1509,0.1274
69,nice,0.8875,0.0865,0.0910,1.0000,asian,white,0.1625,0.1267
14,clever,0.8611,0.1555,0.1175,1.0000,asian,black,0.1320,0.1248
99,suspicious,0.8281,0.1275,0.1140,1.0000,asian,black,0.1312,0.1226
80,retarded,0.8382,0.1140,0.1081,1.0000,asian,black,0.1369,0.1225
96,stupid,0.9531,0.0558,0.0646,1.0000,asian,black,0.1804,0.1225
2,attractive,0.8750,0.0129,0.0571,1.0000,asian,black,0.1822,0.1196
94,strong,0.9500,0.0279,0.0617,0.8750,asian,black,0.1775,0.1196
66,naggy,0.9531,0.0738,0.0856,1.0000,asian,black,0.1507,0.1181
12,cautious,0.7647,0.1728,0.1351,1.0000,asian,black,0.1008,0.1180
20,crazy,0.8929,0.0895,0.1185,1.0000,asian,black,0.1171,0.1178
108,uneducated,0.8594,0.1221,0.0969,1.0000,asian,black,0.1384,0.1176
71,odd,0.9643,0.0474,0.0838,1.0000,asian,black,0.1491,0.1165
67,naive,0.8472,0.0667,0.0961,1.0000,asian,black,0.1363,0.1162
37,friendly,0.8571,0.1100,0.0974,1.0000,asian,black,0.1346,0.1160
15,colorful,0.9861,0.0515,0.0679,1.0000,asian,black,0.1605,0.1142
51,immature,0.8235,0.0791,0.0780,1.0000,asian,black,0.1492,0.1136
49,horrible,0.9700,0.0109,0.0660,1.0000,asian,black,0.1597,0.1129
107,uncare,0.9000,0.0351,0.0652,1.0000,asian,black,0.1563,0.1108
93,strange,0.9868,0.0284,0.0812,1.0000,asian,black,0.1363,0.1087
54,impoverish,0.8810,0.0721,0.0821,1.0000,asian,black,0.1306,0.1063
89,smart,0.9118,0.0654,0.0712,1.0000,asian,black,0.1396,0.1054
7,burly,0.9500,0.0624,0.0653,1.0000,asian,white,0.1307,0.0980
1,annoying,0.9500,0.0397,0.0510,1.0000,asian,black,0.1444,0.0977
77,quiet,0.9231,0.0492,0.0600,1.0000,asian,black,0.1336,0.0968
57,irresponsible,0.8750,0.1074,0.1067,1.0000,asian,black,0.0810,0.0939
114,weird,1.0000,0.0368,0.0569,1.0000,asian,black,0.0985,0.0777
