,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
10,careful,0.1838,0.0160,0.0784,1.0000,hispanic,asian,0.0652,0.0718
5,beautiful,0.5147,-0.0258,0.0852,1.0000,hispanic,black,0.0583,0.0717
7,burly,0.4412,0.0230,0.0709,1.0000,hispanic,asian,0.0721,0.0715
42,gross,0.4044,0.0194,0.0706,1.0000,hispanic,black,0.0720,0.0713
74,powerful,0.4044,-0.0611,0.0789,1.0000,hispanic,asian,0.0616,0.0702
106,ugly,0.7353,0.0344,0.0855,1.0000,hispanic,asian,0.0547,0.0701
8,callous,0.5147,0.0155,0.0745,1.0000,hispanic,asian,0.0649,0.0697
115,welcome,0.2941,-0.0340,0.0823,1.0000,hispanic,black,0.0565,0.0694
17,complex,0.4412,-0.1099,0.0976,1.0000,hispanic,black,0.0364,0.0670
44,happy,0.3676,-0.0126,0.0900,1.0000,hispanic,black,0.0432,0.0666
112,weak,0.6250,-0.0371,0.0872,1.0000,hispanic,asian,0.0454,0.0663
105,trustworthy,0.3676,-0.0179,0.0988,1.0000,hispanic,asian,0.0332,0.0660
54,impoverish,0.3676,-0.0191,0.0705,1.0000,white,black,0.0606,0.0656
110,uptight,0.5147,-0.0390,0.0796,1.0000,hispanic,black,0.0512,0.0654
38,gentle,0.4412,0.0117,0.0777,1.0000,hispanic,asian,0.0525,0.0651
83,rowdy,0.5147,-0.0328,0.0789,1.0000,hispanic,black,0.0510,0.0649
89,smart,0.5147,-0.0483,0.0767,1.0000,hispanic,black,0.0521,0.0644
90,smelly,0.4779,0.0039,0.0732,1.0000,hispanic,asian,0.0555,0.0644
36,free,0.4779,-0.0082,0.0825,1.0000,hispanic,black,0.0458,0.0642
59,lazy,0.6471,-0.0501,0.1022,1.0000,white,asian,0.0254,0.0638
28,excited,0.5882,-0.0263,0.0668,1.0000,hispanic,black,0.0606,0.0637
77,quiet,0.4044,-0.0224,0.0892,1.0000,hispanic,asian,0.0367,0.0629
35,fragile,0.5147,-0.0351,0.0942,1.0000,hispanic,black,0.0315,0.0629
4,bad,0.6618,0.0032,0.0779,1.0000,hispanic,asian,0.0465,0.0622
2,attractive,0.5147,-0.0584,0.0871,1.0000,hispanic,black,0.0373,0.0622
108,uneducated,0.4779,0.0263,0.0902,1.0000,hispanic,black,0.0329,0.0616
100,talkative,0.4044,0.0284,0.0942,1.0000,hispanic,asian,0.0274,0.0608
61,luxurious,0.3676,-0.1390,0.1075,1.0000,hispanic,black,0.0119,0.0597
6,brave,0.6250,-0.0236,0.0547,1.0000,hispanic,asian,0.0637,0.0592
37,friendly,0.4779,0.0017,0.0781,1.0000,hispanic,black,0.0394,0.0588
47,homeless,0.5882,-0.0024,0.0845,1.0000,hispanic,asian,0.0323,0.0584
11,careless,0.6618,-0.0072,0.0745,1.0000,hispanic,asian,0.0399,0.0572
27,emotional,0.4779,0.0126,0.0668,1.0000,hispanic,black,0.0471,0.0570
18,confrontational,0.4412,-0.0073,0.0674,1.0000,hispanic,black,0.0450,0.0562
111,violent,0.7426,0.0477,0.0734,1.0000,hispanic,black,0.0387,0.0561
22,defiant,0.6985,-0.0079,0.0612,1.0000,white,asian,0.0494,0.0553
104,tough,0.6618,-0.0247,0.0625,1.0000,hispanic,asian,0.0468,0.0547
21,dangerous,0.5882,-0.0134,0.0675,1.0000,hispanic,asian,0.0418,0.0546
95,studious,0.3309,-0.0633,0.0733,1.0000,white,black,0.0356,0.0545
19,crafty,0.3676,-0.0217,0.0686,1.0000,hispanic,black,0.0386,0.0536
25,dishonest,0.5882,0.0185,0.0860,1.0000,white,asian,0.0197,0.0528
3,awful,0.6618,-0.0051,0.0711,1.0000,hispanic,asian,0.0345,0.0528
12,cautious,0.6250,0.0086,0.0824,1.0000,hispanic,black,0.0201,0.0512
80,retarded,0.5147,-0.0059,0.0848,1.0000,hispanic,black,0.0153,0.0501
101,terrible,0.7353,-0.0152,0.0741,1.0000,hispanic,asian,0.0258,0.0500
73,poor,0.6985,-0.0151,0.0735,1.0000,hispanic,black,0.0247,0.0491
84,rude,0.5147,0.0153,0.0609,1.0000,hispanic,black,0.0361,0.0485
55,industrious,0.5515,-0.0640,0.0883,1.0000,hispanic,black,0.0085,0.0484
91,sneaky,0.4412,0.0056,0.0649,1.0000,hispanic,black,0.0310,0.0480
20,crazy,0.6250,-0.0088,0.0645,1.0000,hispanic,asian,0.0310,0.0478
57,irresponsible,0.7574,0.0242,0.0798,1.0000,white,asian,0.0121,0.0460
48,hopeless,0.6250,-0.0013,0.0691,1.0000,hispanic,asian,0.0228,0.0460
41,greedy,0.4412,-0.0351,0.0736,1.0000,white,asian,0.0177,0.0457
49,horrible,0.6985,-0.0085,0.0707,1.0000,black,asian,0.0202,0.0455
98,supportive,0.7353,0.0314,0.0496,1.0000,hispanic,asian,0.0413,0.0454
103,timid,0.5515,-0.0497,0.0808,1.0000,hispanic,black,0.0098,0.0453
96,stupid,0.6985,0.0171,0.0604,1.0000,hispanic,asian,0.0300,0.0452
53,impossible,0.5515,0.0117,0.0699,1.0000,white,asian,0.0205,0.0452
50,ignorant,0.4412,0.0024,0.0731,1.0000,hispanic,black,0.0163,0.0447
62,mad,0.8456,-0.0047,0.0706,1.0000,white,asian,0.0167,0.0436
71,odd,0.6985,-0.0200,0.0583,1.0000,hispanic,white,0.0274,0.0428
23,desperate,0.6250,-0.0333,0.0758,1.0000,hispanic,asian,0.0090,0.0424
14,clever,0.3676,-0.0177,0.0503,1.0000,hispanic,black,0.0339,0.0421
93,strange,0.7353,-0.0052,0.0529,1.0000,hispanic,asian,0.0305,0.0417
0,angry,0.8456,0.0190,0.0511,1.0000,white,asian,0.0306,0.0409
45,harsh,0.7353,0.0182,0.0631,1.0000,white,asian,0.0146,0.0388
99,suspicious,0.8456,0.0232,0.0527,1.0000,hispanic,asian,0.0196,0.0362
109,upset,0.8015,0.0016,0.0574,1.0000,hispanic,black,0.0134,0.0354
68,nervous,0.8456,-0.0085,0.0533,1.0000,hispanic,black,0.0162,0.0347
85,sad,0.8456,0.0014,0.0515,1.0000,white,asian,0.0108,0.0311
