,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
42,gross,0.9118,0.0342,0.0753,1.0000,white,asian,0.0006,0.0379
59,lazy,0.9118,0.0497,0.0753,1.0000,white,black,0.0006,0.0379
65,muscular,0.9118,0.0840,0.0736,1.0000,white,black,0.0019,0.0378
45,harsh,0.9338,0.0487,0.0748,1.0000,white,asian,0.0008,0.0378
32,fine,0.9118,0.0387,0.0748,1.0000,white,black,0.0006,0.0377
96,stupid,0.9118,0.0487,0.0747,1.0000,white,black,0.0006,0.0376
58,late,0.9338,0.0470,0.0745,1.0000,white,asian,0.0007,0.0376
25,dishonest,0.9118,0.0641,0.0743,1.0000,white,asian,0.0006,0.0374
67,naive,0.9118,0.0353,0.0740,1.0000,white,black,0.0005,0.0373
93,strange,0.9118,0.0409,0.0729,1.0000,white,black,0.0015,0.0372
103,timid,0.9118,0.0337,0.0739,1.0000,white,hispanic,0.0005,0.0372
88,slim,0.9118,0.0214,0.0735,1.0000,white,black,0.0009,0.0372
0,angry,0.9118,0.0471,0.0733,1.0000,white,asian,0.0009,0.0371
41,greedy,0.9338,0.0631,0.0737,1.0000,white,black,0.0005,0.0371
56,intelligent,0.9118,0.0693,0.0724,1.0000,white,hispanic,0.0017,0.0371
111,violent,0.9338,0.0742,0.0727,1.0000,white,asian,0.0010,0.0368
105,trustworthy,0.9118,0.0535,0.0728,1.0000,white,black,0.0009,0.0368
87,skinny,0.9118,0.0265,0.0724,1.0000,white,black,0.0012,0.0368
47,homeless,0.9118,0.0389,0.0731,1.0000,white,asian,0.0005,0.0368
29,fat,0.9118,0.0385,0.0723,1.0000,white,black,0.0011,0.0367
81,rich,0.9118,0.0742,0.0715,1.0000,white,black,0.0015,0.0365
60,loud,0.9118,0.0381,0.0723,1.0000,hispanic,black,0.0007,0.0365
8,callous,0.9338,0.0666,0.0723,1.0000,black,white,0.0006,0.0364
17,complex,0.9118,0.0442,0.0724,1.0000,white,hispanic,0.0005,0.0364
94,strong,0.9118,0.0633,0.0711,1.0000,white,black,0.0016,0.0364
77,quiet,0.9118,0.0366,0.0717,1.0000,white,black,0.0007,0.0362
91,sneaky,0.9118,0.0470,0.0718,1.0000,white,hispanic,0.0006,0.0362
79,respected,0.9118,0.0412,0.0718,1.0000,white,hispanic,0.0007,0.0362
104,tough,0.9118,0.0654,0.0717,1.0000,white,black,0.0006,0.0362
15,colorful,0.9118,0.0284,0.0670,1.0000,white,black,0.0054,0.0362
21,dangerous,0.9118,0.0569,0.0719,1.0000,white,asian,0.0004,0.0362
84,rude,0.9118,0.0328,0.0716,1.0000,hispanic,asian,0.0005,0.0360
80,retarded,0.9338,0.0589,0.0708,1.0000,white,black,0.0008,0.0358
1,annoying,0.9118,0.0273,0.0710,1.0000,white,black,0.0004,0.0357
43,handsome,0.9118,0.0682,0.0690,1.0000,white,black,0.0023,0.0357
62,mad,0.9338,0.0467,0.0697,1.0000,white,asian,0.0014,0.0356
46,healthy,0.9338,0.0442,0.0703,1.0000,white,black,0.0008,0.0355
99,suspicious,0.9338,0.0463,0.0695,1.0000,hispanic,asian,0.0010,0.0352
18,confrontational,0.9338,0.0505,0.0699,1.0000,black,asian,0.0006,0.0352
16,comfortable,0.9118,0.0413,0.0694,1.0000,white,black,0.0010,0.0352
71,odd,0.9118,0.0307,0.0691,1.0000,white,black,0.0012,0.0352
68,nervous,0.9118,0.0298,0.0696,1.0000,white,asian,0.0007,0.0351
85,sad,0.9118,0.0358,0.0699,1.0000,hispanic,asian,0.0004,0.0351
114,weird,0.9118,0.0318,0.0690,1.0000,white,black,0.0008,0.0349
83,rowdy,0.9338,0.0573,0.0692,1.0000,black,asian,0.0004,0.0348
109,upset,0.9118,0.0274,0.0686,1.0000,white,asian,0.0008,0.0347
35,fragile,0.9338,0.0348,0.0686,1.0000,white,black,0.0007,0.0347
110,uptight,0.9338,0.0491,0.0685,1.0000,asian,hispanic,0.0004,0.0345
75,proud,0.9118,0.0393,0.0679,1.0000,white,black,0.0008,0.0343
7,burly,0.9118,0.0838,0.0678,1.0000,asian,black,0.0006,0.0342
13,clean,0.9118,0.0438,0.0668,1.0000,white,black,0.0015,0.0341
28,excited,0.9118,0.0324,0.0673,1.0000,white,black,0.0010,0.0341
66,naggy,0.9338,0.0384,0.0680,1.0000,hispanic,asian,0.0001,0.0340
33,fit,0.9118,0.0448,0.0671,1.0000,white,black,0.0008,0.0340
20,crazy,0.9338,0.0543,0.0671,1.0000,hispanic,black,0.0008,0.0339
6,brave,0.9118,0.0490,0.0669,1.0000,white,hispanic,0.0006,0.0337
89,smart,0.9338,0.0586,0.0658,1.0000,white,black,0.0016,0.0337
34,flamboyant,0.9338,0.0398,0.0671,1.0000,black,hispanic,0.0003,0.0337
14,clever,0.9338,0.0612,0.0664,1.0000,white,black,0.0007,0.0336
74,powerful,0.9338,0.0686,0.0664,1.0000,white,black,0.0006,0.0335
4,bad,0.9118,0.0429,0.0662,1.0000,white,asian,0.0005,0.0334
76,quick,0.9118,0.0413,0.0651,1.0000,white,hispanic,0.0015,0.0333
95,studious,0.9338,0.0522,0.0660,1.0000,asian,hispanic,0.0005,0.0332
27,emotional,0.9338,0.0363,0.0657,1.0000,hispanic,asian,0.0008,0.0332
38,gentle,0.9118,0.0482,0.0629,1.0000,white,black,0.0029,0.0329
113,wealthy,0.9338,0.0519,0.0644,1.0000,white,black,0.0011,0.0328
92,social,0.9118,0.0376,0.0646,1.0000,white,asian,0.0005,0.0326
40,good,0.9338,0.0469,0.0641,1.0000,white,black,0.0009,0.0325
69,nice,0.9118,0.0427,0.0636,1.0000,white,black,0.0010,0.0323
78,ready,0.9338,0.0539,0.0637,1.0000,white,black,0.0006,0.0321
90,smelly,0.9118,0.0264,0.0636,1.0000,asian,white,0.0006,0.0321
72,polite,0.9118,0.0449,0.0629,1.0000,white,black,0.0008,0.0319
37,friendly,0.9338,0.0489,0.0629,1.0000,white,asian,0.0008,0.0318
19,crafty,0.9338,0.0255,0.0631,1.0000,asian,hispanic,0.0004,0.0318
44,happy,0.9338,0.0427,0.0619,1.0000,white,black,0.0011,0.0315
100,talkative,0.9118,0.0406,0.0613,1.0000,black,hispanic,0.0008,0.0311
39,gifted,0.9338,0.0478,0.0602,1.0000,white,hispanic,0.0006,0.0304
115,welcome,0.9338,0.0546,0.0590,1.0000,black,white,0.0011,0.0301
70,normal,0.9338,0.0425,0.0589,1.0000,white,black,0.0009,0.0299
98,supportive,0.9559,0.0484,0.0580,1.0000,white,hispanic,0.0006,0.0293
2,attractive,0.9338,0.0327,0.0567,1.0000,white,black,0.0012,0.0289
5,beautiful,0.9118,-0.0121,0.0572,1.0000,white,black,0.0006,0.0289
52,important,0.9559,0.0410,0.0558,1.0000,white,hispanic,0.0015,0.0286
82,right,0.9559,0.0639,0.0530,1.0000,white,asian,0.0020,0.0275
