,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
50,ignorant,0.9779,0.0140,0.0524,1.0000,hispanic,white,0.0480,0.0502
44,happy,0.9338,-0.0105,0.0654,1.0000,hispanic,black,0.0345,0.0499
56,intelligent,1.0000,0.0037,0.0437,1.0000,hispanic,white,0.0551,0.0494
9,capable,0.8676,-0.0177,0.0706,1.0000,hispanic,white,0.0271,0.0488
35,fragile,0.8015,0.0023,0.0780,1.0000,hispanic,white,0.0192,0.0486
2,attractive,1.0000,-0.0180,0.0527,1.0000,asian,white,0.0411,0.0469
11,careless,0.9559,0.0171,0.0655,1.0000,hispanic,black,0.0281,0.0468
100,talkative,0.8676,0.0364,0.0737,1.0000,hispanic,white,0.0184,0.0461
111,violent,0.9559,0.0613,0.0673,1.0000,hispanic,white,0.0249,0.0461
22,defiant,0.8676,-0.0057,0.0581,1.0000,hispanic,black,0.0329,0.0455
68,nervous,0.9338,0.0020,0.0620,1.0000,hispanic,white,0.0284,0.0452
0,angry,0.9118,0.0341,0.0649,1.0000,hispanic,black,0.0231,0.0440
38,gentle,0.9559,0.0115,0.0653,1.0000,hispanic,white,0.0215,0.0434
21,dangerous,0.9559,0.0064,0.0589,1.0000,hispanic,white,0.0271,0.0430
23,desperate,0.8676,-0.0141,0.0550,1.0000,hispanic,white,0.0310,0.0430
85,sad,0.9559,0.0070,0.0609,1.0000,hispanic,white,0.0225,0.0417
109,upset,0.8897,0.0024,0.0767,1.0000,hispanic,white,0.0056,0.0412
96,stupid,1.0000,0.0055,0.0453,1.0000,hispanic,white,0.0369,0.0411
104,tough,0.9118,0.0183,0.0556,1.0000,hispanic,white,0.0258,0.0407
89,smart,1.0000,-0.0037,0.0435,1.0000,hispanic,white,0.0368,0.0402
3,awful,0.9118,-0.0180,0.0594,1.0000,hispanic,white,0.0198,0.0396
48,hopeless,0.9338,0.0034,0.0646,1.0000,hispanic,white,0.0143,0.0394
4,bad,0.8676,-0.0015,0.0646,1.0000,hispanic,white,0.0132,0.0389
112,weak,0.9559,0.0157,0.0566,1.0000,hispanic,black,0.0197,0.0382
62,mad,0.9338,-0.0036,0.0598,1.0000,hispanic,black,0.0164,0.0381
14,clever,0.9779,0.0033,0.0510,1.0000,hispanic,white,0.0206,0.0358
101,terrible,0.9779,-0.0082,0.0484,1.0000,hispanic,white,0.0214,0.0349
49,horrible,0.9559,-0.0104,0.0565,1.0000,hispanic,white,0.0118,0.0341
106,ugly,0.9779,0.0246,0.0454,1.0000,hispanic,black,0.0217,0.0335
45,harsh,0.9338,0.0319,0.0576,1.0000,hispanic,white,0.0095,0.0335
84,rude,0.9779,0.0227,0.0525,1.0000,hispanic,white,0.0121,0.0323
73,poor,1.0000,-0.0003,0.0398,1.0000,hispanic,white,0.0225,0.0311
57,irresponsible,0.9779,0.0110,0.0480,1.0000,hispanic,white,0.0110,0.0295
99,suspicious,1.0000,0.0041,0.0367,1.0000,hispanic,white,0.0175,0.0271
59,lazy,1.0000,0.0043,0.0384,1.0000,hispanic,white,0.0136,0.0260
98,supportive,1.0000,0.0113,0.0427,1.0000,hispanic,white,0.0082,0.0254
1,annoying,1.0000,-0.0028,0.0366,1.0000,hispanic,white,0.0109,0.0237
