,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
55,driver,0.7353,-0.0093,0.0911,1.0000,hispanic,black,0.1015,0.0963
34,chief,1.0000,-0.0231,0.0745,1.0000,hispanic,white,0.1172,0.0958
50,detective,0.7574,-0.0144,0.0761,1.0000,hispanic,white,0.1154,0.0958
46,dealer,0.7574,-0.0087,0.0819,1.0000,hispanic,white,0.1078,0.0949
17,author,0.7794,-0.0055,0.0701,1.0000,hispanic,white,0.1188,0.0944
77,hostess,0.7794,-0.1080,0.0935,1.0000,hispanic,black,0.0942,0.0939
78,housekeeper,0.7206,-0.0822,0.0799,1.0000,hispanic,white,0.1044,0.0922
61,engineer,0.9118,0.0329,0.0714,1.0000,hispanic,black,0.1129,0.0921
114,politician,0.9118,-0.0050,0.0702,1.0000,hispanic,white,0.1134,0.0918
58,electrician,0.7794,-0.0080,0.0798,1.0000,hispanic,white,0.1030,0.0914
140,theologian,0.9338,0.0049,0.0643,1.0000,hispanic,white,0.1172,0.0907
81,janitor,0.6250,-0.0322,0.0859,1.0000,hispanic,black,0.0944,0.0902
47,delivery,0.6838,-0.0244,0.1006,1.0000,hispanic,black,0.0796,0.0901
0,academic,0.8015,0.0008,0.0676,1.0000,hispanic,black,0.1122,0.0899
97,mover,0.7500,0.0278,0.1060,1.0000,hispanic,black,0.0736,0.0898
25,businessperson,0.8235,-0.0069,0.0669,1.0000,hispanic,white,0.1125,0.0897
64,farmer,0.9338,0.0121,0.0706,1.0000,hispanic,white,0.1086,0.0896
109,pianist,0.7353,-0.0031,0.0672,1.0000,hispanic,white,0.1118,0.0895
79,illustrator,0.7794,0.0052,0.0615,1.0000,hispanic,white,0.1173,0.0894
132,software engineer,0.8015,-0.0106,0.0718,1.0000,hispanic,black,0.1036,0.0877
45,dancer,0.9338,-0.0171,0.0419,1.0000,hispanic,white,0.1307,0.0863
21,bartender,0.7574,-0.0294,0.0727,1.0000,hispanic,black,0.0977,0.0852
20,barber,0.8676,0.0043,0.0649,1.0000,hispanic,black,0.1052,0.0850
134,supervisor,0.7426,-0.0350,0.0975,1.0000,hispanic,white,0.0698,0.0837
12,astronomer,0.8235,-0.0118,0.0632,1.0000,hispanic,white,0.1040,0.0836
92,manager,0.7574,-0.0082,0.0804,1.0000,hispanic,black,0.0857,0.0830
83,judge,0.8015,0.0014,0.0739,1.0000,hispanic,white,0.0921,0.0830
124,salesperson,0.8015,-0.0186,0.0748,1.0000,hispanic,white,0.0907,0.0827
11,assistant,0.6985,-0.0487,0.0685,1.0000,hispanic,white,0.0953,0.0819
72,guitarist,0.8015,0.0077,0.0786,1.0000,hispanic,white,0.0844,0.0815
135,surgeon,0.8015,-0.0095,0.0699,1.0000,hispanic,black,0.0922,0.0811
111,plumber,0.7206,-0.0350,0.0811,1.0000,hispanic,black,0.0802,0.0807
80,inspector,0.8015,0.0102,0.0724,1.0000,hispanic,white,0.0879,0.0802
19,banker,0.8676,0.0101,0.0715,1.0000,hispanic,white,0.0876,0.0796
23,broker,0.6618,-0.0295,0.0852,1.0000,hispanic,white,0.0735,0.0793
94,mechanic,0.9118,0.0145,0.0722,1.0000,hispanic,black,0.0849,0.0786
31,chef,0.8456,0.0188,0.0640,1.0000,asian,black,0.0929,0.0784
125,scientist,0.8456,-0.0000,0.0655,1.0000,hispanic,white,0.0903,0.0779
88,librarian,0.8456,-0.0234,0.0562,1.0000,hispanic,white,0.0995,0.0778
96,model,0.8456,-0.0141,0.0607,1.0000,hispanic,black,0.0945,0.0776
131,sociologist,0.8456,-0.0200,0.0700,1.0000,hispanic,white,0.0835,0.0768
99,nurse,0.8456,-0.0451,0.0570,1.0000,hispanic,black,0.0963,0.0767
116,producer,0.7794,-0.0072,0.0796,1.0000,hispanic,white,0.0733,0.0765
52,director,0.8235,0.0436,0.0746,1.0000,asian,white,0.0775,0.0760
40,commander,0.8897,0.0376,0.0676,1.0000,hispanic,white,0.0833,0.0755
18,baker,0.8456,0.0009,0.0706,1.0000,hispanic,black,0.0792,0.0749
73,hairdresser,0.5147,-0.0398,0.0703,1.0000,hispanic,black,0.0788,0.0746
126,secretary,0.7353,-0.0534,0.0682,1.0000,hispanic,white,0.0805,0.0744
56,economist,0.7794,-0.0164,0.0792,1.0000,hispanic,white,0.0694,0.0743
53,doctor,0.8015,-0.0111,0.0657,1.0000,hispanic,black,0.0828,0.0743
89,lifeguard,0.7794,-0.0090,0.0839,1.0000,hispanic,white,0.0643,0.0741
63,executive,0.8235,0.0034,0.0672,1.0000,hispanic,white,0.0805,0.0739
69,gambler,0.7794,-0.0112,0.0732,1.0000,hispanic,black,0.0713,0.0722
14,attendant,0.7426,-0.0331,0.0757,1.0000,hispanic,black,0.0654,0.0705
110,pilot,0.9118,0.0157,0.0594,1.0000,hispanic,black,0.0814,0.0704
123,researcher,0.8676,-0.0056,0.0710,1.0000,hispanic,white,0.0694,0.0702
60,employment,0.5882,-0.0570,0.0895,1.0000,hispanic,white,0.0506,0.0700
141,umpire,0.6471,-0.0015,0.0974,1.0000,hispanic,black,0.0425,0.0699
57,editor,0.8015,-0.0311,0.0700,1.0000,hispanic,white,0.0667,0.0684
48,dentist,0.5882,-0.0364,0.0736,1.0000,hispanic,black,0.0613,0.0674
139,tennis player,0.8015,0.0069,0.0726,1.0000,asian,black,0.0620,0.0673
62,entrepreneur,0.8456,0.0064,0.0621,1.0000,hispanic,white,0.0719,0.0670
118,prosecutor,0.7794,-0.0081,0.0769,1.0000,hispanic,white,0.0568,0.0668
120,radiologist,0.7574,-0.0239,0.0731,1.0000,hispanic,white,0.0604,0.0667
7,analyst,0.8015,-0.0083,0.0767,1.0000,hispanic,black,0.0567,0.0667
122,receptionist,0.6985,-0.0750,0.0842,1.0000,hispanic,black,0.0476,0.0659
117,professor,0.9559,0.0183,0.0691,1.0000,asian,white,0.0614,0.0653
49,designer,0.7353,-0.0144,0.0608,1.0000,hispanic,black,0.0689,0.0649
54,drawer,0.2206,-0.0468,0.0990,1.0000,hispanic,asian,0.0297,0.0644
137,tailor,0.7794,0.0031,0.0727,1.0000,hispanic,black,0.0558,0.0642
38,coach,0.9118,0.0264,0.0728,1.0000,hispanic,black,0.0554,0.0641
86,lawn mower,0.4044,-0.0501,0.0942,1.0000,white,asian,0.0333,0.0637
3,administrator,0.7794,-0.0063,0.0700,1.0000,hispanic,white,0.0567,0.0633
16,auditor,0.7426,-0.0229,0.0868,1.0000,hispanic,white,0.0391,0.0630
36,cleaner,0.5515,-0.0331,0.0794,1.0000,hispanic,black,0.0460,0.0627
74,handball player,0.8235,-0.0123,0.0865,1.0000,asian,white,0.0376,0.0620
87,lawyer,0.8456,-0.0139,0.0681,1.0000,hispanic,white,0.0546,0.0614
93,mathematician,0.8456,-0.0125,0.0577,1.0000,hispanic,white,0.0646,0.0612
44,counselor,0.9559,-0.0126,0.0613,1.0000,hispanic,white,0.0607,0.0610
33,chess player,0.8015,-0.0271,0.0695,1.0000,hispanic,black,0.0506,0.0601
85,landlord,0.9338,0.0003,0.0702,1.0000,hispanic,white,0.0481,0.0591
43,cook,0.8456,-0.0179,0.0574,1.0000,hispanic,black,0.0601,0.0587
1,accountant,0.7794,-0.0291,0.0694,1.0000,hispanic,white,0.0429,0.0562
107,physician,0.8676,-0.0185,0.0663,1.0000,hispanic,white,0.0442,0.0552
30,CEO,0.8456,0.0182,0.0734,1.0000,hispanic,white,0.0295,0.0514
68,foster parent,0.8676,-0.0193,0.0644,1.0000,hispanic,white,0.0309,0.0477
138,teacher,0.9559,0.0025,0.0599,1.0000,hispanic,white,0.0341,0.0470
119,psychologist,0.8897,-0.0053,0.0592,1.0000,hispanic,white,0.0314,0.0453
