,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
74,powerful,0.8571,0.0767,0.0792,1.0000,asian,hispanic,0.0677,0.0734
39,gifted,0.8375,0.0654,0.0827,1.0000,asian,hispanic,0.0639,0.0733
2,attractive,0.8611,0.0187,0.0765,1.0000,asian,black,0.0699,0.0732
79,respected,0.8281,0.0904,0.0728,1.0000,asian,hispanic,0.0730,0.0729
105,trustworthy,0.8816,0.1086,0.1037,1.0000,asian,black,0.0402,0.0720
69,nice,0.7500,0.0526,0.0726,1.0000,asian,black,0.0698,0.0712
20,crazy,0.7679,0.1414,0.1169,1.0000,asian,white,0.0233,0.0701
45,harsh,0.8333,0.1181,0.1142,1.0000,asian,white,0.0238,0.0690
58,late,0.8750,0.1037,0.0833,1.0000,asian,white,0.0543,0.0688
33,fit,0.8088,0.0514,0.0696,1.0000,asian,black,0.0662,0.0679
104,tough,0.8529,0.0971,0.0849,1.0000,asian,white,0.0499,0.0674
80,retarded,0.9118,0.1048,0.1051,1.0000,asian,white,0.0283,0.0667
12,cautious,0.8235,0.1621,0.1146,1.0000,asian,black,0.0182,0.0664
68,nervous,0.8056,0.0699,0.1161,1.0000,asian,black,0.0143,0.0652
30,feminine,0.8333,-0.0725,0.0604,1.0000,asian,black,0.0689,0.0647
32,fine,0.8571,0.0973,0.0790,1.0000,asian,black,0.0489,0.0640
110,uptight,0.8889,0.0947,0.0836,1.0000,asian,white,0.0439,0.0638
37,friendly,0.9107,0.0763,0.0803,1.0000,asian,black,0.0467,0.0635
111,violent,0.8000,0.0919,0.0934,1.0000,asian,white,0.0334,0.0634
75,proud,0.7969,0.1176,0.0934,1.0000,asian,hispanic,0.0333,0.0634
13,clean,0.7941,0.0458,0.0789,1.0000,asian,black,0.0460,0.0625
94,strong,0.8167,-0.0021,0.0424,1.0000,asian,hispanic,0.0823,0.0623
72,polite,0.6974,0.0756,0.0737,1.0000,asian,black,0.0472,0.0604
38,gentle,0.7024,0.0877,0.0810,1.0000,asian,black,0.0399,0.0604
52,important,0.7833,0.0375,0.0711,1.0000,asian,white,0.0495,0.0603
22,defiant,0.8167,0.1207,0.1039,1.0000,asian,white,0.0155,0.0597
89,smart,0.9265,0.0277,0.0605,1.0000,asian,black,0.0586,0.0596
53,impossible,0.9107,0.1319,0.1045,1.0000,asian,white,0.0139,0.0592
34,flamboyant,0.8421,0.0823,0.0921,1.0000,asian,white,0.0245,0.0583
67,naive,0.9028,0.0537,0.0725,1.0000,asian,white,0.0438,0.0581
93,strange,0.8947,0.0938,0.0926,1.0000,asian,white,0.0236,0.0581
91,sneaky,0.9091,0.1235,0.0953,1.0000,asian,white,0.0208,0.0581
114,weird,0.8690,0.0749,0.0853,1.0000,asian,white,0.0306,0.0579
50,ignorant,0.8182,0.0960,0.0896,1.0000,asian,white,0.0243,0.0569
18,confrontational,0.8929,0.1128,0.0991,1.0000,asian,white,0.0139,0.0565
25,dishonest,0.8056,0.0844,0.0883,1.0000,asian,white,0.0248,0.0565
26,dumb,0.9062,0.1015,0.0772,1.0000,asian,white,0.0355,0.0564
62,mad,0.8750,0.1084,0.0844,1.0000,asian,white,0.0282,0.0563
115,welcome,0.8500,0.1159,0.0896,1.0000,asian,black,0.0225,0.0560
28,excited,0.8333,0.0617,0.0878,1.0000,asian,black,0.0230,0.0554
102,thin,0.9000,0.0551,0.0489,1.0000,asian,black,0.0611,0.0550
44,happy,0.9118,0.0497,0.0730,1.0000,asian,black,0.0367,0.0548
31,filthy,0.8500,0.0459,0.0675,1.0000,asian,white,0.0421,0.0548
36,free,0.8421,0.0412,0.0667,1.0000,asian,black,0.0426,0.0547
107,uncare,0.9000,0.0724,0.0841,1.0000,asian,white,0.0226,0.0533
11,careless,0.8971,0.0790,0.0890,1.0000,asian,white,0.0176,0.0533
96,stupid,0.9375,0.0985,0.0737,1.0000,asian,white,0.0316,0.0527
78,ready,0.9118,0.0270,0.0647,1.0000,asian,black,0.0406,0.0526
90,smelly,0.9375,0.0512,0.0837,1.0000,asian,white,0.0214,0.0526
59,lazy,0.9412,0.0659,0.0826,1.0000,asian,white,0.0224,0.0525
99,suspicious,0.8125,0.0888,0.0913,1.0000,asian,white,0.0130,0.0521
66,naggy,0.9375,0.0794,0.0651,1.0000,asian,white,0.0387,0.0519
17,complex,0.9342,0.0805,0.0715,1.0000,asian,black,0.0315,0.0515
4,bad,0.8854,0.0539,0.0508,1.0000,asian,white,0.0513,0.0510
35,fragile,0.8095,0.0016,0.0758,1.0000,asian,white,0.0234,0.0496
106,ugly,0.8889,0.0323,0.0647,1.0000,asian,white,0.0345,0.0496
86,silent,0.8235,0.0765,0.0842,1.0000,asian,white,0.0142,0.0492
10,careful,0.8077,0.0429,0.0771,1.0000,asian,black,0.0208,0.0490
42,gross,0.8333,-0.0036,0.0478,1.0000,asian,white,0.0500,0.0489
8,callous,0.8000,0.0812,0.0761,1.0000,asian,white,0.0208,0.0485
3,awful,0.8333,0.0681,0.0731,1.0000,asian,white,0.0233,0.0482
49,horrible,0.8500,0.0437,0.0624,1.0000,asian,white,0.0321,0.0473
84,rude,0.8281,0.0788,0.0693,1.0000,asian,white,0.0246,0.0470
103,timid,0.8182,0.0564,0.0726,1.0000,asian,white,0.0196,0.0461
6,brave,0.8125,0.0447,0.0442,1.0000,asian,hispanic,0.0479,0.0461
24,dirty,0.8281,0.0789,0.0703,1.0000,asian,white,0.0200,0.0452
0,angry,0.8750,0.0776,0.0744,1.0000,asian,white,0.0151,0.0448
98,supportive,0.9125,0.0444,0.0616,1.0000,asian,hispanic,0.0276,0.0446
27,emotional,0.8333,0.0065,0.0592,1.0000,asian,black,0.0293,0.0443
1,annoying,0.9500,0.0787,0.0649,1.0000,asian,white,0.0233,0.0441
112,weak,0.8750,0.0247,0.0633,1.0000,asian,white,0.0249,0.0441
48,hopeless,0.8553,0.0673,0.0746,1.0000,asian,white,0.0133,0.0440
76,quick,0.8929,0.0522,0.0425,1.0000,asian,black,0.0449,0.0437
109,upset,0.7969,0.0450,0.0748,1.0000,asian,white,0.0122,0.0435
57,irresponsible,0.9167,0.0650,0.0665,1.0000,asian,white,0.0156,0.0410
7,burly,0.9333,0.0119,0.0461,1.0000,asian,white,0.0349,0.0405
85,sad,0.9000,0.0562,0.0680,1.0000,asian,white,0.0111,0.0395
54,impoverish,0.8929,0.0219,0.0611,1.0000,asian,white,0.0178,0.0395
41,greedy,0.9205,0.0553,0.0460,1.0000,asian,white,0.0283,0.0372
47,homeless,0.8833,0.0791,0.0615,1.0000,asian,white,0.0124,0.0370
77,quiet,0.9038,0.0755,0.0573,1.0000,asian,black,0.0156,0.0364
60,loud,0.8750,0.0434,0.0442,1.0000,asian,white,0.0284,0.0363
23,desperate,0.8971,0.0587,0.0574,1.0000,asian,white,0.0149,0.0362
108,uneducated,0.8594,0.0330,0.0544,1.0000,asian,white,0.0177,0.0361
101,terrible,0.8750,0.0364,0.0444,1.0000,asian,white,0.0251,0.0347
100,talkative,0.9265,0.0219,0.0500,1.0000,asian,black,0.0107,0.0304
83,rowdy,0.9375,0.0251,0.0296,1.0000,asian,white,0.0222,0.0259
