,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
109,upset,0.9559,0.0778,0.1179,1.0000,hispanic,white,0.0013,0.0596
20,crazy,0.9559,0.0668,0.1109,1.0000,hispanic,white,0.0081,0.0595
31,filthy,0.9338,0.0978,0.1124,1.0000,hispanic,white,0.0063,0.0594
33,fit,0.9338,0.0686,0.1067,1.0000,hispanic,black,0.0111,0.0589
16,comfortable,0.9338,0.0992,0.0933,1.0000,hispanic,white,0.0241,0.0587
40,good,0.9338,0.0819,0.1060,1.0000,hispanic,white,0.0104,0.0582
23,desperate,0.9559,0.0779,0.1064,1.0000,hispanic,white,0.0090,0.0577
18,confrontational,0.9118,0.0969,0.1118,1.0000,hispanic,white,0.0034,0.0576
21,dangerous,0.9559,0.0782,0.1101,1.0000,hispanic,white,0.0045,0.0573
94,strong,0.9338,0.0830,0.1122,1.0000,hispanic,white,0.0019,0.0571
102,thin,0.9118,0.0772,0.1115,1.0000,white,black,0.0023,0.0569
10,careful,0.9338,0.0853,0.1051,1.0000,hispanic,white,0.0086,0.0569
54,impoverish,0.9559,0.0680,0.1111,1.0000,hispanic,white,0.0026,0.0568
47,homeless,0.9338,0.0772,0.1072,1.0000,hispanic,white,0.0051,0.0561
97,successful,0.9559,0.0694,0.1009,1.0000,hispanic,white,0.0106,0.0557
26,dumb,0.9559,0.0791,0.1075,1.0000,hispanic,black,0.0037,0.0556
105,trustworthy,0.9338,0.0872,0.1020,1.0000,hispanic,white,0.0083,0.0552
4,bad,0.9338,0.0805,0.1059,1.0000,hispanic,asian,0.0043,0.0551
63,manly,0.9559,0.0900,0.0911,1.0000,hispanic,white,0.0189,0.0550
6,brave,0.9338,0.0919,0.1030,1.0000,hispanic,white,0.0061,0.0546
56,intelligent,0.9338,0.0809,0.0974,1.0000,white,asian,0.0114,0.0544
67,naive,0.9338,0.0748,0.1009,1.0000,white,black,0.0079,0.0544
70,normal,0.9338,0.0789,0.0894,1.0000,hispanic,white,0.0191,0.0543
111,violent,0.9338,0.0911,0.1057,1.0000,hispanic,white,0.0028,0.0543
57,irresponsible,0.9118,0.0827,0.1064,1.0000,hispanic,black,0.0017,0.0540
77,quiet,0.9118,0.0812,0.1045,1.0000,hispanic,black,0.0034,0.0539
82,right,0.9338,0.0892,0.1028,1.0000,hispanic,black,0.0049,0.0538
22,defiant,0.9338,0.0785,0.1031,1.0000,hispanic,white,0.0038,0.0535
35,fragile,0.9338,0.0659,0.1043,1.0000,hispanic,white,0.0023,0.0533
89,smart,0.9338,0.0826,0.0957,1.0000,hispanic,white,0.0102,0.0530
71,odd,0.9559,0.0806,0.1035,1.0000,hispanic,white,0.0023,0.0529
110,uptight,0.9118,0.0779,0.0966,1.0000,hispanic,white,0.0083,0.0525
41,greedy,0.9559,0.0771,0.1000,1.0000,hispanic,asian,0.0046,0.0523
12,cautious,0.9118,0.1149,0.1001,1.0000,hispanic,white,0.0041,0.0521
0,angry,0.9338,0.0944,0.0973,1.0000,hispanic,white,0.0047,0.0510
1,annoying,0.9338,0.0796,0.0982,1.0000,hispanic,white,0.0034,0.0508
65,muscular,0.9338,0.0899,0.0982,1.0000,hispanic,white,0.0026,0.0504
37,friendly,0.9338,0.0944,0.0861,1.0000,hispanic,white,0.0147,0.0504
98,supportive,0.9338,0.0801,0.0889,1.0000,hispanic,white,0.0111,0.0500
51,immature,0.9338,0.0836,0.0968,1.0000,hispanic,white,0.0032,0.0500
93,strange,0.9559,0.0742,0.0966,1.0000,hispanic,white,0.0027,0.0497
96,stupid,0.9559,0.0731,0.0903,1.0000,hispanic,black,0.0067,0.0485
75,proud,0.9559,0.0737,0.0876,1.0000,hispanic,black,0.0086,0.0481
68,nervous,0.9338,0.1023,0.0944,1.0000,hispanic,white,0.0014,0.0479
112,weak,0.9338,0.0728,0.0927,1.0000,asian,black,0.0028,0.0477
91,sneaky,0.9338,0.0724,0.0895,1.0000,hispanic,white,0.0046,0.0471
99,suspicious,0.9338,0.0930,0.0912,1.0000,hispanic,white,0.0017,0.0465
45,harsh,0.9338,0.0842,0.0868,1.0000,hispanic,asian,0.0049,0.0459
43,handsome,0.9338,0.1060,0.0856,1.0000,hispanic,black,0.0059,0.0457
11,careless,0.9338,0.0781,0.0860,1.0000,hispanic,black,0.0026,0.0443
48,hopeless,0.9559,0.0579,0.0822,1.0000,asian,white,0.0057,0.0439
38,gentle,0.8897,0.0524,0.0779,1.0000,hispanic,black,0.0097,0.0438
50,ignorant,0.9338,0.0586,0.0830,1.0000,hispanic,white,0.0039,0.0435
114,weird,0.9779,0.0565,0.0820,1.0000,hispanic,white,0.0047,0.0434
44,happy,0.9559,0.0750,0.0807,1.0000,hispanic,white,0.0046,0.0426
3,awful,0.9559,0.0762,0.0825,1.0000,hispanic,white,0.0024,0.0424
84,rude,0.9559,0.0985,0.0818,1.0000,hispanic,white,0.0024,0.0421
101,terrible,0.9338,0.0824,0.0809,1.0000,hispanic,white,0.0023,0.0416
59,lazy,0.9559,0.0737,0.0769,1.0000,hispanic,white,0.0012,0.0390
49,horrible,0.9559,0.0648,0.0724,1.0000,hispanic,white,0.0040,0.0382
106,ugly,0.9338,0.0605,0.0732,1.0000,hispanic,white,0.0016,0.0374
85,sad,0.9338,0.0758,0.0706,1.0000,hispanic,white,0.0020,0.0363
