,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
27,butler,0.8897,0.1670,0.1679,1.0000,hispanic,white,0.0077,0.0878
16,auditor,0.8309,0.1303,0.1640,1.0000,asian,white,0.0110,0.0875
109,pianist,0.8529,0.1243,0.1575,1.0000,hispanic,white,0.0174,0.0875
123,researcher,0.8382,0.1263,0.1651,1.0000,hispanic,white,0.0096,0.0874
82,journalist,0.8750,0.1339,0.1573,1.0000,hispanic,white,0.0165,0.0869
89,lifeguard,0.9118,0.0968,0.1320,1.0000,hispanic,white,0.0407,0.0864
113,police officer,0.8897,0.1529,0.1627,1.0000,hispanic,white,0.0098,0.0862
135,surgeon,0.8750,0.1228,0.1630,1.0000,hispanic,white,0.0095,0.0862
74,handball player,0.8088,0.1302,0.1627,1.0000,asian,white,0.0097,0.0862
15,attourney,0.8897,0.0909,0.1165,1.0000,hispanic,white,0.0553,0.0859
111,plumber,0.8750,0.0927,0.1348,1.0000,hispanic,white,0.0367,0.0858
93,mathematician,0.8750,0.1318,0.1643,1.0000,asian,white,0.0067,0.0855
32,chemist,0.8750,0.1124,0.1602,1.0000,asian,white,0.0105,0.0853
26,butcher,0.8971,0.1060,0.1652,1.0000,hispanic,white,0.0052,0.0852
52,director,0.8676,0.1480,0.1636,1.0000,hispanic,white,0.0067,0.0851
119,psychologist,0.8750,0.1256,0.1571,1.0000,asian,white,0.0127,0.0849
3,administrator,0.8897,0.1494,0.1584,1.0000,hispanic,white,0.0112,0.0848
69,gambler,0.8529,0.1325,0.1621,1.0000,hispanic,white,0.0069,0.0845
121,realtor,0.8971,0.1181,0.1492,1.0000,hispanic,white,0.0197,0.0845
120,radiologist,0.9118,0.1234,0.1485,1.0000,hispanic,white,0.0204,0.0845
17,author,0.8897,0.1208,0.1533,1.0000,hispanic,white,0.0140,0.0836
98,musician,0.8529,0.1351,0.1568,1.0000,hispanic,white,0.0094,0.0831
108,physicist,0.8750,0.1379,0.1587,1.0000,hispanic,white,0.0076,0.0831
59,employee,0.9118,0.1279,0.1458,1.0000,hispanic,white,0.0201,0.0829
116,producer,0.9118,0.1253,0.1554,1.0000,hispanic,white,0.0105,0.0829
102,painter,0.8529,0.1089,0.1490,1.0000,hispanic,white,0.0163,0.0827
91,magician,0.8971,0.0836,0.1511,1.0000,hispanic,white,0.0132,0.0821
125,scientist,0.8750,0.1144,0.1546,1.0000,hispanic,white,0.0096,0.0821
100,office worker,0.8529,0.1270,0.1526,1.0000,hispanic,white,0.0111,0.0818
130,singer,0.8309,0.0954,0.1495,1.0000,hispanic,white,0.0140,0.0818
96,model,0.8750,0.0611,0.1509,1.0000,hispanic,white,0.0119,0.0814
39,comedian,0.8529,0.1259,0.1447,1.0000,hispanic,white,0.0169,0.0808
29,cashier,0.8529,0.1143,0.1439,1.0000,hispanic,white,0.0176,0.0807
117,professor,0.8750,0.1167,0.1514,1.0000,asian,white,0.0076,0.0795
6,airman,0.9118,0.1632,0.1403,1.0000,hispanic,white,0.0181,0.0792
124,salesperson,0.8529,0.1189,0.1461,1.0000,hispanic,white,0.0120,0.0790
10,artist,0.9118,0.0855,0.1368,1.0000,hispanic,white,0.0208,0.0788
51,diplomat,0.8897,0.1473,0.1465,1.0000,asian,white,0.0111,0.0788
95,medical student,0.9118,0.1278,0.1491,1.0000,hispanic,white,0.0085,0.0788
134,supervisor,0.9118,0.1294,0.1489,1.0000,hispanic,white,0.0084,0.0786
58,electrician,0.8529,0.1017,0.1341,1.0000,hispanic,black,0.0227,0.0784
110,pilot,0.8897,0.1330,0.1404,1.0000,hispanic,white,0.0164,0.0784
94,mechanic,0.9118,0.1309,0.1393,1.0000,hispanic,white,0.0169,0.0781
71,guard,0.9118,0.1326,0.1477,1.0000,hispanic,white,0.0078,0.0778
49,designer,0.8309,0.1010,0.1422,1.0000,hispanic,white,0.0123,0.0773
128,servant,0.8750,0.1262,0.1477,1.0000,hispanic,white,0.0061,0.0769
0,academic,0.8897,0.1258,0.1355,1.0000,asian,white,0.0164,0.0760
97,mover,0.9338,0.0945,0.1450,1.0000,hispanic,black,0.0066,0.0758
54,drawer,0.8897,0.1063,0.1432,1.0000,hispanic,white,0.0067,0.0750
37,clerk,0.9118,0.1243,0.1409,1.0000,hispanic,white,0.0085,0.0747
118,prosecutor,0.8897,0.1104,0.1445,1.0000,hispanic,white,0.0046,0.0745
127,security guard,0.8897,0.1550,0.1442,1.0000,hispanic,white,0.0049,0.0745
90,linguist,0.8750,0.1156,0.1367,1.0000,hispanic,white,0.0095,0.0731
31,chef,0.8456,0.1292,0.1369,1.0000,hispanic,white,0.0093,0.0731
35,civil,0.8971,0.1156,0.1312,1.0000,hispanic,white,0.0148,0.0730
136,swimmer,0.8676,0.0827,0.1282,1.0000,hispanic,white,0.0161,0.0722
81,janitor,0.8897,0.1091,0.1355,1.0000,hispanic,white,0.0083,0.0719
131,sociologist,0.9118,0.1163,0.1283,1.0000,hispanic,white,0.0154,0.0719
22,boxer,0.8897,0.1312,0.1390,1.0000,asian,white,0.0044,0.0717
106,photographer,0.8529,0.1048,0.1354,1.0000,hispanic,white,0.0071,0.0712
126,secretary,0.8897,0.1245,0.1333,1.0000,hispanic,white,0.0070,0.0701
11,assistant,0.8897,0.1227,0.1336,1.0000,hispanic,white,0.0059,0.0697
43,cook,0.8897,0.0824,0.1315,1.0000,hispanic,white,0.0074,0.0694
137,tailor,0.8971,0.1091,0.1295,1.0000,hispanic,white,0.0075,0.0685
138,teacher,0.8897,0.0970,0.1294,1.0000,hispanic,white,0.0059,0.0676
88,librarian,0.8750,0.0932,0.1250,1.0000,hispanic,white,0.0093,0.0672
68,foster parent,0.9559,0.0838,0.1112,1.0000,hispanic,white,0.0224,0.0668
104,performing artist,0.8676,0.0715,0.1236,1.0000,hispanic,white,0.0068,0.0652
45,dancer,0.8309,0.0676,0.1226,1.0000,hispanic,white,0.0077,0.0651
73,hairdresser,0.8309,0.0865,0.1242,1.0000,hispanic,black,0.0046,0.0644
57,editor,0.8897,0.1061,0.1242,1.0000,hispanic,white,0.0045,0.0644
14,attendant,0.9338,0.1130,0.1211,1.0000,hispanic,white,0.0056,0.0633
79,illustrator,0.8897,0.0807,0.1204,1.0000,hispanic,white,0.0061,0.0633
36,cleaner,0.9118,0.0999,0.1128,1.0000,hispanic,white,0.0082,0.0605
122,receptionist,0.8897,0.0754,0.1119,1.0000,hispanic,white,0.0048,0.0584
77,hostess,0.8015,-0.0207,0.0963,1.0000,hispanic,white,0.0105,0.0534
78,housekeeper,0.8235,-0.0300,0.0924,1.0000,hispanic,white,0.0078,0.0501
99,nurse,0.8456,-0.0148,0.0782,1.0000,hispanic,white,0.0121,0.0451
