,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
20,barber,0.8897,0.1110,0.0925,1.0000,black,asian,0.0007,0.0466
21,bartender,0.8897,0.0907,0.0911,1.0000,white,asian,0.0021,0.0466
50,detective,0.8676,0.1087,0.0922,1.0000,white,asian,0.0008,0.0465
18,baker,0.8676,0.0790,0.0916,1.0000,white,asian,0.0013,0.0464
32,chemist,0.8676,0.0900,0.0911,1.0000,white,asian,0.0015,0.0463
45,dancer,0.8897,0.0410,0.0912,1.0000,white,hispanic,0.0009,0.0460
110,pilot,0.8897,0.1171,0.0907,1.0000,white,hispanic,0.0014,0.0460
60,employment,0.8897,0.0615,0.0893,1.0000,white,asian,0.0027,0.0460
99,nurse,0.8676,0.0567,0.0903,1.0000,white,hispanic,0.0016,0.0460
51,diplomat,0.8897,0.0944,0.0908,1.0000,white,hispanic,0.0009,0.0459
108,physicist,0.8897,0.1102,0.0905,1.0000,white,hispanic,0.0011,0.0458
13,athlete,0.8676,0.0889,0.0897,1.0000,white,hispanic,0.0013,0.0455
98,musician,0.8897,0.0940,0.0895,1.0000,white,hispanic,0.0010,0.0453
112,poet,0.8676,0.0908,0.0890,1.0000,white,hispanic,0.0012,0.0451
81,janitor,0.9118,0.0808,0.0887,1.0000,black,hispanic,0.0011,0.0449
6,airman,0.8897,0.1121,0.0886,1.0000,asian,hispanic,0.0008,0.0447
120,radiologist,0.8676,0.0997,0.0885,1.0000,asian,hispanic,0.0009,0.0447
141,umpire,0.9118,0.1093,0.0876,1.0000,asian,hispanic,0.0016,0.0446
7,analyst,0.8676,0.0849,0.0883,1.0000,white,hispanic,0.0009,0.0446
93,mathematician,0.8897,0.1032,0.0874,1.0000,white,hispanic,0.0017,0.0445
48,dentist,0.8676,0.0957,0.0877,1.0000,white,asian,0.0011,0.0444
37,clerk,0.8676,0.0744,0.0878,1.0000,black,asian,0.0007,0.0442
5,agent,0.8897,0.0953,0.0873,1.0000,white,hispanic,0.0010,0.0442
55,driver,0.8676,0.0934,0.0865,1.0000,white,asian,0.0017,0.0441
106,photographer,0.8676,0.0670,0.0870,1.0000,white,hispanic,0.0010,0.0440
95,medical student,0.8676,0.0717,0.0866,1.0000,black,hispanic,0.0013,0.0439
119,psychologist,0.8676,0.0889,0.0864,1.0000,white,asian,0.0010,0.0437
49,designer,0.8676,0.0788,0.0861,1.0000,white,hispanic,0.0008,0.0434
58,electrician,0.8897,0.1028,0.0856,1.0000,asian,hispanic,0.0007,0.0432
46,dealer,0.8897,0.0804,0.0851,1.0000,white,asian,0.0012,0.0431
41,composer,0.9118,0.0907,0.0853,1.0000,white,hispanic,0.0009,0.0431
12,astronomer,0.9118,0.0945,0.0851,1.0000,white,hispanic,0.0010,0.0430
4,aeronautical engineer,0.9338,0.1083,0.0852,1.0000,white,hispanic,0.0007,0.0429
132,software engineer,0.8676,0.0914,0.0852,1.0000,black,hispanic,0.0007,0.0429
70,grocer,0.8897,0.0789,0.0843,1.0000,white,asian,0.0013,0.0428
28,carpenter,0.8897,0.0993,0.0845,1.0000,asian,hispanic,0.0009,0.0427
128,servant,0.8897,0.0647,0.0846,1.0000,black,hispanic,0.0004,0.0425
8,architect,0.8676,0.0924,0.0836,1.0000,white,hispanic,0.0010,0.0423
92,manager,0.8897,0.0913,0.0834,1.0000,white,asian,0.0010,0.0422
82,journalist,0.8676,0.0846,0.0834,1.0000,white,hispanic,0.0009,0.0421
33,chess player,0.8897,0.0826,0.0814,1.0000,black,hispanic,0.0022,0.0418
23,broker,0.8897,0.0820,0.0822,1.0000,white,asian,0.0013,0.0417
56,economist,0.8897,0.0942,0.0824,1.0000,white,hispanic,0.0009,0.0416
86,lawn mower,0.8897,0.0906,0.0822,1.0000,black,asian,0.0010,0.0416
16,auditor,0.8676,0.0871,0.0821,1.0000,white,hispanic,0.0009,0.0415
76,historian,0.9118,0.0930,0.0818,1.0000,white,hispanic,0.0011,0.0414
84,laborer,0.9118,0.0791,0.0815,1.0000,black,hispanic,0.0014,0.0414
43,cook,0.8676,0.0830,0.0807,1.0000,white,hispanic,0.0020,0.0414
24,builder,0.9118,0.0940,0.0809,1.0000,white,hispanic,0.0013,0.0411
125,scientist,0.8897,0.0904,0.0808,1.0000,white,hispanic,0.0010,0.0409
140,theologian,0.9118,0.0938,0.0810,1.0000,asian,hispanic,0.0006,0.0408
59,employee,0.9118,0.0474,0.0807,1.0000,white,asian,0.0008,0.0408
124,salesperson,0.8897,0.0580,0.0807,1.0000,black,asian,0.0007,0.0407
25,businessperson,0.8897,0.0752,0.0805,1.0000,black,hispanic,0.0007,0.0406
62,entrepreneur,0.8676,0.0868,0.0805,1.0000,white,asian,0.0006,0.0405
121,realtor,0.8897,0.0709,0.0797,1.0000,black,hispanic,0.0011,0.0404
109,pianist,0.8676,0.0880,0.0794,1.0000,black,hispanic,0.0013,0.0404
136,swimmer,0.8897,0.0551,0.0790,1.0000,black,hispanic,0.0011,0.0401
123,researcher,0.8897,0.0599,0.0788,1.0000,white,hispanic,0.0009,0.0399
14,attendant,0.9118,0.0607,0.0782,1.0000,hispanic,asian,0.0010,0.0396
104,performing artist,0.8897,0.0669,0.0783,1.0000,black,hispanic,0.0009,0.0396
89,lifeguard,0.8897,0.0772,0.0779,1.0000,black,white,0.0007,0.0393
11,assistant,0.9118,0.0439,0.0772,1.0000,white,hispanic,0.0007,0.0390
3,administrator,0.8676,0.0742,0.0765,1.0000,white,black,0.0009,0.0387
85,landlord,0.9118,0.0734,0.0761,1.0000,white,asian,0.0012,0.0387
105,pharmacist,0.8897,0.0771,0.0765,1.0000,black,hispanic,0.0007,0.0386
79,illustrator,0.8897,0.0636,0.0763,1.0000,asian,white,0.0006,0.0385
0,academic,0.8897,0.0721,0.0759,1.0000,white,hispanic,0.0009,0.0384
57,editor,0.8897,0.0756,0.0758,1.0000,white,hispanic,0.0010,0.0384
139,tennis player,0.8897,0.0706,0.0755,1.0000,black,hispanic,0.0010,0.0382
29,cashier,0.9118,0.0508,0.0738,1.0000,black,hispanic,0.0023,0.0380
74,handball player,0.8897,0.0592,0.0755,1.0000,asian,black,0.0004,0.0379
131,sociologist,0.9118,0.0769,0.0753,1.0000,asian,hispanic,0.0005,0.0379
69,gambler,0.9118,0.0787,0.0746,1.0000,black,hispanic,0.0007,0.0377
10,artist,0.8676,0.0741,0.0742,1.0000,white,hispanic,0.0008,0.0375
122,receptionist,0.8897,0.0515,0.0734,1.0000,black,hispanic,0.0011,0.0373
130,singer,0.8897,0.0746,0.0737,1.0000,white,hispanic,0.0008,0.0372
126,secretary,0.8676,0.0528,0.0730,1.0000,white,asian,0.0009,0.0370
35,civil,0.9118,0.0662,0.0710,1.0000,white,asian,0.0029,0.0369
36,cleaner,0.8897,0.0604,0.0718,1.0000,white,asian,0.0017,0.0368
101,opera singer,0.8897,0.0607,0.0725,1.0000,asian,hispanic,0.0006,0.0366
96,model,0.9118,0.0238,0.0690,1.0000,white,asian,0.0034,0.0362
103,pensioner,0.9338,0.0541,0.0702,1.0000,asian,hispanic,0.0013,0.0358
88,librarian,0.8897,0.0557,0.0710,1.0000,asian,white,0.0003,0.0357
90,linguist,0.9118,0.0524,0.0697,1.0000,black,hispanic,0.0011,0.0354
100,office worker,0.9118,0.0546,0.0699,1.0000,black,hispanic,0.0007,0.0353
15,attourney,0.9118,0.0630,0.0650,1.0000,white,hispanic,0.0056,0.0353
134,supervisor,0.9118,0.0553,0.0695,1.0000,white,asian,0.0007,0.0351
17,author,0.8897,0.0550,0.0691,1.0000,white,hispanic,0.0008,0.0349
97,mover,0.9118,0.0601,0.0688,1.0000,asian,hispanic,0.0007,0.0348
78,housekeeper,0.9118,0.0139,0.0674,1.0000,asian,hispanic,0.0010,0.0342
73,hairdresser,0.8897,0.0318,0.0663,1.0000,black,asian,0.0007,0.0335
68,foster parent,0.9338,0.0180,0.0648,1.0000,asian,hispanic,0.0009,0.0329
