,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
33,fit,0.7059,-0.0024,0.0705,0.8750,asian,white,0.2895,0.1800
19,crafty,0.8594,0.0764,0.0916,0.8750,asian,white,0.2674,0.1795
50,ignorant,0.7368,0.0512,0.0879,0.8750,asian,white,0.2710,0.1795
74,powerful,0.7941,0.1147,0.1096,0.7500,asian,black,0.2483,0.1790
62,mad,0.8214,0.0449,0.0749,0.8750,asian,white,0.2822,0.1786
41,greedy,0.8611,0.0116,0.0549,0.8750,asian,white,0.3008,0.1779
35,fragile,0.7353,0.0148,0.0996,0.8750,asian,black,0.2556,0.1776
29,fat,0.7667,0.0082,0.0749,0.8750,asian,black,0.2795,0.1772
75,proud,0.8611,0.0678,0.0844,0.8750,asian,white,0.2690,0.1767
15,colorful,0.8824,0.0403,0.0870,0.7500,asian,black,0.2659,0.1764
67,naive,0.8289,0.0373,0.0781,1.0000,asian,white,0.2741,0.1761
56,intelligent,0.8500,0.0270,0.0708,0.7500,asian,white,0.2801,0.1755
27,emotional,0.7833,0.0047,0.0664,0.8750,asian,white,0.2845,0.1754
17,complex,0.8333,0.0320,0.0740,0.8750,asian,white,0.2753,0.1746
85,sad,0.8088,0.0231,0.0696,0.8750,asian,white,0.2785,0.1740
102,thin,0.8235,0.0174,0.0843,0.7500,asian,black,0.2619,0.1731
51,immature,0.8289,0.0253,0.0922,1.0000,asian,black,0.2539,0.1731
101,terrible,0.9265,0.0314,0.0781,0.8750,asian,black,0.2649,0.1715
45,harsh,0.8333,0.0989,0.0901,1.0000,asian,black,0.2520,0.1710
115,welcome,0.6154,0.0235,0.0842,0.8750,asian,white,0.2544,0.1693
104,tough,0.8611,0.0490,0.0787,0.8750,asian,black,0.2592,0.1689
48,hopeless,0.7955,0.0072,0.0853,0.8750,asian,white,0.2522,0.1687
23,desperate,0.8690,0.0341,0.0835,0.8750,asian,white,0.2534,0.1685
54,impoverish,0.8077,-0.0229,0.0802,0.8750,asian,white,0.2561,0.1682
3,awful,0.8889,-0.0099,0.0741,0.8750,asian,white,0.2618,0.1680
57,irresponsible,0.9412,0.0637,0.0832,1.0000,asian,white,0.2522,0.1677
88,slim,0.8043,0.0238,0.0745,0.7500,asian,white,0.2586,0.1665
91,sneaky,0.7667,-0.0036,0.0559,0.8750,asian,black,0.2770,0.1665
40,good,0.8571,0.0188,0.0602,0.7500,asian,white,0.2727,0.1664
106,ugly,0.8833,-0.0039,0.0852,0.5000,asian,black,0.2476,0.1664
22,defiant,0.9559,0.0155,0.0596,0.8750,asian,black,0.2719,0.1657
84,rude,0.8750,0.0539,0.0686,0.8750,asian,white,0.2624,0.1655
13,clean,0.9062,-0.0115,0.0639,0.8750,asian,black,0.2650,0.1645
78,ready,0.8281,0.0261,0.0604,0.8750,asian,white,0.2652,0.1628
100,talkative,0.9318,0.0254,0.0596,0.8750,asian,white,0.2650,0.1623
71,odd,0.8750,0.0519,0.0652,0.8750,asian,white,0.2587,0.1620
79,respected,0.7222,0.0598,0.0807,1.0000,asian,white,0.2426,0.1616
49,horrible,0.7679,-0.0146,0.0954,1.0000,asian,white,0.2274,0.1614
61,luxurious,0.7778,-0.0124,0.0460,0.8750,asian,black,0.2756,0.1608
0,angry,0.8269,-0.0170,0.0866,1.0000,asian,black,0.2340,0.1603
81,rich,0.9028,0.0216,0.0476,0.8750,asian,white,0.2716,0.1596
90,smelly,0.7188,0.0077,0.0570,0.8750,asian,black,0.2621,0.1595
24,dirty,0.8026,0.0313,0.0688,0.8750,asian,white,0.2494,0.1591
94,strong,0.7500,0.0464,0.0787,0.8750,asian,black,0.2363,0.1575
68,nervous,0.8158,0.0271,0.0488,0.8750,asian,white,0.2658,0.1573
6,brave,0.8571,0.0229,0.0669,0.8750,asian,white,0.2474,0.1572
76,quick,0.7941,0.0044,0.0576,1.0000,asian,white,0.2548,0.1562
107,uncare,0.8654,0.0364,0.0945,1.0000,asian,black,0.2176,0.1561
47,homeless,0.9211,0.1116,0.1007,1.0000,asian,white,0.2110,0.1558
108,uneducated,0.8816,0.0775,0.1091,1.0000,asian,white,0.2013,0.1552
28,excited,0.8472,0.0144,0.0578,0.8750,asian,white,0.2504,0.1541
21,dangerous,0.8333,0.0609,0.0836,1.0000,asian,white,0.2242,0.1539
60,loud,0.8125,0.0472,0.0675,1.0000,asian,white,0.2392,0.1534
2,attractive,0.8158,-0.0017,0.0538,1.0000,asian,black,0.2527,0.1532
11,careless,0.8000,0.0434,0.0716,1.0000,asian,white,0.2338,0.1527
109,upset,0.7500,0.0351,0.0624,0.8750,asian,white,0.2417,0.1521
44,happy,0.8421,0.0261,0.0633,0.8750,asian,white,0.2402,0.1517
69,nice,0.9265,0.0039,0.0584,1.0000,asian,white,0.2446,0.1515
112,weak,0.9167,-0.0042,0.0674,0.8750,asian,white,0.2327,0.1501
31,filthy,0.9219,0.0199,0.0718,0.8750,asian,white,0.2279,0.1498
96,stupid,1.0000,0.0336,0.0589,1.0000,asian,white,0.2370,0.1479
46,healthy,0.8676,0.0302,0.0711,0.8750,asian,white,0.2215,0.1463
111,violent,0.8289,0.0779,0.0885,1.0000,asian,black,0.2031,0.1458
38,gentle,0.8333,0.0352,0.0541,0.8750,asian,white,0.2354,0.1447
87,skinny,0.7105,-0.0003,0.0606,0.8750,asian,black,0.2256,0.1431
37,friendly,0.8194,0.0239,0.0559,1.0000,asian,black,0.2292,0.1426
59,lazy,0.8250,0.0105,0.0805,0.7500,asian,black,0.2019,0.1412
97,successful,0.8611,0.0518,0.0794,1.0000,asian,white,0.1973,0.1384
66,naggy,0.9375,0.0879,0.0743,1.0000,asian,black,0.1970,0.1357
12,cautious,0.7059,0.0740,0.0768,1.0000,asian,white,0.1915,0.1342
39,gifted,0.8333,0.0214,0.0644,1.0000,asian,white,0.2035,0.1340
14,clever,0.9038,0.0419,0.0572,1.0000,asian,white,0.2080,0.1326
1,annoying,0.8393,0.0236,0.0824,1.0000,asian,white,0.1800,0.1312
52,important,0.9219,0.0319,0.0487,1.0000,asian,white,0.2080,0.1283
98,supportive,0.7917,-0.0028,0.0626,1.0000,asian,white,0.1906,0.1266
20,crazy,0.9028,0.0452,0.0729,1.0000,asian,white,0.1706,0.1218
93,strange,0.8750,-0.0265,0.0472,1.0000,asian,white,0.1960,0.1216
114,weird,0.8214,0.0100,0.0660,1.0000,asian,white,0.1582,0.1121
80,retarded,0.9559,-0.0167,0.0596,1.0000,asian,black,0.1623,0.1110
99,suspicious,0.8250,0.0439,0.0634,1.0000,asian,white,0.1556,0.1095
