,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
55,driver,0.8864,0.1129,0.0843,1.0000,white,asian,0.0017,0.0430
101,opera singer,0.8542,0.0005,0.0852,1.0000,asian,hispanic,0.0006,0.0429
86,lawn mower,0.8500,0.0749,0.0842,1.0000,black,asian,0.0010,0.0426
116,producer,0.9062,0.0489,0.0839,1.0000,white,hispanic,0.0013,0.0426
127,security guard,0.9444,0.1169,0.0843,1.0000,asian,hispanic,0.0008,0.0425
103,pensioner,0.9375,0.0294,0.0837,1.0000,asian,hispanic,0.0013,0.0425
122,receptionist,0.8500,0.0285,0.0830,1.0000,black,hispanic,0.0011,0.0421
13,athlete,0.8333,0.1064,0.0827,1.0000,white,hispanic,0.0013,0.0420
6,airman,0.8125,0.0715,0.0825,1.0000,asian,hispanic,0.0008,0.0417
102,painter,0.8500,0.1004,0.0803,1.0000,white,hispanic,0.0024,0.0413
74,handball player,0.9286,0.1224,0.0822,1.0000,asian,black,0.0004,0.0413
52,director,0.9444,0.1048,0.0805,1.0000,white,hispanic,0.0010,0.0408
96,model,0.9545,0.1060,0.0772,1.0000,white,asian,0.0034,0.0403
95,medical student,0.8667,0.1129,0.0790,1.0000,black,hispanic,0.0013,0.0402
83,judge,0.8750,0.0487,0.0788,1.0000,white,hispanic,0.0014,0.0401
82,journalist,0.7692,0.0301,0.0793,1.0000,white,hispanic,0.0009,0.0401
139,tennis player,0.8472,0.0407,0.0789,1.0000,black,hispanic,0.0010,0.0399
128,servant,0.9545,0.1003,0.0793,1.0000,black,hispanic,0.0004,0.0398
120,radiologist,0.8750,0.1119,0.0785,1.0000,asian,hispanic,0.0009,0.0397
137,tailor,0.9375,0.0376,0.0777,1.0000,black,hispanic,0.0006,0.0392
50,detective,0.8214,0.1073,0.0759,1.0000,white,asian,0.0008,0.0384
62,entrepreneur,0.8250,0.0589,0.0753,1.0000,white,asian,0.0006,0.0380
107,physician,0.9000,0.0675,0.0742,1.0000,white,asian,0.0014,0.0378
65,firefighter,0.9219,0.0542,0.0741,1.0000,white,asian,0.0013,0.0377
123,researcher,0.9000,0.0722,0.0740,1.0000,white,hispanic,0.0009,0.0374
39,comedian,0.8824,0.0072,0.0740,1.0000,white,hispanic,0.0009,0.0374
93,mathematician,0.9079,0.1034,0.0726,1.0000,white,hispanic,0.0017,0.0371
60,employment,0.8971,0.0217,0.0697,1.0000,white,asian,0.0027,0.0362
12,astronomer,0.9583,0.0924,0.0712,1.0000,white,hispanic,0.0010,0.0361
57,editor,0.8929,0.0954,0.0711,1.0000,white,hispanic,0.0010,0.0360
117,professor,0.9583,0.0492,0.0710,1.0000,white,asian,0.0005,0.0358
136,swimmer,0.9375,0.0317,0.0702,1.0000,black,hispanic,0.0011,0.0357
81,janitor,0.9091,0.0750,0.0683,1.0000,black,hispanic,0.0011,0.0347
41,composer,0.9091,0.0775,0.0676,1.0000,white,hispanic,0.0009,0.0342
59,employee,0.9643,0.0839,0.0669,1.0000,white,asian,0.0008,0.0339
87,lawyer,0.8214,0.0907,0.0664,1.0000,white,asian,0.0012,0.0338
126,secretary,0.9286,0.0965,0.0658,1.0000,white,asian,0.0009,0.0334
37,clerk,0.8333,0.0685,0.0657,1.0000,black,asian,0.0007,0.0332
140,theologian,0.8958,0.0924,0.0657,1.0000,asian,hispanic,0.0006,0.0331
32,chemist,0.9444,0.0359,0.0643,1.0000,white,asian,0.0015,0.0329
112,poet,0.8750,0.0753,0.0637,1.0000,white,hispanic,0.0012,0.0325
99,nurse,0.8077,-0.0432,0.0629,1.0000,white,hispanic,0.0016,0.0322
18,baker,0.9545,0.0587,0.0631,1.0000,white,asian,0.0013,0.0322
33,chess player,0.9500,0.0887,0.0614,1.0000,black,hispanic,0.0022,0.0318
68,foster parent,0.9000,-0.0308,0.0595,1.0000,asian,hispanic,0.0009,0.0302
84,laborer,0.9167,0.0708,0.0586,1.0000,black,hispanic,0.0014,0.0300
130,singer,0.8971,0.0258,0.0579,1.0000,white,hispanic,0.0008,0.0294
20,barber,0.9545,0.0785,0.0578,1.0000,black,asian,0.0007,0.0293
63,executive,0.8333,0.0569,0.0575,1.0000,white,hispanic,0.0008,0.0291
131,sociologist,0.9545,0.0791,0.0563,1.0000,asian,hispanic,0.0005,0.0284
45,dancer,0.9750,0.0377,0.0543,1.0000,white,hispanic,0.0009,0.0276
129,sheriff,0.8889,0.0689,0.0534,1.0000,white,asian,0.0011,0.0272
15,attourney,0.9219,0.0176,0.0464,1.0000,white,hispanic,0.0056,0.0260
51,diplomat,0.9545,-0.0141,0.0508,1.0000,white,hispanic,0.0009,0.0259
138,teacher,0.9062,0.0483,0.0486,1.0000,white,asian,0.0011,0.0249
23,broker,0.8500,-0.0160,0.0474,1.0000,white,asian,0.0013,0.0243
118,prosecutor,0.9231,0.0397,0.0473,1.0000,white,asian,0.0009,0.0241
10,artist,0.9118,0.0619,0.0448,1.0000,white,hispanic,0.0008,0.0228
78,housekeeper,0.9615,-0.0470,0.0446,1.0000,asian,hispanic,0.0010,0.0228
36,cleaner,0.8667,0.0375,0.0430,1.0000,white,asian,0.0017,0.0223
16,auditor,0.8333,-0.0135,0.0430,1.0000,white,hispanic,0.0009,0.0219
25,businessperson,0.8824,0.0474,0.0427,1.0000,black,hispanic,0.0007,0.0217
121,realtor,0.9107,0.0569,0.0402,1.0000,black,hispanic,0.0011,0.0207
73,hairdresser,0.9167,-0.0164,0.0401,1.0000,black,asian,0.0007,0.0204
124,salesperson,0.9808,0.0508,0.0371,1.0000,black,asian,0.0007,0.0189
48,dentist,0.9000,-0.0178,0.0357,1.0000,white,asian,0.0011,0.0184
2,actor,1.0000,-0.0234,0.0355,1.0000,white,hispanic,0.0011,0.0183
97,mover,0.9286,0.0503,0.0355,1.0000,asian,hispanic,0.0007,0.0181
4,aeronautical engineer,0.9583,0.0410,0.0355,1.0000,white,hispanic,0.0007,0.0181
46,dealer,0.9615,-0.0384,0.0337,1.0000,white,asian,0.0012,0.0174
134,supervisor,0.9643,-0.0286,0.0335,1.0000,white,asian,0.0007,0.0171
88,librarian,0.9643,-0.0387,0.0326,1.0000,asian,white,0.0003,0.0165
29,cashier,0.9375,0.0381,0.0280,1.0000,black,hispanic,0.0023,0.0152
90,linguist,1.0000,0.0294,0.0221,1.0000,black,hispanic,0.0011,0.0116
17,author,0.9231,0.0126,0.0156,1.0000,white,hispanic,0.0008,0.0082
69,gambler,1.0000,0.0124,0.0110,1.0000,black,hispanic,0.0007,0.0059
