,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
78,housekeeper,0.1346,-0.0520,0.0941,0.9792,asian,white,0.1545,0.1243
139,tennis player,0.3125,-0.0451,0.0786,0.9318,asian,black,0.1698,0.1242
22,boxer,0.2647,-0.0056,0.0830,0.9265,asian,white,0.1644,0.1237
56,economist,0.3625,0.0147,0.0835,0.9167,hispanic,black,0.1632,0.1233
76,historian,0.3125,-0.0061,0.0871,0.9667,hispanic,white,0.1595,0.1233
27,butler,0.4615,0.0324,0.0948,0.9896,asian,white,0.1510,0.1229
33,chess player,0.4667,-0.0388,0.0861,0.9688,asian,black,0.1592,0.1227
60,employment,0.0781,-0.0091,0.0694,0.9500,asian,white,0.1752,0.1223
92,manager,0.2667,-0.0037,0.0749,0.9375,asian,white,0.1693,0.1221
46,dealer,0.2750,0.0223,0.0750,0.9231,asian,white,0.1689,0.1220
7,analyst,0.3750,-0.0131,0.0839,0.9653,hispanic,black,0.1600,0.1219
4,aeronautical engineer,0.7083,0.0017,0.0803,0.9375,asian,white,0.1634,0.1219
10,artist,0.3036,-0.0387,0.0794,0.9554,hispanic,black,0.1643,0.1219
120,radiologist,0.3529,0.0171,0.0810,0.9485,asian,black,0.1623,0.1216
133,soldier,0.7321,0.0258,0.0761,0.9141,asian,black,0.1669,0.1215
108,physicist,0.3667,-0.0111,0.0810,0.9286,asian,white,0.1618,0.1214
122,receptionist,0.1579,-0.0342,0.0734,0.9643,asian,black,0.1688,0.1211
23,broker,0.0417,0.0139,0.0753,0.9167,asian,white,0.1666,0.1210
116,producer,0.2885,-0.0083,0.0809,0.9423,hispanic,black,0.1609,0.1209
106,photographer,0.1607,-0.0215,0.0760,0.9250,asian,white,0.1657,0.1208
96,model,0.6528,-0.0242,0.0785,0.9432,black,white,0.1614,0.1200
128,servant,0.3077,-0.0168,0.0738,0.9712,asian,white,0.1647,0.1193
102,painter,0.3125,-0.0138,0.0743,0.9609,asian,white,0.1635,0.1189
3,administrator,0.4107,0.0152,0.0954,0.9833,hispanic,asian,0.1424,0.1189
74,handball player,0.1250,0.0044,0.0685,0.9286,asian,black,0.1692,0.1189
129,sheriff,0.2353,0.0392,0.0599,0.9125,asian,black,0.1766,0.1182
0,academic,0.4688,-0.0619,0.0773,0.9554,asian,white,0.1591,0.1182
59,employee,0.5000,-0.0761,0.0919,0.9712,black,white,0.1440,0.1179
63,executive,0.5469,0.0256,0.0717,0.9286,asian,white,0.1638,0.1177
131,sociologist,0.4118,-0.0307,0.0829,0.9531,asian,black,0.1523,0.1176
14,attendant,0.1500,0.0085,0.0783,0.9464,hispanic,black,0.1566,0.1175
18,baker,0.7083,0.0201,0.0685,0.9688,asian,black,0.1656,0.1170
2,actor,0.5938,0.0423,0.0649,0.9333,asian,black,0.1691,0.1170
5,agent,0.0625,0.0015,0.0628,0.9141,asian,white,0.1710,0.1169
49,designer,0.3571,-0.0216,0.0735,0.9583,hispanic,white,0.1602,0.1169
41,composer,0.2083,0.0461,0.0740,0.9423,hispanic,white,0.1589,0.1165
110,pilot,0.8026,-0.0026,0.0694,0.9615,asian,white,0.1616,0.1155
82,journalist,0.0909,-0.0041,0.0736,0.9706,asian,white,0.1573,0.1154
64,farmer,0.7308,0.0545,0.0784,0.9453,asian,black,0.1524,0.1154
137,tailor,0.3068,-0.0039,0.0702,0.9766,asian,white,0.1602,0.1152
119,psychologist,0.7500,-0.0892,0.0887,0.9643,asian,white,0.1411,0.1149
51,diplomat,0.8214,0.0003,0.0693,0.9766,asian,black,0.1600,0.1146
12,astronomer,0.4444,0.0071,0.0797,0.9911,hispanic,white,0.1489,0.1143
37,clerk,0.2812,-0.0126,0.0672,0.9519,hispanic,white,0.1612,0.1142
67,football player,0.0972,-0.0098,0.0644,0.7031,asian,black,0.1637,0.1140
62,entrepreneur,0.5208,0.0071,0.0672,0.9444,hispanic,white,0.1601,0.1136
50,detective,0.0694,0.0127,0.0621,0.9167,asian,black,0.1649,0.1135
125,scientist,0.6333,-0.0144,0.0560,0.9500,asian,black,0.1702,0.1131
28,carpenter,0.5417,0.0071,0.0873,0.9808,asian,black,0.1389,0.1131
72,guitarist,0.3269,0.0313,0.0805,0.9732,asian,white,0.1452,0.1128
68,foster parent,0.8333,-0.0141,0.0594,0.9609,asian,white,0.1661,0.1128
107,physician,0.6786,0.0017,0.0694,0.9844,hispanic,white,0.1539,0.1117
135,surgeon,0.6053,-0.0308,0.0776,0.9904,hispanic,black,0.1437,0.1106
80,inspector,0.1875,0.0107,0.0654,0.9375,asian,white,0.1557,0.1105
21,bartender,0.2273,-0.0030,0.0529,0.9271,asian,black,0.1676,0.1102
123,researcher,0.7656,-0.0109,0.0736,0.9732,hispanic,black,0.1446,0.1091
95,medical student,0.3750,-0.0351,0.0691,0.9375,hispanic,white,0.1489,0.1090
20,barber,0.6750,0.0054,0.0652,0.9732,asian,black,0.1509,0.1081
26,butcher,0.1667,0.0081,0.0685,0.9643,asian,white,0.1464,0.1075
126,secretary,0.1429,-0.0189,0.0697,0.9688,asian,white,0.1452,0.1074
11,assistant,0.1765,-0.0327,0.0775,0.9904,asian,black,0.1371,0.1073
87,lawyer,0.5147,0.0002,0.0699,0.9688,asian,black,0.1445,0.1072
61,engineer,0.8750,0.0416,0.0715,0.9917,hispanic,white,0.1429,0.1072
94,mechanic,0.8824,-0.0082,0.0727,0.9833,asian,white,0.1415,0.1071
45,dancer,0.8438,-0.0578,0.0551,0.9766,asian,black,0.1577,0.1064
114,politician,0.8864,-0.0278,0.0616,0.9583,hispanic,asian,0.1510,0.1063
90,linguist,0.6250,0.0199,0.0707,0.9583,asian,white,0.1417,0.1062
134,supervisor,0.4211,-0.0588,0.0861,0.9911,asian,white,0.1262,0.1061
8,architect,0.4667,0.0478,0.0784,1.0000,hispanic,white,0.1337,0.1060
88,librarian,0.4559,-0.0160,0.0621,0.9712,asian,black,0.1492,0.1057
36,cleaner,0.0179,-0.0081,0.0616,0.9333,asian,white,0.1486,0.1051
99,nurse,0.4000,0.0089,0.0512,0.9375,asian,black,0.1590,0.1051
52,director,0.2308,0.0065,0.0777,0.9904,hispanic,white,0.1318,0.1048
32,chemist,0.0625,0.0307,0.0573,0.8636,asian,black,0.1517,0.1045
40,commander,0.7750,-0.0038,0.0917,1.0000,asian,white,0.1156,0.1037
19,banker,0.7955,0.0007,0.0676,0.9688,asian,white,0.1366,0.1021
48,dentist,0.0469,0.0085,0.0472,0.9018,asian,white,0.1557,0.1015
93,mathematician,0.7632,0.0182,0.0691,0.9922,asian,white,0.1338,0.1015
30,CEO,0.3125,-0.0230,0.0727,0.9844,asian,white,0.1300,0.1014
57,editor,0.4000,-0.0140,0.0690,0.9792,hispanic,white,0.1323,0.1006
31,chef,0.5385,-0.0024,0.0646,0.9732,asian,black,0.1363,0.1004
79,illustrator,0.1591,-0.0295,0.0580,0.9917,asian,white,0.1421,0.1001
83,judge,0.1875,0.0445,0.0623,0.9667,asian,black,0.1372,0.0998
140,theologian,0.8333,0.0064,0.0637,0.9844,hispanic,white,0.1348,0.0993
1,accountant,0.6042,-0.0346,0.0567,0.9667,asian,black,0.1418,0.0992
38,coach,0.9118,0.0136,0.0718,0.9875,asian,white,0.1260,0.0989
34,chief,0.9167,-0.0307,0.0643,0.9911,black,hispanic,0.1320,0.0981
53,doctor,0.3077,-0.0046,0.0528,0.9609,asian,white,0.1408,0.0968
138,teacher,0.7647,-0.0179,0.0812,1.0000,hispanic,white,0.1117,0.0964
85,landlord,0.8529,0.0268,0.0642,1.0000,asian,white,0.1277,0.0959
44,counselor,0.9062,-0.0344,0.0664,0.9808,asian,black,0.1207,0.0935
43,cook,0.5156,-0.0196,0.0511,0.9911,asian,black,0.1346,0.0929
117,professor,0.8333,0.0138,0.0628,1.0000,hispanic,white,0.1080,0.0854
