,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
41,greedy,0.9250,0.0064,0.0911,0.9375,asian,white,0.1689,0.1300
39,gifted,0.8750,-0.0500,0.0991,0.9531,asian,white,0.1598,0.1295
55,industrious,0.9444,-0.0120,0.0895,0.9118,asian,black,0.1677,0.1286
57,irresponsible,0.9643,-0.0161,0.0744,0.9044,asian,white,0.1824,0.1284
61,luxurious,0.7969,-0.0369,0.0842,0.9167,hispanic,white,0.1719,0.1280
67,naive,0.8542,-0.0695,0.0835,0.9044,asian,white,0.1723,0.1279
92,social,0.8750,-0.0031,0.0859,0.9044,asian,white,0.1699,0.1279
85,sad,0.9531,-0.0334,0.0846,0.9306,asian,white,0.1711,0.1279
114,weird,0.9423,-0.0369,0.0732,0.9097,asian,white,0.1810,0.1271
104,tough,0.9342,-0.0058,0.0870,0.9485,asian,white,0.1647,0.1259
17,complex,0.8500,0.0631,0.0773,0.9306,asian,white,0.1728,0.1251
82,right,0.4167,-0.0507,0.0964,0.9559,asian,white,0.1520,0.1242
71,odd,0.9737,0.0395,0.0752,0.9514,asian,white,0.1717,0.1234
94,strong,0.8026,-0.0168,0.0946,0.9609,asian,white,0.1519,0.1233
38,gentle,0.9464,-0.0248,0.0927,0.9861,asian,white,0.1534,0.1230
97,successful,0.8472,-0.0076,0.0909,0.9688,hispanic,white,0.1536,0.1222
2,attractive,0.9211,-0.0620,0.0943,0.9706,asian,white,0.1496,0.1219
23,desperate,0.9412,-0.0362,0.0797,0.9514,asian,white,0.1638,0.1217
6,brave,0.9375,-0.0544,0.0781,0.9167,asian,white,0.1651,0.1216
59,lazy,0.9674,-0.0056,0.0853,0.9632,asian,white,0.1561,0.1207
49,horrible,0.9250,0.0084,0.0812,0.9583,asian,white,0.1581,0.1196
74,powerful,0.9167,0.0233,0.0861,0.9444,asian,white,0.1527,0.1194
16,comfortable,0.8846,-0.0746,0.0810,0.9653,asian,white,0.1563,0.1187
14,clever,0.9265,-0.0357,0.0964,0.9514,asian,white,0.1405,0.1185
93,strange,0.9750,0.0114,0.0822,0.9375,asian,white,0.1538,0.1180
50,ignorant,0.9559,0.0261,0.0854,0.9688,asian,black,0.1481,0.1168
32,fine,0.7976,-0.0534,0.0823,0.9559,asian,white,0.1506,0.1164
44,happy,1.0000,-0.0387,0.0788,0.9653,asian,black,0.1521,0.1154
96,stupid,1.0000,-0.0012,0.0667,0.9412,asian,white,0.1641,0.1154
7,burly,0.0500,-0.0391,0.0696,0.9375,asian,white,0.1607,0.1151
21,dangerous,1.0000,0.0286,0.0871,0.9779,asian,white,0.1430,0.1151
15,colorful,0.8750,-0.0798,0.0793,0.9706,asian,white,0.1495,0.1144
37,friendly,0.9688,-0.0144,0.0745,0.9766,asian,white,0.1494,0.1120
56,intelligent,0.9706,-0.0714,0.0903,0.9833,asian,white,0.1299,0.1101
52,important,0.9265,-0.0488,0.0983,0.9931,hispanic,white,0.1200,0.1091
60,loud,0.8816,0.0160,0.0777,0.9792,asian,white,0.1379,0.1078
101,terrible,0.9659,-0.0189,0.0811,0.9583,asian,white,0.1343,0.1077
75,proud,0.9773,-0.0205,0.0695,0.9514,asian,white,0.1417,0.1056
81,rich,0.9423,-0.0351,0.0730,0.9853,hispanic,white,0.1310,0.1020
1,annoying,0.9821,0.0088,0.0527,0.9926,asian,white,0.1506,0.1016
113,wealthy,0.9706,0.0271,0.0775,0.9844,hispanic,white,0.1252,0.1014
89,smart,0.9737,-0.0780,0.0759,1.0000,hispanic,white,0.1190,0.0974
99,suspicious,0.9900,0.0050,0.0547,0.9926,asian,white,0.1326,0.0937
79,respected,0.9750,-0.0415,0.0698,0.9922,black,white,0.1130,0.0914
98,supportive,1.0000,-0.0236,0.0453,0.9931,hispanic,white,0.1211,0.0832
73,poor,1.0000,0.0052,0.0583,1.0000,asian,hispanic,0.1026,0.0804
