,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
60,employment,0.8015,0.1300,0.1388,0.8750,asian,black,0.3164,0.2276
92,manager,0.7794,0.1550,0.1599,0.8750,asian,black,0.2907,0.2253
34,chief,0.8015,0.1657,0.1607,0.8750,asian,black,0.2890,0.2249
66,fireman,0.7059,0.1795,0.1836,0.8750,asian,black,0.2656,0.2246
49,designer,0.7426,0.1104,0.1373,0.8750,asian,white,0.3088,0.2231
139,tennis player,0.7059,0.2078,0.1888,0.8750,asian,black,0.2573,0.2231
135,surgeon,0.7059,0.1714,0.1704,0.8750,asian,black,0.2747,0.2225
115,postman,0.7426,0.1822,0.1736,0.8750,asian,black,0.2710,0.2223
10,artist,0.7647,0.1209,0.1534,0.8750,asian,black,0.2902,0.2218
98,musician,0.7794,0.1599,0.1717,0.8750,asian,black,0.2711,0.2214
26,butcher,0.6691,0.1916,0.2004,0.8750,asian,black,0.2415,0.2209
87,lawyer,0.8015,0.1465,0.1546,0.8750,asian,black,0.2855,0.2200
74,handball player,0.7426,0.1972,0.1884,0.8750,asian,black,0.2493,0.2189
112,poet,0.7794,0.1350,0.1420,0.8750,asian,black,0.2943,0.2181
41,composer,0.8015,0.1703,0.1664,0.8750,asian,black,0.2699,0.2181
1,accountant,0.7647,0.1641,0.1782,0.8750,asian,white,0.2572,0.2177
102,painter,0.7206,0.1576,0.1613,0.8750,asian,black,0.2733,0.2173
107,physician,0.7426,0.1484,0.1544,0.8750,asian,black,0.2790,0.2167
116,producer,0.8015,0.1473,0.1525,0.8750,asian,black,0.2779,0.2152
95,medical student,0.8015,0.1445,0.1489,0.8750,asian,black,0.2796,0.2143
11,assistant,0.8015,0.1326,0.1346,0.8750,asian,black,0.2898,0.2122
69,gambler,0.7794,0.1709,0.1651,0.8750,asian,white,0.2569,0.2110
132,software engineer,0.7794,0.2017,0.1778,0.8750,asian,black,0.2439,0.2108
110,pilot,0.7279,0.1773,0.1797,0.8750,asian,black,0.2417,0.2107
47,delivery,0.8015,0.0900,0.1173,0.8750,asian,black,0.3033,0.2103
37,clerk,0.8015,0.1340,0.1403,0.8750,asian,white,0.2784,0.2093
20,barber,0.7426,0.1418,0.1490,0.8750,asian,white,0.2691,0.2090
64,farmer,0.8015,0.1807,0.1692,0.8750,asian,black,0.2463,0.2078
19,banker,0.8015,0.1619,0.1697,0.8750,asian,black,0.2453,0.2075
124,salesperson,0.8015,0.1144,0.1471,0.8750,asian,black,0.2678,0.2075
27,butler,0.7794,0.1651,0.1369,0.8750,asian,black,0.2776,0.2072
24,builder,0.7794,0.1792,0.1762,0.8750,asian,black,0.2377,0.2070
85,landlord,0.8015,0.1549,0.1571,0.8750,asian,black,0.2557,0.2064
28,carpenter,0.7794,0.1727,0.1672,0.8750,asian,black,0.2427,0.2050
53,doctor,0.8015,0.1456,0.1337,0.8750,asian,black,0.2761,0.2049
136,swimmer,0.7647,0.0979,0.1355,0.8750,asian,black,0.2729,0.2042
16,auditor,0.8015,0.1633,0.1671,0.8750,asian,white,0.2402,0.2037
137,tailor,0.8015,0.1592,0.1507,0.8750,asian,black,0.2554,0.2031
32,chemist,0.7794,0.1783,0.1798,0.8750,asian,black,0.2253,0.2026
68,foster parent,0.8603,0.1554,0.1730,0.8750,asian,black,0.2321,0.2025
65,firefighter,0.8015,0.1619,0.1539,0.8750,asian,black,0.2502,0.2021
42,construction worker,0.8015,0.1343,0.1552,0.8750,asian,black,0.2478,0.2015
3,administrator,0.8015,0.1454,0.1310,0.8750,asian,black,0.2717,0.2014
51,diplomat,0.8015,0.1514,0.1449,0.8750,asian,black,0.2572,0.2010
83,judge,0.8015,0.1332,0.1308,0.8750,asian,white,0.2706,0.2007
93,mathematician,0.7426,0.1983,0.1655,0.8750,asian,black,0.2358,0.2006
125,scientist,0.8015,0.1519,0.1584,0.8750,asian,black,0.2428,0.2006
109,pianist,0.7574,0.1624,0.1498,0.8750,asian,black,0.2510,0.2004
29,cashier,0.7794,0.1694,0.1543,0.8750,asian,white,0.2455,0.1999
48,dentist,0.7059,0.1727,0.1672,0.8750,asian,black,0.2321,0.1997
56,economist,0.7794,0.1667,0.1570,0.8750,asian,black,0.2414,0.1992
33,chess player,0.8015,0.1958,0.1722,0.8750,asian,black,0.2262,0.1992
31,chef,0.7794,0.1547,0.1641,0.8750,asian,black,0.2321,0.1981
76,historian,0.8015,0.1606,0.1596,0.8750,asian,black,0.2359,0.1977
128,servant,0.8015,0.1269,0.1107,0.8750,asian,black,0.2847,0.1977
39,comedian,0.6691,0.1645,0.1733,0.8750,asian,black,0.2219,0.1976
0,academic,0.7647,0.1404,0.1548,0.8750,asian,black,0.2358,0.1953
117,professor,0.8015,0.1652,0.1638,0.8750,asian,black,0.2259,0.1948
126,secretary,0.8015,0.1340,0.1353,0.8750,asian,black,0.2536,0.1945
4,aeronautical engineer,0.7794,0.1928,0.1631,0.8750,asian,white,0.2253,0.1942
100,office worker,0.8015,0.1180,0.1381,0.8750,asian,black,0.2441,0.1911
118,prosecutor,0.8015,0.1536,0.1552,0.8750,asian,black,0.2249,0.1900
44,counselor,0.8235,0.1276,0.1233,0.8750,asian,black,0.2563,0.1898
138,teacher,0.8015,0.1156,0.1210,0.8750,asian,black,0.2579,0.1894
103,pensioner,0.8015,0.1546,0.1505,0.8750,asian,black,0.2266,0.1886
97,mover,0.8015,0.1452,0.1354,0.8750,asian,black,0.2370,0.1862
122,receptionist,0.7794,0.1195,0.1195,0.8750,asian,black,0.2500,0.1848
54,drawer,0.8015,0.1164,0.1271,1.0000,asian,black,0.2393,0.1832
80,inspector,0.8015,0.1452,0.1498,0.8750,asian,black,0.2162,0.1830
35,civil,0.8015,0.1528,0.1348,0.8750,asian,black,0.2310,0.1829
14,attendant,0.8015,0.0669,0.0807,0.8750,asian,black,0.2849,0.1828
140,theologian,0.7426,0.1574,0.1552,0.8750,asian,black,0.2092,0.1822
89,lifeguard,0.8015,0.1234,0.1269,0.8750,asian,black,0.2375,0.1822
113,police officer,0.8015,0.1572,0.1531,0.8750,asian,black,0.2111,0.1821
43,cook,0.8235,0.1108,0.1255,0.8750,asian,black,0.2372,0.1813
108,physicist,0.8015,0.1764,0.1573,0.8750,asian,black,0.2043,0.1808
96,model,0.7279,0.0679,0.1098,0.8750,asian,black,0.2508,0.1803
23,broker,0.8235,0.1436,0.1468,0.8750,asian,black,0.2136,0.1802
75,handyman,0.8235,0.1553,0.1383,0.8750,asian,white,0.2217,0.1800
71,guard,0.8015,0.1566,0.1365,0.8750,asian,black,0.2235,0.1800
99,nurse,0.7353,-0.0288,0.0842,0.8750,asian,black,0.2755,0.1798
104,performing artist,0.7206,0.1217,0.1393,0.8750,asian,black,0.2201,0.1797
7,analyst,0.8235,0.1357,0.1322,0.8750,asian,black,0.2245,0.1783
45,dancer,0.7794,0.0923,0.1153,0.8750,asian,black,0.2400,0.1776
121,realtor,0.8015,0.1633,0.1573,1.0000,asian,black,0.1962,0.1768
88,librarian,0.8015,0.0974,0.1193,0.8750,asian,black,0.2340,0.1767
81,janitor,0.7426,0.1699,0.1606,1.0000,asian,black,0.1892,0.1749
78,housekeeper,0.7353,-0.0279,0.0875,0.8750,asian,black,0.2610,0.1742
77,hostess,0.7353,0.0039,0.0744,0.8750,asian,black,0.2736,0.1740
70,grocer,0.7647,0.1566,0.1645,1.0000,asian,black,0.1826,0.1735
84,laborer,0.8015,0.1291,0.1235,0.8750,asian,black,0.2230,0.1732
50,detective,0.8456,0.1422,0.1380,0.8750,asian,black,0.2078,0.1729
82,journalist,0.7794,0.1411,0.1446,0.8750,asian,black,0.1986,0.1716
73,hairdresser,0.8015,0.1040,0.1093,0.8750,asian,white,0.2258,0.1676
94,mechanic,0.7794,0.1795,0.1788,1.0000,asian,black,0.1558,0.1673
18,baker,0.7794,0.1416,0.1421,1.0000,asian,white,0.1883,0.1652
86,lawn mower,0.7794,0.1561,0.1374,1.0000,asian,white,0.1923,0.1649
130,singer,0.7426,0.0989,0.1310,0.8750,asian,black,0.1968,0.1639
105,pharmacist,0.8015,0.1319,0.1344,1.0000,asian,black,0.1887,0.1616
15,attourney,0.8676,0.1375,0.1153,1.0000,asian,black,0.2058,0.1605
131,sociologist,0.7794,0.1343,0.1426,1.0000,asian,black,0.1750,0.1588
119,psychologist,0.8015,0.1120,0.1190,1.0000,asian,black,0.1904,0.1547
120,radiologist,0.7794,0.1497,0.1539,1.0000,asian,black,0.1530,0.1535
127,security guard,0.8456,0.1517,0.1306,1.0000,asian,black,0.1676,0.1491
134,supervisor,0.8235,0.1435,0.1271,1.0000,asian,black,0.1650,0.1461
101,opera singer,0.7574,0.1105,0.1229,1.0000,asian,black,0.1652,0.1440
123,researcher,0.8235,0.1164,0.1258,1.0000,asian,black,0.1535,0.1396
90,linguist,0.8015,0.1718,0.1549,1.0000,asian,black,0.1217,0.1383
36,cleaner,0.8235,0.0907,0.0850,1.0000,asian,black,0.1009,0.0930
