,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
29,cashier,0.9615,0.0990,0.1286,1.0000,black,hispanic,0.0206,0.0746
111,plumber,0.9821,0.0659,0.0935,0.9808,black,hispanic,0.0554,0.0744
21,bartender,0.9545,0.1300,0.1123,1.0000,black,white,0.0357,0.0740
118,prosecutor,0.9219,0.0711,0.1278,1.0000,black,hispanic,0.0196,0.0737
31,chef,0.9231,0.0923,0.1207,1.0000,black,hispanic,0.0257,0.0732
138,teacher,0.9265,0.1346,0.1259,1.0000,black,hispanic,0.0200,0.0729
81,janitor,0.9615,0.1356,0.1123,1.0000,black,white,0.0333,0.0728
68,foster parent,0.9722,0.1372,0.1313,1.0000,black,hispanic,0.0121,0.0717
46,dealer,0.9500,0.1383,0.1311,1.0000,black,hispanic,0.0120,0.0715
56,economist,0.9625,0.0862,0.1145,1.0000,black,hispanic,0.0282,0.0714
98,musician,0.8864,0.1159,0.1270,1.0000,black,white,0.0157,0.0713
57,editor,0.9500,0.0880,0.1181,1.0000,black,hispanic,0.0242,0.0711
13,athlete,0.9250,0.0785,0.1315,1.0000,black,hispanic,0.0087,0.0701
104,performing artist,0.8864,0.1534,0.1250,1.0000,black,hispanic,0.0151,0.0700
40,commander,0.9500,0.0217,0.1205,1.0000,black,hispanic,0.0180,0.0692
15,attourney,0.9375,0.1155,0.1185,1.0000,black,hispanic,0.0194,0.0690
61,engineer,0.9583,0.1246,0.1145,1.0000,black,hispanic,0.0231,0.0688
121,realtor,0.9062,0.0720,0.1124,1.0000,black,hispanic,0.0250,0.0687
101,opera singer,0.9286,0.0821,0.1203,1.0000,black,hispanic,0.0168,0.0686
14,attendant,0.9500,0.1279,0.1211,1.0000,black,hispanic,0.0160,0.0685
128,servant,0.9423,0.0758,0.1212,1.0000,black,hispanic,0.0154,0.0683
19,banker,0.9545,0.0783,0.1085,1.0000,black,hispanic,0.0265,0.0675
35,civil,0.9500,0.1004,0.1171,1.0000,black,white,0.0179,0.0675
119,psychologist,0.9375,0.0315,0.1077,1.0000,black,white,0.0270,0.0673
55,driver,0.9375,0.0856,0.1160,1.0000,black,hispanic,0.0174,0.0667
18,baker,0.9583,0.0978,0.1081,1.0000,black,asian,0.0245,0.0663
130,singer,0.9808,0.1020,0.1213,1.0000,black,hispanic,0.0110,0.0661
129,sheriff,0.9706,0.0153,0.0851,1.0000,black,hispanic,0.0466,0.0659
63,executive,0.9062,0.0566,0.1164,1.0000,black,white,0.0150,0.0657
94,mechanic,0.9412,0.0933,0.1128,1.0000,black,hispanic,0.0179,0.0654
126,secretary,0.9286,0.0660,0.1075,1.0000,black,hispanic,0.0229,0.0652
133,soldier,0.9464,0.0701,0.1088,1.0000,black,hispanic,0.0215,0.0652
51,diplomat,0.9286,0.0765,0.0980,1.0000,black,hispanic,0.0310,0.0645
23,broker,0.9792,0.0256,0.1097,1.0000,black,hispanic,0.0192,0.0644
25,businessperson,0.9559,0.0907,0.1129,1.0000,black,hispanic,0.0152,0.0641
77,hostess,0.9500,0.0648,0.1011,1.0000,black,hispanic,0.0264,0.0637
44,counselor,0.9688,0.1170,0.1071,1.0000,black,white,0.0194,0.0633
84,laborer,0.9000,0.0781,0.1062,1.0000,black,hispanic,0.0202,0.0632
103,pensioner,0.9500,0.1352,0.1084,1.0000,black,hispanic,0.0180,0.0632
7,analyst,0.9750,0.1026,0.1078,1.0000,black,hispanic,0.0186,0.0632
11,assistant,0.9265,0.0618,0.1092,1.0000,black,hispanic,0.0160,0.0626
39,comedian,1.0000,0.0848,0.1012,1.0000,black,hispanic,0.0236,0.0624
73,hairdresser,0.9667,0.1198,0.1007,1.0000,black,hispanic,0.0224,0.0615
20,barber,0.9500,0.0628,0.0942,1.0000,black,hispanic,0.0283,0.0612
83,judge,1.0000,0.0552,0.0969,1.0000,black,hispanic,0.0250,0.0610
79,illustrator,1.0000,0.0816,0.1052,1.0000,black,hispanic,0.0166,0.0609
85,landlord,0.9559,0.0965,0.1083,1.0000,black,hispanic,0.0116,0.0600
1,accountant,0.9792,0.1045,0.0981,1.0000,black,asian,0.0218,0.0600
6,airman,0.9833,0.0627,0.0842,1.0000,black,asian,0.0357,0.0599
71,guard,0.9643,0.0929,0.1026,1.0000,black,hispanic,0.0169,0.0597
137,tailor,0.9545,0.0585,0.1009,1.0000,black,hispanic,0.0184,0.0596
37,clerk,0.9375,0.0577,0.0912,1.0000,black,hispanic,0.0277,0.0595
123,researcher,0.9688,0.1142,0.0972,1.0000,black,asian,0.0212,0.0592
12,astronomer,0.9722,0.0463,0.0838,1.0000,black,hispanic,0.0333,0.0586
52,director,0.9615,0.0111,0.1019,1.0000,black,hispanic,0.0146,0.0582
30,CEO,0.9688,0.0296,0.0911,1.0000,black,hispanic,0.0252,0.0582
69,gambler,0.9792,0.0706,0.0996,1.0000,black,hispanic,0.0163,0.0579
10,artist,0.9821,0.0349,0.1025,1.0000,black,hispanic,0.0128,0.0577
66,fireman,0.9615,0.0185,0.0783,1.0000,black,hispanic,0.0358,0.0571
17,author,0.9868,0.0605,0.0987,1.0000,black,white,0.0150,0.0568
92,manager,0.9500,0.0394,0.0946,1.0000,black,hispanic,0.0188,0.0567
87,lawyer,0.9412,0.0409,0.0912,1.0000,black,hispanic,0.0209,0.0560
22,boxer,0.9706,0.1073,0.0941,1.0000,black,hispanic,0.0179,0.0560
75,handyman,0.9688,0.0296,0.0946,1.0000,black,hispanic,0.0172,0.0559
93,mathematician,0.9605,0.0738,0.0929,1.0000,black,hispanic,0.0181,0.0555
3,administrator,0.9643,0.0896,0.0892,1.0000,black,hispanic,0.0215,0.0553
110,pilot,0.9342,0.1033,0.0964,1.0000,black,hispanic,0.0130,0.0547
50,detective,0.9722,0.0713,0.0825,1.0000,black,white,0.0263,0.0544
108,physicist,0.9333,0.0793,0.0803,1.0000,black,hispanic,0.0284,0.0543
96,model,1.0000,0.0625,0.0909,1.0000,black,hispanic,0.0170,0.0539
72,guitarist,0.9423,0.0580,0.0814,1.0000,black,white,0.0260,0.0537
76,historian,0.9375,0.0632,0.0864,1.0000,black,hispanic,0.0203,0.0534
38,coach,0.9559,0.0203,0.0922,1.0000,black,hispanic,0.0132,0.0527
2,actor,0.9531,0.0399,0.0932,1.0000,black,hispanic,0.0121,0.0526
109,pianist,0.9531,0.0692,0.0848,1.0000,black,white,0.0202,0.0525
131,sociologist,0.9706,0.0556,0.0671,1.0000,black,hispanic,0.0372,0.0522
135,surgeon,0.9605,0.0642,0.0817,1.0000,black,asian,0.0206,0.0512
8,architect,0.9667,0.0348,0.0849,1.0000,black,white,0.0164,0.0507
134,supervisor,0.9737,0.0803,0.0838,1.0000,black,hispanic,0.0173,0.0505
116,producer,0.9615,0.0568,0.0850,1.0000,black,asian,0.0161,0.0505
62,entrepreneur,0.9583,0.0816,0.0892,1.0000,black,asian,0.0107,0.0500
24,builder,0.9792,-0.0102,0.0834,1.0000,black,hispanic,0.0164,0.0499
16,auditor,0.9583,0.0296,0.0797,1.0000,black,hispanic,0.0194,0.0495
140,theologian,1.0000,0.0306,0.0784,1.0000,black,hispanic,0.0200,0.0492
125,scientist,0.9833,0.0543,0.0744,1.0000,black,hispanic,0.0234,0.0489
90,linguist,1.0000,0.0433,0.0636,1.0000,black,hispanic,0.0329,0.0482
27,butler,0.9615,0.0091,0.0767,1.0000,black,hispanic,0.0197,0.0482
53,doctor,0.9615,0.0429,0.0736,1.0000,black,hispanic,0.0209,0.0472
49,designer,1.0000,0.0447,0.0747,1.0000,black,hispanic,0.0190,0.0468
34,chief,0.9722,0.0061,0.0832,1.0000,black,hispanic,0.0104,0.0468
141,umpire,0.9750,0.0418,0.0756,1.0000,black,hispanic,0.0169,0.0462
89,lifeguard,0.9737,0.0628,0.0726,1.0000,black,hispanic,0.0169,0.0448
45,dancer,0.9531,0.0712,0.0750,1.0000,black,hispanic,0.0142,0.0446
43,cook,0.9688,0.0376,0.0669,1.0000,black,hispanic,0.0220,0.0444
36,cleaner,0.9643,0.0566,0.0668,1.0000,black,white,0.0216,0.0442
58,electrician,0.9750,0.0258,0.0710,1.0000,black,asian,0.0171,0.0440
112,poet,1.0000,0.0327,0.0627,1.0000,black,hispanic,0.0233,0.0430
106,photographer,0.9821,0.0354,0.0701,1.0000,black,hispanic,0.0156,0.0429
5,agent,0.9792,0.0094,0.0701,1.0000,black,hispanic,0.0153,0.0427
28,carpenter,1.0000,0.0020,0.0566,1.0000,black,hispanic,0.0189,0.0377
102,painter,1.0000,0.0366,0.0541,1.0000,black,white,0.0201,0.0371
97,mover,0.9808,0.0353,0.0608,1.0000,black,white,0.0108,0.0358
32,chemist,1.0000,0.0462,0.0534,1.0000,black,hispanic,0.0179,0.0356
41,composer,0.9861,0.0023,0.0555,1.0000,black,hispanic,0.0121,0.0338
91,magician,1.0000,0.0175,0.0399,1.0000,black,hispanic,0.0132,0.0265
