,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
103,timid,0.9375,0.0651,0.0840,1.0000,black,white,0.0055,0.0447
64,masculine,0.9500,0.1021,0.0830,1.0000,asian,hispanic,0.0064,0.0447
61,luxurious,0.9844,0.0531,0.0784,1.0000,black,hispanic,0.0102,0.0443
86,silent,0.9457,0.0790,0.0832,1.0000,black,hispanic,0.0051,0.0442
76,quick,0.9706,0.0937,0.0820,1.0000,black,hispanic,0.0053,0.0436
36,free,0.9821,0.0633,0.0811,1.0000,black,hispanic,0.0061,0.0436
93,strange,0.9875,0.0641,0.0797,1.0000,black,hispanic,0.0070,0.0434
72,polite,0.9821,0.0735,0.0772,1.0000,black,hispanic,0.0087,0.0429
35,fragile,0.9844,0.0813,0.0790,1.0000,asian,white,0.0046,0.0418
16,comfortable,1.0000,0.0664,0.0753,1.0000,black,hispanic,0.0083,0.0418
70,normal,0.9706,0.0464,0.0745,1.0000,black,white,0.0064,0.0404
66,naggy,0.9762,0.0590,0.0738,1.0000,black,hispanic,0.0071,0.0404
73,poor,0.9881,0.0526,0.0734,1.0000,black,hispanic,0.0055,0.0394
91,sneaky,0.9643,0.0765,0.0730,1.0000,black,hispanic,0.0045,0.0388
17,complex,1.0000,0.0792,0.0721,1.0000,black,hispanic,0.0050,0.0386
59,lazy,0.9783,0.0615,0.0656,1.0000,black,hispanic,0.0092,0.0374
45,harsh,0.9375,0.0578,0.0688,1.0000,black,hispanic,0.0055,0.0372
107,uncare,0.9844,0.0545,0.0656,1.0000,black,hispanic,0.0084,0.0370
87,skinny,0.9615,0.0558,0.0666,1.0000,black,hispanic,0.0068,0.0367
57,irresponsible,0.9881,0.0719,0.0663,1.0000,black,hispanic,0.0068,0.0366
0,angry,0.9773,0.0735,0.0664,1.0000,black,hispanic,0.0067,0.0365
95,studious,0.9500,0.0400,0.0650,1.0000,black,hispanic,0.0075,0.0362
58,late,0.9737,0.0571,0.0651,1.0000,black,hispanic,0.0073,0.0362
83,rowdy,0.9886,0.0549,0.0636,1.0000,black,hispanic,0.0072,0.0354
48,hopeless,0.9821,0.0371,0.0585,1.0000,black,hispanic,0.0114,0.0350
109,upset,0.9722,0.0457,0.0629,1.0000,black,hispanic,0.0058,0.0344
33,fit,0.9643,0.0619,0.0635,1.0000,black,hispanic,0.0043,0.0339
55,industrious,1.0000,0.0290,0.0615,1.0000,black,hispanic,0.0058,0.0336
4,bad,0.9868,0.0637,0.0619,1.0000,black,hispanic,0.0054,0.0336
25,dishonest,0.9808,0.0565,0.0616,1.0000,black,hispanic,0.0052,0.0334
77,quiet,0.9559,0.0715,0.0613,1.0000,asian,hispanic,0.0041,0.0327
78,ready,1.0000,0.0538,0.0598,1.0000,black,hispanic,0.0051,0.0324
79,respected,0.9875,0.0425,0.0607,1.0000,asian,hispanic,0.0040,0.0323
9,capable,0.9875,0.0387,0.0601,1.0000,black,hispanic,0.0043,0.0322
67,naive,1.0000,0.0592,0.0577,1.0000,black,white,0.0062,0.0319
111,violent,0.9853,0.0562,0.0562,1.0000,black,hispanic,0.0068,0.0315
85,sad,1.0000,0.0371,0.0565,1.0000,black,hispanic,0.0065,0.0315
37,friendly,0.9844,0.0558,0.0589,1.0000,black,hispanic,0.0040,0.0314
13,clean,0.9706,0.0480,0.0561,1.0000,black,hispanic,0.0060,0.0310
7,burly,0.9750,0.0518,0.0559,1.0000,black,hispanic,0.0051,0.0305
102,thin,0.9808,0.0154,0.0537,1.0000,black,hispanic,0.0068,0.0302
31,filthy,0.9844,0.0462,0.0519,1.0000,black,hispanic,0.0081,0.0300
29,fat,0.9773,0.0335,0.0473,1.0000,black,hispanic,0.0126,0.0300
63,manly,0.9643,0.0180,0.0555,1.0000,black,hispanic,0.0040,0.0297
71,odd,0.9737,0.0522,0.0532,1.0000,black,hispanic,0.0058,0.0295
28,excited,0.9875,0.0425,0.0534,1.0000,asian,hispanic,0.0055,0.0295
113,wealthy,0.9853,0.0562,0.0520,1.0000,black,hispanic,0.0055,0.0288
2,attractive,0.9868,0.0508,0.0530,1.0000,black,hispanic,0.0045,0.0287
68,nervous,0.9821,0.0359,0.0502,1.0000,black,hispanic,0.0072,0.0287
40,good,0.9853,0.0305,0.0484,1.0000,black,hispanic,0.0087,0.0286
34,flamboyant,0.9868,0.0267,0.0507,1.0000,black,hispanic,0.0062,0.0284
106,ugly,0.9605,0.0450,0.0501,1.0000,black,hispanic,0.0061,0.0281
19,crafty,1.0000,0.0574,0.0507,1.0000,black,hispanic,0.0053,0.0280
49,horrible,1.0000,0.0065,0.0458,1.0000,black,hispanic,0.0086,0.0272
8,callous,1.0000,0.0324,0.0497,1.0000,black,hispanic,0.0045,0.0271
38,gentle,1.0000,0.0327,0.0480,1.0000,black,hispanic,0.0058,0.0269
69,nice,0.9868,0.0267,0.0464,1.0000,black,hispanic,0.0069,0.0266
100,talkative,0.9821,0.0364,0.0455,1.0000,asian,hispanic,0.0062,0.0258
97,successful,1.0000,0.0394,0.0455,1.0000,black,hispanic,0.0060,0.0257
41,greedy,0.9875,0.0118,0.0449,1.0000,black,hispanic,0.0066,0.0257
23,desperate,1.0000,0.0252,0.0456,1.0000,black,hispanic,0.0053,0.0254
96,stupid,0.9881,0.0063,0.0380,1.0000,black,hispanic,0.0122,0.0251
3,awful,1.0000,0.0312,0.0430,1.0000,black,white,0.0067,0.0249
94,strong,1.0000,0.0250,0.0455,1.0000,black,hispanic,0.0041,0.0248
80,retarded,1.0000,0.0290,0.0399,1.0000,black,hispanic,0.0093,0.0246
51,immature,1.0000,0.0296,0.0417,1.0000,black,hispanic,0.0068,0.0243
112,weak,0.9833,0.0442,0.0421,1.0000,black,hispanic,0.0056,0.0239
26,dumb,0.9875,0.0168,0.0408,1.0000,black,hispanic,0.0068,0.0238
39,gifted,1.0000,0.0361,0.0422,1.0000,black,white,0.0039,0.0231
74,powerful,1.0000,0.0008,0.0413,1.0000,black,hispanic,0.0048,0.0230
104,tough,1.0000,0.0475,0.0422,1.0000,black,white,0.0037,0.0230
110,uptight,1.0000,0.0434,0.0398,1.0000,black,hispanic,0.0056,0.0227
44,happy,1.0000,0.0120,0.0401,1.0000,black,hispanic,0.0050,0.0225
81,rich,1.0000,0.0157,0.0369,1.0000,black,hispanic,0.0071,0.0220
24,dirty,1.0000,0.0048,0.0345,1.0000,black,hispanic,0.0067,0.0206
105,trustworthy,0.9853,0.0276,0.0362,1.0000,black,hispanic,0.0040,0.0201
114,weird,0.9808,0.0293,0.0313,1.0000,black,hispanic,0.0066,0.0189
89,smart,1.0000,0.0218,0.0333,1.0000,black,hispanic,0.0045,0.0189
65,muscular,1.0000,0.0175,0.0300,1.0000,black,hispanic,0.0053,0.0176
56,intelligent,1.0000,-0.0174,0.0314,1.0000,asian,hispanic,0.0035,0.0175
52,important,1.0000,0.0184,0.0294,1.0000,black,hispanic,0.0053,0.0174
32,fine,1.0000,0.0060,0.0274,1.0000,black,white,0.0068,0.0171
5,beautiful,1.0000,0.0261,0.0252,1.0000,black,hispanic,0.0085,0.0169
101,terrible,1.0000,0.0159,0.0264,1.0000,black,hispanic,0.0064,0.0164
43,handsome,1.0000,0.0210,0.0270,1.0000,black,hispanic,0.0046,0.0158
1,annoying,1.0000,0.0161,0.0251,1.0000,asian,hispanic,0.0060,0.0156
14,clever,1.0000,-0.0031,0.0266,1.0000,black,hispanic,0.0036,0.0151
62,mad,1.0000,0.0227,0.0247,1.0000,black,white,0.0048,0.0148
6,brave,1.0000,0.0278,0.0236,1.0000,black,hispanic,0.0046,0.0141
75,proud,1.0000,0.0129,0.0232,1.0000,black,hispanic,0.0048,0.0140
20,crazy,1.0000,0.0083,0.0178,1.0000,black,hispanic,0.0059,0.0118
82,right,1.0000,-0.0042,0.0155,1.0000,asian,hispanic,0.0025,0.0090
