,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
74,powerful,0.9412,0.0868,0.0871,1.0000,hispanic,black,0.0005,0.0438
42,gross,0.9559,0.0467,0.0850,1.0000,hispanic,asian,0.0006,0.0428
99,suspicious,0.9250,0.1243,0.0836,1.0000,hispanic,black,0.0002,0.0419
36,free,0.9444,0.0554,0.0833,1.0000,hispanic,black,0.0003,0.0418
98,supportive,0.9583,0.1181,0.0809,1.0000,hispanic,black,0.0003,0.0406
88,slim,0.9457,0.0795,0.0801,1.0000,hispanic,asian,0.0004,0.0403
86,silent,0.9250,0.0942,0.0792,1.0000,hispanic,asian,0.0007,0.0400
53,impossible,0.9265,0.0758,0.0789,1.0000,hispanic,black,0.0003,0.0396
79,respected,0.9444,0.0943,0.0786,1.0000,hispanic,black,0.0003,0.0394
109,upset,0.9107,0.1004,0.0769,1.0000,hispanic,asian,0.0004,0.0387
21,dangerous,0.9500,0.0940,0.0767,1.0000,hispanic,asian,0.0005,0.0386
0,angry,0.9231,0.1019,0.0695,1.0000,hispanic,asian,0.0039,0.0367
16,comfortable,0.8750,0.0900,0.0706,1.0000,hispanic,black,0.0014,0.0360
18,confrontational,0.9167,0.0658,0.0707,1.0000,hispanic,asian,0.0005,0.0356
9,capable,0.9500,0.0530,0.0623,1.0000,hispanic,asian,0.0088,0.0356
37,friendly,0.9444,0.1031,0.0696,1.0000,hispanic,white,0.0003,0.0349
107,uncare,0.9231,0.0429,0.0685,1.0000,hispanic,black,0.0005,0.0345
103,timid,0.9412,0.1010,0.0680,1.0000,hispanic,white,0.0004,0.0342
48,hopeless,0.9659,0.0958,0.0662,1.0000,hispanic,black,0.0007,0.0334
90,smelly,0.9688,0.0969,0.0659,1.0000,hispanic,white,0.0003,0.0331
68,nervous,0.9474,0.0968,0.0653,1.0000,hispanic,black,0.0004,0.0328
38,gentle,0.9524,0.0929,0.0625,1.0000,hispanic,black,0.0012,0.0318
61,luxurious,0.9583,0.0723,0.0620,1.0000,hispanic,black,0.0005,0.0313
31,filthy,0.9531,0.0901,0.0619,1.0000,hispanic,white,0.0006,0.0312
25,dishonest,0.9348,0.0636,0.0615,1.0000,hispanic,asian,0.0002,0.0309
72,polite,0.9531,0.0899,0.0607,1.0000,hispanic,black,0.0001,0.0304
27,emotional,0.9500,0.0719,0.0598,1.0000,hispanic,asian,0.0007,0.0303
39,gifted,0.9722,0.0593,0.0594,1.0000,hispanic,black,0.0010,0.0302
20,crazy,0.9583,0.0007,0.0601,1.0000,hispanic,asian,0.0003,0.0302
23,desperate,0.9643,0.0822,0.0581,1.0000,hispanic,asian,0.0002,0.0292
104,tough,0.9444,0.0748,0.0582,1.0000,hispanic,asian,0.0002,0.0292
70,normal,0.9659,0.0234,0.0577,1.0000,hispanic,black,0.0006,0.0291
50,ignorant,0.9605,0.0830,0.0575,1.0000,hispanic,asian,0.0005,0.0290
62,mad,0.9464,0.0340,0.0575,1.0000,hispanic,asian,0.0004,0.0290
100,talkative,0.9545,0.0845,0.0576,1.0000,hispanic,black,0.0003,0.0289
65,muscular,0.9559,0.0791,0.0572,1.0000,hispanic,white,0.0003,0.0287
67,naive,0.9605,0.0770,0.0558,1.0000,hispanic,asian,0.0005,0.0282
87,skinny,0.9605,0.0740,0.0547,1.0000,hispanic,asian,0.0002,0.0274
19,crafty,0.9531,0.0793,0.0540,1.0000,hispanic,black,0.0004,0.0272
113,wealthy,0.9659,0.0761,0.0538,1.0000,hispanic,asian,0.0006,0.0272
102,thin,0.9559,0.0727,0.0533,1.0000,hispanic,black,0.0005,0.0269
60,loud,0.9688,0.0516,0.0534,1.0000,hispanic,black,0.0003,0.0269
57,irresponsible,0.9265,0.0598,0.0531,1.0000,hispanic,black,0.0004,0.0267
29,fat,0.9833,0.0333,0.0524,1.0000,hispanic,asian,0.0002,0.0263
111,violent,0.9737,0.0720,0.0492,1.0000,hispanic,black,0.0003,0.0248
30,feminine,0.9722,-0.0631,0.0488,1.0000,hispanic,black,0.0002,0.0245
24,dirty,0.9605,0.0622,0.0483,1.0000,hispanic,asian,0.0003,0.0243
3,awful,0.9583,0.0672,0.0471,1.0000,hispanic,asian,0.0002,0.0237
43,handsome,0.9625,0.0665,0.0452,1.0000,hispanic,white,0.0002,0.0227
41,greedy,0.9722,0.0641,0.0438,1.0000,hispanic,asian,0.0004,0.0221
105,trustworthy,0.9722,0.0560,0.0413,1.0000,hispanic,black,0.0022,0.0218
77,quiet,0.9643,0.0588,0.0417,1.0000,hispanic,black,0.0008,0.0213
33,fit,0.9412,0.0307,0.0411,1.0000,hispanic,white,0.0004,0.0207
15,colorful,0.9559,0.0287,0.0410,1.0000,hispanic,black,0.0004,0.0207
80,retarded,0.9853,0.0350,0.0405,1.0000,hispanic,asian,0.0006,0.0205
28,excited,0.9722,0.0551,0.0407,1.0000,hispanic,white,0.0002,0.0205
45,harsh,0.9861,0.0569,0.0385,1.0000,hispanic,asian,0.0014,0.0199
84,rude,0.9688,0.0557,0.0379,1.0000,hispanic,asian,0.0001,0.0190
59,lazy,0.9750,0.0553,0.0376,1.0000,hispanic,asian,0.0002,0.0189
46,healthy,0.9706,0.0474,0.0373,1.0000,hispanic,white,0.0003,0.0188
6,brave,0.9821,0.0450,0.0362,1.0000,hispanic,white,0.0008,0.0185
11,careless,0.9667,0.0417,0.0356,1.0000,hispanic,black,0.0007,0.0181
89,smart,0.9783,0.0464,0.0329,1.0000,hispanic,black,0.0002,0.0166
51,immature,0.9737,0.0258,0.0319,1.0000,hispanic,asian,0.0004,0.0161
13,clean,0.9844,0.0288,0.0314,1.0000,hispanic,black,0.0007,0.0160
2,attractive,0.9868,0.0427,0.0305,1.0000,hispanic,white,0.0004,0.0155
69,nice,0.9853,0.0407,0.0289,1.0000,hispanic,black,0.0005,0.0147
95,studious,0.9844,0.0418,0.0286,1.0000,hispanic,black,0.0005,0.0146
75,proud,0.9861,0.0382,0.0280,1.0000,hispanic,asian,0.0003,0.0142
101,terrible,0.9853,0.0402,0.0279,1.0000,hispanic,asian,0.0004,0.0141
112,weak,0.9833,0.0318,0.0264,1.0000,hispanic,black,0.0014,0.0139
40,good,1.0000,0.0122,0.0263,1.0000,hispanic,asian,0.0004,0.0134
26,dumb,0.9853,0.0283,0.0253,1.0000,hispanic,asian,0.0003,0.0128
4,bad,1.0000,0.0245,0.0237,1.0000,hispanic,asian,0.0004,0.0120
55,industrious,0.9853,0.0313,0.0214,1.0000,hispanic,black,0.0009,0.0111
5,beautiful,1.0000,0.0259,0.0191,1.0000,hispanic,black,0.0030,0.0111
81,rich,0.9861,0.0285,0.0211,1.0000,hispanic,asian,0.0006,0.0109
22,defiant,0.9853,0.0283,0.0200,1.0000,hispanic,black,0.0013,0.0106
8,callous,1.0000,0.0260,0.0204,1.0000,hispanic,white,0.0003,0.0103
56,intelligent,0.9875,0.0284,0.0199,1.0000,hispanic,black,0.0002,0.0101
49,horrible,1.0000,0.0245,0.0173,1.0000,hispanic,asian,0.0005,0.0089
54,impoverish,1.0000,0.0082,0.0130,1.0000,hispanic,black,0.0006,0.0068
91,sneaky,1.0000,0.0189,0.0133,1.0000,hispanic,black,0.0003,0.0068
96,stupid,1.0000,0.0169,0.0123,1.0000,hispanic,black,0.0004,0.0064
71,odd,1.0000,0.0045,0.0099,1.0000,hispanic,black,0.0002,0.0050
106,ugly,1.0000,0.0108,0.0089,1.0000,hispanic,asian,0.0007,0.0048
93,strange,1.0000,0.0015,0.0070,1.0000,hispanic,asian,0.0003,0.0037
97,successful,1.0000,0.0004,0.0047,1.0000,hispanic,black,0.0006,0.0026
85,sad,1.0000,0.0047,0.0044,1.0000,hispanic,asian,0.0004,0.0024
14,clever,1.0000,0.0015,0.0033,1.0000,hispanic,black,0.0002,0.0018
114,weird,1.0000,0.0009,0.0034,1.0000,hispanic,asian,0.0002,0.0018
44,happy,1.0000,0.0011,0.0020,1.0000,hispanic,asian,0.0014,0.0017
