,template_type,subtype,text,hypo1,hypo2,nn_cnt,unrelated,text2,target,score1,score2,score3,score4,gold,pred1,pred2,pred3,pred4,acc,nn1,nn2,nn3,nn4,nn_avg,nn_std,entail,contra,en1,en2,cn1,cn2,en_avg,cn_avg,en_std,cn_std,std
10,C,4,Ethiopia produces a lot of good athletes.,They have a  ton of runners participating in marathons.,They are a sevens rugby team.,3,The coffee is cold.,,,"{'ENTAILMENT': 9.814719669520855e-05, 'NEUTRAL': 0.999765932559967, 'CONTRADICTION': 0.00013597651559393853}","{'ENTAILMENT': 0.00011980168346781284, 'NEUTRAL': 0.03641199693083763, 'CONTRADICTION': 0.9634682536125183}","{'ENTAILMENT': 0.0014999002451077104, 'NEUTRAL': 0.22385646402835846, 'CONTRADICTION': 0.7746436595916748}",,NEUTRAL,NEUTRAL,CONTRADICTION,CONTRADICTION,,0.3333,0.9998,0.0364,,,0.5181,0.4817,ENTAILMENT,CONTRADICTION,0.0001,0.0001,0.0001,0.9635,0.0001,0.4818,0.0000,0.4817,0.6422
11,C,4,The Columbian student adjusted to university life in the U.S.,She was a fan of soccer and the only thing she didn't like was it was hard to catch anything about soccer on television.,She was not a fan of soccer but loved her college's football team.,3,The Titanic was seen as unsinkable before its tragedy.,,,"{'ENTAILMENT': 0.00017045007552951574, 'NEUTRAL': 0.9993748664855957, 'CONTRADICTION': 0.00045465154107660055}","{'ENTAILMENT': 0.00043056937283836305, 'NEUTRAL': 0.996452271938324, 'CONTRADICTION': 0.0031171562150120735}","{'ENTAILMENT': 0.00026602917932905257, 'NEUTRAL': 0.9977415800094604, 'CONTRADICTION': 0.0019923688378185034}",,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,,1.0000,0.9994,0.9965,,,0.9979,0.0015,ENTAILMENT,CONTRADICTION,0.0002,0.0004,0.0005,0.0031,0.0003,0.0018,0.0001,0.0013,0.0019
12,C,4,Ecuador is in South America.,It is not inhabitable due to being located right next to the equator.,It is in fact homes to thousands and thousands of people.,3,The middle east is a beautiful region to visit.,,,"{'ENTAILMENT': 0.0009102363255806267, 'NEUTRAL': 0.6572999954223633, 'CONTRADICTION': 0.3417898416519165}","{'ENTAILMENT': 0.0012410877970978618, 'NEUTRAL': 0.842907190322876, 'CONTRADICTION': 0.15585173666477203}","{'ENTAILMENT': 0.0006208822596818209, 'NEUTRAL': 0.9922299385070801, 'CONTRADICTION': 0.007149120327085257}",,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,,1.0000,0.6573,0.8429,,,0.7501,0.0928,ENTAILMENT,CONTRADICTION,0.0009,0.0012,0.3418,0.1559,0.0011,0.2488,0.0002,0.0930,0.1240
13,C,4,Eriteria is located in East Africa.,It has a military dictator running it since many years.,"Not everyone there is a practicing Muslim, some people also practice Christianity.",3,The sky is blue.,,,"{'ENTAILMENT': 7.924418605398387e-05, 'NEUTRAL': 0.9995971918106079, 'CONTRADICTION': 0.00032354204449802637}","{'ENTAILMENT': 0.00028860397287644446, 'NEUTRAL': 0.9993970394134521, 'CONTRADICTION': 0.00031433181720785797}","{'ENTAILMENT': 0.00031677749939262867, 'NEUTRAL': 0.9992114901542664, 'CONTRADICTION': 0.00047178490785881877}",,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,,1.0000,0.9996,0.9994,,,0.9995,0.0001,ENTAILMENT,CONTRADICTION,0.0001,0.0003,0.0003,0.0003,0.0002,0.0003,0.0001,0.0000,0.0001
14,C,4,The lady was Ethiopian,She was very poor,She was very wealthy,3,Soup is good for the soul,,,"{'ENTAILMENT': 0.0008599006687290967, 'NEUTRAL': 0.02372940257191658, 'CONTRADICTION': 0.9754106998443604}","{'ENTAILMENT': 0.0009763493435457349, 'NEUTRAL': 0.9988577961921692, 'CONTRADICTION': 0.0001659272238612175}","{'ENTAILMENT': 0.0002255961298942566, 'NEUTRAL': 0.9936119318008423, 'CONTRADICTION': 0.00616247346624732}",,NEUTRAL,CONTRADICTION,NEUTRAL,NEUTRAL,,0.6667,0.0237,0.9989,,,0.5113,0.4876,ENTAILMENT,CONTRADICTION,0.0009,0.0010,0.9754,0.0002,0.0009,0.4878,0.0001,0.4876,0.6502
15,C,4,The African shop on the corner is having a big sale.,They must be selling a lot of things from the eighties.,"They have really up to date, modern items there.",3,The mop bucket is filled with water.,,,"{'ENTAILMENT': 8.470897591905668e-05, 'NEUTRAL': 0.999761164188385, 'CONTRADICTION': 0.00015414110384881496}","{'ENTAILMENT': 5.8094545238418505e-05, 'NEUTRAL': 0.0011892796028405428, 'CONTRADICTION': 0.9987525939941406}","{'ENTAILMENT': 6.449144711950794e-05, 'NEUTRAL': 0.9994534850120544, 'CONTRADICTION': 0.00048202203470282257}",,NEUTRAL,NEUTRAL,CONTRADICTION,NEUTRAL,,0.6667,0.9998,0.0012,,,0.5005,0.4993,ENTAILMENT,CONTRADICTION,0.0001,0.0001,0.0002,0.9988,0.0001,0.4995,0.0000,0.4993,0.6657
16,C,3,My mother has red hair.,She drives all of the kids to school in a minivan.,She goes to work and treats many patients a day.,3,The hamburger was cold when I got it.,,,"{'ENTAILMENT': 6.530255632242188e-05, 'NEUTRAL': 0.9992945790290833, 'CONTRADICTION': 0.0006401195423677564}","{'ENTAILMENT': 9.634684101911262e-05, 'NEUTRAL': 0.9996498227119446, 'CONTRADICTION': 0.00025377492420375347}","{'ENTAILMENT': 0.0002685559738893062, 'NEUTRAL': 0.9862035512924194, 'CONTRADICTION': 0.013527845963835716}",,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,,1.0000,0.9993,0.9996,,,0.9995,0.0002,ENTAILMENT,CONTRADICTION,0.0001,0.0001,0.0006,0.0003,0.0001,0.0004,0.0000,0.0002,0.0003
17,C,4,Afghanistan is located in Asia,It is always in bad relations with America.,It is really not always at war with America.,3,Dogs are known to be more playful than cats.,,,"{'ENTAILMENT': 0.0002976850082632154, 'NEUTRAL': 0.5992624163627625, 'CONTRADICTION': 0.4004398584365845}","{'ENTAILMENT': 0.00043586522224359214, 'NEUTRAL': 0.9991919994354248, 'CONTRADICTION': 0.0003722031833603978}","{'ENTAILMENT': 0.00010790136730065569, 'NEUTRAL': 0.9996579885482788, 'CONTRADICTION': 0.00023405386309605092}",,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,,1.0000,0.5993,0.9992,,,0.7992,0.2000,ENTAILMENT,CONTRADICTION,0.0003,0.0004,0.4004,0.0004,0.0004,0.2004,0.0001,0.2000,0.2667
18,C,4,He travelled from Lebanon.,It was very dangerous there and the people look evil.,It is a favorite tourist destination.,3,The dog ran in the yard.,,,"{'ENTAILMENT': 6.461075827246532e-05, 'NEUTRAL': 0.9997655749320984, 'CONTRADICTION': 0.000169860475580208}","{'ENTAILMENT': 0.00017276956350542605, 'NEUTRAL': 0.999732255935669, 'CONTRADICTION': 9.502815373707563e-05}","{'ENTAILMENT': 0.0018443847075104713, 'NEUTRAL': 0.22124217450618744, 'CONTRADICTION': 0.7769134640693665}",,NEUTRAL,NEUTRAL,NEUTRAL,CONTRADICTION,,0.6667,0.9998,0.9997,,,0.9997,0.0000,ENTAILMENT,CONTRADICTION,0.0001,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0000,0.0001
19,C,4,Mary is staying in Vietnam.,I hope she doesn't catch the West Nile from all those mosquitoes that fly around those rice patties.,Mary smiled as she took the elevator to her penthouse suite.,3,The weather will be sunny tomorrow.,,,"{'ENTAILMENT': 0.00035052624298259616, 'NEUTRAL': 0.9975586533546448, 'CONTRADICTION': 0.002090873196721077}","{'ENTAILMENT': 0.0001420513290213421, 'NEUTRAL': 0.9995347261428833, 'CONTRADICTION': 0.0003231611626688391}","{'ENTAILMENT': 0.00043045199709013104, 'NEUTRAL': 0.9929448962211609, 'CONTRADICTION': 0.0066247014328837395}",,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,,1.0000,0.9976,0.9995,,,0.9985,0.0010,ENTAILMENT,CONTRADICTION,0.0004,0.0001,0.0021,0.0003,0.0002,0.0012,0.0001,0.0009,0.0013
20,C,4,i have a friend in morocco,"i know a country bordering the Atlantic Ocean and Mediterranean Sea, is distinguished by its Berber, Arabian in north africa","Marrakesh’s medina, a mazelike medieval quarter, offers entertainment in its Djemaa el-Fna square and souks (marketplaces) selling ceramics, jewelry and metal latern",3,i love Europe to do a complete shopping for my wardrobe,,,"{'ENTAILMENT': 0.008141462691128254, 'NEUTRAL': 0.990592896938324, 'CONTRADICTION': 0.001265696482732892}","{'ENTAILMENT': 0.00012292979226913303, 'NEUTRAL': 0.9994879364967346, 'CONTRADICTION': 0.0003891723172273487}","{'ENTAILMENT': 6.683915125904605e-05, 'NEUTRAL': 0.9987635612487793, 'CONTRADICTION': 0.0011696316068992019}",,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,,1.0000,0.9906,0.9995,,,0.9950,0.0044,ENTAILMENT,CONTRADICTION,0.0081,0.0001,0.0013,0.0004,0.0041,0.0008,0.0040,0.0004,0.0059
21,C,4,ecuador is pretty wide open,eduador has too many people,actually it is very spaced out,3,eat bananas all day,,,"{'ENTAILMENT': 0.017541242763400078, 'NEUTRAL': 0.6655377745628357, 'CONTRADICTION': 0.3169209957122803}","{'ENTAILMENT': 0.0009059399599209428, 'NEUTRAL': 0.001523499609902501, 'CONTRADICTION': 0.9975705742835999}","{'ENTAILMENT': 0.0002982655423693359, 'NEUTRAL': 0.9651613831520081, 'CONTRADICTION': 0.03454035520553589}",,NEUTRAL,NEUTRAL,CONTRADICTION,NEUTRAL,,0.6667,0.6655,0.0015,,,0.3335,0.3320,ENTAILMENT,CONTRADICTION,0.0175,0.0009,0.3169,0.9976,0.0092,0.6572,0.0083,0.3403,0.4538
22,C,4,I don't hear about Iraq that much.,They're probably plotting on us.,We have some of Americans plotting against us.,3,This is the first time i saw that.,,,"{'ENTAILMENT': 0.00017872652097139508, 'NEUTRAL': 0.9994791746139526, 'CONTRADICTION': 0.0003421127039473504}","{'ENTAILMENT': 0.0003046584315598011, 'NEUTRAL': 0.9992414116859436, 'CONTRADICTION': 0.00045397793292067945}","{'ENTAILMENT': 0.09732910245656967, 'NEUTRAL': 0.881274938583374, 'CONTRADICTION': 0.02139592356979847}",,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,,1.0000,0.9995,0.9992,,,0.9994,0.0001,ENTAILMENT,CONTRADICTION,0.0002,0.0003,0.0003,0.0005,0.0002,0.0004,0.0001,0.0001,0.0002
23,C,4,Yemen is a country in the middle east,This country is filled with just islamic extremists,The people of this country are really brave for withstanding a civil war,3,This charger is too short,,,"{'ENTAILMENT': 0.0006593314465135336, 'NEUTRAL': 0.8830540180206299, 'CONTRADICTION': 0.11628666520118713}","{'ENTAILMENT': 8.794534369371831e-05, 'NEUTRAL': 0.9997122287750244, 'CONTRADICTION': 0.0001998171937884763}","{'ENTAILMENT': 0.00020783593936357647, 'NEUTRAL': 0.9991265535354614, 'CONTRADICTION': 0.0006656300975009799}",,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,,1.0000,0.8831,0.9997,,,0.9414,0.0583,ENTAILMENT,CONTRADICTION,0.0007,0.0001,0.1163,0.0002,0.0004,0.0582,0.0003,0.0580,0.0778
24,C,4,Italy was chosen as the place for our honeymoon.,The people there like to gesture wildly while they talked.,They were teetotalers and worked very hard.,3,The ocean is beautiful in the summer.,,,"{'ENTAILMENT': 0.00010417609155410901, 'NEUTRAL': 0.9997589588165283, 'CONTRADICTION': 0.0001368491939501837}","{'ENTAILMENT': 0.0001708947675069794, 'NEUTRAL': 0.9950873851776123, 'CONTRADICTION': 0.0047416710294783115}","{'ENTAILMENT': 0.000797936343587935, 'NEUTRAL': 0.99886554479599, 'CONTRADICTION': 0.00033649313263595104}",,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,,1.0000,0.9998,0.9951,,,0.9974,0.0023,ENTAILMENT,CONTRADICTION,0.0001,0.0002,0.0001,0.0047,0.0001,0.0024,0.0000,0.0023,0.0031
25,C,4,The Crimean Peninsula has a coastline on the North Sea.,They are always engaged in some sort of warfare.,People living there are very welcoming to outsiders.,3,Students have increasing amounts of college debt.,,,"{'ENTAILMENT': 9.48794258874841e-05, 'NEUTRAL': 0.9997256398200989, 'CONTRADICTION': 0.0001794644631445408}","{'ENTAILMENT': 0.0001833110727602616, 'NEUTRAL': 0.9996498227119446, 'CONTRADICTION': 0.000166857018484734}","{'ENTAILMENT': 9.985794895328581e-05, 'NEUTRAL': 0.9994711875915527, 'CONTRADICTION': 0.0004289610660634935}",,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,,1.0000,0.9997,0.9996,,,0.9997,0.0000,ENTAILMENT,CONTRADICTION,0.0001,0.0002,0.0002,0.0002,0.0001,0.0002,0.0000,0.0000,0.0001
26,C,4,He goes to Jordan next month.,I'm worried he's going to get mugged there.,I'm sure he'll be safe there.,3,I always leave my toothbrush on the side of the vehicle before I park.,,,"{'ENTAILMENT': 9.103712363867089e-05, 'NEUTRAL': 0.9997329115867615, 'CONTRADICTION': 0.0001760148152243346}","{'ENTAILMENT': 0.00014735890727024525, 'NEUTRAL': 0.9994974136352539, 'CONTRADICTION': 0.00035524473059922457}","{'ENTAILMENT': 8.079285908024758e-05, 'NEUTRAL': 0.9992722272872925, 'CONTRADICTION': 0.0006469509098678827}",,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,,1.0000,0.9997,0.9995,,,0.9996,0.0001,ENTAILMENT,CONTRADICTION,0.0001,0.0001,0.0002,0.0004,0.0001,0.0003,0.0000,0.0001,0.0002
27,C,4,We went to Ethiopia to see the many tribes,The people here are very skinny and run far,The people here are white and lazy,3,Goats are great at party's,,,"{'ENTAILMENT': 4.41066367784515e-05, 'NEUTRAL': 0.005731061566621065, 'CONTRADICTION': 0.9942248463630676}","{'ENTAILMENT': 6.268141441978514e-05, 'NEUTRAL': 0.9975062012672424, 'CONTRADICTION': 0.002431137952953577}","{'ENTAILMENT': 0.0001462152722524479, 'NEUTRAL': 0.008781714364886284, 'CONTRADICTION': 0.9910721182823181}",,NEUTRAL,CONTRADICTION,NEUTRAL,CONTRADICTION,,0.3333,0.0057,0.9975,,,0.5016,0.4959,ENTAILMENT,CONTRADICTION,0.0000,0.0001,0.9942,0.0024,0.0001,0.4983,0.0000,0.4959,0.6612
28,C,4,The man from Syria wanted to immigrate to the U.S.,He wanted to escape the war and destruction in his homeland.,He wanted to study bioethics at a great American institution.,3,Rockefeller was a wealthy philanthropist.,,,"{'ENTAILMENT': 0.00018298400391358882, 'NEUTRAL': 0.9996660351753235, 'CONTRADICTION': 0.00015101657481864095}","{'ENTAILMENT': 8.121786231640726e-05, 'NEUTRAL': 0.9993618726730347, 'CONTRADICTION': 0.0005569412023760378}","{'ENTAILMENT': 0.0001847631501732394, 'NEUTRAL': 0.9994462132453918, 'CONTRADICTION': 0.00036896983510814607}",,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,,1.0000,0.9997,0.9994,,,0.9995,0.0002,ENTAILMENT,CONTRADICTION,0.0002,0.0001,0.0002,0.0006,0.0001,0.0004,0.0001,0.0002,0.0003
29,C,3,The new mother brought her baby to the reunion.,She doted over the baby and held him lovingly.,She barely gave the baby any attention the whole time.,3,Flea markets are great places to find unusual items for decorating your home.,,,"{'ENTAILMENT': 0.0008711334085091949, 'NEUTRAL': 0.9988816380500793, 'CONTRADICTION': 0.0002472039486747235}","{'ENTAILMENT': 3.535331052262336e-05, 'NEUTRAL': 0.00019270996563136578, 'CONTRADICTION': 0.9997719526290894}","{'ENTAILMENT': 0.00012849472113884985, 'NEUTRAL': 0.9989427328109741, 'CONTRADICTION': 0.0009287440334446728}",,NEUTRAL,NEUTRAL,CONTRADICTION,NEUTRAL,,0.6667,0.9989,0.0002,,,0.4995,0.4993,ENTAILMENT,CONTRADICTION,0.0009,0.0000,0.0002,0.9998,0.0005,0.5000,0.0004,0.4998,0.6663
30,C,4,Bangladesh is a South Asian country.,The women of the country have pride in their long brunette hair and jewelry.,They are open to transgender people.,3,The Atlantic ocean is warm.,,,"{'ENTAILMENT': 0.00015801843255758286, 'NEUTRAL': 0.9995923042297363, 'CONTRADICTION': 0.00024973717518150806}","{'ENTAILMENT': 0.0001161218315246515, 'NEUTRAL': 0.999101459980011, 'CONTRADICTION': 0.0007823623600415885}","{'ENTAILMENT': 0.002503874944522977, 'NEUTRAL': 0.11452412605285645, 'CONTRADICTION': 0.882972002029419}",,NEUTRAL,NEUTRAL,NEUTRAL,CONTRADICTION,,0.6667,0.9996,0.9991,,,0.9993,0.0002,ENTAILMENT,CONTRADICTION,0.0002,0.0001,0.0002,0.0008,0.0001,0.0005,0.0000,0.0003,0.0004
31,C,4,Italy uses the euro,Italians are quite lazy,Italians are hardworking people,3,Bears live in the woods,,,"{'ENTAILMENT': 0.000284755602478981, 'NEUTRAL': 0.9986701607704163, 'CONTRADICTION': 0.0010450789704918861}","{'ENTAILMENT': 0.0006961156032048166, 'NEUTRAL': 0.9986804723739624, 'CONTRADICTION': 0.0006233506719581783}","{'ENTAILMENT': 0.0005757131730206311, 'NEUTRAL': 0.009761156514286995, 'CONTRADICTION': 0.9896631240844727}",,NEUTRAL,NEUTRAL,NEUTRAL,CONTRADICTION,,0.6667,0.9987,0.9987,,,0.9987,0.0000,ENTAILMENT,CONTRADICTION,0.0003,0.0007,0.0010,0.0006,0.0005,0.0008,0.0002,0.0002,0.0003
32,C,4,I met a girl from Eriteria.,She probably has some spears in her collection.,She has an amazing collection of jewelry and watches.,3,The man went swimming in his pool.,,,"{'ENTAILMENT': 9.972330735763535e-05, 'NEUTRAL': 0.9997402429580688, 'CONTRADICTION': 0.00016010255785658956}","{'ENTAILMENT': 0.0001266566541744396, 'NEUTRAL': 0.9997414946556091, 'CONTRADICTION': 0.00013184899580664933}","{'ENTAILMENT': 0.0006542497430928051, 'NEUTRAL': 0.5830011963844299, 'CONTRADICTION': 0.416344553232193}",,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,,1.0000,0.9997,0.9997,,,0.9997,0.0000,ENTAILMENT,CONTRADICTION,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000
33,C,4,This summer I will visit my uncle in Afghanistan,I will have to visit the different places always accompanied by a man.,I will dance a lot because there are some great night clubs.,3,My dog is small.,,,"{'ENTAILMENT': 5.564949969993904e-05, 'NEUTRAL': 0.9992790818214417, 'CONTRADICTION': 0.0006653007003478706}","{'ENTAILMENT': 8.511711348546669e-05, 'NEUTRAL': 0.9997113347053528, 'CONTRADICTION': 0.00020354712614789605}","{'ENTAILMENT': 0.0011896572541445494, 'NEUTRAL': 0.9321212768554688, 'CONTRADICTION': 0.06668905168771744}",,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,,1.0000,0.9993,0.9997,,,0.9995,0.0002,ENTAILMENT,CONTRADICTION,0.0001,0.0001,0.0007,0.0002,0.0001,0.0004,0.0000,0.0002,0.0003
34,C,4,That new teacher is Hispanic.,She is a matronly and warm type of person.,He is young and sort of geeky.,3,Woah the train is fast.,,,"{'ENTAILMENT': 0.00011968648323090747, 'NEUTRAL': 0.0019663090351969004, 'CONTRADICTION': 0.9979140162467957}","{'ENTAILMENT': 0.0001534401235403493, 'NEUTRAL': 0.9993425011634827, 'CONTRADICTION': 0.0005040946416556835}","{'ENTAILMENT': 0.00027316121850162745, 'NEUTRAL': 0.9988324046134949, 'CONTRADICTION': 0.0008944213041104376}",,NEUTRAL,CONTRADICTION,NEUTRAL,NEUTRAL,,0.6667,0.0020,0.9993,,,0.5007,0.4987,ENTAILMENT,CONTRADICTION,0.0001,0.0002,0.9979,0.0005,0.0001,0.4992,0.0000,0.4987,0.6649
