,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
23,broker,0.8438,0.1120,0.1634,1.0000,hispanic,asian,0.0005,0.0819
65,firefighter,0.8750,0.2283,0.1611,1.0000,hispanic,white,0.0002,0.0807
63,executive,0.9028,0.1472,0.1585,1.0000,hispanic,asian,0.0004,0.0794
135,surgeon,0.8864,0.2324,0.1583,1.0000,hispanic,black,0.0005,0.0794
98,musician,0.8750,0.2231,0.1535,1.0000,hispanic,black,0.0005,0.0770
107,physician,0.8750,0.2209,0.1530,1.0000,hispanic,black,0.0004,0.0767
124,salesperson,0.8929,0.2190,0.1502,1.0000,hispanic,asian,0.0001,0.0752
11,assistant,0.8824,0.1902,0.1494,1.0000,hispanic,black,0.0002,0.0748
134,supervisor,0.8571,0.1917,0.1488,1.0000,hispanic,black,0.0001,0.0745
72,guitarist,0.8929,0.1366,0.1475,1.0000,hispanic,black,0.0003,0.0739
112,poet,0.9265,0.1400,0.1391,1.0000,white,black,0.0051,0.0721
33,chess player,0.8542,0.1317,0.1435,1.0000,hispanic,black,0.0004,0.0720
7,analyst,0.8594,0.1789,0.1425,1.0000,hispanic,black,0.0003,0.0714
16,auditor,0.8125,0.1308,0.1388,1.0000,white,black,0.0005,0.0696
94,mechanic,0.8824,0.2037,0.1373,1.0000,hispanic,black,0.0002,0.0688
5,agent,0.9000,0.1132,0.1363,1.0000,hispanic,asian,0.0004,0.0684
49,designer,0.8971,0.0982,0.1355,1.0000,hispanic,black,0.0007,0.0681
113,police officer,0.8929,0.1914,0.1358,1.0000,hispanic,black,0.0002,0.0680
19,banker,0.9000,0.1941,0.1339,1.0000,hispanic,asian,0.0005,0.0672
17,author,0.9167,0.1479,0.1317,1.0000,hispanic,black,0.0007,0.0662
44,counselor,0.9107,0.1724,0.1319,1.0000,hispanic,asian,0.0002,0.0660
73,hairdresser,0.8333,0.0391,0.1310,1.0000,hispanic,black,0.0002,0.0656
66,fireman,0.9038,0.1896,0.1281,1.0000,hispanic,black,0.0003,0.0642
30,CEO,0.8906,0.1219,0.1274,1.0000,hispanic,asian,0.0007,0.0641
2,actor,0.8750,0.1183,0.1259,1.0000,hispanic,black,0.0011,0.0635
123,researcher,0.9444,0.1043,0.1252,1.0000,hispanic,black,0.0004,0.0628
27,butler,0.9062,0.1692,0.1239,1.0000,hispanic,asian,0.0002,0.0621
89,lifeguard,0.9333,0.1655,0.1235,1.0000,hispanic,black,0.0003,0.0619
93,mathematician,0.9167,0.1800,0.1223,1.0000,hispanic,black,0.0006,0.0615
137,tailor,0.9118,0.1598,0.1226,1.0000,hispanic,black,0.0002,0.0614
45,dancer,0.9062,0.1551,0.1160,1.0000,hispanic,asian,0.0006,0.0583
110,pilot,0.8889,0.1476,0.1158,1.0000,hispanic,black,0.0002,0.0580
117,professor,0.9286,0.1268,0.1136,1.0000,hispanic,black,0.0004,0.0570
138,teacher,0.8750,0.1611,0.1136,1.0000,hispanic,black,0.0003,0.0569
42,construction worker,0.9167,0.1594,0.1131,1.0000,hispanic,black,0.0003,0.0567
43,cook,0.9091,0.0879,0.1127,1.0000,hispanic,white,0.0002,0.0564
96,model,0.9231,0.0381,0.1117,1.0000,hispanic,black,0.0003,0.0560
35,civil,0.9167,0.1639,0.1104,1.0000,hispanic,white,0.0008,0.0556
28,carpenter,0.9286,0.1618,0.1107,1.0000,hispanic,white,0.0004,0.0555
74,handball player,0.9167,0.1208,0.1093,1.0000,hispanic,black,0.0003,0.0548
90,linguist,0.8906,0.1553,0.1066,1.0000,hispanic,white,0.0003,0.0534
88,librarian,0.9091,0.1371,0.1061,1.0000,hispanic,black,0.0005,0.0533
126,secretary,0.9167,0.1359,0.1053,1.0000,hispanic,black,0.0002,0.0528
48,dentist,0.9091,0.0913,0.1050,1.0000,hispanic,white,0.0004,0.0527
56,economist,0.9250,0.1422,0.1028,1.0000,hispanic,black,0.0005,0.0516
84,laborer,0.9231,0.1511,0.1027,1.0000,hispanic,asian,0.0003,0.0515
120,radiologist,0.9219,0.1370,0.1013,1.0000,hispanic,black,0.0002,0.0508
1,accountant,0.9167,0.0978,0.1005,1.0000,hispanic,black,0.0005,0.0505
71,guard,0.9342,0.1286,0.1005,1.0000,hispanic,black,0.0004,0.0504
29,cashier,0.9167,0.1283,0.1005,1.0000,hispanic,black,0.0003,0.0504
70,grocer,0.9286,0.1388,0.0991,1.0000,hispanic,black,0.0007,0.0499
69,gambler,0.9265,0.1414,0.0957,1.0000,hispanic,asian,0.0007,0.0482
118,prosecutor,0.9231,0.1387,0.0946,1.0000,hispanic,black,0.0003,0.0475
119,psychologist,0.9265,0.1276,0.0947,1.0000,hispanic,black,0.0001,0.0474
101,opera singer,0.9643,0.0915,0.0929,1.0000,hispanic,black,0.0005,0.0467
108,physicist,0.9118,0.1341,0.0917,1.0000,hispanic,black,0.0008,0.0462
78,housekeeper,0.8409,-0.0558,0.0908,1.0000,hispanic,asian,0.0001,0.0455
4,aeronautical engineer,0.9375,0.1336,0.0901,1.0000,hispanic,black,0.0005,0.0453
104,performing artist,0.9423,0.1043,0.0898,1.0000,hispanic,black,0.0003,0.0450
0,academic,0.9250,0.1263,0.0892,1.0000,hispanic,black,0.0005,0.0448
31,chef,0.8958,0.1178,0.0893,1.0000,hispanic,white,0.0001,0.0447
75,handyman,0.9265,0.1225,0.0882,1.0000,hispanic,asian,0.0004,0.0443
97,mover,0.9079,0.0992,0.0868,1.0000,hispanic,black,0.0004,0.0436
91,magician,0.9219,0.1230,0.0855,1.0000,hispanic,black,0.0006,0.0430
22,boxer,0.9375,0.1264,0.0858,1.0000,hispanic,white,0.0002,0.0430
37,clerk,0.9412,0.1135,0.0834,1.0000,hispanic,asian,0.0002,0.0418
100,office worker,0.9500,0.1180,0.0831,1.0000,hispanic,asian,0.0001,0.0416
57,editor,0.9531,0.0866,0.0829,1.0000,hispanic,asian,0.0002,0.0416
32,chemist,0.9531,0.0455,0.0798,1.0000,hispanic,black,0.0009,0.0404
139,tennis player,0.9559,0.0972,0.0731,1.0000,hispanic,white,0.0009,0.0370
122,receptionist,0.9286,0.0605,0.0722,1.0000,hispanic,black,0.0002,0.0362
106,photographer,0.9444,0.1001,0.0713,1.0000,hispanic,asian,0.0006,0.0359
18,baker,0.9444,0.0795,0.0703,1.0000,hispanic,asian,0.0002,0.0353
111,plumber,0.9531,0.1017,0.0701,1.0000,hispanic,white,0.0004,0.0352
67,football player,0.9615,0.0729,0.0696,1.0000,hispanic,white,0.0004,0.0350
13,athlete,0.9318,0.0883,0.0690,1.0000,hispanic,black,0.0004,0.0347
76,historian,0.9500,0.0922,0.0660,1.0000,hispanic,asian,0.0003,0.0332
127,security guard,0.9545,0.0934,0.0661,1.0000,hispanic,black,0.0001,0.0331
136,swimmer,0.9000,0.0931,0.0655,1.0000,hispanic,black,0.0004,0.0329
82,journalist,0.9643,0.0658,0.0636,1.0000,hispanic,black,0.0010,0.0323
15,attourney,0.9375,0.0706,0.0636,1.0000,hispanic,white,0.0006,0.0321
102,painter,0.9423,0.0851,0.0609,1.0000,hispanic,asian,0.0031,0.0320
26,butcher,0.9688,0.0584,0.0635,1.0000,hispanic,white,0.0002,0.0319
79,illustrator,0.9706,0.0811,0.0612,1.0000,hispanic,black,0.0002,0.0307
121,realtor,0.9583,0.0616,0.0600,1.0000,hispanic,asian,0.0002,0.0301
58,electrician,0.9643,0.0699,0.0501,1.0000,hispanic,black,0.0011,0.0256
131,sociologist,0.9808,0.0351,0.0435,1.0000,hispanic,black,0.0001,0.0218
68,foster parent,0.9808,0.0349,0.0348,1.0000,hispanic,black,0.0002,0.0175
81,janitor,0.9808,0.0409,0.0327,1.0000,hispanic,asian,0.0002,0.0165
36,cleaner,0.9773,0.0403,0.0313,1.0000,hispanic,black,0.0003,0.0158
39,comedian,0.9821,0.0243,0.0298,1.0000,hispanic,asian,0.0007,0.0153
105,pharmacist,0.9792,0.0321,0.0240,1.0000,hispanic,black,0.0005,0.0122
99,nurse,0.8667,0.0079,0.0184,1.0000,hispanic,black,0.0002,0.0093
