,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
117,professor,0.9118,0.1017,0.1268,1.0000,asian,hispanic,0.0365,0.0817
97,mover,0.8897,0.0712,0.1004,1.0000,asian,hispanic,0.0622,0.0813
52,director,0.8897,0.1074,0.1403,1.0000,asian,hispanic,0.0214,0.0809
31,chef,0.9118,0.1070,0.1391,1.0000,asian,black,0.0223,0.0807
1,accountant,0.9118,0.0867,0.1160,1.0000,asian,hispanic,0.0454,0.0807
25,businessperson,0.9118,0.0729,0.1013,1.0000,asian,hispanic,0.0600,0.0807
18,baker,0.9118,0.0954,0.1027,1.0000,asian,black,0.0586,0.0806
132,software engineer,0.9118,0.1062,0.1173,1.0000,asian,hispanic,0.0439,0.0806
121,realtor,0.9118,0.0624,0.0938,1.0000,asian,black,0.0671,0.0804
15,attourney,0.9338,0.0452,0.0669,1.0000,asian,hispanic,0.0927,0.0798
23,broker,0.9118,0.0790,0.1259,1.0000,asian,hispanic,0.0335,0.0797
107,physician,0.9118,0.0876,0.1077,1.0000,asian,hispanic,0.0501,0.0789
81,janitor,0.9118,0.0924,0.1225,1.0000,asian,hispanic,0.0344,0.0785
87,lawyer,0.9338,0.0897,0.1225,1.0000,asian,hispanic,0.0344,0.0784
55,driver,0.9118,0.0768,0.1119,1.0000,asian,black,0.0436,0.0777
116,producer,0.9118,0.0909,0.1242,1.0000,asian,black,0.0308,0.0775
65,firefighter,0.9338,0.1076,0.1183,1.0000,asian,hispanic,0.0365,0.0774
37,clerk,0.9118,0.0899,0.1181,1.0000,asian,hispanic,0.0362,0.0771
41,composer,0.9118,0.0839,0.1185,1.0000,asian,hispanic,0.0355,0.0770
3,administrator,0.9118,0.0664,0.0985,1.0000,asian,hispanic,0.0554,0.0769
7,analyst,0.9338,0.0828,0.1278,1.0000,asian,hispanic,0.0259,0.0769
46,dealer,0.9118,0.0843,0.1275,1.0000,asian,hispanic,0.0259,0.0767
123,researcher,0.9118,0.0723,0.1294,1.0000,asian,hispanic,0.0234,0.0764
127,security guard,0.8897,0.1179,0.1217,1.0000,asian,black,0.0304,0.0760
109,pianist,0.8897,0.0983,0.1025,1.0000,asian,hispanic,0.0490,0.0757
19,banker,0.9118,0.0940,0.1197,1.0000,asian,hispanic,0.0318,0.0757
33,chess player,0.9118,0.0853,0.0960,1.0000,asian,hispanic,0.0552,0.0756
36,cleaner,0.9118,0.0574,0.0840,1.0000,asian,hispanic,0.0671,0.0755
13,athlete,0.9118,0.0713,0.0939,1.0000,asian,hispanic,0.0568,0.0753
4,aeronautical engineer,0.9338,0.1078,0.1133,1.0000,asian,hispanic,0.0358,0.0745
112,poet,0.9118,0.0794,0.1029,1.0000,asian,black,0.0450,0.0740
133,soldier,0.8897,0.0842,0.1146,1.0000,asian,hispanic,0.0333,0.0739
20,barber,0.9118,0.0977,0.0976,1.0000,asian,black,0.0488,0.0732
98,musician,0.9118,0.0945,0.1071,1.0000,asian,black,0.0392,0.0732
137,tailor,0.9338,0.0812,0.1063,1.0000,asian,hispanic,0.0391,0.0727
103,pensioner,0.9118,0.0603,0.0789,1.0000,asian,hispanic,0.0651,0.0720
74,handball player,0.9118,0.0946,0.0949,1.0000,asian,hispanic,0.0491,0.0720
89,lifeguard,0.9338,0.0683,0.0938,1.0000,asian,hispanic,0.0488,0.0713
102,painter,0.8897,0.0982,0.1134,1.0000,asian,hispanic,0.0279,0.0707
71,guard,0.9338,0.0942,0.1187,1.0000,asian,hispanic,0.0208,0.0697
21,bartender,0.9118,0.1001,0.1147,1.0000,asian,black,0.0239,0.0693
84,laborer,0.8897,0.0820,0.1053,1.0000,asian,black,0.0325,0.0689
5,agent,0.9338,0.0693,0.1098,1.0000,asian,black,0.0273,0.0686
131,sociologist,0.9118,0.0746,0.0910,1.0000,asian,hispanic,0.0454,0.0682
138,teacher,0.8897,0.0689,0.0938,1.0000,asian,black,0.0425,0.0681
57,editor,0.9118,0.0685,0.1060,1.0000,asian,hispanic,0.0256,0.0658
90,linguist,0.9338,0.0819,0.1021,1.0000,asian,black,0.0292,0.0657
82,journalist,0.9118,0.0863,0.0932,1.0000,asian,black,0.0378,0.0655
106,photographer,0.9118,0.0772,0.1058,1.0000,asian,hispanic,0.0242,0.0650
122,receptionist,0.8897,0.0715,0.0993,1.0000,asian,hispanic,0.0306,0.0650
10,artist,0.9118,0.0679,0.0978,1.0000,asian,black,0.0317,0.0648
79,illustrator,0.9118,0.0684,0.0963,1.0000,asian,hispanic,0.0327,0.0645
53,doctor,0.9338,0.0790,0.0990,1.0000,asian,hispanic,0.0286,0.0638
17,author,0.9118,0.0590,0.0922,1.0000,asian,black,0.0354,0.0638
95,medical student,0.9118,0.0754,0.0936,1.0000,asian,hispanic,0.0337,0.0636
11,assistant,0.8897,0.0601,0.1067,1.0000,asian,hispanic,0.0196,0.0631
2,actor,0.9118,0.0938,0.1007,1.0000,asian,black,0.0240,0.0624
39,comedian,0.9118,0.0883,0.0949,1.0000,asian,black,0.0294,0.0621
29,cashier,0.9118,0.0689,0.0858,1.0000,asian,hispanic,0.0369,0.0613
100,office worker,0.8897,0.0697,0.0868,1.0000,asian,hispanic,0.0339,0.0603
88,librarian,0.9118,0.0468,0.0779,1.0000,asian,hispanic,0.0423,0.0601
51,diplomat,0.9338,0.0805,0.1002,1.0000,asian,hispanic,0.0191,0.0597
128,servant,0.8897,0.0559,0.0918,1.0000,asian,hispanic,0.0245,0.0582
59,employee,0.9118,0.0569,0.0793,1.0000,asian,black,0.0358,0.0575
49,designer,0.9118,0.0722,0.0931,1.0000,asian,hispanic,0.0218,0.0575
126,secretary,0.8897,0.0647,0.0911,1.0000,asian,hispanic,0.0203,0.0557
68,foster parent,0.8897,0.0343,0.0798,1.0000,asian,hispanic,0.0307,0.0552
78,housekeeper,0.8676,0.0308,0.0891,1.0000,asian,hispanic,0.0213,0.0552
14,attendant,0.9118,0.0436,0.0953,1.0000,asian,hispanic,0.0134,0.0544
101,opera singer,0.8676,0.0569,0.0756,1.0000,asian,black,0.0328,0.0542
136,swimmer,0.9118,0.0719,0.0766,1.0000,asian,hispanic,0.0312,0.0539
130,singer,0.9118,0.0721,0.0874,1.0000,asian,black,0.0193,0.0533
43,cook,0.9118,0.0780,0.0881,1.0000,asian,hispanic,0.0158,0.0519
45,dancer,0.9118,0.0541,0.0780,1.0000,asian,black,0.0246,0.0513
77,hostess,0.8676,-0.0297,0.0792,1.0000,asian,hispanic,0.0222,0.0507
44,counselor,0.9118,0.0574,0.0824,1.0000,asian,black,0.0183,0.0504
99,nurse,0.8676,0.0033,0.0678,1.0000,asian,hispanic,0.0253,0.0465
73,hairdresser,0.8897,0.0088,0.0602,1.0000,asian,hispanic,0.0261,0.0431
