,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
19,banker,0.7500,0.1054,0.0866,1.0000,asian,white,0.2146,0.1506
30,CEO,0.8167,0.1093,0.1122,1.0000,asian,white,0.1887,0.1505
120,radiologist,0.7917,0.1321,0.1066,1.0000,asian,white,0.1928,0.1497
12,astronomer,0.9167,0.0619,0.0641,1.0000,asian,white,0.2352,0.1496
94,mechanic,0.7647,0.1321,0.1059,1.0000,asian,white,0.1902,0.1480
140,theologian,0.8542,0.0457,0.0590,1.0000,asian,white,0.2367,0.1478
44,counselor,0.8000,0.0948,0.1119,1.0000,asian,white,0.1834,0.1477
52,director,0.8889,0.0733,0.0936,1.0000,asian,white,0.1983,0.1459
55,driver,0.8864,0.0838,0.0850,1.0000,asian,black,0.2053,0.1452
53,doctor,0.8088,0.0651,0.0841,1.0000,asian,white,0.2053,0.1447
13,athlete,0.8194,0.0519,0.0932,1.0000,asian,white,0.1958,0.1445
47,delivery,0.7708,0.0217,0.0942,1.0000,asian,white,0.1941,0.1441
119,psychologist,0.9286,0.0690,0.0803,1.0000,asian,white,0.2080,0.1441
121,realtor,0.9464,0.0646,0.0723,1.0000,asian,white,0.2134,0.1429
83,judge,0.9219,0.0370,0.0731,1.0000,asian,white,0.2116,0.1424
102,painter,0.8000,0.0853,0.0855,1.0000,asian,white,0.1978,0.1417
51,diplomat,0.9545,0.0331,0.0461,1.0000,asian,white,0.2370,0.1416
69,gambler,0.9583,0.0598,0.0781,1.0000,asian,white,0.2033,0.1407
85,landlord,0.8382,0.1167,0.0937,1.0000,asian,white,0.1875,0.1406
90,linguist,0.9062,0.0604,0.0744,1.0000,asian,white,0.2067,0.1405
41,composer,0.8636,0.0615,0.0768,1.0000,asian,white,0.2040,0.1404
112,poet,0.8333,0.0372,0.0659,1.0000,asian,white,0.2133,0.1396
133,soldier,0.8654,0.0758,0.0961,1.0000,asian,white,0.1830,0.1396
89,lifeguard,0.7941,0.0944,0.1046,1.0000,asian,white,0.1744,0.1395
17,author,0.8462,0.0502,0.0817,1.0000,asian,white,0.1972,0.1394
125,scientist,0.8438,0.0842,0.0847,1.0000,asian,white,0.1941,0.1394
27,butler,0.7500,0.0897,0.0747,1.0000,asian,white,0.2034,0.1391
24,builder,0.6923,0.1012,0.0922,1.0000,asian,white,0.1857,0.1390
65,firefighter,0.9062,0.0678,0.0900,1.0000,asian,white,0.1873,0.1386
2,actor,1.0000,0.0067,0.0844,1.0000,asian,black,0.1928,0.1386
7,analyst,0.7941,0.1065,0.1074,1.0000,asian,white,0.1692,0.1383
124,salesperson,0.9615,0.0540,0.0863,1.0000,asian,white,0.1888,0.1376
95,medical student,0.8000,0.0678,0.0862,1.0000,asian,white,0.1882,0.1372
21,bartender,0.7667,0.1088,0.1090,1.0000,asian,white,0.1652,0.1371
131,sociologist,0.9318,0.0752,0.0786,1.0000,asian,white,0.1955,0.1370
107,physician,0.8333,0.0489,0.0659,1.0000,asian,white,0.2061,0.1360
50,detective,0.8036,0.0855,0.0941,1.0000,asian,white,0.1779,0.1360
28,carpenter,0.7308,0.0738,0.0696,1.0000,asian,white,0.2023,0.1360
114,politician,0.7292,0.0694,0.0645,1.0000,asian,white,0.2073,0.1359
100,office worker,0.8833,0.0706,0.0965,1.0000,asian,white,0.1741,0.1353
62,entrepreneur,0.7500,0.0457,0.0810,1.0000,asian,white,0.1873,0.1342
49,designer,0.7679,0.0676,0.0663,1.0000,asian,white,0.2000,0.1331
139,tennis player,0.6944,0.0936,0.0886,1.0000,asian,white,0.1768,0.1327
79,illustrator,0.7917,0.0922,0.0959,1.0000,asian,white,0.1694,0.1327
127,security guard,0.9028,0.1123,0.1032,1.0000,asian,white,0.1614,0.1323
74,handball player,0.8929,0.0832,0.0744,1.0000,asian,white,0.1897,0.1320
117,professor,0.9583,0.0383,0.0722,1.0000,asian,white,0.1909,0.1316
42,construction worker,0.9219,0.0912,0.1021,1.0000,asian,white,0.1602,0.1312
10,artist,0.8676,0.0448,0.0657,1.0000,asian,white,0.1957,0.1307
104,performing artist,0.7885,0.1058,0.0980,1.0000,asian,white,0.1632,0.1306
116,producer,0.8125,0.0869,0.0845,1.0000,asian,white,0.1762,0.1304
32,chemist,0.9028,0.0703,0.0676,1.0000,asian,white,0.1928,0.1302
77,hostess,0.6786,-0.0706,0.0683,1.0000,asian,white,0.1919,0.1301
71,guard,0.9028,0.0625,0.0790,1.0000,asian,black,0.1791,0.1291
57,editor,0.9107,0.0480,0.0848,1.0000,asian,white,0.1733,0.1290
92,manager,0.7917,0.0976,0.0951,1.0000,asian,white,0.1627,0.1289
135,surgeon,0.7667,0.1138,0.0924,1.0000,asian,white,0.1646,0.1285
98,musician,0.8636,0.0603,0.0650,1.0000,asian,white,0.1858,0.1254
101,opera singer,0.7500,0.0058,0.0656,1.0000,asian,white,0.1844,0.1250
110,pilot,0.9167,0.0858,0.0849,1.0000,asian,white,0.1640,0.1245
20,barber,0.9318,0.0404,0.0491,1.0000,asian,white,0.1990,0.1241
134,supervisor,0.8571,0.0523,0.0797,1.0000,asian,white,0.1680,0.1238
18,baker,0.8864,0.0441,0.0518,1.0000,asian,white,0.1958,0.1238
111,plumber,0.8846,0.0491,0.0520,1.0000,asian,white,0.1907,0.1213
130,singer,0.8235,0.0451,0.0650,1.0000,asian,white,0.1776,0.1213
88,librarian,0.9643,-0.0120,0.0496,1.0000,asian,white,0.1904,0.1200
106,photographer,0.8472,0.0725,0.0712,1.0000,asian,white,0.1681,0.1197
54,drawer,0.9583,0.0634,0.0602,1.0000,asian,white,0.1786,0.1194
31,chef,0.7750,0.1094,0.0864,1.0000,asian,white,0.1511,0.1188
48,dentist,0.9000,0.0276,0.0467,1.0000,asian,white,0.1901,0.1184
78,housekeeper,0.8654,-0.0456,0.0633,1.0000,asian,white,0.1706,0.1170
43,cook,0.7917,0.0413,0.0785,1.0000,asian,white,0.1519,0.1152
73,hairdresser,0.7083,0.0149,0.0557,1.0000,asian,white,0.1744,0.1151
138,teacher,0.9375,0.0215,0.0540,1.0000,asian,white,0.1755,0.1147
136,swimmer,0.8000,0.0053,0.0429,1.0000,asian,black,0.1849,0.1139
86,lawn mower,0.8000,0.0808,0.0929,1.0000,asian,white,0.1341,0.1135
45,dancer,0.9500,0.0223,0.0441,1.0000,asian,white,0.1818,0.1129
82,journalist,0.9038,0.0559,0.0611,1.0000,asian,white,0.1629,0.1120
97,mover,0.9107,0.0608,0.0552,1.0000,asian,black,0.1686,0.1119
15,attourney,0.8438,0.0182,0.0468,1.0000,asian,white,0.1763,0.1116
14,attendant,0.7500,0.0158,0.0533,1.0000,asian,white,0.1668,0.1101
36,cleaner,0.8500,0.0460,0.0759,1.0000,asian,white,0.1427,0.1093
99,nurse,0.7885,-0.0408,0.0660,1.0000,asian,white,0.1521,0.1091
26,butcher,0.8333,0.0738,0.0650,1.0000,asian,white,0.1529,0.1090
39,comedian,0.8529,0.0251,0.0504,1.0000,asian,white,0.1648,0.1076
64,farmer,0.8333,0.0837,0.0676,1.0000,asian,white,0.1452,0.1064
81,janitor,0.9318,0.0455,0.0656,1.0000,asian,white,0.1439,0.1048
23,broker,0.8167,0.0156,0.0435,1.0000,asian,white,0.1641,0.1038
38,coach,0.8542,0.0635,0.0640,1.0000,asian,white,0.1406,0.1023
46,dealer,0.9615,0.0028,0.0433,1.0000,asian,white,0.1526,0.0980
123,researcher,0.8833,0.0418,0.0615,1.0000,asian,white,0.1256,0.0936
