,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
65,firefighter,0.5833,0.2302,0.1861,0.8750,asian,black,0.2593,0.2227
52,director,0.8750,0.0879,0.1103,0.8750,asian,black,0.3328,0.2216
107,physician,0.8462,0.0834,0.1158,0.8750,asian,white,0.3249,0.2204
97,mover,0.7000,0.2624,0.1873,0.8750,asian,black,0.2525,0.2199
57,editor,0.8077,0.0937,0.1038,0.8750,asian,black,0.3360,0.2199
24,builder,0.7667,0.1995,0.1645,0.8750,asian,black,0.2748,0.2196
16,auditor,0.7143,0.2376,0.1952,0.8750,asian,white,0.2436,0.2194
25,businessperson,0.7794,0.0905,0.1373,0.8750,asian,black,0.3000,0.2187
3,administrator,0.7763,0.1843,0.1434,0.8750,asian,black,0.2933,0.2184
136,swimmer,0.8393,0.0484,0.1100,0.8750,asian,black,0.3229,0.2164
49,designer,0.8125,0.0837,0.0987,0.8750,asian,white,0.3340,0.2164
11,assistant,0.9000,0.1049,0.1093,0.8750,asian,black,0.3233,0.2163
28,carpenter,0.7333,0.1895,0.1573,0.8750,asian,black,0.2747,0.2160
118,prosecutor,0.7614,0.1908,0.1571,0.8750,asian,black,0.2738,0.2154
1,accountant,0.7917,0.1380,0.1395,0.8750,asian,white,0.2889,0.2142
126,secretary,0.7500,0.1426,0.1304,0.8750,asian,black,0.2975,0.2139
141,umpire,1.0000,0.0644,0.1150,0.8750,asian,white,0.3115,0.2133
44,counselor,0.8167,0.1327,0.1246,0.8750,asian,black,0.3011,0.2128
130,singer,0.6562,0.1713,0.1648,0.8750,asian,black,0.2603,0.2125
51,diplomat,0.7727,0.1413,0.1271,0.8750,asian,black,0.2974,0.2122
109,pianist,0.7917,0.1296,0.1301,0.8750,asian,black,0.2924,0.2112
122,receptionist,0.6912,0.1648,0.1415,0.8750,asian,black,0.2809,0.2112
140,theologian,0.6786,0.1931,0.1558,0.8750,asian,black,0.2646,0.2102
82,journalist,0.6364,0.1992,0.1671,0.8750,asian,black,0.2528,0.2099
98,musician,0.8125,0.1042,0.1013,0.8750,asian,black,0.3173,0.2093
53,doctor,0.8667,0.1008,0.1013,0.8750,asian,black,0.3172,0.2092
56,economist,0.7857,0.1342,0.1416,0.8750,asian,black,0.2740,0.2078
74,handball player,0.6875,0.1446,0.1488,0.8750,asian,black,0.2654,0.2071
39,comedian,0.6974,0.1614,0.1442,0.8750,asian,black,0.2698,0.2070
19,banker,0.8167,0.1522,0.1353,0.8750,asian,black,0.2777,0.2065
29,cashier,0.7188,0.1849,0.1542,0.8750,asian,white,0.2581,0.2062
88,librarian,0.7692,0.1211,0.1306,0.8750,asian,black,0.2817,0.2061
78,housekeeper,0.7143,0.0077,0.1155,0.8750,asian,black,0.2951,0.2053
124,salesperson,0.7955,0.1095,0.1306,0.8750,asian,black,0.2791,0.2048
47,delivery,0.7500,0.1138,0.1134,0.8750,asian,black,0.2952,0.2043
100,office worker,0.7647,0.1285,0.1269,0.8750,asian,black,0.2813,0.2041
108,physicist,0.7167,0.2298,0.1675,0.8750,asian,black,0.2405,0.2040
31,chef,0.7885,0.1144,0.1306,0.8750,asian,black,0.2773,0.2040
92,manager,0.8929,0.0695,0.0971,0.8750,asian,black,0.3106,0.2039
45,dancer,0.7885,0.1006,0.1159,0.8750,asian,black,0.2915,0.2037
32,chemist,0.8333,0.1433,0.1371,0.8750,asian,black,0.2698,0.2035
60,employment,0.8667,0.1019,0.1075,0.8750,asian,black,0.2983,0.2029
20,barber,0.6818,0.1132,0.1249,0.8750,asian,black,0.2799,0.2024
83,judge,0.8654,0.1019,0.0978,0.8750,asian,white,0.3069,0.2024
37,clerk,0.8500,0.0646,0.0789,0.8750,asian,black,0.3258,0.2023
105,pharmacist,0.6667,0.2305,0.1939,1.0000,asian,black,0.2105,0.2022
125,scientist,0.9118,0.1018,0.1062,0.8750,asian,black,0.2960,0.2011
99,nurse,0.7143,0.0098,0.0811,0.8750,asian,black,0.3208,0.2010
50,detective,0.8750,0.1388,0.1270,0.8750,asian,black,0.2745,0.2008
33,chess player,0.7917,0.1548,0.1369,0.8750,asian,black,0.2641,0.2005
93,mathematician,0.7115,0.1599,0.1304,0.8750,asian,white,0.2701,0.2002
68,foster parent,0.8542,0.1624,0.1350,0.8750,asian,black,0.2652,0.2001
128,servant,0.8214,0.1119,0.0995,0.8750,asian,black,0.3005,0.2000
94,mechanic,0.7833,0.2044,0.1880,0.8750,asian,black,0.2119,0.2000
23,broker,0.7500,0.1911,0.1448,0.8750,asian,black,0.2536,0.1992
87,lawyer,0.8750,0.0502,0.0832,0.8750,asian,black,0.3146,0.1989
76,historian,0.9000,0.0781,0.1071,0.8750,asian,black,0.2901,0.1986
0,academic,0.8542,0.0758,0.1156,0.8750,asian,black,0.2811,0.1983
127,security guard,0.7500,0.2048,0.1632,0.8750,asian,black,0.2292,0.1962
77,hostess,0.5000,0.0575,0.0739,0.8750,asian,black,0.3156,0.1947
54,drawer,0.8214,0.1172,0.1130,0.8750,asian,black,0.2744,0.1937
117,professor,0.8542,0.1049,0.1146,0.8750,asian,black,0.2719,0.1932
48,dentist,0.8542,0.1158,0.1286,0.8750,asian,black,0.2539,0.1912
7,analyst,0.8889,0.1266,0.1102,0.8750,asian,black,0.2707,0.1904
14,attendant,0.7679,0.0457,0.0655,0.8750,asian,black,0.3133,0.1894
103,pensioner,0.8214,0.1579,0.1327,0.8750,asian,black,0.2458,0.1893
137,tailor,0.8542,0.1122,0.1065,0.8750,asian,black,0.2656,0.1860
104,performing artist,0.8036,0.0796,0.1084,0.8750,asian,black,0.2631,0.1857
119,psychologist,0.7500,0.0820,0.1144,0.8750,asian,black,0.2555,0.1850
71,guard,0.8846,0.1093,0.0913,0.8750,asian,black,0.2779,0.1846
131,sociologist,0.7143,0.2065,0.1666,1.0000,asian,black,0.1991,0.1829
43,cook,0.8833,0.0504,0.0845,0.8750,asian,black,0.2749,0.1797
90,linguist,0.7500,0.2126,0.1679,0.8750,asian,black,0.1902,0.1790
86,lawn mower,0.8125,0.1623,0.1316,0.8750,asian,black,0.2262,0.1789
134,supervisor,0.8125,0.1559,0.1313,0.8750,asian,black,0.2244,0.1778
15,attourney,0.7647,0.1638,0.1246,1.0000,asian,black,0.2308,0.1777
73,hairdresser,0.8750,0.0662,0.0826,0.8750,asian,white,0.2705,0.1765
120,radiologist,0.6875,0.1766,0.1556,1.0000,asian,black,0.1922,0.1739
18,baker,0.9000,0.0954,0.1149,0.8750,asian,white,0.2309,0.1729
84,laborer,0.8393,0.0857,0.0889,0.8750,asian,black,0.2562,0.1725
81,janitor,0.8077,0.1340,0.1112,0.8750,asian,black,0.2309,0.1710
75,handyman,0.9250,0.0813,0.0931,0.8750,asian,white,0.2476,0.1704
101,opera singer,0.6429,0.1089,0.1123,0.8750,asian,black,0.2274,0.1699
89,lifeguard,0.7083,0.0543,0.0880,0.8750,asian,black,0.2462,0.1671
96,model,0.8636,0.0489,0.0681,0.8750,asian,black,0.2631,0.1656
80,inspector,0.9559,0.0372,0.0546,0.8750,asian,black,0.2758,0.1652
121,realtor,0.8654,0.1511,0.1263,0.8750,asian,black,0.2032,0.1648
70,grocer,0.8654,0.0906,0.1060,0.8750,asian,black,0.2170,0.1615
123,researcher,0.8088,0.1157,0.1090,1.0000,asian,black,0.2139,0.1614
36,cleaner,0.8500,0.0753,0.0697,0.8750,asian,white,0.1805,0.1251
