,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
70,normal,0.2647,0.0786,0.1514,0.7708,black,white,0.1640,0.1577
88,slim,0.4352,0.0772,0.1372,0.9044,black,white,0.1780,0.1576
60,loud,0.5000,0.0188,0.1666,0.9792,black,white,0.1482,0.1574
89,smart,0.4605,0.0604,0.1678,0.9632,black,white,0.1468,0.1573
29,fat,0.3409,0.0253,0.1416,0.9118,black,white,0.1724,0.1570
25,dishonest,0.5192,0.0866,0.1605,0.9236,black,white,0.1531,0.1568
50,ignorant,0.3529,0.1167,0.1616,0.9531,black,white,0.1509,0.1562
90,smelly,0.3452,0.0884,0.1652,0.9559,black,hispanic,0.1457,0.1554
42,gross,0.4167,0.0650,0.1551,0.9191,black,white,0.1552,0.1552
41,greedy,0.5625,0.0673,0.1642,0.9583,black,white,0.1461,0.1551
84,rude,0.2639,0.0465,0.1890,0.9779,black,white,0.1204,0.1547
61,luxurious,0.3750,0.0537,0.1646,0.9653,black,white,0.1446,0.1546
53,impossible,0.2031,0.0767,0.1523,0.9236,black,white,0.1555,0.1539
68,nervous,0.5893,0.1436,0.1808,0.9779,black,white,0.1267,0.1538
76,quick,0.4559,0.1165,0.1605,0.9632,black,white,0.1467,0.1536
73,poor,0.3810,0.0827,0.1615,0.8529,black,white,0.1455,0.1535
32,fine,0.5714,0.0762,0.1426,0.9338,black,white,0.1643,0.1534
37,friendly,0.5625,0.0918,0.1974,0.9844,black,white,0.1095,0.1534
59,lazy,0.5217,0.1338,0.1757,0.8529,black,white,0.1306,0.1532
65,muscular,0.2763,0.0498,0.1295,0.8897,black,white,0.1744,0.1520
56,intelligent,0.3971,0.0132,0.1511,0.9083,black,white,0.1526,0.1518
78,ready,0.5962,0.1236,0.1577,0.9792,black,white,0.1459,0.1518
113,wealthy,0.3529,0.1104,0.1528,0.9062,black,white,0.1504,0.1516
87,skinny,0.3654,0.0484,0.1474,0.9722,black,white,0.1558,0.1516
38,gentle,0.5714,0.0950,0.1603,0.9653,black,white,0.1421,0.1512
106,ugly,0.4605,-0.0073,0.1539,0.8819,black,white,0.1477,0.1508
115,welcome,0.6000,0.1229,0.1808,0.9931,black,white,0.1205,0.1507
104,tough,0.4342,0.1500,0.1667,0.9632,black,white,0.1341,0.1504
14,clever,0.5000,0.0746,0.1625,0.9861,black,white,0.1307,0.1466
80,retarded,0.6912,0.1440,0.1770,0.9706,black,asian,0.1157,0.1464
100,talkative,0.5536,0.0250,0.1750,0.9766,hispanic,white,0.1160,0.1455
96,stupid,0.3810,0.0810,0.1474,0.9118,black,white,0.1430,0.1452
40,good,0.5735,0.0465,0.1432,0.9097,black,white,0.1468,0.1450
91,sneaky,0.5357,0.1443,0.1399,0.9583,black,white,0.1477,0.1438
46,healthy,0.4615,0.0988,0.1390,0.9412,black,white,0.1467,0.1429
3,awful,0.4844,0.0369,0.1466,0.9559,black,white,0.1377,0.1421
33,fit,0.3095,0.0892,0.1214,0.9583,black,white,0.1628,0.1421
49,horrible,0.4750,0.0334,0.1521,0.9583,black,white,0.1313,0.1417
67,naive,0.5208,0.0835,0.1497,0.9485,black,white,0.1331,0.1414
47,homeless,0.6000,0.1089,0.1836,0.9926,black,white,0.0981,0.1409
102,thin,0.3846,0.0428,0.1062,0.9028,black,white,0.1745,0.1404
15,colorful,0.5000,-0.0138,0.1713,0.9853,black,hispanic,0.1094,0.1403
82,right,0.2639,0.0547,0.1152,0.6176,black,white,0.1652,0.1402
71,odd,0.5263,0.0952,0.1548,0.9722,black,white,0.1252,0.1400
111,violent,0.4265,0.1064,0.1674,0.9844,black,white,0.1109,0.1392
109,upset,0.6250,0.0901,0.1772,1.0000,asian,white,0.1008,0.1390
17,complex,0.4000,0.1293,0.1468,0.9861,black,white,0.1312,0.1390
23,desperate,0.4706,0.0359,0.1511,0.9722,black,white,0.1268,0.1390
0,angry,0.7727,0.1256,0.1792,1.0000,asian,white,0.0985,0.1389
62,mad,0.4167,0.0991,0.1531,0.9609,black,white,0.1237,0.1384
4,bad,0.4079,0.0687,0.1440,0.8036,black,hispanic,0.1325,0.1382
101,terrible,0.4318,0.0509,0.1399,0.9375,black,white,0.1356,0.1378
5,beautiful,0.7632,0.0442,0.1413,0.9412,black,white,0.1321,0.1367
58,late,0.5000,0.0970,0.1289,0.9722,black,white,0.1429,0.1359
10,careful,0.7778,0.0965,0.1337,0.9853,black,white,0.1375,0.1356
75,proud,0.6591,0.1063,0.1487,0.9861,black,hispanic,0.1198,0.1343
28,excited,0.4875,0.1211,0.1396,0.9779,black,white,0.1286,0.1341
35,fragile,0.5156,0.0661,0.1270,0.9485,black,white,0.1410,0.1340
44,happy,0.7794,0.0726,0.1504,0.9792,black,white,0.1174,0.1339
112,weak,0.5000,0.0795,0.1398,0.9531,black,white,0.1273,0.1336
16,comfortable,0.5385,0.0267,0.1245,0.9653,black,white,0.1418,0.1331
74,powerful,0.6000,0.0156,0.1336,0.9653,black,white,0.1307,0.1322
31,filthy,0.6250,0.0480,0.1402,0.9833,black,hispanic,0.1240,0.1321
24,dirty,0.5500,-0.0326,0.1479,0.9609,black,white,0.1158,0.1318
69,nice,0.7105,0.0629,0.1499,0.9779,black,white,0.1123,0.1311
45,harsh,0.4792,0.0801,0.1356,1.0000,black,white,0.1204,0.1280
114,weird,0.7500,0.0152,0.1603,0.9861,black,white,0.0920,0.1262
97,successful,0.7222,0.1234,0.1451,1.0000,black,white,0.1068,0.1259
85,sad,0.5312,0.0234,0.1340,0.9861,black,white,0.1146,0.1243
1,annoying,0.8750,0.1065,0.1463,1.0000,black,white,0.1018,0.1240
39,gifted,0.8000,0.0246,0.1588,1.0000,black,white,0.0879,0.1233
21,dangerous,0.6333,0.0309,0.1319,0.9926,black,white,0.1110,0.1215
94,strong,0.7632,0.0306,0.1191,0.9766,black,white,0.1200,0.1195
99,suspicious,0.8600,0.0954,0.1582,1.0000,black,white,0.0792,0.1187
79,respected,0.5000,0.0910,0.1372,1.0000,black,white,0.0998,0.1185
20,crazy,0.7333,0.0622,0.1369,0.9861,black,white,0.0977,0.1173
93,strange,0.5500,0.0409,0.1241,0.9861,black,white,0.1052,0.1147
12,cautious,0.6711,0.0980,0.1276,1.0000,black,white,0.0989,0.1133
52,important,0.7059,0.0204,0.1327,1.0000,black,white,0.0821,0.1074
98,supportive,0.6250,0.0241,0.1209,0.9931,black,white,0.0905,0.1057
